"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,N,2,0","P2,N,1,0","P3,N,2,0","P4,N,2,0","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
27,1015,120-3,1800558,18,40269,0094,4,1,01,21/09/2015,01,07/10/2015,1,0,0,0,01,01,1359
27,1015,120-3,1800558,18,40269,0047,2,1,01,23/09/2015,01,05/10/2015,4,1,0,0,03,03,1359
27,1015,055-9,1800226,18,40293,0069,3,1,01,15/09/2015,01,07/10/2015,1,0,0,0,01,01,1378
27,1015,055-9,1800226,18,40293,0025,5,1,01,15/09/2015,01,21/09/2015,2,1,0,0,01,02,1378
27,1015,055-9,1800226,18,40293,0007,1,1,01,15/09/2015,01,21/09/2015,2,1,0,0,01,01,1378
27,1015,055-9,1800226,18,40293,0091,4,1,01,23/09/2015,01,24/09/2015,1,0,0,0,01,01,1378
27,1015,055-9,1800226,18,40293,0046,2,1,01,15/09/2015,01,05/10/2015,4,1,0,0,02,04,1378
27,1015,079-4,1800388,18,40320,0018,4,1,01,22/09/2015,01,23/09/2015,2,1,0,0,01,01,1299
27,1015,079-4,1800388,18,40320,0148,2,1,01,22/09/2015,01,23/09/2015,3,1,0,0,02,02,1299
27,1015,079-4,1800388,18,40320,0066,5,1,01,22/09/2015,01,23/09/2015,2,1,0,0,02,01,1299
27,1015,079-4,1800388,18,40320,0109,1,1,01,22/09/2015,01,23/09/2015,4,1,0,0,02,02,1299
27,1015,079-4,1800388,18,40320,0186,3,1,07,12/10/2015,07,12/10/2015,0,0,0,0,,,0
27,1015,127-5,1800621,18,40327,0047,3,1,01,21/09/2015,01,07/10/2015,3,1,0,0,01,01,1263
27,1015,127-5,1800621,18,40327,0004,1,1,01,19/09/2015,01,07/10/2015,4,1,0,0,02,02,1263
27,1015,127-5,1800621,18,40327,0072,4,1,01,16/09/2015,01,25/09/2015,2,1,0,0,02,01,1263
27,1015,127-5,1800621,18,40327,0112,5,1,01,17/09/2015,01,21/09/2015,2,1,0,0,01,01,1263
27,1015,127-5,1800621,18,40327,0024,2,1,01,16/09/2015,01,21/09/2015,2,1,0,0,02,02,1263
27,1015,138-3,1800703,18,40328,0103,5,1,01,19/09/2015,01,21/09/2015,2,1,0,0,02,01,1369
27,1015,138-3,1800703,18,40328,0012,1,1,01,22/09/2015,01,23/09/2015,1,0,0,0,01,01,1369
27,1015,138-3,1800703,18,40328,0082,4,1,01,22/09/2015,01,23/09/2015,2,1,0,0,01,01,1369
27,1015,138-3,1800703,18,40328,0056,3,1,01,21/09/2015,01,23/09/2015,3,1,0,0,01,01,1369
27,1015,138-3,1800703,18,40328,0034,2,1,01,18/09/2015,01,21/09/2015,4,1,0,0,01,01,1369
27,1015,110-A,1800475,18,40351,0053,3,1,01,17/09/2015,01,21/09/2015,3,1,0,0,01,01,1330
27,1015,110-A,1800475,18,40351,0069,4,1,01,17/09/2015,01,21/09/2015,5,1,0,0,03,01,1330
27,1015,110-A,1800475,18,40351,0003,1,1,01,17/09/2015,01,21/09/2015,2,1,0,0,01,01,1330
27,1015,110-A,1800475,18,40351,0025,2,1,01,17/09/2015,01,21/09/2015,4,1,0,0,01,02,1330
27,1015,110-A,1800475,18,40351,0092,5,1,01,17/09/2015,01,01/10/2015,2,1,0,0,01,02,1330
27,1015,025-8,1800062,18,40356,0039,3,1,01,21/09/2015,01,23/09/2015,5,1,0,0,03,01,1423
27,1015,025-8,1800062,18,40356,0101,1,1,01,21/09/2015,01,23/09/2015,3,1,0,0,02,03,1423
27,1015,025-8,1800062,18,40356,0015,2,1,01,22/09/2015,01,28/09/2015,3,1,0,0,02,01,1423
27,1015,025-8,1800062,18,40356,0085,5,1,01,22/09/2015,01,23/09/2015,2,1,0,0,02,02,1423
27,1015,025-8,1800062,18,40356,0062,4,1,01,21/09/2015,01,23/09/2015,2,1,0,0,01,01,1423
27,1015,043-6,1800139,18,40389,0056,2,1,01,18/09/2015,01,21/09/2015,3,1,0,0,01,01,1355
27,1015,043-6,1800139,18,40389,0166,5,1,01,16/09/2015,01,21/09/2015,2,1,0,0,01,01,1355
27,1015,043-6,1800139,18,40389,0126,4,1,01,16/09/2015,01,21/09/2015,2,1,0,0,01,01,1355
27,1015,043-6,1800139,18,40389,0090,3,1,01,16/09/2015,01,28/09/2015,2,1,0,0,01,02,1355
27,1015,043-6,1800139,18,40389,0026,1,1,01,16/09/2015,01,24/09/2015,4,1,0,0,02,04,1355
03,1015,144-A,1909747,19,40010,0103,2,1,01,27/09/2015,01,28/09/2015,1,0,0,0,01,01,13433
03,1015,144-A,1909747,19,40010,0077,1,1,01,15/09/2015,01,28/09/2015,5,1,0,0,02,01,13433
03,1015,144-A,1909747,19,40010,0037,4,1,01,15/09/2015,01,28/09/2015,4,1,0,0,01,01,13433
03,1015,144-A,1909747,19,40010,0014,3,1,01,16/09/2015,01,28/09/2015,4,1,0,0,01,01,13433
03,1015,144-A,1909747,19,40010,0058,5,1,01,03/10/2015,01,05/10/2015,3,1,0,0,02,02,13433
03,1015,076-1,1900334,19,40038,0120,2,1,01,20/09/2015,01,25/09/2015,6,1,0,0,03,02,11480
03,1015,076-1,1900334,19,40038,0033,5,1,01,23/09/2015,01,25/09/2015,5,1,0,0,01,02,11480
03,1015,076-1,1900334,19,40038,0011,4,1,01,20/09/2015,01,25/09/2015,7,2,2,4,01,01,11480
03,1015,076-1,1900334,19,40038,0055,3,1,01,18/09/2015,01,25/09/2015,1,0,0,0,01,01,11480
03,1015,076-1,1900334,19,40038,0095,1,1,01,25/09/2015,01,25/09/2015,1,0,0,0,01,01,11480
03,1015,097-3,1909451,19,40056,0054,3,1,07,22/09/2015,07,25/09/2015,0,0,0,0,,,0
03,1015,097-3,1909451,19,40056,0117,5,1,01,16/09/2015,01,25/09/2015,2,1,0,0,01,01,13879
03,1015,097-3,1909451,19,40056,0032,2,1,01,16/09/2015,01,25/09/2015,4,1,0,0,01,02,13879
03,1015,097-3,1909451,19,40056,0089,4,1,01,26/09/2015,01,28/09/2015,1,0,0,0,01,01,13879
03,1015,097-3,1909451,19,40056,0003,1,1,01,16/09/2015,01,28/09/2015,6,1,0,0,05,06,13879
03,1015,034-9,1905073,19,40089,0039,5,1,01,23/09/2015,01,28/09/2015,3,1,0,0,03,03,10410
03,1015,034-9,1905073,19,40089,0019,4,1,01,23/09/2015,01,28/09/2015,2,1,0,0,02,02,10410
03,1015,034-9,1905073,19,40089,0075,2,1,01,23/09/2015,01,28/09/2015,8,1,0,0,04,02,10410
03,1015,034-9,1905073,19,40089,0093,3,1,01,23/09/2015,01,28/09/2015,1,0,0,0,01,01,10410
03,1015,034-9,1905073,19,40089,0056,1,1,01,23/09/2015,01,25/09/2015,4,1,0,0,01,01,10410
03,1015,136-5,1909706,19,40112,0106,1,1,01,30/09/2015,01,01/10/2015,2,1,0,0,01,01,11342
03,1015,136-5,1909706,19,40112,0049,5,1,01,15/09/2015,01,28/09/2015,3,1,0,0,01,01,11342
03,1015,136-5,1909706,19,40112,0256,4,1,01,15/09/2015,01,28/09/2015,3,1,0,0,01,01,11342
03,1015,136-5,1909706,19,40112,0157,2,1,01,15/09/2015,01,28/09/2015,2,1,0,0,02,01,11342
03,1015,136-5,1909706,19,40112,0207,3,1,07,17/09/2015,07,28/09/2015,0,0,0,0,,,0
03,1015,111-0,1908528,19,40193,0111,4,1,01,24/09/2015,01,06/10/2015,4,1,0,0,02,01,14237
03,1015,111-0,1908528,19,40193,0029,2,1,01,18/09/2015,01,28/09/2015,5,1,0,0,02,02,14237
03,1015,111-0,1908528,19,40193,0087,3,1,07,18/09/2015,07,28/09/2015,0,0,0,0,,,0
03,1015,111-0,1908528,19,40193,0008,1,1,01,25/09/2015,01,28/09/2015,2,1,0,0,01,01,14237
03,1015,111-0,1908528,19,40193,0055,5,1,01,24/09/2015,01,29/09/2015,4,1,0,0,01,02,14237
03,1015,130-8,1909658,19,40194,0069,3,1,01,16/09/2015,01,28/09/2015,6,1,0,0,01,04,13388
03,1015,130-8,1909658,19,40194,0116,5,1,01,16/09/2015,01,28/09/2015,5,1,0,0,02,01,13388
03,1015,130-8,1909658,19,40194,0095,4,1,01,19/09/2015,01,28/09/2015,4,1,0,0,03,02,13388
03,1015,130-8,1909658,19,40194,0046,2,1,01,16/09/2015,01,28/09/2015,4,1,0,0,02,03,13388
03,1015,130-8,1909658,19,40194,0015,1,1,01,16/09/2015,01,28/09/2015,5,1,0,0,01,01,13388
03,1015,032-A,1905058,19,40236,0081,2,1,01,21/09/2015,01,28/09/2015,4,1,0,0,02,02,13190
03,1015,032-A,1905058,19,40236,0102,1,1,01,29/09/2015,01,30/09/2015,5,1,0,0,01,01,13190
03,1015,032-A,1905058,19,40236,0014,3,1,01,29/09/2015,01,30/09/2015,4,1,0,0,02,01,13190
03,1015,032-A,1905058,19,40236,0041,4,1,01,29/09/2015,01,30/09/2015,4,1,0,0,02,02,13190
03,1015,032-A,1905058,19,40236,0115,5,1,01,29/09/2015,01,30/09/2015,6,1,0,0,02,01,13190
03,1015,157-3,1902444,19,40269,0011,1,1,01,05/10/2015,01,06/10/2015,1,0,0,0,01,01,16174
03,1015,157-3,1902444,19,40269,0095,4,1,01,17/09/2015,01,05/10/2015,5,1,0,0,02,01,16174
03,1015,157-3,1902444,19,40269,0121,5,1,01,01/10/2015,01,05/10/2015,4,1,0,0,02,01,16174
03,1015,157-3,1902444,19,40269,0040,2,1,01,17/09/2015,01,28/09/2015,5,1,0,0,02,02,16174
03,1015,157-3,1902444,19,40269,0064,3,1,01,17/09/2015,01,28/09/2015,4,1,0,0,02,02,16174
03,1015,036-8,1910211,19,40276,0021,2,1,01,30/09/2015,01,07/10/2015,5,1,0,0,02,02,10466
03,1015,036-8,1910211,19,40276,0004,1,1,01,25/09/2015,01,28/09/2015,4,1,0,0,01,01,10466
03,1015,036-8,1910211,19,40276,0052,3,1,01,25/09/2015,01,28/09/2015,5,1,0,0,02,02,10466
03,1015,036-8,1910211,19,40276,0086,5,1,01,25/09/2015,01,28/09/2015,3,1,0,0,01,01,10466
03,1015,036-8,1910211,19,40276,0069,4,1,01,25/09/2015,01,29/09/2015,3,1,0,0,02,01,10466
03,1015,073-9,1905349,19,40282,0053,5,1,01,26/09/2015,01,28/09/2015,3,1,0,0,01,02,13005
03,1015,073-9,1905349,19,40282,0026,4,1,01,26/09/2015,01,28/09/2015,2,1,0,0,02,02,13005
03,1015,073-9,1905349,19,40282,0108,1,1,01,30/09/2015,01,01/10/2015,2,1,0,0,02,01,13005
03,1015,073-9,1905349,19,40282,0133,2,1,01,27/09/2015,01,28/09/2015,2,1,0,0,01,02,13005
03,1015,073-9,1905349,19,40282,0084,3,1,01,01/10/2015,01,05/10/2015,2,1,0,0,02,02,13005
03,1015,040-3,1900132,19,40324,0065,3,1,01,17/09/2015,01,28/09/2015,4,1,0,0,03,03,12944
03,1015,040-3,1900132,19,40324,0042,2,1,01,18/09/2015,01,28/09/2015,4,1,0,0,02,02,12944
03,1015,040-3,1900132,19,40324,0015,1,1,01,17/09/2015,01,28/09/2015,5,1,0,0,01,02,12944
03,1015,040-3,1900132,19,40324,0088,4,1,01,28/09/2015,01,29/09/2015,4,1,0,0,01,04,12944
03,1015,040-3,1900132,19,40324,0112,5,1,01,18/09/2015,01,28/09/2015,3,1,0,0,02,01,12944
03,1015,117-3,1905595,19,40328,0106,5,1,08,01/10/2015,08,05/10/2015,0,0,0,0,,,0
03,1015,117-3,1905595,19,40328,0125,4,1,07,23/09/2015,07,28/09/2015,0,0,0,0,,,0
03,1015,117-3,1905595,19,40328,0043,2,1,01,26/09/2015,01,28/09/2015,6,1,0,0,02,02,11719
03,1015,117-3,1905595,19,40328,0011,1,1,01,26/09/2015,01,28/09/2015,2,1,0,0,02,02,11719
03,1015,117-3,1905595,19,40328,0068,3,1,01,21/09/2015,01,28/09/2015,3,1,0,0,01,01,11719
03,1015,159-1,1908966,19,40425,0105,5,1,07,18/09/2015,07,28/09/2015,0,0,0,0,,,0
03,1015,159-1,1908966,19,40425,0081,4,1,01,18/09/2015,01,28/09/2015,7,1,0,0,06,02,12817
03,1015,159-1,1908966,19,40425,0014,1,1,01,24/09/2015,01,28/09/2015,5,1,0,0,01,04,12817
03,1015,159-1,1908966,19,40425,0038,2,1,06,30/09/2015,06,01/10/2015,0,0,0,0,,,0
03,1015,159-1,1908966,19,40425,0061,3,1,06,12/10/2015,06,12/10/2015,0,0,0,0,,,0
03,1015,193-6,1903731,19,40457,0032,2,1,01,21/09/2015,01,28/09/2015,6,1,0,0,02,02,13207
03,1015,193-6,1903731,19,40457,0011,1,1,01,21/09/2015,01,28/09/2015,5,1,0,0,02,02,13207
03,1015,193-6,1903731,19,40457,0100,5,1,01,21/09/2015,01,28/09/2015,1,0,0,0,01,01,13207
03,1015,193-6,1903731,19,40457,0056,3,1,01,28/09/2015,01,29/09/2015,2,1,0,0,02,01,13207
03,1015,193-6,1903731,19,40457,0076,4,1,01,21/09/2015,01,29/09/2015,5,1,0,0,01,04,13207
03,1015,413-A,1907204,19,40459,0111,5,1,01,27/09/2015,01,28/09/2015,4,1,0,0,02,01,13314
03,1015,413-A,1907204,19,40459,0070,4,1,01,24/09/2015,01,28/09/2015,2,1,0,0,02,02,13314
03,1015,413-A,1907204,19,40459,0039,2,1,07,24/09/2015,07,28/09/2015,0,0,0,0,,,0
03,1015,413-A,1907204,19,40459,0016,1,1,01,23/09/2015,01,28/09/2015,4,1,0,0,01,02,13314
03,1015,413-A,1907204,19,40459,0082,3,1,06,09/10/2015,06,09/10/2015,0,0,0,0,,,0
03,1015,506-8,1907824,19,40470,0055,3,1,01,22/09/2015,01,28/09/2015,5,1,0,0,01,02,8464
03,1015,506-8,1907824,19,40470,0032,2,1,01,12/10/2015,01,12/10/2015,1,0,0,0,01,01,8464
03,1015,506-8,1907824,19,40470,0079,4,1,01,22/09/2015,01,28/09/2015,3,1,0,0,02,02,8464
03,1015,506-8,1907824,19,40470,0001,1,1,07,27/09/2015,07,28/09/2015,0,0,0,0,,,0
03,1015,506-8,1907824,19,40470,0104,5,1,01,22/09/2015,01,05/10/2015,5,1,0,0,02,01,8464
03,1015,031-7,1902727,19,40511,0075,4,1,01,21/09/2015,01,28/09/2015,6,1,0,0,02,01,14237
03,1015,031-7,1902727,19,40511,0033,2,1,01,26/09/2015,01,28/09/2015,4,1,0,0,02,01,14237
03,1015,031-7,1902727,19,40511,0014,1,1,01,26/09/2015,01,28/09/2015,4,1,0,0,02,02,14237
03,1015,031-7,1902727,19,40511,0096,5,1,01,26/09/2015,01,07/10/2015,2,1,0,0,01,02,14237
03,1015,031-7,1902727,19,40511,0054,3,1,01,30/09/2015,01,01/10/2015,2,1,0,0,01,01,14237
03,1015,156-8,1908928,19,40563,0042,2,1,01,18/09/2015,01,28/09/2015,4,1,0,0,02,02,12018
03,1015,156-8,1908928,19,40563,0085,4,1,01,18/09/2015,01,30/09/2015,4,1,0,0,03,02,12018
03,1015,156-8,1908928,19,40563,0112,5,1,01,24/09/2015,01,01/10/2015,5,1,0,0,02,02,12018
03,1015,156-8,1908928,19,40563,0016,1,1,01,24/09/2015,01,28/09/2015,7,1,0,0,03,01,12018
03,1015,156-8,1908928,19,40563,0065,3,1,01,24/09/2015,01,28/09/2015,4,1,0,0,04,04,12018
03,1015,144-0,1905770,19,40597,0012,5,1,01,29/09/2015,01,30/09/2015,2,1,0,0,01,02,11766
03,1015,144-0,1905770,19,40597,0031,4,1,01,29/09/2015,01,30/09/2015,2,1,0,0,02,01,11766
03,1015,144-0,1905770,19,40597,0097,1,1,01,17/09/2015,01,28/09/2015,1,0,0,0,01,01,11766
03,1015,144-0,1905770,19,40597,0074,2,1,01,19/09/2015,01,28/09/2015,4,1,0,0,02,01,11766
03,1015,144-0,1905770,19,40597,0055,3,1,01,17/09/2015,01,28/09/2015,2,1,0,0,01,01,11766
31,1015,132-5,2000349,20,40027,0011,3,1,01,29/09/2015,01,01/10/2015,2,1,0,0,02,02,1818
31,1015,132-5,2000349,20,40027,0112,2,1,01,29/09/2015,01,06/10/2015,3,1,0,0,02,01,1818
31,1015,132-5,2000349,20,40027,0061,1,1,01,04/10/2015,01,05/10/2015,7,2,3,2,02,02,1818
31,1015,132-5,2000349,20,40027,0039,4,1,01,29/09/2015,01,05/10/2015,7,2,2,2,01,02,1818
31,1015,132-5,2000349,20,40027,0085,5,1,01,05/10/2015,01,05/10/2015,2,1,0,0,01,01,1818
31,1015,094-8,2000205,20,40041,0060,2,1,01,22/09/2015,01,23/09/2015,2,1,0,0,01,01,1409
31,1015,094-8,2000205,20,40041,0006,5,1,01,27/09/2015,01,29/09/2015,1,0,0,0,01,01,1409
31,1015,094-8,2000205,20,40041,0130,1,1,01,22/09/2015,01,23/09/2015,5,1,0,0,02,01,1409
31,1015,094-8,2000205,20,40041,0092,3,1,01,26/09/2015,01,28/09/2015,2,1,0,0,01,01,1409
31,1015,094-8,2000205,20,40041,0122,4,1,01,22/09/2015,01,28/09/2015,4,1,0,0,01,02,1409
31,1015,051-A,2000030,20,40059,0079,2,1,01,22/09/2015,01,23/09/2015,5,1,0,0,02,02,1653
31,1015,051-A,2000030,20,40059,0063,5,1,07,06/10/2015,07,14/10/2015,0,0,0,0,,,0
31,1015,051-A,2000030,20,40059,0024,4,1,01,12/10/2015,01,13/10/2015,2,1,0,0,01,01,1653
31,1015,051-A,2000030,20,40059,0113,3,1,01,22/09/2015,01,29/09/2015,3,1,0,0,01,01,1653
31,1015,051-A,2000030,20,40059,0101,1,1,01,22/09/2015,01,06/10/2015,4,1,0,0,01,02,1653
31,1015,009-7,2002971,20,40130,0019,4,1,01,05/10/2015,01,06/10/2015,5,1,0,0,02,02,1732
31,1015,009-7,2002971,20,40130,0090,5,1,01,21/09/2015,01,23/09/2015,4,1,0,0,02,02,1732
31,1015,009-7,2002971,20,40130,0063,2,1,01,21/09/2015,01,29/09/2015,4,1,0,0,02,01,1732
31,1015,009-7,2002971,20,40130,0083,3,1,01,27/09/2015,01,29/09/2015,1,0,0,0,01,01,1732
31,1015,009-7,2002971,20,40130,0042,1,1,01,21/09/2015,01,21/09/2015,4,1,0,0,02,01,1732
31,1015,003-8,2001460,20,40160,0141,4,1,01,16/09/2015,01,21/09/2015,4,1,0,0,03,04,1530
31,1015,003-8,2001460,20,40160,0031,1,1,01,28/09/2015,01,29/09/2015,2,1,0,0,01,01,1530
31,1015,003-8,2001460,20,40160,0061,2,1,01,16/09/2015,01,21/09/2015,8,1,0,0,03,03,1530
31,1015,003-8,2001460,20,40160,0093,3,1,01,16/09/2015,01,23/09/2015,2,1,0,0,02,02,1530
31,1015,003-8,2001460,20,40160,0001,5,1,01,15/09/2015,01,18/09/2015,3,1,0,0,01,02,1530
31,1015,183-8,2000541,20,40166,0044,4,1,01,30/09/2015,01,01/10/2015,4,1,0,0,02,02,1291
31,1015,183-8,2000541,20,40166,0077,2,1,01,30/09/2015,01,02/10/2015,3,1,0,0,02,01,1291
31,1015,183-8,2000541,20,40166,0104,5,1,01,30/09/2015,01,08/10/2015,5,1,0,0,03,03,1291
31,1015,183-8,2000541,20,40166,0015,3,1,06,14/10/2015,06,14/10/2015,0,0,0,0,,,0
31,1015,183-8,2000541,20,40166,0052,1,1,01,30/09/2015,01,05/10/2015,4,1,0,0,02,01,1291
31,1015,012-7,2001484,20,40167,0056,1,1,01,17/09/2015,01,21/09/2015,9,1,0,0,04,02,1327
31,1015,012-7,2001484,20,40167,0073,2,1,01,18/09/2015,01,21/09/2015,4,1,0,0,01,03,1327
31,1015,012-7,2001484,20,40167,0090,3,1,01,17/09/2015,01,18/09/2015,2,1,0,0,01,02,1327
31,1015,012-7,2001484,20,40167,0033,5,1,01,17/09/2015,01,18/09/2015,5,1,0,0,02,02,1327
31,1015,012-7,2001484,20,40167,0016,4,1,01,17/09/2015,01,21/09/2015,2,1,0,0,01,01,1327
31,1015,188-0,2000553,20,40205,0002,2,1,01,23/09/2015,01,24/09/2015,4,1,0,0,02,01,1477
31,1015,188-0,2000553,20,40205,0113,5,1,01,23/09/2015,01,28/09/2015,4,1,0,0,03,01,1477
31,1015,188-0,2000553,20,40205,0046,4,1,01,23/09/2015,01,24/09/2015,3,1,0,0,02,02,1477
31,1015,188-0,2000553,20,40205,0039,1,1,01,23/09/2015,01,24/09/2015,11,2,3,5,02,02,1477
31,1015,188-0,2000553,20,40205,0073,3,1,01,23/09/2015,01,24/09/2015,7,1,0,0,03,02,1477
31,1015,063-2,2000109,20,40223,0007,4,1,01,23/09/2015,01,24/09/2015,6,2,2,3,02,02,1573
31,1015,063-2,2000109,20,40223,0085,2,1,01,23/09/2015,01,24/09/2015,10,2,3,2,01,02,1573
31,1015,063-2,2000109,20,40223,0068,3,1,01,24/09/2015,01,24/09/2015,4,1,0,0,04,04,1573
31,1015,063-2,2000109,20,40223,0037,5,1,01,04/10/2015,01,05/10/2015,1,0,0,0,01,01,1573
31,1015,063-2,2000109,20,40223,0106,1,1,01,23/09/2015,01,24/09/2015,8,1,0,0,03,05,1573
31,1015,102-4,2000258,20,40234,0044,5,1,01,07/10/2015,01,12/10/2015,6,1,0,0,02,03,1721
31,1015,102-4,2000258,20,40234,0073,3,1,03,07/10/2015,03,15/10/2015,4,1,0,0,01,02,0
31,1015,102-4,2000258,20,40234,0111,1,1,01,06/10/2015,01,07/10/2015,4,1,0,0,04,04,1721
31,1015,102-4,2000258,20,40234,0008,4,1,01,01/10/2015,01,02/10/2015,2,1,0,0,01,02,1721
31,1015,102-4,2000258,20,40234,0102,2,1,01,01/10/2015,01,02/10/2015,2,1,0,0,02,02,1721
31,1015,014-3,2001789,20,40238,0072,4,1,01,21/09/2015,01,22/09/2015,6,1,0,0,02,02,1717
31,1015,014-3,2001789,20,40238,0008,1,1,01,21/09/2015,01,22/09/2015,5,1,0,0,02,02,1717
31,1015,014-3,2001789,20,40238,0100,2,1,01,25/09/2015,01,09/10/2015,3,1,0,0,03,03,1717
31,1015,014-3,2001789,20,40238,0092,5,1,01,24/09/2015,01,25/09/2015,2,1,0,0,01,01,1717
31,1015,014-3,2001789,20,40238,0048,3,1,01,21/09/2015,01,29/09/2015,3,1,0,0,01,02,1717
31,1015,006-8,2002358,20,40259,0125,1,1,01,16/09/2015,01,21/09/2015,10,1,0,0,01,03,1881
31,1015,006-8,2002358,20,40259,0096,3,1,01,16/09/2015,01,21/09/2015,2,1,0,0,02,02,1881
31,1015,006-8,2002358,20,40259,0021,4,1,01,25/09/2015,01,25/09/2015,2,1,0,0,01,01,1881
31,1015,006-8,2002358,20,40259,0030,5,1,01,15/09/2015,01,21/09/2015,5,1,0,0,02,01,1881
31,1015,006-8,2002358,20,40259,0065,2,1,01,17/09/2015,01,25/09/2015,3,1,0,0,03,01,1881
31,1015,098-6,2000230,20,40261,0096,1,1,01,18/09/2015,01,25/09/2015,6,1,0,0,02,03,1450
31,1015,098-6,2000230,20,40261,0057,2,1,01,18/09/2015,01,21/09/2015,1,0,0,0,01,01,1450
31,1015,098-6,2000230,20,40261,0076,3,1,01,18/09/2015,01,21/09/2015,2,1,0,0,02,02,1450
31,1015,098-6,2000230,20,40261,0015,4,1,01,18/09/2015,01,21/09/2015,3,1,0,0,02,02,1450
31,1015,098-6,2000230,20,40261,0032,5,1,01,21/09/2015,01,12/10/2015,5,1,0,0,02,01,1450
31,1015,067-0,2000116,20,40293,0107,1,1,01,06/10/2015,01,06/10/2015,2,1,0,0,01,01,2062
31,1015,067-0,2000116,20,40293,0139,2,1,01,30/09/2015,01,01/10/2015,2,1,0,0,01,01,2062
31,1015,067-0,2000116,20,40293,0021,3,1,01,30/09/2015,01,01/10/2015,3,1,0,0,03,02,2062
31,1015,067-0,2000116,20,40293,0053,4,1,01,30/09/2015,01,01/10/2015,2,1,0,0,02,01,2062
31,1015,067-0,2000116,20,40293,0008,5,1,01,30/09/2015,01,01/10/2015,5,2,2,2,01,01,2062
31,1015,003-A,2002420,20,40322,0031,4,1,01,15/09/2015,01,21/09/2015,2,1,0,0,02,01,1721
31,1015,003-A,2002420,20,40322,0080,5,1,01,15/09/2015,01,21/09/2015,4,1,0,0,03,02,1721
31,1015,003-A,2002420,20,40322,0004,1,1,01,17/09/2015,01,22/09/2015,2,1,0,0,02,02,1721
31,1015,003-A,2002420,20,40322,0057,3,1,01,15/09/2015,01,21/09/2015,10,2,2,5,01,01,1721
31,1015,003-A,2002420,20,40322,0022,2,1,01,15/09/2015,01,21/09/2015,1,0,0,0,01,01,1721
31,1015,086-3,2000179,20,40324,0046,3,1,01,25/09/2015,01,28/09/2015,5,1,0,0,02,03,1611
31,1015,086-3,2000179,20,40324,0032,5,1,01,15/09/2015,01,21/09/2015,1,0,0,0,01,01,1611
31,1015,086-3,2000179,20,40324,0063,2,1,01,24/09/2015,01,25/09/2015,3,1,0,0,01,01,1611
31,1015,086-3,2000179,20,40324,0075,4,1,01,25/09/2015,01,05/10/2015,3,1,0,0,01,02,1611
31,1015,086-3,2000179,20,40324,0009,1,1,01,15/09/2015,01,21/09/2015,6,1,0,0,03,01,1611
31,1015,118-5,2000312,20,40350,0043,5,1,01,01/10/2015,01,02/10/2015,3,1,0,0,01,01,1582
31,1015,118-5,2000312,20,40350,0101,1,1,01,01/10/2015,01,02/10/2015,1,0,0,0,01,01,1582
31,1015,118-5,2000312,20,40350,0003,3,1,01,01/10/2015,01,05/10/2015,5,1,0,0,04,05,1582
31,1015,118-5,2000312,20,40350,0069,2,1,01,08/10/2015,01,08/10/2015,2,1,0,0,02,02,1582
31,1015,118-5,2000312,20,40350,0023,4,1,01,01/10/2015,01,08/10/2015,4,1,0,0,02,01,1582
31,1015,062-2,2001727,20,40360,0155,1,1,01,21/09/2015,01,22/09/2015,2,1,0,0,01,02,1773
31,1015,062-2,2001727,20,40360,0209,5,1,01,26/09/2015,01,29/09/2015,4,1,0,0,01,02,1773
31,1015,062-2,2001727,20,40360,0061,4,1,01,21/09/2015,01,28/09/2015,5,1,0,0,02,01,1773
31,1015,062-2,2001727,20,40360,0101,3,1,01,18/09/2015,01,21/09/2015,3,1,0,0,01,01,1773
31,1015,062-2,2001727,20,40360,0021,2,1,01,17/09/2015,01,21/09/2015,4,1,0,0,01,02,1773
31,1015,054-3,2000048,20,40414,0018,3,1,01,15/09/2015,01,21/09/2015,4,1,0,0,02,03,1649
31,1015,054-3,2000048,20,40414,0052,1,1,06,13/10/2015,06,14/10/2015,0,0,0,0,,,0
31,1015,054-3,2000048,20,40414,0097,2,1,01,25/09/2015,01,28/09/2015,2,1,0,0,02,01,1649
31,1015,054-3,2000048,20,40414,0083,5,1,01,21/09/2015,01,25/09/2015,5,1,0,0,01,02,1649
31,1015,054-3,2000048,20,40414,0041,4,1,01,28/09/2015,01,29/09/2015,3,1,0,0,01,01,1649
31,1015,013-4,2001908,20,40419,0073,2,1,01,28/09/2015,01,29/09/2015,3,1,0,0,02,02,1429
31,1015,013-4,2001908,20,40419,0026,4,1,01,28/09/2015,01,01/10/2015,4,1,0,0,01,03,1429
31,1015,013-4,2001908,20,40419,0056,1,1,01,28/09/2015,01,29/09/2015,4,1,0,0,03,03,1429
31,1015,013-4,2001908,20,40419,0012,3,1,01,28/09/2015,01,07/10/2015,4,1,0,0,02,01,1429
31,1015,013-4,2001908,20,40419,0019,5,1,01,28/09/2015,01,01/10/2015,8,1,0,0,02,03,1429
04,1015,039-5,2100087,21,40010,0096,3,1,01,30/09/2015,01,01/10/2015,2,1,0,0,01,02,5465
