"CD_A,C,2","PER,C,4","EST_DIS,C,3","UPM_DIS,C,6","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","PAR,N,1,0","SEX,N,1,0","EDA,N,3,0","NAC_DIA,N,2,0","NAC_MES,N,2,0","NAC_ANIO,N,4,0","NIV,N,2,0","GRA,N,1,0","A_ESC,N,1,0","ELEGIDO,N,1,0","REELE,N,2,0","R_DEF,C,2","FACTOR,N,6,0","FAC18,N,6,0"
28,1015,067,00068,04,40087,4,1,03,3,2,11,15,11,2003,2,6,0,0,0,01,800,0
28,1015,067,00068,04,40087,1,1,06,3,1,6,19,3,2009,2,1,0,0,0,01,800,0
28,1015,067,00068,04,40087,2,1,01,1,2,42,19,7,1973,2,3,0,1,0,01,800,800
28,1015,067,00068,04,40087,2,1,02,3,2,13,22,6,2002,3,1,0,0,0,01,800,0
28,1015,067,00068,04,40087,4,1,02,2,1,24,17,10,1990,3,3,0,0,0,01,800,0
28,1015,067,00068,04,40087,4,1,01,1,2,30,23,6,1985,2,6,0,1,0,01,800,1600
28,1015,067,00068,04,40087,3,1,04,3,2,13,23,8,2002,3,1,0,0,0,01,800,0
28,1015,067,00068,04,40087,1,1,02,2,1,37,15,6,1978,3,3,0,0,1,01,800,0
28,1015,067,00068,04,40087,1,1,03,3,1,17,17,9,1998,4,2,0,0,0,01,800,0
28,1015,067,00068,04,40087,4,1,04,3,1,2,23,2,2013,0,0,0,0,0,01,800,0
28,1015,067,00068,04,40087,3,1,01,1,1,42,24,10,1972,4,3,0,0,0,01,800,0
28,1015,067,00068,04,40087,3,1,02,2,2,40,16,9,1975,3,3,0,1,0,01,800,2400
28,1015,067,00068,04,40087,1,1,05,3,1,13,26,8,2002,3,1,0,0,0,01,800,0
28,1015,067,00069,04,40090,3,1,01,1,1,79,26,11,1935,0,0,0,0,0,01,785,0
28,1015,067,00069,04,40090,3,1,02,2,2,77,22,10,1937,2,3,0,1,0,01,785,1570
28,1015,067,00069,04,40090,1,1,01,1,1,64,12,2,1951,2,2,0,1,0,01,785,1570
28,1015,067,00069,04,40090,1,1,02,2,2,62,29,3,1953,2,6,0,0,0,01,785,0
28,1015,067,00069,04,40090,2,1,01,1,1,43,9,9,1972,3,3,0,1,0,01,785,1570
28,1015,067,00069,04,40090,2,1,02,2,2,38,1,6,1977,2,6,0,0,0,01,785,0
28,1015,067,00069,04,40090,4,1,01,1,2,85,21,8,1930,2,6,0,1,0,01,785,3140
28,1015,067,00069,04,40090,4,1,02,4,1,52,21,6,1963,3,3,0,0,0,01,785,0
28,1015,067,00069,04,40090,4,1,03,3,2,52,19,5,1963,4,3,0,0,0,01,785,0
28,1015,067,00069,04,40090,4,1,04,4,1,19,25,3,1996,7,1,3,0,0,01,785,0
28,1015,067,00069,04,40090,5,1,01,1,1,30,13,2,1985,7,3,3,1,0,01,785,785
28,1015,067,00070,04,40112,5,1,01,1,1,60,15,12,1954,7,5,3,0,0,01,585,0
28,1015,067,00070,04,40112,5,1,02,2,2,57,1,12,1957,3,3,0,0,0,01,585,0
28,1015,067,00070,04,40112,2,1,01,1,1,47,23,5,1968,3,3,0,0,1,01,585,0
28,1015,067,00070,04,40112,4,1,06,4,1,3,27,11,2011,0,0,0,0,0,01,585,0
28,1015,067,00070,04,40112,4,1,05,3,1,11,19,3,2004,2,5,0,0,0,01,585,0
28,1015,067,00070,04,40112,4,1,04,3,2,16,18,1,1999,4,1,0,0,0,01,585,0
28,1015,067,00070,04,40112,4,1,03,3,2,26,4,7,1989,4,2,0,1,0,01,585,1755
28,1015,067,00070,04,40112,4,1,02,2,2,52,4,12,1962,6,3,2,0,0,01,585,0
28,1015,067,00070,04,40112,4,1,01,1,1,57,30,1,1958,4,2,0,0,0,01,585,0
28,1015,067,00070,04,40112,1,1,04,3,1,18,15,6,1997,4,3,0,0,0,01,585,0
28,1015,067,00070,04,40112,1,1,03,3,1,22,11,3,1993,7,2,3,0,0,01,585,0
28,1015,067,00070,04,40112,1,1,02,2,2,41,22,7,1974,3,3,0,0,0,01,585,0
28,1015,067,00070,04,40112,1,1,01,1,1,57,9,8,1958,4,3,0,1,0,01,585,2340
28,1015,067,00070,04,40112,5,1,04,3,1,23,5,2,1992,7,4,3,0,0,01,585,0
28,1015,067,00070,04,40112,5,1,03,3,1,23,5,2,1992,7,4,3,1,0,01,585,2340
28,1015,067,00070,04,40112,2,1,02,2,2,46,15,10,1968,3,3,0,1,0,01,585,1170
28,1015,068,00071,04,40113,3,1,02,2,2,47,15,10,1967,7,5,3,1,0,01,943,3772
28,1015,068,00071,04,40113,3,1,03,3,2,18,15,10,1996,4,3,0,0,0,01,943,0
28,1015,068,00071,04,40113,3,1,04,3,1,22,15,12,1992,7,4,3,0,0,01,943,0
28,1015,068,00071,04,40113,3,1,01,1,1,48,10,7,1967,9,2,4,0,0,01,943,0
28,1015,068,00071,04,40113,1,1,04,3,2,11,16,9,2004,2,6,0,0,0,01,943,0
28,1015,068,00071,04,40113,1,1,03,3,1,4,14,4,2011,0,0,0,0,0,01,943,0
28,1015,068,00071,04,40113,1,1,02,2,2,30,26,7,1985,7,4,3,0,0,01,943,0
28,1015,068,00071,04,40113,1,1,01,1,1,36,19,8,1979,7,5,3,1,0,01,943,1886
28,1015,068,00071,04,40113,5,1,05,4,2,18,15,10,1996,4,3,0,1,0,01,943,4715
28,1015,068,00071,04,40113,5,1,04,3,2,35,10,7,1980,9,1,4,0,0,01,943,0
28,1015,068,00071,04,40113,5,1,03,3,1,41,15,3,1974,4,1,0,0,0,01,943,0
28,1015,068,00071,04,40113,5,1,02,2,2,61,2,2,1954,2,6,0,0,0,01,943,0
28,1015,068,00071,04,40113,5,1,01,1,1,62,2,8,1953,3,3,0,0,0,01,943,0
28,1015,068,00071,04,40113,4,1,03,3,1,5,16,3,2010,1,2,0,0,0,01,943,0
28,1015,068,00071,04,40113,4,1,02,2,2,24,17,3,1991,7,1,3,0,0,01,943,0
28,1015,068,00071,04,40113,4,1,01,1,1,27,12,7,1988,9,2,4,1,0,01,943,1886
28,1015,068,00071,04,40113,2,1,04,3,1,13,20,8,2002,3,1,0,0,0,01,943,0
28,1015,068,00071,04,40113,2,1,01,1,1,43,29,4,1972,6,2,2,1,0,01,943,1886
28,1015,068,00071,04,40113,2,1,02,2,2,43,28,12,1971,6,2,2,0,0,01,943,0
28,1015,068,00071,04,40113,2,1,03,3,1,17,31,12,1997,4,1,0,0,0,01,943,0
28,1015,068,00072,04,40147,1,1,01,1,1,41,7,11,1973,4,3,0,0,1,01,851,0
28,1015,068,00072,04,40147,1,1,02,2,2,42,26,3,1973,3,3,0,1,0,01,851,1702
28,1015,068,00072,04,40147,1,1,03,3,1,16,9,11,1998,2,1,0,0,0,01,851,0
28,1015,068,00072,04,40147,1,1,04,3,1,14,22,5,2001,3,1,0,0,0,01,851,0
28,1015,068,00072,04,40147,2,1,01,1,1,62,16,1,1953,3,3,0,1,0,01,851,1702
28,1015,068,00072,04,40147,2,1,02,2,2,59,17,6,1956,2,3,0,0,0,01,851,0
28,1015,068,00072,04,40147,3,1,03,3,2,7,30,4,2008,2,1,0,0,0,01,851,0
28,1015,068,00072,04,40147,4,1,02,2,2,53,10,8,1962,6,3,2,0,0,01,851,0
28,1015,068,00072,04,40147,4,1,03,3,1,25,2,2,1990,7,3,3,1,0,01,851,2553
28,1015,068,00072,04,40147,5,1,01,1,1,70,15,1,1945,5,3,2,1,0,01,851,851
28,1015,068,00072,04,40147,3,1,01,1,1,45,17,9,1970,7,5,3,0,0,01,851,0
28,1015,068,00072,04,40147,3,1,02,2,2,35,2,7,1980,7,4,3,1,0,01,851,1702
28,1015,068,00072,04,40147,4,1,01,1,1,53,29,6,1962,3,3,0,0,0,01,851,0
28,1015,068,00073,04,40164,3,1,03,3,1,37,9,8,1978,7,4,3,1,0,01,815,2445
28,1015,068,00073,04,40164,3,1,04,4,1,8,9,12,2006,2,3,0,0,0,01,815,0
28,1015,068,00073,04,40164,3,1,01,1,2,60,1,12,1954,4,1,0,0,0,01,815,0
28,1015,068,00073,04,40164,5,1,03,3,1,6,26,3,2009,1,3,0,0,0,01,815,0
28,1015,068,00073,04,40164,4,1,01,1,1,19,16,7,1996,7,1,3,1,0,01,815,815
28,1015,068,00073,04,40164,5,1,01,1,1,55,19,2,1960,9,3,4,1,0,01,815,1630
28,1015,068,00073,04,40164,5,1,02,2,2,45,26,7,1970,7,5,3,0,0,01,815,0
28,1015,068,00073,04,40164,3,1,02,3,2,32,30,7,1983,6,2,3,0,0,01,815,0
28,1015,067,00074,04,40171,2,1,01,1,1,65,24,1,1950,7,1,3,1,0,01,724,724
28,1015,067,00074,04,40171,3,1,05,3,1,2,13,8,2013,0,0,0,0,0,01,724,0
28,1015,067,00074,04,40171,2,1,03,3,2,15,2,8,2000,3,1,0,0,0,01,724,0
28,1015,067,00074,04,40171,5,1,01,1,1,40,16,10,1974,7,3,3,0,0,01,724,0
28,1015,067,00074,04,40171,5,1,02,2,2,28,27,10,1986,2,3,0,1,0,01,724,1448
28,1015,067,00074,04,40171,5,1,03,3,2,3,19,4,2012,0,0,0,0,0,01,724,0
28,1015,067,00074,04,40171,1,1,01,1,1,48,5,4,1967,4,3,0,1,0,01,724,1448
28,1015,067,00074,04,40171,1,1,02,2,2,46,12,3,1969,6,2,2,0,0,01,724,0
28,1015,067,00074,04,40171,4,1,01,1,1,36,23,2,1979,7,3,3,1,0,01,724,1448
28,1015,067,00074,04,40171,4,1,02,2,2,34,1,10,1980,4,3,0,0,0,01,724,0
28,1015,067,00074,04,40171,3,1,01,1,1,30,14,5,1985,4,2,0,0,0,01,724,0
28,1015,067,00074,04,40171,3,1,02,2,2,21,13,11,1993,3,3,0,0,0,01,724,0
28,1015,067,00074,04,40171,3,1,03,4,1,36,28,6,1979,6,3,2,1,0,01,724,2172
28,1015,067,00074,04,40171,3,1,04,4,1,15,14,1,2000,3,3,0,0,0,01,724,0
28,1015,067,00074,04,40171,2,1,02,3,2,16,15,4,1999,3,2,0,0,0,01,724,0
28,1015,067,00075,04,40173,2,1,01,1,2,56,30,11,1958,2,1,0,0,0,01,724,0
28,1015,067,00075,04,40173,2,1,02,2,1,59,28,2,1956,2,6,0,1,0,01,724,2896
28,1015,067,00075,04,40173,2,1,03,3,2,31,30,5,1984,7,4,3,0,0,01,724,0
28,1015,067,00075,04,40173,2,1,04,3,2,29,5,11,1985,7,4,3,0,0,01,724,0
28,1015,067,00075,04,40173,2,1,05,4,1,1,7,4,2014,0,0,0,0,0,01,724,0
28,1015,067,00075,04,40173,5,1,01,1,2,40,4,3,1975,9,2,4,1,0,01,724,724
28,1015,067,00075,04,40173,4,1,01,1,1,45,1,7,1970,7,5,3,1,0,01,724,3620
28,1015,067,00075,04,40173,4,1,02,2,2,43,31,1,1972,4,3,0,0,0,01,724,0
28,1015,067,00075,04,40173,4,1,03,4,2,60,31,8,1955,2,6,0,0,0,01,724,0
28,1015,067,00075,04,40173,4,1,04,3,2,24,9,3,1991,7,4,3,0,0,01,724,0
28,1015,067,00075,04,40173,4,1,05,3,2,22,15,8,1993,7,3,3,0,0,01,724,0
28,1015,067,00075,04,40173,3,1,01,1,1,35,25,7,1980,3,3,0,0,0,01,724,0
28,1015,067,00075,04,40173,3,1,02,2,2,36,12,3,1979,3,2,0,1,0,01,724,1448
28,1015,067,00075,04,40173,3,1,03,3,1,15,23,2,2000,3,2,0,0,0,01,724,0
28,1015,067,00075,04,40173,3,1,04,3,2,8,15,9,2007,2,1,0,0,0,01,724,0
28,1015,067,00075,04,40173,3,1,05,3,2,9,25,1,2006,2,3,0,0,0,01,724,0
28,1015,067,00075,04,40173,1,1,01,1,2,51,15,4,1964,2,6,0,0,0,01,724,0
28,1015,067,00075,04,40173,1,1,02,3,2,35,18,4,1980,3,3,0,1,0,01,724,1448
28,1015,067,00075,04,40173,1,1,03,4,1,3,23,3,2012,0,0,0,0,0,01,724,0
28,1015,067,00076,04,40201,4,1,04,3,1,23,15,9,1992,7,1,3,0,0,03,874,0
28,1015,067,00076,04,40201,4,1,01,1,1,52,15,10,1962,2,1,0,1,0,03,874,0
28,1015,067,00076,04,40201,4,1,02,2,2,60,10,1,1955,2,6,0,0,0,03,874,0
28,1015,067,00076,04,40201,1,1,04,3,2,18,6,6,1997,4,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,3,1,01,1,1,40,15,6,1975,7,1,3,0,0,01,874,0
28,1015,067,00076,04,40201,3,1,02,2,2,38,15,9,1977,4,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,3,1,03,3,2,18,15,11,1996,4,2,0,1,0,01,874,3496
28,1015,067,00076,04,40201,3,1,04,3,2,15,1,9,2000,3,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,3,1,05,3,2,9,15,6,2006,2,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,3,1,06,3,1,0,15,10,2014,0,0,0,0,0,01,874,0
28,1015,067,00076,04,40201,3,1,07,4,2,72,15,12,1942,0,0,0,0,0,01,874,0
28,1015,067,00076,04,40201,5,1,01,1,2,43,24,2,1972,4,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,5,1,02,2,1,44,28,6,1971,3,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,5,1,03,4,2,51,15,3,1964,3,3,0,1,0,01,874,4370
28,1015,067,00076,04,40201,5,1,04,3,2,21,1,10,1993,7,3,3,0,0,01,874,0
28,1015,067,00076,04,40201,5,1,05,3,2,20,20,3,1995,7,2,3,0,0,01,874,0
28,1015,067,00076,04,40201,2,1,01,1,1,61,17,9,1954,0,0,0,0,0,01,874,0
28,1015,067,00076,04,40201,2,1,02,2,2,60,2,11,1954,2,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,2,1,03,3,1,40,14,8,1975,3,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,2,1,04,3,1,22,20,2,1993,3,3,0,1,0,01,874,4370
28,1015,067,00076,04,40201,2,1,05,4,2,21,23,2,1994,4,2,0,0,0,01,874,0
28,1015,067,00076,04,40201,2,1,06,4,1,3,12,8,2012,0,0,0,0,0,01,874,0
28,1015,067,00076,04,40201,2,1,07,4,2,1,24,1,2014,0,0,0,0,0,01,874,0
28,1015,067,00076,04,40201,1,1,01,1,1,61,27,10,1953,7,4,3,0,0,01,874,0
28,1015,067,00076,04,40201,1,1,02,2,2,46,15,9,1969,3,3,0,0,0,01,874,0
28,1015,067,00076,04,40201,1,1,03,3,1,24,4,9,1991,7,4,3,1,0,01,874,3496
28,1015,067,00076,04,40201,4,1,03,3,2,25,9,12,1989,4,3,0,0,0,03,874,0
28,1015,067,00077,04,40246,3,1,03,3,1,1,15,5,2014,0,0,0,0,0,01,763,0
28,1015,067,00077,04,40246,3,1,02,2,2,27,12,12,1987,6,3,3,1,0,01,763,1526
28,1015,067,00077,04,40246,3,1,01,1,1,29,5,9,1986,7,5,3,0,0,01,763,0
28,1015,067,00077,04,40246,5,1,01,1,1,24,6,1,1991,3,3,0,1,0,01,763,763
28,1015,067,00077,04,40246,4,1,05,3,1,5,23,7,2010,1,2,0,0,0,01,763,0
28,1015,067,00077,04,40246,4,1,04,3,2,8,17,4,2007,2,2,0,0,0,01,763,0
28,1015,067,00077,04,40246,4,1,03,3,1,9,23,3,2006,2,3,0,0,0,01,763,0
28,1015,067,00077,04,40246,4,1,02,2,2,28,8,2,1987,6,2,2,1,0,01,763,1526
28,1015,067,00077,04,40246,4,1,01,1,1,30,4,6,1985,4,3,0,0,0,01,763,0
28,1015,067,00077,04,40246,2,1,06,4,1,27,15,6,1988,3,2,0,0,0,01,763,0
28,1015,067,00077,04,40246,2,1,05,3,2,10,11,2,2005,2,4,0,0,0,01,763,0
28,1015,067,00077,04,40246,2,1,04,3,1,23,4,6,1992,7,4,3,0,0,01,763,0
28,1015,067,00077,04,40246,2,1,03,3,2,27,11,6,1988,4,3,0,1,0,01,763,3815
28,1015,067,00077,04,40246,2,1,02,2,2,46,11,8,1969,3,3,0,0,0,01,763,0
28,1015,067,00077,04,40246,2,1,01,1,1,51,18,10,1963,3,3,0,0,0,01,763,0
28,1015,067,00077,04,40246,1,1,04,3,1,2,30,8,2013,0,0,0,0,0,01,763,0
28,1015,067,00077,04,40246,1,1,03,3,1,6,13,9,2009,1,3,0,0,0,01,763,0
28,1015,067,00077,04,40246,1,1,02,2,2,26,6,12,1988,4,3,0,1,0,01,763,1526
28,1015,067,00077,04,40246,1,1,01,1,1,26,7,3,1989,3,3,0,0,0,01,763,0
28,1015,067,00078,04,40253,4,1,02,2,2,41,20,7,1974,3,3,0,1,0,01,811,2433
28,1015,067,00078,04,40253,5,1,02,4,1,50,30,6,1965,0,0,0,0,0,01,811,0
28,1015,067,00078,04,40253,3,1,02,2,2,69,30,4,1946,2,4,0,1,0,01,811,1622
28,1015,067,00078,04,40253,3,1,01,1,1,75,7,7,1940,2,2,0,0,0,01,811,0
28,1015,067,00078,04,40253,1,1,03,3,2,4,3,12,2010,0,0,0,0,0,01,811,0
28,1015,067,00078,04,40253,1,1,02,2,1,28,22,7,1987,4,3,0,0,0,01,811,0
28,1015,067,00078,04,40253,1,1,01,1,2,26,13,2,1989,3,3,0,1,0,01,811,1622
28,1015,067,00078,04,40253,5,1,01,1,1,46,14,3,1969,0,0,0,1,0,01,811,1622
28,1015,067,00078,04,40253,4,1,05,3,2,24,30,8,1991,4,3,0,0,0,01,811,0
28,1015,067,00078,04,40253,4,1,04,4,2,2,6,4,2013,0,0,0,0,0,01,811,0
28,1015,067,00078,04,40253,4,1,03,3,2,16,17,9,1999,3,3,0,0,0,01,811,0
28,1015,067,00078,04,40253,2,1,03,3,1,5,15,8,2010,1,2,0,0,0,01,811,0
28,1015,067,00078,04,40253,2,1,02,3,1,8,16,9,2007,2,2,0,0,0,01,811,0
28,1015,067,00078,04,40253,2,1,01,1,2,46,20,2,1969,6,2,2,1,0,01,811,811
28,1015,067,00078,04,40253,4,1,01,1,1,48,10,1,1967,3,3,0,0,0,01,811,0
28,1015,067,00079,04,40330,4,1,04,3,1,7,15,5,2008,2,1,0,0,0,01,747,0
28,1015,067,00079,04,40330,5,1,02,2,1,28,17,10,1986,4,1,0,1,0,01,747,1494
28,1015,067,00079,04,40330,5,1,01,1,2,31,22,11,1983,3,2,0,0,0,01,747,0
28,1015,067,00079,04,40330,1,1,05,2,1,50,25,2,1965,4,3,0,0,0,01,747,0
28,1015,067,00079,04,40330,1,1,04,4,1,6,8,6,2009,1,3,0,0,0,01,747,0
28,1015,067,00079,04,40330,1,1,03,3,2,21,20,4,1994,4,3,0,1,0,01,747,2988
28,1015,067,00079,04,40330,1,1,02,3,2,30,27,4,1985,4,1,0,0,0,01,747,0
28,1015,067,00079,04,40330,1,1,01,1,2,50,6,6,1965,3,3,0,0,0,01,747,0
28,1015,067,00079,04,40330,3,1,03,3,1,13,15,12,2001,3,1,0,0,0,01,747,0
28,1015,067,00079,04,40330,3,1,02,3,1,15,9,12,1999,3,3,0,0,0,01,747,0
28,1015,067,00079,04,40330,3,1,01,1,2,36,1,9,1979,9,1,4,1,0,01,747,747
28,1015,067,00079,04,40330,5,1,04,3,2,2,3,5,2013,0,0,0,0,0,01,747,0
28,1015,067,00079,04,40330,4,1,01,1,1,57,9,7,1958,2,6,0,0,0,01,747,0
28,1015,067,00079,04,40330,4,1,02,2,2,34,3,1,1981,3,3,0,1,0,01,747,1494
28,1015,067,00079,04,40330,4,1,03,3,1,10,30,11,2004,2,4,0,0,0,01,747,0
28,1015,067,00079,04,40330,5,1,03,3,1,4,9,12,2010,0,0,0,0,0,01,747,0
28,1015,067,00079,04,40330,4,1,05,3,2,6,12,9,2009,1,3,0,0,0,01,747,0
28,1015,069,00080,04,40337,2,1,02,2,1,19,18,12,1995,4,3,0,1,0,01,866,1732
28,1015,069,00080,04,40337,2,1,01,1,2,19,26,10,1995,4,3,0,0,0,01,866,0
28,1015,069,00080,04,40337,5,1,02,2,2,19,27,11,1995,3,3,0,0,0,01,866,0
28,1015,069,00080,04,40337,5,1,01,1,1,18,2,7,1997,3,3,0,1,0,01,866,1732
28,1015,069,00080,04,40337,4,1,04,3,1,12,26,11,2002,3,1,0,0,0,01,866,0
28,1015,069,00080,04,40337,1,1,01,1,2,42,19,9,1972,7,4,3,1,0,01,866,866
28,1015,069,00080,04,40337,4,1,02,2,2,39,5,12,1975,3,3,0,0,0,01,866,0
28,1015,069,00080,04,40337,4,1,01,1,1,44,29,8,1971,4,2,0,1,0,01,866,2598
28,1015,069,00080,04,40337,3,1,02,2,2,50,29,8,1965,3,3,0,1,0,01,866,1732
28,1015,069,00080,04,40337,3,1,01,1,1,54,13,1,1961,3,3,0,0,0,01,866,0
28,1015,069,00080,04,40337,4,1,03,3,1,21,20,11,1993,4,3,0,0,0,01,866,0
17,1015,043,00081,05,40003,1,1,03,3,1,40,16,11,1974,3,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,5,1,05,3,1,19,26,11,1995,4,2,0,0,0,01,2907,0
17,1015,043,00081,05,40003,5,1,04,4,2,21,12,11,1993,3,2,0,0,0,01,2907,0
17,1015,043,00081,05,40003,5,1,03,3,1,23,21,11,1991,3,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,5,1,02,2,2,47,15,5,1968,3,3,0,1,0,01,2907,14535
17,1015,043,00081,05,40003,5,1,01,1,1,47,15,1,1968,3,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,4,1,06,4,1,2,14,9,2013,0,0,0,0,0,01,2907,0
17,1015,043,00081,05,40003,4,1,05,4,2,4,28,3,2011,0,0,0,0,0,01,2907,0
17,1015,043,00081,05,40003,4,1,04,4,2,25,15,4,1990,2,6,0,1,0,01,2907,11628
17,1015,043,00081,05,40003,4,1,03,3,1,29,10,3,1986,3,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,4,1,02,2,2,50,26,5,1965,2,6,0,0,0,01,2907,0
17,1015,043,00081,05,40003,4,1,01,1,1,53,29,10,1961,3,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,3,1,03,3,2,8,10,3,2007,2,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,3,1,02,2,2,30,10,7,1985,3,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,3,1,01,1,1,32,18,8,1983,3,3,0,1,0,01,2907,5814
17,1015,043,00081,05,40003,2,1,02,3,1,38,22,4,1977,2,6,0,0,0,01,2907,0
17,1015,043,00081,05,40003,2,1,01,1,2,60,19,12,1954,2,4,0,1,0,01,2907,5814
17,1015,043,00081,05,40003,1,1,08,4,2,13,15,6,2002,3,1,0,0,0,01,2907,0
17,1015,043,00081,05,40003,1,1,07,4,1,14,30,6,2001,3,1,0,0,0,01,2907,0
17,1015,043,00081,05,40003,1,1,06,4,2,14,15,9,2001,3,2,0,0,0,01,2907,0
17,1015,043,00081,05,40003,1,1,01,1,1,80,16,7,1935,0,0,0,0,0,01,2907,0
17,1015,043,00081,05,40003,1,1,02,2,2,73,21,7,1942,2,3,0,0,0,01,2907,0
17,1015,043,00081,05,40003,5,1,06,4,1,5,9,4,2010,1,2,0,0,0,01,2907,0
17,1015,043,00081,05,40003,1,1,04,3,1,28,17,8,1987,3,3,0,1,0,01,2907,14535
17,1015,043,00081,05,40003,1,1,05,3,2,36,7,6,1979,3,3,0,0,0,01,2907,0
17,1015,045,00082,05,40010,4,1,02,2,2,51,25,12,1963,4,3,0,0,0,01,3283,0
17,1015,045,00082,05,40010,4,1,03,3,2,17,22,7,1998,4,2,0,0,0,01,3283,0
17,1015,045,00082,05,40010,5,1,01,1,2,43,11,6,1972,7,5,3,1,0,01,3283,3283
17,1015,045,00082,05,40010,5,1,02,3,2,12,4,7,2003,2,6,0,0,0,01,3283,0
17,1015,045,00082,05,40010,2,1,01,1,1,44,30,9,1970,7,5,3,0,0,01,3283,0
17,1015,045,00082,05,40010,4,1,01,1,1,50,25,2,1965,7,5,3,1,0,01,3283,6566
17,1015,045,00082,05,40010,2,1,02,2,2,39,24,7,1976,7,5,3,1,0,01,3283,6566
17,1015,045,00082,05,40010,3,1,01,1,1,40,17,1,1975,7,5,3,0,0,01,3283,0
17,1015,045,00082,05,40010,1,1,03,4,2,27,22,11,1987,7,5,3,0,0,01,3283,0
17,1015,045,00082,05,40010,1,1,02,2,2,77,21,11,1937,6,3,2,1,0,01,3283,9849
17,1015,045,00082,05,40010,1,1,01,1,1,80,18,9,1935,3,3,0,0,0,01,3283,0
17,1015,045,00082,05,40010,2,1,04,3,2,12,24,10,2002,3,1,0,0,0,01,3283,0
17,1015,045,00082,05,40010,2,1,03,3,2,14,11,12,2000,3,2,0,0,0,01,3283,0
17,1015,045,00082,05,40010,3,1,02,2,2,30,20,10,1984,7,5,3,1,0,01,3283,6566
17,1015,045,00083,05,40036,3,1,02,4,1,25,5,3,1990,7,2,3,0,0,01,3205,0
17,1015,045,00083,05,40036,3,1,03,4,1,25,4,12,1989,7,5,3,0,0,01,3205,0
17,1015,045,00083,05,40036,5,1,01,1,1,43,13,12,1971,7,5,3,0,0,01,3205,0
17,1015,045,00083,05,40036,3,1,01,1,1,30,29,9,1985,7,5,3,1,0,01,3205,9615
17,1015,045,00083,05,40036,5,1,03,3,2,13,9,2,2002,3,1,0,0,0,01,3205,0
17,1015,045,00083,05,40036,5,1,02,2,2,40,15,9,1975,7,5,3,1,0,01,3205,6410
17,1015,045,00084,05,40046,1,1,01,1,1,33,1,2,1982,7,4,3,0,0,01,3289,0
17,1015,045,00084,05,40046,1,1,02,2,2,36,6,4,1979,7,4,3,1,0,01,3289,6578
17,1015,045,00084,05,40046,1,1,03,3,2,7,25,9,2008,2,3,0,0,0,01,3289,0
17,1015,045,00084,05,40046,1,1,04,3,1,3,24,12,2011,0,0,0,0,0,01,3289,0
17,1015,045,00084,05,40046,4,1,01,1,1,37,1,1,1978,4,3,0,0,0,01,3289,0
17,1015,045,00084,05,40046,4,1,02,2,2,36,1,6,1979,4,3,0,1,0,01,3289,9867
17,1015,045,00084,05,40046,4,1,03,4,2,74,10,2,1941,2,6,0,0,0,01,3289,0
17,1015,045,00084,05,40046,4,1,04,3,1,15,14,4,2000,3,3,0,0,0,01,3289,0
17,1015,045,00084,05,40046,4,1,05,3,1,6,27,11,2008,2,2,0,0,0,01,3289,0
17,1015,044,00085,05,40074,1,1,01,1,1,56,3,8,1959,6,3,2,0,0,01,2244,0
17,1015,044,00085,05,40074,2,1,03,2,2,31,30,5,1984,4,2,0,1,0,01,2244,6732
17,1015,044,00085,05,40074,3,1,01,1,1,47,1,11,1967,6,3,2,0,0,01,2244,0
17,1015,044,00085,05,40074,3,1,02,2,2,44,1,4,1971,3,3,0,0,0,01,2244,0
17,1015,044,00085,05,40074,3,1,03,3,2,22,24,6,1993,4,3,0,1,0,01,2244,6732
17,1015,044,00085,05,40074,2,1,04,3,2,10,9,7,2005,2,4,0,0,0,01,2244,0
17,1015,044,00085,05,40074,2,1,05,3,1,3,7,4,2012,0,0,0,0,0,01,2244,0
17,1015,044,00085,05,40074,2,1,06,3,2,1,21,9,2014,0,0,0,0,0,01,2244,0
17,1015,044,00085,05,40074,4,1,01,1,1,35,20,3,1980,7,5,3,0,0,01,2244,0
17,1015,044,00085,05,40074,4,1,02,2,2,36,3,9,1979,7,5,3,1,0,01,2244,4488
17,1015,044,00085,05,40074,4,1,03,3,1,12,30,3,2003,2,6,0,0,0,01,2244,0
17,1015,044,00085,05,40074,5,1,01,1,1,53,21,9,1962,7,5,3,0,0,01,2244,0
17,1015,044,00085,05,40074,5,1,02,2,2,56,4,7,1959,7,5,3,0,0,01,2244,0
17,1015,044,00085,05,40074,5,1,03,3,2,22,23,3,1993,7,5,3,0,0,01,2244,0
