"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMPER,C,2","GASTOCO,C,1","NUMHOG,C,2"
3,25,006,0001,3653,250201,02,111111,07,1,
3,25,006,0001,3653,250201,03,111111,02,1,
3,25,006,0001,3653,250201,04,111111,07,1,
3,25,006,0001,3653,250201,05,111111,01,1,
3,25,006,0001,0127,250231,02,111111,04,1,
3,25,006,0001,0127,250231,03,111111,03,1,
3,25,006,0001,0127,250231,04,111111,04,1,
3,25,006,0001,0127,250231,05,111111,02,1,
3,25,006,0001,4011,250233,01,111111,02,1,
3,25,006,0001,4011,250233,02,111111,03,1,
3,25,006,0001,4011,250233,03,111111,02,1,
3,25,006,0001,4011,250233,04,111111,04,1,
3,25,006,0001,4011,250233,05,111111,05,1,
3,25,006,0001,2405,250261,01,111111,03,1,
3,25,006,0001,2405,250261,02,111111,04,1,
3,25,006,0001,2405,250261,04,111111,05,1,
3,25,006,0001,2405,250261,05,111111,05,1,
3,25,006,0001,5791,250266,01,111111,04,1,
3,25,006,0001,5791,250266,02,111111,05,1,
3,25,006,0001,5791,250266,03,111111,06,1,
3,25,006,0001,5791,250266,04,111111,04,1,
3,25,006,0001,5791,250266,05,111111,09,1,
3,25,006,0001,0057,250300,01,111111,04,1,
3,25,006,0001,0057,250300,02,111111,03,1,
3,25,006,0001,0057,250300,03,111111,01,1,
3,25,006,0001,0057,250300,04,111111,02,1,
3,25,006,0001,0057,250300,05,111111,03,1,
3,25,006,0001,3140,250390,01,111111,01,1,
3,25,006,0001,3140,250390,02,111111,05,1,
3,25,006,0001,3140,250390,03,111111,05,1,
3,25,006,0001,3140,250390,04,111111,02,1,
3,25,006,0001,5611,250391,01,111111,05,1,
3,25,006,0001,5611,250391,02,111111,03,1,
3,25,006,0001,5611,250391,03,111111,06,1,
3,25,006,0001,5611,250391,04,111111,06,1,
3,25,006,0001,5611,250391,05,111111,05,1,
3,25,006,0001,5537,250392,01,111111,06,1,
3,25,006,0001,5537,250392,03,111111,04,1,
3,25,006,0001,5537,250392,04,111111,06,1,
3,25,006,0001,5537,250392,05,111111,05,1,
3,25,006,0001,2015,250397,01,111111,01,1,
3,25,006,0001,2015,250397,02,111111,04,1,
3,25,006,0001,2015,250397,03,111111,04,1,
3,25,006,0001,2015,250397,04,111111,04,1,
3,25,006,0001,2015,250397,05,111111,04,1,
3,06,002,0001,0356,060008,01,111111,06,1,
3,06,002,0001,0356,060008,03,111111,04,1,
3,06,002,0001,0356,060008,04,111111,04,1,
3,06,002,0001,0356,060008,05,111111,03,1,
3,06,002,0001,0021,060009,01,111111,04,1,
3,06,002,0001,0021,060009,02,111111,05,1,
3,06,002,0001,0021,060009,03,111111,02,1,
3,06,002,0001,0021,060009,04,111111,05,1,
3,06,002,0001,0021,060009,05,111111,04,1,
3,06,002,0001,0750,060014,01,111111,02,1,
3,06,002,0001,0750,060014,02,111111,02,1,
3,06,002,0001,0750,060014,04,111111,02,1,
3,06,002,0001,0750,060014,05,111111,05,1,
3,06,010,0001,0428,060019,01,111111,04,1,
3,06,010,0001,0428,060019,02,111111,04,1,
3,06,010,0001,0428,060019,04,111111,05,1,
3,06,010,0001,0428,060019,05,111111,05,1,
3,06,010,0001,0150,060080,01,111111,06,1,
3,06,010,0001,0150,060080,02,111111,06,1,
3,06,010,0001,0150,060080,03,111111,03,1,
3,06,010,0001,0150,060080,04,111111,02,1,
3,06,010,0001,0150,060080,05,111111,04,1,
3,06,002,0001,0750,060104,02,111111,03,1,
3,06,002,0001,0750,060104,03,111111,03,1,
3,06,002,0001,0750,060104,04,111111,03,1,
3,06,002,0001,0750,060104,05,111111,01,1,
3,06,010,0001,0269,060113,01,111111,06,1,
3,06,010,0001,0269,060113,02,111111,05,1,
3,06,010,0001,0269,060113,03,111111,05,1,
3,06,002,0001,0394,060134,01,111111,03,1,
3,06,002,0001,0394,060134,02,111111,02,1,
3,06,002,0001,0394,060134,03,111111,03,1,
3,06,002,0001,0394,060134,04,111111,04,1,
3,06,002,0001,0394,060134,05,111111,05,1,
3,06,010,0001,0362,060144,01,111111,02,1,
3,06,010,0001,0362,060144,02,111111,04,1,
3,06,010,0001,0362,060144,03,111111,05,1,
3,06,010,0001,0362,060144,04,111111,04,1,
3,06,010,0001,0362,060144,05,111111,04,1,
3,06,002,0001,0341,060165,01,111111,01,1,
3,06,002,0001,0341,060165,02,111111,03,1,
3,06,002,0001,0341,060165,03,111111,04,1,
3,06,002,0001,0341,060165,04,111111,08,1,
3,06,002,0001,0341,060165,05,111111,02,1,
3,06,010,0001,0080,060195,01,111111,04,1,
3,06,010,0001,0080,060195,03,111111,01,1,
3,06,010,0001,0080,060195,04,111111,06,1,
3,06,010,0001,0080,060195,05,111111,05,1,
3,06,010,0001,0324,060200,01,111111,06,1,
3,06,010,0001,0324,060200,02,111111,02,1,
3,06,010,0001,0324,060200,03,111111,02,1,
3,06,010,0001,0324,060200,04,111111,04,1,
3,06,010,0001,0324,060200,05,111111,05,1,
3,06,010,0001,0413,060258,01,111111,04,1,
3,06,010,0001,0413,060258,02,111111,02,1,
3,06,010,0001,0413,060258,04,111111,05,1,
3,06,010,0001,0413,060258,05,111111,05,1,
3,06,002,0001,0337,060285,02,111111,04,1,
3,06,002,0001,0337,060285,03,111111,03,1,
3,06,002,0001,0337,060285,05,111111,02,1,
3,06,002,0001,0553,060318,01,111111,04,1,
3,06,002,0001,0553,060318,02,111111,07,1,
3,06,002,0001,0553,060318,03,111111,02,1,
3,06,002,0001,0553,060318,04,111111,04,1,
3,06,002,0001,0553,060318,05,111111,01,1,
3,06,010,0001,0146,060322,01,111111,02,1,
3,06,010,0001,0146,060322,02,111111,04,1,
3,06,010,0001,0146,060322,03,111111,02,1,
3,06,010,0001,0146,060322,04,111111,03,1,
3,06,010,0001,0146,060322,05,111111,02,1,
3,06,002,0001,077A,060324,02,111111,02,1,
3,06,002,0001,077A,060324,03,111111,01,1,
3,06,002,0001,077A,060324,04,111111,03,1,
3,06,002,0001,077A,060324,05,111111,02,1,
3,06,002,0001,052A,060353,01,111111,02,1,
3,06,002,0001,052A,060353,02,111111,04,1,
3,06,002,0001,052A,060353,03,111111,04,1,
3,06,002,0001,052A,060353,04,111111,02,1,
3,06,002,0001,052A,060353,05,111111,01,1,
3,06,002,0001,0356,060386,01,111111,02,1,
3,06,002,0001,0356,060386,02,111111,05,1,
3,06,002,0001,0356,060386,03,111111,02,1,
3,06,002,0001,0356,060386,04,111111,03,1,
3,06,002,0001,0356,060386,05,111111,04,1,
3,06,010,0001,0288,060387,01,111111,05,1,
3,06,010,0001,0288,060387,02,111111,05,1,
3,06,010,0001,0288,060387,03,111111,02,1,
3,06,010,0001,0288,060387,04,111111,04,1,
3,06,010,0001,0288,060387,05,111111,04,1,
3,05,027,0001,1486,050040,01,111111,04,1,
3,05,027,0001,1486,050040,02,111111,03,1,
3,05,027,0001,1486,050040,04,111111,05,1,
3,05,027,0001,1486,050040,05,111111,06,1,
3,05,030,0001,440A,050042,01,111111,05,1,
3,05,030,0001,440A,050042,02,111111,05,1,
3,05,030,0001,440A,050042,03,111111,05,1,
3,05,030,0001,440A,050042,04,111111,04,1,
3,05,030,0001,3007,050066,01,111111,03,1,
3,05,030,0001,3007,050066,02,111111,06,1,
3,05,030,0001,3007,050066,03,111111,04,1,
3,05,030,0001,3007,050066,04,111111,05,1,
3,05,030,0001,3007,050066,05,111111,03,1,
3,05,030,0001,2047,050084,02,111111,03,1,
3,05,030,0001,2047,050084,03,111111,04,1,
3,05,030,0001,2047,050084,04,111111,05,1,
3,05,030,0001,2494,050137,01,111111,03,1,
3,05,030,0001,2494,050137,02,111111,02,1,
3,05,030,0001,2494,050137,03,111111,03,1,
3,05,030,0001,2494,050137,04,111111,03,1,
3,05,030,0001,1710,050139,01,111111,04,1,
3,05,030,0001,1710,050139,02,111111,06,1,
3,05,030,0001,1710,050139,03,111111,05,1,
3,05,030,0001,1710,050139,04,111111,06,1,
3,05,030,0001,1710,050139,05,111111,03,1,
3,05,030,0001,0144,050144,01,111111,04,1,
3,05,030,0001,0144,050144,02,111111,05,1,
3,05,030,0001,0144,050144,03,111111,05,1,
3,05,030,0001,0144,050144,04,111111,02,1,
3,05,030,0001,0144,050144,05,111111,04,1,
3,05,030,0001,2437,050148,01,111111,04,1,
3,05,030,0001,2437,050148,02,111111,05,1,
3,05,030,0001,2437,050148,03,111111,05,1,
3,05,030,0001,2437,050148,04,111111,07,1,
3,05,030,0001,2437,050148,05,111111,03,1,
3,05,030,0001,4607,050168,01,111111,02,1,
3,05,030,0001,4607,050168,02,111111,03,1,
3,05,030,0001,4607,050168,03,111111,05,1,
3,05,030,0001,4607,050168,04,111111,05,1,
3,05,030,0001,4607,050168,05,111111,04,1,
3,05,030,0001,2776,050172,01,111111,04,1,
3,05,030,0001,2776,050172,02,111111,02,1,
3,05,030,0001,2776,050172,03,111111,04,1,
3,05,030,0001,2776,050172,04,111111,07,1,
3,05,030,0001,2776,050172,05,111111,06,1,
3,05,030,0001,2051,050228,01,111111,06,1,
3,05,030,0001,2051,050228,02,111111,03,1,
3,05,030,0001,2051,050228,03,111111,06,1,
3,05,030,0001,2051,050228,04,111111,02,1,
3,05,030,0001,2051,050228,05,111111,03,1,
3,05,030,0001,159A,050229,01,111111,06,1,
3,05,030,0001,159A,050229,02,111111,05,1,
3,05,030,0001,159A,050229,03,111111,04,1,
3,05,030,0001,159A,050229,04,111111,02,1,
3,05,030,0001,159A,050229,05,111111,04,1,
3,05,030,0001,013A,050266,01,111111,03,1,
3,05,030,0001,013A,050266,02,111111,04,1,
3,05,030,0001,013A,050266,05,111111,02,1,
3,05,030,0001,0252,050365,02,111111,05,1,
3,05,030,0001,0252,050365,03,111111,05,1,
3,05,030,0001,0252,050365,05,111111,09,1,
3,05,030,0001,4433,050399,01,111111,05,1,
3,05,030,0001,4433,050399,02,111111,07,1,
3,05,030,0001,4433,050399,04,111111,04,1,
3,05,030,0001,4433,050399,05,111111,05,1,
3,12,001,0001,4342,120009,01,111111,05,1,
3,12,001,0001,4342,120009,02,111111,03,1,
3,12,001,0001,4342,120009,04,111111,07,1,
3,12,001,0001,4342,120009,05,111111,09,1,
3,12,001,0001,2810,120017,01,111111,02,1,
3,12,001,0001,2810,120017,02,111111,03,1,
3,12,001,0001,2810,120017,03,111111,04,1,
3,12,001,0001,2810,120017,04,111111,02,1,
3,12,001,0001,2810,120017,05,111111,03,1,
3,12,001,0001,3378,120044,01,111111,03,1,
3,12,001,0001,3378,120044,02,111111,02,1,
3,12,001,0001,3378,120044,03,111111,04,1,
3,12,001,0001,3378,120044,04,111111,03,1,
3,12,001,0001,3378,120044,05,111111,04,1,
3,12,001,0001,2736,120071,02,111111,04,1,
3,12,001,0001,1386,120073,01,111111,01,1,
3,12,001,0001,1386,120073,02,111111,08,1,
3,12,001,0001,1386,120073,03,111111,05,1,
3,12,001,0001,1386,120073,04,111111,08,1,
3,12,001,0001,1386,120073,05,111111,06,1,
3,12,001,0001,493A,120074,01,111111,04,1,
3,12,001,0001,493A,120074,02,111111,05,1,
3,12,001,0001,493A,120074,03,111111,03,1,
3,12,001,0001,493A,120074,04,111111,08,1,
3,12,001,0001,493A,120074,05,111111,06,1,
3,12,001,0001,0477,120075,01,111111,04,1,
3,12,001,0001,0477,120075,03,111111,03,1,
3,12,001,0001,0477,120075,04,111111,05,1,
3,12,001,0001,0477,120075,05,111111,03,1,
3,12,001,0001,4450,120082,01,111111,03,1,
3,12,001,0001,4450,120082,02,111111,05,1,
3,12,001,0001,4450,120082,03,111111,01,1,
3,12,001,0001,4450,120082,04,111111,01,1,
3,12,001,0001,4450,120082,05,111111,04,1,
3,12,001,0001,3274,120108,01,121112,10,2,02
3,12,001,0001,3274,120108,02,111111,03,1,
3,12,001,0001,3274,120108,03,111111,03,1,
3,12,001,0001,3274,120108,04,111111,09,1,
3,12,001,0001,3274,120108,05,111111,02,1,
3,12,001,0001,3486,120115,01,111111,04,1,
3,12,001,0001,3486,120115,03,111111,02,1,
3,12,001,0001,3486,120115,04,121112,04,2,02
3,12,001,0001,3486,120115,05,111111,03,1,
3,12,001,0001,1511,120133,01,111111,06,1,
3,12,001,0001,1511,120133,02,111111,03,1,
3,12,001,0001,1511,120133,03,111111,04,1,
3,12,001,0001,1511,120133,04,111111,03,1,
3,12,001,0001,2882,120136,01,111111,03,1,
3,12,001,0001,2882,120136,02,111111,08,1,
3,12,001,0001,2882,120136,03,111111,02,1,
3,12,001,0001,2882,120136,04,111111,02,1,
3,12,001,0001,2882,120136,05,111111,03,1,
3,12,001,0001,4747,120137,01,111111,06,1,
3,12,001,0001,4747,120137,02,111111,05,1,
3,12,001,0001,4747,120137,03,111111,02,1,
3,12,001,0001,1333,120162,01,111111,05,1,
3,12,001,0001,1333,120162,03,111111,03,1,
3,12,001,0001,1333,120162,04,111111,06,1,
3,12,001,0001,1333,120162,05,111111,08,1,
3,12,001,0001,2469,120172,01,111111,04,1,
3,12,001,0001,2469,120172,02,111111,05,1,
3,12,001,0001,2469,120172,03,111111,04,1,
3,12,001,0001,2469,120172,04,111111,05,1,
3,12,001,0001,0405,120261,01,111111,04,1,
3,12,001,0001,0405,120261,02,111111,03,1,
3,12,001,0001,0405,120261,03,111111,04,1,
3,12,001,0001,0405,120261,04,111111,05,1,
3,12,001,0001,2986,120265,01,111111,06,1,
3,12,001,0001,2986,120265,02,111111,02,1,
3,12,001,0001,2986,120265,03,111111,05,1,
3,12,001,0001,2986,120265,04,111111,02,1,
3,12,001,0001,2986,120265,05,111111,04,1,
3,12,001,0001,5069,120267,01,111111,05,1,
3,12,001,0001,5069,120267,02,111111,01,1,
3,12,001,0001,5069,120267,03,111111,02,1,
3,12,001,0001,5069,120267,04,111111,02,1,
3,12,001,0001,5069,120267,05,111111,03,1,
3,12,001,0001,2242,120327,01,111111,03,1,
3,12,001,0001,2242,120327,02,111111,01,1,
3,12,001,0001,2242,120327,03,111111,06,1,
3,12,001,0001,2242,120327,04,111111,03,1,
3,12,001,0001,2242,120327,05,111111,05,1,
3,12,001,0001,0496,120365,01,111111,03,1,
3,12,001,0001,0496,120365,02,111111,04,1,
3,12,001,0001,0496,120365,03,111111,04,1,
3,12,001,0001,0496,120365,04,111111,06,1,
3,12,001,0001,0496,120365,05,111212,11,1,
3,32,056,0001,0612,320012,01,111111,07,1,
3,32,056,0001,0612,320012,02,111111,04,1,
3,32,056,0001,0612,320012,03,111111,03,1,
3,32,056,0001,0612,320012,04,111212,12,1,
3,32,056,0001,0612,320012,05,111111,05,1,
3,32,056,0001,0701,320017,01,111111,01,1,
3,32,056,0001,0701,320017,02,111111,05,1,
3,32,056,0001,0701,320017,03,111111,05,1,
3,32,056,0001,0701,320017,04,111111,03,1,
3,32,056,0001,0701,320017,05,111111,02,1,
3,32,017,0001,1148,320063,01,111111,03,1,
3,32,017,0001,1148,320063,03,111111,04,1,
3,32,017,0001,1148,320063,04,111111,02,1,
3,32,017,0001,1148,320063,05,111111,05,1,
3,32,017,0001,0949,320068,01,111111,02,1,
3,32,017,0001,0949,320068,02,111111,01,1,
3,32,017,0001,0949,320068,03,111111,06,1,
3,32,017,0001,0949,320068,04,111111,04,1,
3,32,017,0001,0949,320068,05,111111,01,1,
3,32,056,0001,0735,320077,03,111111,02,1,
3,32,056,0001,0735,320077,04,111111,03,1,
3,32,056,0001,0735,320077,05,111111,01,1,
3,32,056,0001,0735,320077,01,111111,01,1,
3,32,056,0001,0735,320077,02,121112,13,2,02
3,32,017,0001,0667,320123,01,111111,01,1,
3,32,017,0001,0667,320123,02,111111,04,1,
3,32,017,0001,0667,320123,03,111111,02,1,
3,32,017,0001,0667,320123,04,111111,02,1,
3,32,017,0001,0667,320123,05,111111,03,1,
3,32,017,0001,0597,320128,01,111111,03,1,
3,32,017,0001,0597,320128,02,111111,07,1,
3,32,017,0001,0597,320128,03,111111,08,1,
3,32,017,0001,0597,320128,04,111111,06,1,
3,32,017,0001,0597,320128,05,111111,04,1,
3,32,056,0001,0345,320132,01,111111,07,1,
3,32,056,0001,0345,320132,03,111111,02,1,
3,32,056,0001,0345,320132,04,111111,03,1,
3,32,056,0001,0345,320132,05,111111,06,1,
3,32,017,0001,0205,320135,01,111111,06,1,
3,32,017,0001,0205,320135,02,111111,06,1,
3,32,017,0001,0205,320135,03,111111,04,1,
3,32,017,0001,0205,320135,04,111111,05,1,
3,32,017,0001,0205,320135,05,111111,05,1,
3,32,017,0001,0686,320136,01,111111,02,1,
3,32,017,0001,0686,320136,02,111111,02,1,
3,32,017,0001,0686,320136,03,111111,07,1,
3,32,017,0001,0686,320136,04,111111,08,1,
3,32,017,0001,0686,320136,05,111111,02,1,
3,32,056,0001,1080,320139,01,111111,03,1,
3,32,056,0001,1080,320139,03,111111,04,1,
3,32,056,0001,1080,320139,04,111111,03,1,
3,32,056,0001,1080,320139,05,111111,05,1,
3,32,056,0001,0379,320186,01,111111,07,1,
3,32,056,0001,0379,320186,02,111111,03,1,
3,32,056,0001,0379,320186,03,111111,04,1,
3,32,056,0001,0379,320186,04,111111,03,1,
3,32,056,0001,0720,320187,01,111111,03,1,
3,32,056,0001,0720,320187,02,111111,06,1,
3,32,056,0001,0720,320187,03,111111,04,1,
3,32,056,0001,0720,320187,04,111111,07,1,
3,32,056,0001,0720,320187,05,111111,08,1,
3,32,017,0001,0737,320213,01,111111,05,1,
3,32,017,0001,0737,320213,02,111111,06,1,
3,32,017,0001,0737,320213,03,111111,03,1,
3,32,017,0001,0737,320213,04,111111,05,1,
3,32,017,0001,0737,320213,05,111111,05,1,
3,32,017,0001,1129,320304,01,111111,02,1,
3,32,017,0001,1129,320304,02,111111,04,1,
3,32,017,0001,1129,320304,03,111111,04,1,
3,32,017,0001,1129,320304,04,111111,06,1,
3,32,017,0001,1129,320304,05,111111,02,1,
3,32,056,0001,074A,320315,01,111111,04,1,
3,32,056,0001,074A,320315,02,111111,09,1,
3,32,056,0001,074A,320315,03,121112,12,2,02
3,32,056,0001,074A,320315,05,111111,02,1,
3,32,056,0001,0612,320336,01,111111,07,1,
3,32,056,0001,0612,320336,02,111111,05,1,
3,32,056,0001,0612,320336,03,111111,05,1,
3,32,056,0001,0612,320336,04,111111,07,1,
3,32,056,0001,0612,320336,05,111111,02,1,
3,32,056,0001,0063,320337,01,111111,01,1,
3,32,056,0001,0063,320337,02,111111,05,1,
3,32,056,0001,0063,320337,03,111111,05,1,
3,32,017,0001,0756,320370,01,111111,03,1,
3,32,017,0001,0756,320370,02,111111,03,1,
3,32,017,0001,0756,320370,03,111111,07,1,
3,32,017,0001,0756,320370,04,111111,03,1,
3,32,017,0001,0277,320372,01,111111,04,1,
3,32,017,0001,0277,320372,02,111111,03,1,
3,32,017,0001,0277,320372,03,111111,05,1,
3,32,017,0001,0277,320372,04,111111,04,1,
3,32,017,0001,0277,320372,05,111111,03,1,
3,11,020,0001,2120,110014,01,111111,03,1,
3,11,020,0001,2120,110014,02,111111,03,1,
3,11,020,0001,2120,110014,03,111111,05,1,
3,11,020,0001,2120,110014,04,111111,05,1,
3,11,020,0001,2120,110014,05,111111,05,1,
3,11,020,0001,1457,110025,01,111111,02,1,
3,11,020,0001,1457,110025,02,111111,02,1,
3,11,020,0001,1457,110025,03,111111,03,1,
3,11,020,0001,1457,110025,04,111111,04,1,
3,11,020,0001,1457,110025,05,111111,05,1,
3,11,020,0001,0478,110073,01,111111,08,1,
3,11,020,0001,0478,110073,02,111111,05,1,
3,11,020,0001,0478,110073,03,111111,05,1,
3,11,020,0001,0478,110073,04,111111,08,1,
3,11,020,0001,0478,110073,05,111111,04,1,
3,11,020,0001,3400,110103,01,111111,07,1,
3,11,020,0001,3400,110103,02,121112,03,2,02
3,11,020,0001,3400,110103,03,121212,12,2,02
3,11,020,0001,3400,110103,04,111111,05,1,
3,11,020,0001,3400,110103,05,111111,05,1,
3,11,020,0001,1673,110140,01,111111,07,1,
3,11,020,0001,1673,110140,02,111111,04,1,
3,11,020,0001,1673,110140,03,111111,06,1,
3,11,020,0001,1673,110140,04,111111,06,1,
3,11,020,0001,3152,110192,02,111111,05,1,
3,11,020,0001,3152,110192,03,111111,05,1,
3,11,020,0001,3152,110192,04,111111,05,1,
3,11,031,0001,0039,110195,01,111111,05,1,
3,11,031,0001,0039,110195,02,111111,07,1,
3,11,031,0001,0039,110195,03,111111,06,1,
3,11,031,0001,0039,110195,04,111111,09,1,
3,11,031,0001,0039,110195,05,111111,07,1,
3,11,020,0001,0618,110201,03,111111,07,1,
3,11,020,0001,0618,110201,04,111111,01,1,
3,11,020,0001,0618,110201,05,111111,02,1,
3,11,031,0001,0310,110213,01,111111,06,1,
3,11,031,0001,0310,110213,02,111111,04,1,
3,11,031,0001,0310,110213,03,111111,06,1,
3,11,031,0001,0310,110213,04,111111,06,1,
3,11,031,0001,0310,110213,05,111111,05,1,
3,11,020,0001,2987,110243,01,111111,05,1,
3,11,020,0001,2987,110243,02,111111,04,1,
3,11,020,0001,2987,110243,03,111111,01,1,
3,11,020,0001,2987,110243,04,131131,10,2,03
3,11,020,0001,2987,110243,05,111111,09,1,
3,11,020,0001,2582,110246,01,111111,02,1,
3,11,020,0001,2582,110246,02,111111,06,1,
3,11,020,0001,2582,110246,03,111111,04,1,
3,11,020,0001,2582,110246,05,121112,05,2,02
3,11,020,0001,196A,110279,01,111111,04,1,
3,11,020,0001,196A,110279,02,111111,02,1,
3,11,020,0001,196A,110279,03,111111,04,1,
3,11,020,0001,196A,110279,04,111111,03,1,
3,11,020,0001,196A,110279,05,111111,05,1,
3,11,020,0001,2794,110288,01,111111,05,1,
3,11,020,0001,2794,110288,02,111111,01,1,
3,11,020,0001,2794,110288,03,121112,11,2,02
3,11,020,0001,2794,110288,04,121112,13,2,02
3,11,020,0001,2794,110288,05,121112,05,2,02
3,11,020,0001,2493,110372,01,111111,01,1,
3,11,020,0001,2493,110372,02,111111,02,1,
3,11,020,0001,2493,110372,03,111111,03,1,
3,11,020,0001,2493,110372,04,111111,03,1,
3,11,020,0001,2493,110372,05,111111,03,1,
3,11,020,0001,0177,110385,02,111111,05,1,
3,11,020,0001,0177,110385,03,111111,04,1,
3,11,020,0001,0177,110385,04,111111,04,1,
3,11,020,0001,0177,110385,05,111111,05,1,
3,11,020,0001,0514,110419,01,121112,07,2,02
3,11,020,0001,0514,110419,02,111111,02,1,
3,11,020,0001,0514,110419,03,111111,05,1,
3,11,020,0001,0514,110419,04,111111,08,1,
3,11,020,0001,0514,110419,05,111111,03,1,
3,11,020,0001,2629,110467,01,131113,03,2,03
3,11,020,0001,2629,110467,02,111111,04,1,
3,11,020,0001,2629,110467,04,111111,03,1,
3,11,020,0001,2629,110467,05,111111,02,1,
3,11,020,0001,011A,110470,02,111111,02,1,
3,11,020,0001,011A,110470,03,111111,03,1,
3,11,020,0001,011A,110470,04,111111,03,1,
3,11,020,0001,011A,110470,05,111111,07,1,
3,11,020,0001,2845,110517,01,111111,05,1,
3,11,020,0001,2845,110517,02,111212,13,1,
3,11,020,0001,2845,110517,03,111111,06,1,
3,11,020,0001,2845,110517,04,111111,04,1,
3,11,020,0001,2845,110517,05,111111,04,1,
3,11,020,0001,3059,110559,01,111111,04,1,
3,11,020,0001,3059,110559,02,111111,06,1,
3,11,020,0001,3059,110559,03,111111,05,1,
3,11,020,0001,3059,110559,04,141114,14,2,04
3,11,020,0001,3059,110559,05,111111,06,1,
3,30,193,0001,0237,303036,01,111111,07,1,
3,30,193,0001,0237,303036,02,111111,03,1,
3,30,193,0001,0237,303036,03,111111,05,1,
3,30,193,0001,0237,303036,04,111111,01,1,
3,30,193,0001,0237,303036,05,111111,04,1,
3,30,193,0001,0241,303044,01,111111,01,1,
3,30,193,0001,0241,303044,02,111111,02,1,
3,30,193,0001,0241,303044,03,111111,07,1,
3,30,193,0001,0241,303044,04,111111,01,1,
3,30,193,0001,0241,303044,05,111111,04,1,
3,30,028,0037,0765,303046,01,111111,08,1,
3,30,028,0037,0765,303046,02,111111,04,1,
3,30,028,0037,0765,303046,03,111111,07,1,
3,30,028,0037,0765,303046,04,111111,01,1,
3,30,028,0037,0765,303046,05,111111,04,1,
3,30,193,0001,0237,303051,01,111111,03,1,
3,30,193,0001,0237,303051,03,111111,03,1,
3,30,193,0001,0237,303051,04,111111,02,1,
3,30,193,0001,0237,303051,05,111111,02,1,
3,30,193,0001,1945,303067,01,111111,04,1,
3,30,193,0001,1945,303067,02,111111,02,1,
3,30,193,0001,1945,303067,03,111111,03,1,
3,30,193,0001,1945,303067,04,111111,03,1,
3,30,193,0001,1945,303067,05,111111,10,1,
3,30,193,0001,0468,303081,01,111111,04,1,
3,30,193,0001,0468,303081,02,111111,02,1,
3,30,193,0001,0468,303081,03,111111,04,1,
3,30,193,0001,0468,303081,04,111111,05,1,
3,30,193,0001,0468,303081,05,111111,02,1,
3,30,193,0001,1358,303103,01,111111,03,1,
3,30,193,0001,1358,303103,02,111111,04,1,
3,30,193,0001,1358,303103,03,111111,03,1,
3,30,193,0001,1358,303103,04,111111,02,1,
3,30,193,0001,1358,303103,05,111111,02,1,
3,30,193,0001,042A,303109,01,111111,06,1,
3,30,193,0001,042A,303109,03,111111,02,1,
3,30,193,0001,042A,303109,04,111111,02,1,
3,30,193,0001,042A,303109,05,111111,01,1,
3,30,028,0037,0163,303136,02,111111,05,1,
3,30,028,0037,0163,303136,03,111111,04,1,
3,30,028,0037,0163,303136,04,111111,01,1,
3,30,028,0037,0163,303136,05,111111,06,1,
3,30,028,0037,0750,303078,02,111111,02,1,
3,30,028,0037,0750,303078,03,111111,02,1,
3,30,028,0037,0750,303078,04,111111,03,1,
3,30,028,0037,0750,303078,05,111111,04,1,
3,30,028,0037,0712,303149,01,111111,05,1,
3,30,028,0037,0712,303149,02,111111,04,1,
3,30,028,0037,0712,303149,03,111111,04,1,
3,30,028,0037,0712,303149,04,111111,05,1,
3,30,028,0037,0712,303149,05,111111,05,1,
3,30,193,0001,2159,303169,01,111111,10,1,
3,30,193,0001,2159,303169,02,111111,05,1,
3,30,193,0001,2159,303169,03,111111,03,1,
3,30,193,0001,2159,303169,04,111111,06,1,
3,30,193,0001,2159,303169,05,111111,04,1,
3,30,193,0001,0398,303198,01,111111,01,1,
3,30,193,0001,0398,303198,02,111111,05,1,
3,30,193,0001,0398,303198,03,111111,02,1,
3,30,193,0001,0398,303198,04,111111,05,1,
3,30,193,0001,0398,303198,05,111111,01,1,
3,30,193,0001,2322,303203,01,111111,04,1,
3,30,193,0001,2322,303203,02,111111,04,1,
3,30,193,0001,2322,303203,03,111111,04,1,
3,30,193,0001,2322,303203,04,111111,03,1,
3,30,193,0001,2322,303203,05,111111,02,1,
3,30,193,0001,042A,303262,01,111111,02,1,
3,30,193,0001,042A,303262,02,111111,03,1,
3,30,193,0001,042A,303262,03,111111,01,1,
3,30,193,0001,042A,303262,04,111111,04,1,
3,30,193,0001,042A,303262,05,111111,01,1,
3,30,193,0001,1343,303269,01,111111,04,1,
3,30,193,0001,1343,303269,04,121112,04,2,02
3,30,193,0001,1343,303269,05,111111,05,1,
3,30,193,0001,0631,303011,01,111111,04,1,
3,30,193,0001,0631,303011,02,111111,04,1,
3,30,193,0001,0631,303011,03,111111,04,1,
3,30,193,0001,0631,303011,04,111111,04,1,
3,30,193,0001,0631,303011,05,111111,03,1,
3,30,028,0037,0695,303297,01,111111,04,1,
3,30,028,0037,0695,303297,02,111111,04,1,
3,30,028,0037,0695,303297,03,111111,07,1,
3,30,028,0037,0695,303297,05,111111,03,1,
3,30,193,0001,0129,303328,01,111111,06,1,
3,30,193,0001,0129,303328,02,111111,01,1,
