"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCUNIV,C,1","ALLOPTS,C,1","NONEOP,C,1","NOSABE,C,1","HRSTV,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","DIASPER,C,1","ARTIPER,C,3","NOTIPER,C,3","CYTPER,C,3","DIASREV,C,2","ARTREV,C,2","NOTIREV,C,2","CYTREV,C,2","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","CINTERN,C,1","ACCINTER,C,1","HORASIN,C,3","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLI,C,1","CORREOE,C,1","MEDICINA,C,1","OTROS,C,1","MUSARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSCYT,C,1","PLANETA,C,1","EXPTYI,C,1","SEMNCYT,C,1","MUCHPCYT,C,1","DESCYTNE,C,1","PERSINCC,C,1","PREFTVSI,C,1","NOLEECYT,C,1","NUMREN,C,2","FACPER,N,10,0"
01,069,1,7,19,039,0001,0940,190382,05,111111,3,4,5,1,2,6,0,0,0,007,007,000,070,025,000,0,000,000,000,01,03,01,02,SELECCIONES,,,1,11,00,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,2,2,01,20403
01,069,1,7,19,039,0001,1525,190383,01,111111,6,2,5,3,1,4,0,0,0,021,010,000,000,000,000,7,007,003,000,00,00,00,00,,,,1,02,00,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,2,3,01,22844
01,045,2,7,19,039,0001,1525,190383,02,111111,2,4,3,6,1,5,0,0,0,028,007,000,014,007,000,0,000,000,000,00,00,00,00,,,,1,02,00,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,02,38073
01,030,1,7,19,039,0001,1525,190383,03,111111,3,2,6,4,5,1,0,0,0,010,002,001,015,002,000,7,004,001,002,00,00,00,00,,,,1,02,00,1,1,040,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,04,22844
01,072,2,7,19,039,0001,1525,190383,04,121112,1,6,4,5,2,3,0,0,0,090,028,000,000,000,000,1,003,003,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,3,2,2,2,4,01,38073
02,031,1,7,19,039,0001,1525,190383,04,221122,5,2,6,3,1,4,0,0,0,005,002,000,040,010,000,7,004,003,000,00,00,00,00,,,,1,02,00,1,1,010,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,2,2,2,01,0
01,072,2,7,19,039,0001,1525,190383,05,111111,3,2,6,4,1,5,0,0,0,014,007,000,035,007,000,0,000,000,000,02,08,00,00,SELECCIONES,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,3,3,2,2,02,38073
01,037,2,7,19,039,0001,4163,190477,01,111111,3,1,6,5,2,4,0,0,0,014,007,000,000,000,000,4,002,001,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,02,31034
01,076,1,7,19,039,0001,4163,190477,02,111111,2,5,3,6,4,1,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,5,2,5,2,01,36088
01,052,1,7,19,039,0001,4163,190477,03,111111,1,2,3,6,5,4,0,0,0,000,000,000,126,015,000,7,049,049,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,2,2,01,36088
01,053,2,7,19,039,0001,4163,190477,04,131113,5,4,3,6,2,1,0,0,0,010,005,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,02,31034
01,036,1,7,19,039,0001,4163,190477,04,231123,1,2,4,6,3,5,0,0,0,028,021,000,012,000,000,7,012,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,3,3,3,2,2,01,36088
01,027,1,7,19,039,0001,4163,190477,04,331133,2,1,3,5,4,6,0,0,0,020,010,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,01,36088
01,031,1,7,19,039,0001,4163,190477,05,111111,3,4,5,1,6,2,0,0,0,010,002,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,1,2,2,2,4,4,4,4,01,36088
01,031,1,7,19,026,0001,2313,190510,02,111111,2,1,3,5,4,6,0,0,0,028,007,000,014,007,000,1,004,000,000,01,03,00,00,SELECCIONES,,,2,,,1,1,020,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,01,30409
01,018,2,7,19,026,0001,2313,190510,04,111111,2,5,6,3,1,4,0,0,0,021,007,000,010,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,03,26150
01,043,2,7,19,039,0001,4464,190512,01,111111,1,3,4,5,2,6,0,0,0,007,007,000,004,004,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,5,5,2,2,02,23124
01,023,2,7,19,039,0001,4464,190512,02,111111,6,3,5,2,1,4,0,0,0,042,010,000,000,000,000,0,000,000,000,01,04,00,00,TVNOVELAS,TVNOTAS,,2,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,3,2,3,2,2,06,23124
01,032,2,7,19,039,0001,4464,190512,03,111111,2,3,6,5,1,4,0,0,0,028,007,000,000,000,000,4,001,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,3,3,2,2,3,03,23124
01,019,2,7,19,039,0001,4464,190512,04,111111,1,5,6,3,2,4,0,0,0,035,005,007,014,000,000,1,002,000,000,01,01,00,00,TVNOVELAS,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,3,2,04,23124
01,031,2,7,19,039,0001,4464,190512,05,111111,3,4,5,1,6,2,0,0,0,007,003,000,040,007,000,2,001,000,000,02,02,00,00,TVNOVELAS,,,1,02,00,1,1,002,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,3,2,2,3,3,01,23124
01,050,2,7,19,021,0001,0448,190519,01,111111,3,2,4,5,1,6,0,0,0,024,006,001,018,000,000,1,006,006,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,3,3,2,2,2,02,14980
01,054,1,7,19,021,0001,0448,190519,02,111111,6,2,5,3,1,4,0,0,0,024,018,006,000,000,000,7,024,012,012,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,2,2,2,1,01,29960
01,037,2,7,19,021,0001,0448,190519,03,111111,3,2,6,5,1,4,0,0,0,024,020,001,005,004,001,3,015,010,005,01,20,00,00,TVNOVELAS,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,02,14980
01,023,1,7,19,021,0001,0448,190519,04,111111,4,6,2,3,5,1,0,0,0,012,012,000,018,000,000,3,040,030,000,00,00,00,00,,,,1,01,03,1,1,010,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,3,2,2,2,2,03,29960
01,049,2,7,19,021,0001,0448,190519,05,111111,4,3,5,6,2,1,0,0,0,020,007,003,000,000,000,3,006,003,002,01,03,00,04,MUY INTERESANTE,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,3,3,2,3,2,01,14980
01,078,1,7,19,039,0001,0372,190561,01,111111,1,4,3,5,2,6,0,0,0,000,000,000,007,000,000,0,000,000,000,01,01,00,00,LIBRO VAQUERO,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,01,18433
01,053,2,7,19,039,0001,0372,190561,02,111111,6,4,3,2,5,1,0,0,0,007,004,003,004,000,000,7,028,007,007,01,10,02,03,MUY INTERESANTE,,,1,01,02,1,1,001,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,3,2,2,2,3,02,12288
01,037,2,7,19,039,0001,0372,190561,03,111111,6,4,3,1,5,2,0,0,0,021,007,003,021,000,000,0,000,000,000,03,09,00,03,MI BEBE Y YO,TU,HOLA,1,01,00,1,1,001,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,02,12288
01,044,1,7,19,039,0001,0372,190561,04,111111,2,3,5,4,1,6,0,0,0,005,004,001,009,007,002,1,005,002,000,00,00,00,00,,,,1,01,02,1,2,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,3,3,3,2,2,01,18433
01,046,2,7,19,039,0001,0372,190561,05,111111,3,4,5,1,2,6,0,0,0,021,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,1,02,00,1,1,030,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,3,3,2,2,01,12288
01,044,1,7,19,046,0001,0593,190571,01,111111,3,4,6,2,1,5,0,0,0,008,004,004,004,002,000,1,008,002,001,00,00,00,00,,,,1,01,02,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,3,3,1,2,2,01,30461
01,039,2,7,19,046,0001,0593,190571,02,111111,5,4,6,2,1,3,0,0,0,008,001,001,000,000,000,4,020,005,000,01,06,05,01,MUY INTERESANTE,ESPECTACULOS,TVNOVELAS,1,01,00,1,2,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,2,3,2,2,2,02,11604
01,033,2,7,19,046,0001,0593,190571,03,111111,6,4,5,2,3,1,0,0,0,020,014,000,004,000,000,1,008,005,001,00,00,00,00,,,,1,01,00,1,2,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,3,1,2,2,2,02,11604
01,035,2,7,19,046,0001,0593,190571,04,111111,4,6,3,1,2,5,0,0,0,020,005,001,000,000,000,0,000,000,000,01,01,01,01,VERTIGO,,,1,02,00,1,1,005,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,9,2,2,2,2,2,2,2,3,3,2,2,2,02,11604
01,046,1,7,19,046,0001,0593,190571,05,111111,2,6,3,4,1,5,0,0,0,035,014,018,012,006,006,0,000,000,000,01,30,00,01,TVNOTAS,MUY INTERESANTE,,1,01,00,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,3,3,3,2,3,01,30461
01,058,2,7,19,026,0001,2313,190510,05,111111,5,2,1,4,3,6,0,0,0,006,005,000,014,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,02,26150
01,049,1,7,29,025,0001,0243,290003,01,111111,1,4,3,2,5,6,0,0,0,021,010,000,016,007,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,3,2,2,2,01,4758
01,056,2,7,29,025,0001,0243,290003,02,111111,6,4,3,2,1,5,0,0,0,014,007,000,021,005,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,3,2,2,2,02,4476
01,039,2,7,29,025,0001,0243,290003,03,111111,1,2,3,5,6,4,0,0,0,010,005,000,035,008,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,2,2,02,4476
01,027,1,7,29,025,0001,0243,290003,04,111111,0,0,0,0,0,0,1,0,0,016,005,000,017,005,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,2,2,2,01,4758
01,046,2,7,29,025,0001,0243,290003,05,111111,5,6,3,4,1,2,0,0,0,035,007,000,007,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,02,4476
01,026,2,7,29,038,0002,0097,290013,01,111111,3,4,6,1,2,5,0,0,0,020,000,000,015,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,3,02,4056
01,052,1,7,29,038,0002,0097,290013,02,111111,6,4,1,2,5,3,0,0,0,021,005,005,030,004,000,4,005,005,002,04,16,10,04,MECANICA POPULAR,MUY INTERESANTE,NATIONAL GEOGRAPHIC,2,,,1,1,001,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,2,2,01,4312
01,028,1,7,29,038,0002,0097,290013,03,111111,6,5,3,4,2,1,0,0,0,003,003,000,000,000,000,2,005,005,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,5,3,3,01,4312
01,033,2,7,29,038,0002,0097,290013,04,111111,5,6,3,2,4,1,0,0,0,021,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,5,2,2,3,02,4056
01,050,1,7,29,038,0002,0097,290013,05,111111,6,2,4,1,3,5,0,0,0,007,003,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,2,5,01,4312
01,022,2,7,29,042,0001,0013,290037,01,111111,5,6,2,1,4,3,0,0,0,021,010,002,014,005,001,5,023,017,003,05,17,15,02,MUY INTERESANTE,PROCESO,,1,01,03,1,1,021,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,3,2,2,3,02,3483
01,065,2,7,29,042,0001,0013,290037,03,111111,0,0,0,0,0,0,1,0,0,016,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,5,2,2,03,3483
01,058,1,7,29,042,0001,0013,290037,04,111111,3,5,2,4,6,1,0,0,0,007,005,000,021,014,002,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,3,2,2,2,2,01,3702
01,043,2,7,29,042,0001,0013,290037,05,111111,6,5,2,1,3,4,0,0,0,021,007,001,014,005,000,0,000,000,000,00,00,00,00,,,,1,01,00,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,2,2,2,02,3483
01,024,1,7,29,039,0001,0060,290043,01,111111,3,6,5,2,1,4,0,0,0,015,000,001,005,000,000,1,005,001,001,05,05,00,00,MUY INTERESANTE,ROLLINGSTONES,MECANICA GENERAL,1,01,02,1,1,003,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,3,3,2,2,2,01,3669
01,036,2,7,29,039,0001,0060,290043,02,111111,4,5,6,2,1,3,0,0,0,010,005,000,010,000,000,0,000,000,000,03,20,00,00,MODA,,,1,01,03,1,1,003,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,3,01,3452
01,026,1,7,29,039,0001,0060,290043,03,111111,6,2,5,3,4,1,0,0,0,021,007,005,030,000,000,2,004,005,000,02,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,3,2,3,01,3669
01,019,1,7,29,048,0001,006A,290044,01,111111,4,2,3,6,5,1,0,0,0,014,000,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,3,2,3,05,7218
01,061,2,7,29,048,0001,006A,290044,02,111111,2,6,3,4,1,5,0,0,0,021,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,5,3,2,2,02,1805
01,033,2,7,29,048,0001,006A,290044,03,111111,0,0,0,0,0,0,1,0,0,028,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,02,1805
01,020,2,7,29,048,0001,006A,290044,04,111111,0,0,0,0,0,0,0,0,1,021,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,5,2,2,04,1805
01,019,2,7,29,048,0001,006A,290044,05,111111,2,6,3,5,1,4,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,9,9,9,9,9,03,1805
01,051,2,7,29,028,0001,0141,290048,01,111111,0,0,0,0,0,0,1,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,3,2,1,02,3877
01,039,2,7,29,028,0001,0141,290048,02,111111,6,4,3,2,5,1,0,0,0,021,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,3,02,3877
01,035,2,7,29,028,0001,0141,290048,03,111111,0,0,0,0,0,0,1,0,0,028,014,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,3,2,2,2,2,02,3877
01,034,2,7,29,028,0001,0141,290048,04,111111,4,2,1,6,3,5,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,1,1,02,3877
01,039,1,7,29,028,0001,0141,290048,05,111111,2,3,4,6,1,5,0,0,0,004,004,000,010,003,002,0,000,000,000,07,01,01,01,BIGHAN,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,3,2,3,2,2,01,4121
01,038,1,7,29,033,0001,0527,290049,01,111111,6,4,3,1,5,2,0,0,0,014,007,000,000,000,000,3,009,007,001,00,00,00,00,,,,1,01,02,1,1,099,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,9,9,9,3,3,2,2,2,01,5002
01,024,2,7,29,033,0001,0527,290049,02,111111,2,3,5,1,4,6,0,0,0,014,007,000,000,000,000,3,007,004,001,02,03,02,01,CONOZCA MAS,MUY INTERESANTE,,1,01,02,1,1,005,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,3,4,2,3,2,03,4705
01,048,2,7,29,033,0001,0527,290049,03,111111,2,6,3,5,4,1,0,0,0,021,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,2,2,02,4705
02,999,9,7,29,033,0001,0527,290049,04,111111,1,3,4,6,2,5,0,0,0,010,006,000,004,002,000,3,000,000,000,01,02,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,3,5,2,01,0
01,032,1,7,29,033,0001,0527,290049,05,111111,2,4,6,3,1,5,0,0,0,007,007,000,035,014,000,0,000,000,000,00,00,00,00,,,,1,08,11,1,1,003,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,3,2,2,2,1,01,5002
01,026,1,7,29,005,0001,0645,290109,01,111111,6,4,3,1,5,2,0,0,0,010,005,003,020,010,000,5,020,010,005,02,10,10,10,DIA 7,PROCESO,ELECTRONICA DIGITAL,1,02,08,1,1,020,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,3,3,3,3,01,3423
01,024,1,7,29,005,0001,0645,290109,02,111111,5,6,3,2,4,1,0,0,0,021,007,003,021,007,000,1,020,000,000,02,10,00,00,FIBRA AMERICA,TVNOVELAS,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,2,3,2,2,3,01,3423
01,037,2,7,29,005,0001,0645,290109,03,111111,3,2,6,5,1,4,0,0,0,004,002,000,000,000,000,3,003,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,3,4,2,2,01,3655
01,033,2,7,29,005,0001,0645,290109,04,111111,5,4,3,1,2,6,0,0,0,001,000,000,126,021,018,4,024,018,004,06,24,00,24,QUO,CONOZCA MAS,MUY INTERESANTE,1,01,08,1,1,010,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,3,2,1,2,2,01,3655
01,028,2,7,29,005,0001,0645,290109,05,111111,5,6,2,3,1,4,0,0,0,020,015,002,010,003,000,3,004,002,000,02,04,00,00,TVNOTAS,,,1,02,06,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,3,4,2,1,4,01,3655
01,050,2,7,29,018,0001,0018,290130,01,111111,3,6,5,1,4,2,0,0,0,000,000,000,007,004,001,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,5,5,04,4426
01,049,1,7,29,018,0001,0018,290130,02,111111,5,4,1,3,2,6,0,0,0,010,005,005,005,003,000,7,020,010,000,02,30,00,05,QUO,MUY INTERESANTE,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,1,3,3,3,3,01,4704
01,050,2,7,29,018,0001,0018,290130,03,111111,6,5,4,2,3,1,0,0,0,005,001,003,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,2,2,02,4426
01,032,1,7,29,018,0001,0018,290130,04,111111,5,4,6,1,3,2,0,0,0,005,001,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,01,4704
01,040,2,7,29,018,0001,0018,290130,05,111111,6,5,3,2,4,1,0,0,0,002,001,000,000,000,000,2,004,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,2,2,05,4426
01,057,1,7,29,043,0008,010A,290135,02,111111,2,5,4,3,1,6,0,0,0,028,007,000,000,000,000,1,003,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,2,3,2,2,2,01,5037
01,023,2,7,29,043,0008,010A,290135,03,111111,5,6,3,1,4,2,0,0,0,007,003,002,000,000,000,2,004,002,001,00,00,00,00,,,,1,01,02,1,1,002,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,3,3,2,2,2,07,4739
01,036,1,7,29,043,0008,010A,290135,04,111111,3,6,2,4,5,1,0,0,0,010,005,002,020,010,000,7,028,010,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,1,3,3,1,2,01,5037
01,059,2,7,29,043,0008,010A,290135,05,111111,2,6,1,5,3,4,0,0,0,007,005,000,001,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,2,5,02,4739
01,036,2,7,29,044,0001,0198,290141,02,111111,1,2,6,5,3,4,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,03,3553
01,032,1,7,29,044,0001,0198,290141,03,111111,2,5,3,4,6,1,0,0,0,014,007,000,007,005,000,0,000,000,000,00,00,00,00,,,,1,08,11,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,01,3776
01,064,1,7,29,044,0001,0198,290141,04,111111,6,4,5,1,3,2,0,0,0,014,014,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,2,2,01,3776
01,023,1,7,29,044,0001,0198,290141,05,111111,6,2,4,3,5,1,0,0,0,021,007,000,021,003,000,6,001,006,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,4,03,3776
01,068,1,7,29,018,0001,008A,290169,01,111111,5,2,6,3,4,1,0,0,0,003,000,000,002,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,3,06,4927
01,032,2,7,29,018,0001,008A,290169,02,111111,5,6,4,2,3,1,0,0,0,003,002,000,002,002,000,3,002,001,000,01,03,01,02,MUY INTERESANTE,A�O CERO,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,2,02,4635
01,050,2,7,29,018,0001,008A,290169,03,111111,6,5,3,2,4,1,0,0,0,007,003,000,004,001,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,5,5,2,2,01,4635
01,078,1,7,29,018,0001,008A,290169,04,111111,0,0,0,0,0,0,0,0,1,001,001,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,5,5,01,4927
01,041,2,7,29,018,0001,008A,290169,05,111111,3,2,5,4,1,6,0,0,0,003,001,000,003,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,2,02,4635
01,075,1,7,29,010,0012,0378,290200,01,111111,2,4,5,1,3,6,0,0,0,001,001,000,000,000,000,7,010,000,008,04,06,00,06,SIEMPRE,TECNOLOGIA,,1,01,00,1,1,001,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,3,2,2,2,01,4365
01,031,1,7,29,010,0012,0378,290200,02,111111,2,3,6,4,1,5,0,0,0,021,003,000,040,012,000,0,000,000,000,01,01,00,00,PALENQUE DE ORO,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,01,4365
01,018,2,7,29,010,0012,0378,290200,03,111111,4,5,1,2,3,6,0,0,0,009,005,000,000,000,000,0,000,000,000,00,00,00,00,,,,1,03,08,1,1,003,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,3,2,2,3,2,06,4107
01,085,1,7,29,010,0012,0378,290200,04,111111,1,6,3,4,2,5,0,0,0,002,001,000,004,002,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,01,4365
