"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMREN,C,2","PARENTE,C,1","SEXO,C,1","EDAD,C,3","DIA,C,2","MES,C,2","ELIGIBI,C,1","ALFABE,C,1","ASISTEN,C,1","NIVEL,C,2","ANIOS,C,1","ANTECE,C,1","SITCONY,C,1","CONDACT,C,1","VERIFAC,C,1","FACVIV,N,10,0"
4,12,001,0001,2882,120136,02,111111,03,3,1,054,24,03,0,1,2,03,3,,5,8,5,2316
4,12,001,0001,2882,120136,02,111111,04,2,2,070,13,06,0,2,2,02,2,,5,1,,2316
4,12,001,0001,2882,120136,02,111111,05,4,2,027,17,12,0,1,2,06,3,3,6,1,,2316
4,12,001,0001,2882,120136,02,111111,06,4,2,017,22,04,0,1,1,03,2,,6,4,5,2316
4,12,001,0001,2882,120136,02,111111,07,4,2,028,28,10,1,1,2,03,3,,6,1,,2316
4,12,001,0001,2882,120136,02,111111,08,4,2,048,01,05,0,1,2,02,6,,5,1,,2316
4,12,001,0001,2882,120136,03,111111,01,1,1,068,15,03,1,1,2,02,3,,5,6,5,2316
4,12,001,0001,2882,120136,03,111111,02,2,2,067,02,02,0,1,2,02,4,,5,5,5,2316
4,12,001,0001,2882,120136,04,111111,01,1,1,060,04,11,1,1,2,04,3,,5,1,,2316
4,12,001,0001,2882,120136,04,111111,02,2,2,061,29,08,0,1,2,02,2,,5,1,,2316
4,12,001,0001,2882,120136,05,111111,01,1,1,031,29,03,1,1,2,04,3,,1,1,,2316
4,12,001,0001,2882,120136,05,111111,02,2,2,022,01,01,0,1,2,04,3,,1,5,5,2316
4,12,001,0001,2882,120136,05,111111,03,4,1,028,26,12,0,1,2,04,3,,6,1,,2316
4,12,001,0001,4747,120137,01,111111,01,1,1,043,02,09,0,1,2,02,5,,5,1,,4160
4,12,001,0001,4747,120137,01,111111,02,2,2,030,13,09,1,1,2,02,6,,5,5,5,4160
4,12,001,0001,4747,120137,01,111111,03,3,1,011,13,01,0,1,1,02,1,,,,,4160
4,12,001,0001,4747,120137,01,111111,04,3,2,009,08,05,0,1,1,02,1,,,,,4160
4,12,001,0001,4747,120137,01,111111,05,3,2,005,08,01,0,2,1,01,2,,,,,4160
4,12,001,0001,4747,120137,01,111111,06,3,1,003,27,12,0,,,,,,,,,4160
4,12,001,0001,4747,120137,02,111111,01,1,1,046,30,06,0,1,2,06,3,3,1,1,,4160
4,12,001,0001,4747,120137,02,111111,02,2,2,025,23,07,1,1,2,03,3,,1,5,5,4160
4,12,001,0001,4747,120137,02,111111,03,3,1,005,02,09,0,2,1,01,2,,,,,4160
4,12,001,0001,4747,120137,02,111111,04,3,2,003,09,11,0,,,,,,,,,4160
4,12,001,0001,4747,120137,02,111111,05,3,2,001,15,07,0,,,,,,,,,4160
4,12,001,0001,4747,120137,03,111111,01,1,1,052,10,04,0,1,2,02,6,,1,2,,4160
4,12,001,0001,4747,120137,03,111111,02,2,2,040,08,07,1,1,2,02,6,,1,1,,4160
4,12,001,0001,1333,120162,01,111111,01,1,1,049,19,03,0,1,2,02,3,,5,1,,2400
4,12,001,0001,1333,120162,01,111111,02,2,2,037,06,10,1,1,2,03,3,,5,1,,2400
4,12,001,0001,1333,120162,01,111111,03,3,1,015,15,02,0,1,1,03,3,,6,4,5,2400
4,12,001,0001,1333,120162,01,111111,04,3,1,014,23,12,0,1,1,03,3,,6,4,5,2400
4,12,001,0001,1333,120162,01,111111,05,3,1,012,20,12,0,1,1,02,6,,6,4,5,2400
4,12,001,0001,1333,120162,03,111111,01,1,2,034,14,09,1,1,2,02,6,,5,5,5,2400
4,12,001,0001,1333,120162,03,111111,02,3,2,013,06,11,0,1,1,02,6,,6,4,5,2400
4,12,001,0001,1333,120162,03,111111,03,3,1,011,13,08,0,1,1,02,5,,,,,2400
4,12,001,0001,1333,120162,04,111111,01,1,1,037,18,05,0,1,2,03,2,,1,1,,2400
4,12,001,0001,1333,120162,04,111111,02,2,2,033,14,07,1,1,2,02,2,,1,5,5,2400
4,12,001,0001,1333,120162,04,111111,03,3,1,011,20,03,0,1,2,02,3,,,,,2400
4,12,001,0001,1333,120162,04,111111,04,3,1,008,04,09,0,2,2,02,2,,,,,2400
4,12,001,0001,1333,120162,04,111111,05,3,1,005,20,08,0,2,2,00,0,,,,,2400
4,12,001,0001,1333,120162,04,111111,06,3,2,000,31,01,0,,,,,,,,,2400
4,12,001,0001,1333,120162,05,111111,01,1,2,077,13,10,0,1,2,02,6,,4,5,5,2400
4,12,001,0001,1333,120162,05,111111,02,3,2,048,23,03,0,1,2,03,3,,5,1,,2400
4,12,001,0001,1333,120162,05,111111,03,4,1,999,02,02,0,1,2,03,3,,5,1,,2400
4,12,001,0001,1333,120162,05,111111,04,3,1,042,25,02,0,1,2,07,5,3,6,1,,2400
4,12,001,0001,1333,120162,05,111111,05,3,2,040,03,11,1,1,2,06,3,2,2,1,,2400
4,12,001,0001,1333,120162,05,111111,06,4,1,018,12,05,0,1,2,04,3,,6,8,5,2400
4,12,001,0001,1333,120162,05,111111,07,4,1,017,21,11,0,1,1,04,1,,6,4,5,2400
4,12,001,0001,1333,120162,05,111111,08,4,1,015,24,04,0,1,1,03,3,,6,4,5,2400
4,12,001,0001,2469,120172,01,111111,01,1,1,047,05,07,0,1,1,04,3,,2,5,1,4030
4,12,001,0001,2469,120172,01,111111,02,2,2,044,23,08,1,1,1,06,3,2,5,1,,4030
4,12,001,0001,2469,120172,01,111111,03,3,1,013,31,08,0,1,1,03,1,,6,4,5,4030
4,12,001,0001,2469,120172,01,111111,04,3,2,010,10,11,0,1,2,02,3,,,,,4030
4,12,001,0001,2469,120172,02,111111,01,1,1,030,27,04,1,1,2,03,3,,1,1,,4030
4,12,001,0001,2469,120172,02,111111,02,2,2,037,13,01,0,1,2,03,3,,1,5,5,4030
4,12,001,0001,2469,120172,02,111111,03,3,2,012,18,04,0,1,1,02,6,,6,4,5,4030
4,12,001,0001,2469,120172,02,111111,04,3,2,009,15,05,0,1,1,02,4,,,,,4030
4,12,001,0001,2469,120172,02,111111,05,3,1,000,25,06,0,,,,,,,,,4030
4,12,001,0001,2469,120172,03,111111,01,1,1,031,20,05,1,1,2,07,5,3,5,1,,4030
4,12,001,0001,2469,120172,03,111111,02,2,2,027,13,02,0,1,2,07,5,3,5,1,,4030
4,12,001,0001,2469,120172,03,111111,03,3,2,007,12,02,0,1,1,02,1,,,,,4030
4,12,001,0001,2469,120172,03,111111,04,3,1,000,25,04,0,,,,,,,,,4030
4,12,001,0001,2469,120172,04,111111,01,1,2,053,26,08,0,1,2,02,4,,4,1,,4030
4,12,001,0001,2469,120172,04,111111,02,3,1,024,30,11,0,1,2,07,4,3,6,1,,4030
4,12,001,0001,2469,120172,04,111111,03,3,2,024,02,11,1,1,2,03,3,,6,1,,4030
4,12,001,0001,2469,120172,04,111111,04,3,1,020,04,07,0,1,2,04,3,,6,1,,4030
4,12,001,0001,2469,120172,04,111111,05,3,2,023,14,02,0,1,2,04,3,,5,1,,4030
4,12,001,0001,0405,120261,01,111111,01,1,1,041,04,09,1,1,2,07,4,3,5,1,,2557
4,12,001,0001,0405,120261,01,111111,02,2,2,025,04,02,0,1,2,04,3,,5,1,,2557
4,12,001,0001,0405,120261,01,111111,03,3,1,017,29,01,0,1,1,04,2,,2,4,5,2557
4,12,001,0001,0405,120261,01,111111,04,3,1,012,30,10,0,1,1,02,5,,6,4,5,2557
4,12,001,0001,0405,120261,02,111111,01,1,2,050,15,07,0,1,2,03,3,,2,1,,2557
4,12,001,0001,0405,120261,02,111111,02,4,2,083,22,04,0,2,2,00,0,,4,6,1,2557
4,12,001,0001,0405,120261,02,111111,03,3,1,021,18,10,1,1,1,07,3,3,6,4,5,2557
4,12,001,0001,0405,120261,03,111111,01,1,1,019,25,02,0,2,2,00,0,,1,1,,2557
4,12,001,0001,0405,120261,03,111111,02,2,2,019,02,10,1,1,2,02,6,,1,1,,2557
4,12,001,0001,0405,120261,03,111111,03,3,2,004,20,12,0,,,,,,,,,2557
4,12,001,0001,0405,120261,03,111111,04,3,1,000,05,05,0,,,,,,,,,2557
4,12,001,0001,0405,120261,04,111111,01,1,1,034,06,05,0,1,2,03,3,,5,1,,2557
4,12,001,0001,0405,120261,04,111111,02,2,2,030,18,02,0,1,2,03,3,,5,1,,2557
4,12,001,0001,0405,120261,04,111111,03,3,1,006,13,02,0,1,1,01,3,,,,,2557
4,12,001,0001,0405,120261,04,111111,04,3,2,005,06,10,0,2,1,01,2,,,,,2557
4,12,001,0001,0405,120261,04,111111,05,4,1,024,25,10,1,1,2,02,2,,6,1,,2557
4,12,001,0001,2986,120265,01,111111,01,1,2,035,02,02,0,1,2,02,6,,2,1,,2871
4,12,001,0001,2986,120265,01,111111,02,3,1,018,05,06,1,1,1,04,2,,6,1,,2871
4,12,001,0001,2986,120265,01,111111,03,3,1,015,11,05,0,1,1,03,2,,6,1,,2871
4,12,001,0001,2986,120265,01,111111,04,3,1,013,07,02,0,1,1,02,5,,6,4,5,2871
4,12,001,0001,2986,120265,01,111111,05,3,1,010,19,12,0,1,1,02,3,,,,,2871
4,12,001,0001,2986,120265,01,111111,06,3,1,008,18,01,0,2,1,02,2,,,,,2871
4,12,001,0001,2986,120265,02,111111,01,1,1,067,12,12,0,1,2,02,3,,5,1,,2871
4,12,001,0001,2986,120265,02,111111,02,2,2,059,18,09,1,2,2,00,0,,5,1,,2871
4,12,001,0001,2986,120265,03,111111,01,1,1,063,27,03,0,2,2,00,0,,1,1,,2871
4,12,001,0001,2986,120265,03,111111,02,2,2,045,07,07,0,1,2,03,3,,1,5,5,2871
4,12,001,0001,2986,120265,03,111111,03,3,2,023,20,08,1,1,2,03,3,,6,1,,2871
4,12,001,0001,2986,120265,03,111111,04,3,1,013,05,11,0,1,1,02,6,,6,4,5,2871
4,12,001,0001,2986,120265,03,111111,05,4,2,003,05,02,0,,,,,,,,,2871
4,12,001,0001,2986,120265,04,111111,01,1,2,059,12,12,0,2,2,00,0,,1,5,5,2871
4,12,001,0001,2986,120265,04,111111,02,2,1,070,05,11,1,1,2,02,2,,1,1,,2871
4,12,001,0001,2986,120265,05,111111,01,1,1,060,13,08,0,1,2,03,3,,5,1,,2871
4,12,001,0001,2986,120265,05,111111,02,2,2,059,31,10,1,1,2,02,6,,5,5,5,2871
4,12,001,0001,2986,120265,05,111111,03,3,2,024,25,09,0,1,1,07,2,3,6,1,,2871
4,12,001,0001,2986,120265,05,111111,04,3,1,013,14,09,0,1,1,03,2,,6,4,5,2871
4,12,001,0001,5069,120267,01,111111,01,1,1,038,13,06,1,2,2,00,0,,5,1,,2762
4,12,001,0001,5069,120267,01,111111,02,2,2,026,13,06,0,1,2,02,5,,5,5,5,2762
4,12,001,0001,5069,120267,01,111111,03,3,1,014,04,03,0,1,1,03,2,,6,4,5,2762
4,12,001,0001,5069,120267,01,111111,04,3,1,013,99,99,0,1,1,03,1,,6,4,5,2762
4,12,001,0001,5069,120267,01,111111,05,3,2,012,01,12,0,1,1,02,5,,6,4,5,2762
4,12,001,0001,5069,120267,02,111111,01,1,1,030,05,03,1,1,2,03,3,,6,1,,2762
4,12,001,0001,5069,120267,03,111111,01,1,1,052,08,09,0,1,2,07,5,3,5,1,,2762
4,12,001,0001,5069,120267,03,111111,02,2,2,020,29,10,1,1,1,07,1,3,5,4,5,2762
4,12,001,0001,5069,120267,04,111111,01,1,2,070,08,03,0,2,2,00,0,,2,5,5,2762
4,12,001,0001,5069,120267,04,111111,02,3,2,050,30,08,1,1,2,02,2,,6,1,,2762
4,12,001,0001,5069,120267,05,111111,01,1,1,050,21,02,0,1,2,03,2,,5,1,,2762
4,12,001,0001,5069,120267,05,111111,02,2,2,044,12,04,1,1,2,02,6,,5,5,5,2762
4,12,001,0001,5069,120267,05,111111,03,3,1,014,26,04,0,1,1,03,2,,6,4,5,2762
4,12,001,0001,2242,120327,01,111111,01,1,1,045,20,10,1,1,2,03,3,,5,1,,2800
4,12,001,0001,2242,120327,01,111111,02,2,2,042,08,02,0,1,2,03,3,,5,5,5,2800
4,12,001,0001,2242,120327,01,111111,03,3,1,019,15,11,0,1,1,06,1,3,6,4,5,2800
4,12,001,0001,2242,120327,02,111111,01,1,2,051,12,08,1,1,2,02,6,,6,1,,2800
4,12,001,0001,2242,120327,03,111111,01,1,1,055,18,07,0,1,2,02,5,,1,1,,2800
4,12,001,0001,2242,120327,03,111111,02,2,1,048,22,09,1,1,2,03,3,,1,1,,2800
4,12,001,0001,2242,120327,03,111111,03,3,2,030,04,08,0,1,2,04,3,,3,1,,2800
4,12,001,0001,2242,120327,03,111111,04,4,1,010,07,09,0,1,1,02,3,,,,,2800
4,12,001,0001,2242,120327,03,111111,05,4,1,002,21,04,0,,,,,,,,,2800
4,12,001,0001,2242,120327,03,111111,06,4,2,014,14,02,0,1,2,99,9,9,6,5,5,2800
4,12,001,0001,2242,120327,04,111111,01,1,1,032,15,03,0,1,2,08,2,4,5,1,,2800
4,12,001,0001,2242,120327,04,111111,02,2,2,022,23,03,1,1,2,05,4,3,5,8,5,2800
4,12,001,0001,2242,120327,04,111111,03,3,1,001,03,05,0,,,,,,,,,2800
4,12,001,0001,2242,120327,05,111111,01,1,1,033,09,06,0,1,2,04,3,,5,1,,2800
4,12,001,0001,2242,120327,05,111111,02,2,2,027,17,06,1,1,2,03,3,,5,8,5,2800
4,12,001,0001,2242,120327,05,111111,03,3,2,010,19,11,0,1,1,02,4,,,,,2800
4,12,001,0001,2242,120327,05,111111,04,3,2,003,30,06,0,,,,,,,,,2800
4,12,001,0001,2242,120327,05,111111,05,3,1,001,17,09,0,,,,,,,,,2800
4,12,001,0001,0496,120365,01,111111,01,1,1,075,16,02,0,1,2,00,0,,5,8,5,2982
4,12,001,0001,0496,120365,01,111111,02,2,2,073,23,10,1,2,2,00,0,,5,1,,2982
4,12,001,0001,0496,120365,01,111111,03,3,2,015,20,01,0,1,2,02,3,,6,5,5,2982
4,12,001,0001,0496,120365,02,111111,01,1,1,061,16,06,0,1,2,02,6,,5,1,,2982
4,12,001,0001,0496,120365,02,111111,02,2,2,055,05,07,2,1,2,02,6,,5,1,,2982
4,12,001,0001,0496,120365,02,111111,03,3,1,030,22,02,0,1,2,07,5,3,6,1,,2982
4,12,001,0001,0496,120365,02,111111,04,4,2,074,28,08,1,2,2,00,0,,4,7,,2982
4,12,001,0001,0496,120365,03,111111,01,1,1,048,13,02,0,1,2,06,3,3,5,1,,2982
4,12,001,0001,0496,120365,03,111111,02,2,2,046,30,01,0,1,2,06,3,3,5,5,5,2982
4,12,001,0001,0496,120365,03,111111,03,3,2,018,23,07,1,1,1,04,3,,6,4,5,2982
4,12,001,0001,0496,120365,03,111111,04,3,2,014,07,06,0,1,1,03,2,,6,4,5,2982
4,12,001,0001,0496,120365,04,111111,01,1,1,036,06,05,0,1,2,03,2,,5,1,,2982
4,12,001,0001,0496,120365,04,111111,02,2,2,036,15,08,1,1,2,03,3,,5,1,,2982
4,12,001,0001,0496,120365,04,111111,03,3,1,017,30,06,0,1,1,03,3,,6,4,5,2982
4,12,001,0001,0496,120365,04,111111,04,3,2,009,22,09,0,1,1,02,4,,,,,2982
4,12,001,0001,0496,120365,04,111111,05,3,2,007,21,10,0,1,1,02,1,,,,,2982
4,12,001,0001,0496,120365,04,111111,06,3,2,001,10,11,0,,,,,,,,,2982
4,12,001,0001,0496,120365,05,111212,01,1,1,062,06,09,1,1,2,02,6,,5,6,5,2982
4,12,001,0001,0496,120365,05,111212,02,2,2,052,06,03,0,1,2,02,6,,5,1,,2982
4,12,001,0001,0496,120365,05,111212,03,4,2,075,20,08,0,2,2,00,0,,4,5,5,2982
4,12,001,0001,0496,120365,05,111212,04,4,2,040,02,02,0,1,2,03,3,,6,1,,2982
4,12,001,0001,0496,120365,05,111212,05,3,2,025,22,03,0,1,2,04,2,,5,1,,2982
4,12,001,0001,0496,120365,05,111212,06,4,1,030,24,05,0,1,2,04,3,,5,1,,2982
4,12,001,0001,0496,120365,05,111212,07,4,1,019,11,01,0,1,2,04,3,,6,1,,2982
4,12,001,0001,0496,120365,05,111212,08,4,1,025,13,01,0,1,2,03,3,,6,1,,2982
4,12,001,0001,0496,120365,05,111212,09,4,1,009,09,05,0,1,1,02,2,,,,,2982
4,12,001,0001,0496,120365,05,111212,10,4,2,002,25,09,0,,,,,,,,,2982
4,12,001,0001,0496,120365,05,111212,11,4,2,000,13,02,0,,,,,,,,,2982
4,32,056,0001,0612,320012,01,111111,01,1,1,043,01,11,1,1,2,02,6,,5,1,,563
4,32,056,0001,0612,320012,01,111111,02,2,2,037,18,01,0,1,2,02,6,,5,5,2,563
4,32,056,0001,0612,320012,01,111111,03,3,1,019,29,05,0,1,2,02,6,,6,1,,563
4,32,056,0001,0612,320012,01,111111,04,3,1,017,28,06,0,1,2,02,6,,6,1,,563
4,32,056,0001,0612,320012,01,111111,05,3,2,015,04,12,0,1,2,02,6,,6,5,5,563
4,32,056,0001,0612,320012,01,111111,06,3,2,012,03,05,0,1,1,03,1,,6,4,5,563
4,32,056,0001,0612,320012,01,111111,07,3,2,010,02,01,0,1,1,02,4,,,,,563
4,32,056,0001,0612,320012,02,111111,01,1,1,033,31,07,1,1,2,02,6,,1,1,,563
4,32,056,0001,0612,320012,02,111111,02,2,2,024,11,01,0,1,2,03,3,,1,5,5,563
4,32,056,0001,0612,320012,02,111111,03,3,1,006,21,03,0,2,1,01,3,,,,,563
4,32,056,0001,0612,320012,02,111111,04,3,2,002,21,09,0,,,,,,,,,563
4,32,056,0001,0612,320012,03,111111,01,1,1,023,19,04,0,1,2,03,3,,5,1,,563
4,32,056,0001,0612,320012,03,111111,02,2,2,023,02,10,1,1,2,02,6,,5,5,5,563
4,32,056,0001,0612,320012,03,111111,03,3,2,004,20,02,0,,,,,,,,,563
4,32,056,0001,0612,320012,04,111212,01,1,1,067,08,07,0,2,2,00,0,,5,6,2,563
4,32,056,0001,0612,320012,04,111212,02,2,2,053,24,05,0,1,2,06,1,1,5,5,5,563
4,32,056,0001,0612,320012,04,111212,03,4,1,033,05,06,0,1,2,02,5,,5,1,,563
4,32,056,0001,0612,320012,04,111212,04,3,2,028,28,01,0,1,2,02,6,,5,5,5,563
4,32,056,0001,0612,320012,04,111212,05,4,1,009,10,01,0,1,1,02,3,,,,,563
4,32,056,0001,0612,320012,04,111212,06,4,1,008,13,05,0,1,1,02,1,,,,,563
4,32,056,0001,0612,320012,04,111212,07,4,1,001,11,10,0,,,,,,,,,563
4,32,056,0001,0612,320012,04,111212,08,3,1,030,07,08,1,2,2,02,3,,5,1,,563
4,32,056,0001,0612,320012,04,111212,09,4,2,031,25,05,0,1,2,02,5,,5,5,5,563
4,32,056,0001,0612,320012,04,111212,10,4,2,012,30,01,0,1,1,02,6,,5,4,5,563
4,32,056,0001,0612,320012,04,111212,11,4,1,008,06,08,0,1,1,02,2,,,,,563
4,32,056,0001,0612,320012,04,111212,12,4,1,006,22,04,0,2,1,01,3,,,,,563
4,32,056,0001,0612,320012,05,111111,01,1,2,039,26,11,0,1,2,03,2,,5,1,,563
4,32,056,0001,0612,320012,05,111111,02,2,1,045,14,12,0,1,2,02,2,,5,1,,563
4,32,056,0001,0612,320012,05,111111,03,3,2,023,26,05,1,1,2,06,2,3,6,1,,563
4,32,056,0001,0612,320012,05,111111,04,3,1,017,21,09,0,1,1,04,2,,6,4,3,563
4,32,056,0001,0612,320012,05,111111,05,3,2,010,29,09,0,1,1,02,4,,,,,563
4,32,056,0001,0701,320017,01,111111,01,1,2,073,13,02,1,1,2,03,3,,4,5,5,531
4,32,056,0001,0701,320017,02,111111,01,1,1,050,15,01,0,1,2,02,6,,5,1,,531
4,32,056,0001,0701,320017,02,111111,02,2,2,048,21,11,1,1,2,02,6,,5,5,5,531
4,32,056,0001,0701,320017,02,111111,03,3,1,017,23,11,0,1,1,03,3,,6,4,5,531
4,32,056,0001,0701,320017,02,111111,04,3,1,015,03,07,0,1,1,03,2,,6,4,5,531
4,32,056,0001,0701,320017,02,111111,05,3,1,014,13,08,0,1,1,03,2,,6,4,5,531
4,32,056,0001,0701,320017,03,111111,01,1,1,039,12,06,1,1,2,04,2,,5,1,,531
4,32,056,0001,0701,320017,03,111111,02,2,2,038,10,01,0,1,2,07,3,3,5,1,,531
4,32,056,0001,0701,320017,03,111111,03,3,2,017,30,07,0,1,1,04,1,,6,4,5,531
4,32,056,0001,0701,320017,03,111111,04,3,1,011,08,12,0,1,1,02,5,,,,,531
4,32,056,0001,0701,320017,03,111111,05,3,1,010,17,10,0,1,1,02,4,,,,,531
4,32,056,0001,0701,320017,04,111111,01,1,1,059,06,08,0,1,2,02,6,,5,1,,531
4,32,056,0001,0701,320017,04,111111,02,2,2,050,30,07,0,1,2,02,6,,5,1,,531
4,32,056,0001,0701,320017,04,111111,03,3,1,028,17,08,1,1,2,02,6,,2,1,,531
4,32,056,0001,0701,320017,05,111111,01,1,1,041,21,07,1,1,2,06,3,1,2,1,,531
4,32,056,0001,0701,320017,05,111111,02,3,2,017,20,08,0,1,1,04,1,,6,4,5,531
4,32,017,0001,1148,320063,01,111111,01,1,2,023,09,02,0,1,1,07,4,3,5,4,5,502
4,32,017,0001,1148,320063,01,111111,02,4,2,015,15,09,0,1,1,03,3,,6,4,5,502
4,32,017,0001,1148,320063,01,111111,03,7,2,020,16,10,1,1,1,04,3,,6,4,5,502
4,32,017,0001,1148,320063,03,111111,01,1,1,026,21,05,0,1,2,02,6,,5,1,,502
4,32,017,0001,1148,320063,03,111111,02,2,2,027,06,11,1,1,2,04,2,,5,1,,502
4,32,017,0001,1148,320063,03,111111,03,3,2,008,07,02,0,1,1,02,2,,,,,502
4,32,017,0001,1148,320063,03,111111,04,3,1,004,26,05,0,,,,,,,,,502
4,32,017,0001,1148,320063,04,111111,01,1,1,021,03,06,0,1,1,07,1,3,6,1,,502
4,32,017,0001,1148,320063,04,111111,02,4,2,044,29,10,1,1,2,06,3,1,4,1,,502
4,32,017,0001,1148,320063,05,111111,01,1,1,050,02,08,1,1,2,06,2,1,5,1,,502
4,32,017,0001,1148,320063,05,111111,02,2,2,049,16,07,0,1,2,02,6,,5,5,5,502
4,32,017,0001,1148,320063,05,111111,03,4,1,022,23,05,0,1,2,03,3,,5,1,,502
4,32,017,0001,1148,320063,05,111111,04,3,2,020,16,05,0,1,2,03,3,,5,5,5,502
4,32,017,0001,1148,320063,05,111111,05,4,1,003,24,11,0,,,,,,,,,502
4,32,017,0001,0949,320068,01,111111,01,1,2,024,25,09,1,1,2,07,5,3,5,1,,609
4,32,017,0001,0949,320068,01,111111,02,2,1,034,25,03,0,1,2,07,5,3,5,1,,609
4,32,017,0001,0949,320068,02,111111,01,1,1,069,01,07,1,1,2,04,3,,5,1,,609
4,32,017,0001,0949,320068,03,111111,01,1,1,029,15,05,0,1,1,07,5,3,5,1,,609
4,32,017,0001,0949,320068,03,111111,02,2,2,031,05,10,0,1,2,07,5,3,5,5,5,609
4,32,017,0001,0949,320068,03,111111,03,3,2,003,24,01,0,,,,,,,,,609
4,32,017,0001,0949,320068,03,111111,04,3,1,002,24,02,0,,,,,,,,,609
4,32,017,0001,0949,320068,03,111111,05,4,2,026,15,11,1,1,2,07,1,3,5,1,,609
4,32,017,0001,0949,320068,03,111111,06,4,2,001,10,11,0,,,,,,,,,609
4,32,017,0001,0949,320068,04,111111,01,1,1,028,26,03,0,1,2,07,5,3,5,1,,609
4,32,017,0001,0949,320068,04,111111,02,2,2,026,06,07,1,1,2,06,3,2,5,5,5,609
4,32,017,0001,0949,320068,04,111111,03,3,2,001,25,11,0,,,,,,,,,609
4,32,017,0001,0949,320068,04,111111,04,3,2,003,08,03,0,,,,,,,,,609
4,32,017,0001,0949,320068,05,111111,01,1,1,019,11,04,1,1,1,07,1,3,6,1,,609
4,32,056,0001,0735,320077,03,111111,01,1,1,048,03,04,0,1,2,02,6,,5,1,,432
4,32,056,0001,0735,320077,03,111111,02,2,2,048,05,09,1,1,2,02,6,,5,1,,432
4,32,056,0001,0735,320077,04,111111,01,1,2,054,15,02,1,1,2,03,1,,2,1,,432
4,32,056,0001,0735,320077,04,111111,02,3,2,019,09,01,0,1,2,06,3,2,6,1,,432
4,32,056,0001,0735,320077,04,111111,03,3,1,017,09,06,0,1,2,04,1,,6,1,,432
4,32,056,0001,0735,320077,05,111111,01,1,2,045,13,10,1,1,2,05,5,3,6,1,,432
4,32,056,0001,0735,320077,01,111111,01,1,1,040,29,10,1,1,2,03,3,,6,1,,432
4,32,056,0001,0735,320077,02,121112,01,1,1,068,02,12,0,1,2,02,6,,5,6,5,432
4,32,056,0001,0735,320077,02,121112,02,2,2,063,10,10,1,1,2,02,6,,5,5,5,432
4,32,056,0001,0735,320077,02,121112,03,3,2,037,20,06,0,1,2,03,2,,6,1,,432
4,32,056,0001,0735,320077,02,121112,04,3,2,035,22,02,0,1,2,03,3,,3,1,,432
4,32,056,0001,0735,320077,02,121112,05,3,2,033,22,07,0,1,2,06,3,2,6,1,,432
4,32,056,0001,0735,320077,02,121112,06,4,2,015,29,08,0,1,2,03,2,,6,5,5,432
4,32,056,0001,0735,320077,02,121112,07,4,1,011,17,06,0,1,1,02,4,,,,,432
4,32,056,0001,0735,320077,02,221122,01,1,1,032,28,07,0,1,2,02,6,,5,1,,432
4,32,056,0001,0735,320077,02,221122,02,2,2,033,28,09,1,1,2,04,3,,5,5,5,432
4,32,056,0001,0735,320077,02,221122,03,3,2,014,11,10,0,1,1,03,2,,6,4,5,432
4,32,056,0001,0735,320077,02,221122,04,3,1,010,02,04,0,1,1,02,4,,,,,432
4,32,056,0001,0735,320077,02,221122,05,3,1,005,11,06,0,2,1,01,2,,,,,432
4,32,056,0001,0735,320077,02,221122,06,3,1,004,23,06,0,,,,,,,,,432
4,32,017,0001,0667,320123,01,111111,01,1,2,054,08,07,1,1,2,06,3,1,2,1,,435
4,32,017,0001,0667,320123,02,111111,01,1,1,060,09,04,0,1,2,02,6,,5,1,,435
4,32,017,0001,0667,320123,02,111111,02,2,2,052,22,06,1,1,2,02,5,,5,5,5,435
4,32,017,0001,0667,320123,02,111111,03,3,2,030,12,11,0,1,2,03,3,,6,1,,435
4,32,017,0001,0667,320123,02,111111,04,3,1,028,09,04,0,1,2,02,6,,6,1,,435
4,32,017,0001,0667,320123,03,111111,01,1,1,049,26,11,0,1,2,07,1,3,5,1,,435
4,32,017,0001,0667,320123,03,111111,02,2,2,049,13,07,1,1,2,04,3,,5,1,,435
4,32,017,0001,0667,320123,04,111111,01,1,1,036,16,12,0,1,1,08,2,4,5,1,,435
4,32,017,0001,0667,320123,04,111111,02,2,2,029,14,07,1,1,2,08,2,4,5,1,,435
4,32,017,0001,0667,320123,05,111111,01,1,1,052,21,11,0,1,2,03,3,,5,1,,435
4,32,017,0001,0667,320123,05,111111,02,2,2,052,17,05,1,1,2,06,2,1,5,1,,435
4,32,017,0001,0667,320123,05,111111,03,3,1,014,21,07,0,1,1,03,2,,1,4,5,435
4,32,017,0001,0597,320128,01,111111,01,1,2,030,21,02,1,1,2,06,3,2,3,1,,524
4,32,017,0001,0597,320128,01,111111,02,3,1,012,07,08,0,1,1,02,6,,6,4,3,524
4,32,017,0001,0597,320128,01,111111,03,3,2,004,19,03,0,,,,,,,,,524
4,32,017,0001,0597,320128,02,111111,01,1,2,034,05,02,0,1,2,02,6,,2,1,,524
4,32,017,0001,0597,320128,02,111111,02,3,1,014,31,05,0,1,1,02,6,,6,4,5,524
4,32,017,0001,0597,320128,02,111111,03,3,1,008,05,02,0,1,1,02,2,,,,,524
