"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOG,C,1","DEGVIV,C,1","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","LLAVE,C,23"
1,04,002,0001,136A,040338,04,1,1,06,14,30,15,43,01,040020001136A0403380411
1,04,002,0001,136A,040338,05,1,1,06,16,05,17,00,01,040020001136A0403380511
1,04,002,0001,1497,040034,01,1,1,13,11,05,12,00,01,04002000114970400340111
1,04,002,0001,1497,040034,02,1,1,13,12,15,13,05,01,04002000114970400340211
1,04,002,0001,1497,040034,03,1,1,17,18,30,19,00,01,04002000114970400340311
1,04,002,0001,1497,040034,04,1,1,16,10,20,11,20,01,04002000114970400340411
1,04,002,0001,1497,040034,05,1,1,27,17,05,17,50,01,04002000114970400340511
1,04,002,0001,1552,040291,01,1,1,10,12,55,13,45,01,04002000115520402910111
1,04,002,0001,1552,040291,02,1,1,15,11,40,12,20,01,04002000115520402910211
1,04,002,0001,1552,040291,03,1,1,27,20,05,20,55,01,04002000115520402910311
1,04,002,0001,1552,040291,04,1,1,10,12,45,13,43,01,04002000115520402910411
1,04,002,0001,1552,040291,05,1,1,10,13,50,14,50,01,04002000115520402910511
1,04,002,0001,1567,040205,01,1,1,30,21,10,22,00,01,04002000115670402050111
1,04,002,0001,1567,040205,02,1,1,16,20,15,21,10,01,04002000115670402050211
1,04,002,0001,1567,040205,03,1,1,16,19,30,20,10,01,04002000115670402050311
1,04,002,0001,1567,040205,05,1,1,27,19,20,19,50,01,04002000115670402050511
1,04,002,0001,1641,040127,01,1,1,25,08,00,08,50,01,04002000116410401270111
1,04,002,0001,1641,040127,02,1,1,25,07,00,07,45,01,04002000116410401270211
1,04,002,0001,1641,040127,03,1,1,15,17,50,18,15,01,04002000116410401270311
1,04,002,0001,1641,040127,04,1,1,10,13,15,14,10,01,04002000116410401270411
1,04,002,0001,1641,040127,05,1,1,10,12,20,13,10,01,04002000116410401270511
1,04,002,0001,1694,040257,01,1,1,23,17,10,17,40,01,04002000116940402570111
1,04,002,0001,1694,040257,02,1,1,31,07,14,08,15,01,04002000116940402570211
1,04,002,0001,1694,040257,03,1,1,15,11,05,11,55,01,04002000116940402570311
1,04,002,0001,1694,040257,04,1,1,17,19,05,20,10,01,04002000116940402570411
1,04,002,0001,1694,040257,05,1,1,30,09,00,09,35,01,04002000116940402570511
1,04,002,0001,1707,040213,01,1,1,23,18,05,18,50,01,04002000117070402130111
1,04,002,0001,1707,040213,02,1,1,17,17,30,18,10,01,04002000117070402130211
1,04,002,0001,1707,040213,03,1,1,24,18,40,19,25,01,04002000117070402130311
1,04,002,0001,1707,040213,04,1,1,24,18,35,19,50,01,04002000117070402130411
1,04,002,0001,1745,040232,01,1,1,08,17,05,18,04,01,04002000117450402320111
1,04,002,0001,1745,040232,02,1,1,08,12,10,13,10,01,04002000117450402320211
1,04,002,0001,1745,040232,03,1,1,26,13,00,13,52,01,04002000117450402320311
1,04,002,0001,1745,040232,04,1,1,08,12,35,13,45,01,04002000117450402320411
1,04,002,0001,1745,040232,05,1,1,08,11,20,12,05,01,04002000117450402320511
1,04,002,0001,1745,040252,01,1,1,08,09,20,10,30,01,04002000117450402520111
1,04,002,0001,1745,040252,02,1,1,13,20,00,21,05,01,04002000117450402520211
1,04,002,0001,1745,040252,03,1,1,11,12,30,13,20,01,04002000117450402520311
1,04,002,0001,1745,040252,04,1,1,31,17,00,17,55,01,04002000117450402520411
1,05,030,0001,0197,050406,01,1,1,21,10,28,11,45,01,05030000101970504060111
1,05,030,0001,0197,050406,02,1,1,22,16,45,17,57,01,05030000101970504060211
1,05,030,0001,0197,050406,03,1,1,21,11,55,13,10,01,05030000101970504060311
1,05,030,0001,0197,050406,04,1,1,21,18,00,19,20,01,05030000101970504060411
1,05,030,0001,0197,050406,05,1,2,23,11,45,12,20,01,05030000101970504060512
1,05,030,0001,0197,050406,05,2,2,23,16,20,17,40,01,05030000101970504060522
1,05,030,0001,0290,050171,02,1,1,13,13,20,14,10,01,05030000102900501710211
1,05,030,0001,0290,050171,03,1,1,14,13,40,14,57,01,05030000102900501710311
1,05,030,0001,0290,050171,04,1,1,15,16,37,17,45,01,05030000102900501710411
1,05,030,0001,0290,050171,05,1,1,04,11,15,13,10,01,05030000102900501710511
1,05,030,0001,0356,050349,01,1,1,08,12,00,13,05,01,05030000103560503490111
1,05,030,0001,0356,050349,02,1,1,09,09,00,10,30,01,05030000103560503490211
1,05,030,0001,0356,050349,03,1,1,08,10,45,11,50,01,05030000103560503490311
1,05,030,0001,0356,050349,04,1,1,08,09,40,10,43,01,05030000103560503490411
1,05,030,0001,0356,050349,05,1,1,08,11,10,11,55,01,05030000103560503490511
1,05,030,0001,0394,050143,01,1,2,27,09,35,11,00,01,05030000103940501430112
1,05,030,0001,0394,050143,01,2,2,27,19,15,19,25,01,05030000103940501430122
1,05,030,0001,0394,050143,02,1,1,29,16,05,17,15,01,05030000103940501430211
1,05,030,0001,0394,050143,03,1,1,29,10,00,10,45,01,05030000103940501430311
1,05,030,0001,0394,050143,05,1,1,27,11,37,12,59,01,05030000103940501430511
1,05,030,0001,159A,050229,01,1,1,10,11,30,12,45,01,050300001159A0502290111
1,05,030,0001,159A,050229,03,1,1,08,14,10,15,30,01,050300001159A0502290311
1,05,030,0001,159A,050229,04,1,1,08,14,30,15,20,01,050300001159A0502290411
1,05,030,0001,159A,050229,05,1,2,08,14,10,15,15,01,050300001159A0502290512
1,05,030,0001,159A,050229,05,2,2,08,15,15,16,05,01,050300001159A0502290522
1,05,030,0001,1937,050016,01,1,1,15,10,18,11,12,01,05030000119370500160111
1,05,030,0001,1937,050016,02,1,1,13,18,40,19,35,01,05030000119370500160211
1,05,030,0001,1937,050016,03,1,1,23,10,20,11,45,01,05030000119370500160311
1,05,030,0001,1937,050016,04,1,1,15,11,50,13,05,01,05030000119370500160411
1,05,030,0001,1937,050016,05,1,1,14,18,32,18,45,01,05030000119370500160511
1,05,030,0001,198A,050188,01,1,1,14,21,00,22,15,01,050300001198A0501880111
1,05,030,0001,198A,050188,02,1,1,14,20,15,21,40,01,050300001198A0501880211
1,05,030,0001,198A,050188,03,1,1,14,19,30,20,30,01,050300001198A0501880311
1,05,030,0001,198A,050188,04,1,1,14,20,30,21,45,01,050300001198A0501880411
1,05,030,0001,2028,050414,01,1,1,22,19,40,20,58,01,05030000120280504140111
1,05,030,0001,2028,050414,02,1,1,30,15,10,16,15,01,05030000120280504140211
1,05,030,0001,2028,050414,03,1,1,22,12,03,13,12,01,05030000120280504140311
1,05,030,0001,2028,050414,04,1,1,22,10,35,11,45,01,05030000120280504140411
1,05,030,0001,2028,050414,05,1,1,22,09,40,10,27,01,05030000120280504140511
1,05,030,0001,2174,050115,01,1,1,21,16,30,17,15,01,05030000121740501150111
1,05,030,0001,2174,050115,02,1,1,20,09,30,10,38,01,05030000121740501150211
1,05,030,0001,2174,050115,03,1,1,20,17,30,18,20,01,05030000121740501150311
1,05,030,0001,2174,050115,04,1,1,20,10,50,12,00,01,05030000121740501150411
1,05,030,0001,2174,050115,05,1,1,20,12,07,13,10,01,05030000121740501150511
1,05,030,0001,2282,050127,02,1,1,28,19,50,21,00,01,05030000122820501270211
1,05,030,0001,2282,050127,03,1,1,28,21,05,22,00,01,05030000122820501270311
1,05,030,0001,2282,050127,04,1,1,28,18,30,19,40,01,05030000122820501270411
1,05,030,0001,2437,050148,01,1,1,27,18,05,19,20,01,05030000124370501480111
1,05,030,0001,2437,050148,02,1,1,07,16,12,17,30,01,05030000124370501480211
1,05,030,0001,2437,050148,03,1,1,10,17,00,17,45,01,05030000124370501480311
1,05,030,0001,2437,050148,04,1,1,08,18,30,19,45,01,05030000124370501480411
1,05,030,0001,2437,050148,05,1,1,07,16,00,17,39,01,05030000124370501480511
1,05,030,0001,2687,050064,01,1,1,07,10,45,11,40,01,05030000126870500640111
1,05,030,0001,2687,050064,02,1,1,08,09,00,10,20,01,05030000126870500640211
1,05,030,0001,2687,050064,03,1,1,07,18,50,20,00,01,05030000126870500640311
1,05,030,0001,2687,050064,04,1,1,07,13,00,14,15,01,05030000126870500640411
1,05,030,0001,2687,050064,05,1,1,07,13,10,14,05,01,05030000126870500640511
1,05,030,0001,2691,050059,01,1,1,07,09,50,11,00,01,05030000126910500590111
1,05,030,0001,2691,050059,03,1,1,08,10,45,11,50,01,05030000126910500590311
1,05,030,0001,2691,050059,04,1,1,15,09,00,10,15,01,05030000126910500590411
1,05,030,0001,2691,050059,05,1,1,07,12,55,14,05,01,05030000126910500590511
1,05,030,0001,2827,050109,01,1,1,10,15,15,16,25,01,05030000128270501090111
1,05,030,0001,2827,050109,02,1,1,10,16,30,17,45,01,05030000128270501090211
1,05,030,0001,2827,050109,03,1,1,13,14,30,15,45,01,05030000128270501090311
1,05,030,0001,2827,050109,04,1,1,13,13,00,14,15,01,05030000128270501090411
1,05,030,0001,2827,050109,05,1,1,13,20,00,21,15,01,05030000128270501090511
1,05,030,0001,426A,050405,01,1,1,10,11,00,12,10,01,050300001426A0504050111
1,05,030,0001,426A,050405,02,1,1,14,17,05,18,13,01,050300001426A0504050211
1,05,030,0001,426A,050405,03,1,1,14,15,50,16,55,01,050300001426A0504050311
1,05,030,0001,426A,050405,05,1,1,07,10,05,11,20,01,050300001426A0504050511
1,05,030,0001,440A,050117,01,1,1,06,13,40,15,00,01,050300001440A0501170111
1,05,030,0001,440A,050117,02,1,1,06,13,25,14,40,01,050300001440A0501170211
1,05,030,0001,440A,050117,03,1,1,06,13,25,14,49,01,050300001440A0501170311
1,05,030,0001,440A,050117,04,1,1,06,14,15,16,00,01,050300001440A0501170411
1,05,030,0001,440A,050117,05,1,1,08,20,10,21,15,01,050300001440A0501170511
1,05,030,0001,4433,050384,01,1,1,17,16,30,17,15,01,05030000144330503840111
1,05,030,0001,4433,050384,02,1,1,18,17,30,18,00,01,05030000144330503840211
1,05,030,0001,4433,050384,03,1,1,15,18,15,19,10,01,05030000144330503840311
1,05,030,0001,4433,050384,04,1,1,17,09,00,10,05,01,05030000144330503840411
1,05,030,0001,4433,050384,05,1,1,13,10,45,11,25,01,05030000144330503840511
1,05,030,0001,4433,050399,01,1,1,15,14,10,15,30,01,05030000144330503990111
1,05,030,0001,4433,050399,02,1,1,06,11,00,12,01,01,05030000144330503990211
1,05,030,0001,4433,050399,03,1,1,06,09,00,10,30,01,05030000144330503990311
1,05,030,0001,4433,050399,04,1,1,14,10,00,11,00,01,05030000144330503990411
1,05,030,0001,4433,050399,05,1,1,15,16,20,17,10,01,05030000144330503990511
1,05,030,0001,4537,050234,01,1,1,21,16,10,17,05,01,05030000145370502340111
1,05,030,0001,4537,050234,02,1,1,20,13,20,14,00,01,05030000145370502340211
1,05,030,0001,4537,050234,03,1,1,20,11,00,12,10,01,05030000145370502340311
1,05,030,0001,4537,050234,04,1,1,17,13,10,14,15,01,05030000145370502340411
1,05,030,0001,4537,050234,05,1,1,17,09,00,10,30,01,05030000145370502340511
1,05,030,0001,4645,050319,01,1,1,23,08,05,09,15,01,05030000146450503190111
1,05,030,0001,4645,050319,03,1,1,06,13,30,14,50,01,05030000146450503190311
1,05,030,0001,4645,050319,04,1,1,17,19,15,19,55,01,05030000146450503190411
1,06,002,0001,0093,060022,01,1,1,06,13,00,14,10,01,06002000100930600220111
1,06,002,0001,0093,060022,02,1,1,06,15,00,16,20,01,06002000100930600220211
1,06,002,0001,0093,060022,03,1,1,07,20,00,21,15,01,06002000100930600220311
1,06,002,0001,0093,060022,04,1,1,25,10,30,11,25,01,06002000100930600220411
1,06,002,0001,0093,060022,05,1,1,07,16,00,17,15,01,06002000100930600220511
1,06,002,0001,0290,060297,01,1,1,08,12,30,13,25,01,06002000102900602970111
1,06,002,0001,0290,060297,02,1,1,16,21,10,22,00,01,06002000102900602970211
1,06,002,0001,0290,060297,03,1,1,08,09,30,10,30,01,06002000102900602970311
1,06,002,0001,0290,060297,04,1,1,08,17,15,18,00,01,06002000102900602970411
1,06,002,0001,0290,060297,05,1,1,09,10,30,11,25,01,06002000102900602970511
1,06,002,0001,0337,060285,01,1,1,08,18,45,19,35,01,06002000103370602850111
1,06,002,0001,0337,060285,02,1,1,09,09,45,10,30,01,06002000103370602850211
1,06,002,0001,0337,060285,04,1,1,29,12,00,13,05,01,06002000103370602850411
1,06,002,0001,0394,060133,01,1,1,13,19,15,20,10,01,06002000103940601330111
1,06,002,0001,0394,060133,02,1,1,15,15,40,16,25,01,06002000103940601330211
1,06,002,0001,0394,060133,03,1,1,14,10,55,11,40,01,06002000103940601330311
1,06,002,0001,0394,060133,04,1,1,15,16,45,17,25,01,06002000103940601330411
1,06,002,0001,0394,060133,05,1,1,14,09,30,10,35,01,06002000103940601330511
1,06,002,0001,0568,060095,01,1,1,15,13,00,14,20,01,06002000105680600950111
1,06,002,0001,0568,060095,02,1,1,14,15,00,16,15,01,06002000105680600950211
1,06,002,0001,0568,060095,03,1,1,31,20,00,21,10,01,06002000105680600950311
1,06,002,0001,0568,060095,04,1,1,16,09,30,11,00,01,06002000105680600950411
1,06,002,0001,0568,060095,05,1,1,15,11,00,12,20,01,06002000105680600950511
1,06,002,0001,0712,060121,01,1,1,07,12,35,14,00,01,06002000107120601210111
1,06,002,0001,0712,060121,02,1,1,07,10,40,11,30,01,06002000107120601210211
1,06,002,0001,0712,060121,03,1,1,07,11,35,12,25,01,06002000107120601210311
1,06,002,0001,0712,060121,04,1,1,08,10,40,11,50,01,06002000107120601210411
1,06,002,0001,0712,060121,05,1,1,10,11,05,12,00,01,06002000107120601210511
1,06,002,0001,0765,060033,01,1,1,08,10,00,11,15,01,06002000107650600330111
1,06,002,0001,0765,060033,02,1,1,08,11,30,12,15,01,06002000107650600330211
1,06,002,0001,0765,060033,03,1,1,08,12,20,13,15,01,06002000107650600330311
1,06,002,0001,0765,060033,05,1,1,16,22,00,23,15,01,06002000107650600330511
1,06,002,0001,077A,060071,01,1,1,16,18,30,19,15,01,060020001077A0600710111
1,06,002,0001,077A,060071,02,1,1,06,17,00,18,15,01,060020001077A0600710211
1,06,002,0001,077A,060071,03,1,1,07,19,30,20,40,01,060020001077A0600710311
1,06,002,0001,077A,060071,04,1,1,10,12,15,13,45,01,060020001077A0600710411
1,06,002,0001,077A,060071,05,1,1,06,13,05,14,01,01,060020001077A0600710511
1,06,002,0001,084A,060032,01,1,1,13,11,15,11,20,01,060020001084A0600320111
1,06,002,0001,084A,060032,02,1,1,15,10,10,10,50,01,060020001084A0600320211
1,06,002,0001,084A,060032,03,1,1,13,11,30,12,40,01,060020001084A0600320311
1,06,002,0001,084A,060032,04,1,1,13,12,55,13,45,01,060020001084A0600320411
1,06,002,0001,084A,060032,05,1,1,15,13,15,14,00,01,060020001084A0600320511
1,06,002,0001,0869,060070,01,1,1,15,21,00,22,20,01,06002000108690600700111
1,06,002,0001,0869,060070,02,1,1,16,10,15,11,35,01,06002000108690600700211
1,06,002,0001,0869,060070,03,1,1,27,20,00,21,05,01,06002000108690600700311
1,06,002,0001,0869,060070,04,1,1,28,19,50,20,45,01,06002000108690600700411
1,06,002,0001,0869,060070,05,1,1,17,10,00,11,05,01,06002000108690600700511
1,06,002,0001,0905,060034,01,1,1,16,20,00,21,30,01,06002000109050600340111
1,06,002,0001,0905,060034,02,1,1,21,11,00,11,35,01,06002000109050600340211
1,06,002,0001,0905,060034,03,1,1,16,17,15,17,55,01,06002000109050600340311
1,06,002,0001,0905,060034,04,1,1,17,15,00,15,55,01,06002000109050600340411
1,06,002,0001,0977,060215,01,1,1,13,10,30,12,00,01,06002000109770602150111
1,06,002,0001,0977,060215,02,1,1,14,11,00,12,20,01,06002000109770602150211
1,06,002,0001,0977,060215,03,1,1,13,09,00,10,20,01,06002000109770602150311
1,06,002,0001,0977,060215,04,1,1,14,09,00,10,25,01,06002000109770602150411
1,06,010,0001,0150,060220,01,1,1,24,18,20,19,10,01,06010000101500602200111
1,06,010,0001,0150,060220,02,1,1,20,12,10,12,50,01,06010000101500602200211
1,06,010,0001,0150,060220,03,1,1,24,09,50,10,40,01,06010000101500602200311
1,06,010,0001,0150,060220,04,1,1,24,08,40,09,50,01,06010000101500602200411
1,06,010,0001,0150,060220,05,1,1,20,11,15,12,00,01,06010000101500602200511
1,06,010,0001,0201,060296,01,1,1,28,09,00,10,30,01,06010000102010602960111
1,06,010,0001,0201,060296,02,1,1,28,15,00,16,20,01,06010000102010602960211
1,06,010,0001,0201,060296,03,1,1,29,11,00,12,10,01,06010000102010602960311
1,06,010,0001,0201,060296,04,1,1,29,08,00,09,15,01,06010000102010602960411
1,06,010,0001,0201,060296,05,1,1,30,09,00,10,30,01,06010000102010602960511
1,06,010,0001,0216,060275,01,1,1,24,17,10,18,10,01,06010000102160602750111
1,06,010,0001,0216,060275,02,1,1,21,12,20,13,20,01,06010000102160602750211
1,06,010,0001,0216,060275,03,1,1,24,19,40,20,35,01,06010000102160602750311
1,06,010,0001,0216,060275,04,1,1,24,12,15,13,00,01,06010000102160602750411
1,06,010,0001,0216,060275,05,1,1,24,11,00,11,58,01,06010000102160602750511
1,06,010,0001,0269,060167,01,1,1,18,11,00,12,20,01,06010000102690601670111
1,06,010,0001,0269,060167,02,1,1,17,12,20,13,20,01,06010000102690601670211
1,06,010,0001,0269,060167,03,1,1,18,09,30,10,50,01,06010000102690601670311
1,06,010,0001,0269,060167,04,1,1,12,15,30,17,00,01,06010000102690601670411
1,06,010,0001,0269,060167,05,1,1,17,14,00,15,20,01,06010000102690601670511
1,06,010,0001,0324,060138,01,1,1,28,19,30,20,40,01,06010000103240601380111
1,06,010,0001,0324,060138,02,1,1,21,08,30,09,35,01,06010000103240601380211
1,06,010,0001,0324,060138,03,1,1,20,17,50,18,50,01,06010000103240601380311
1,06,010,0001,0324,060138,04,1,1,28,18,00,19,10,01,06010000103240601380411
1,06,010,0001,0324,060138,05,1,1,24,21,30,22,55,01,06010000103240601380511
1,06,010,0001,0339,060188,01,1,1,24,12,05,13,00,01,06010000103390601880111
1,06,010,0001,0339,060188,02,1,1,30,21,00,22,05,01,06010000103390601880211
1,06,010,0001,0339,060188,03,1,1,23,12,15,13,20,01,06010000103390601880311
1,06,010,0001,0339,060188,04,1,1,30,20,30,21,40,01,06010000103390601880411
1,06,010,0001,0339,060188,05,1,1,20,15,30,16,45,01,06010000103390601880511
1,06,010,0001,0343,060123,01,1,1,27,12,30,13,20,01,06010000103430601230111
1,06,010,0001,0343,060123,02,1,1,27,16,59,17,45,01,06010000103430601230211
1,06,010,0001,0343,060123,03,1,1,28,16,05,16,55,01,06010000103430601230311
1,06,010,0001,0343,060123,04,1,2,29,10,30,11,35,01,06010000103430601230412
1,06,010,0001,0343,060123,04,2,2,29,11,35,12,10,01,06010000103430601230422
1,06,010,0001,0343,060123,05,1,1,31,16,00,16,20,01,06010000103430601230511
1,06,010,0001,0362,060388,01,1,1,24,10,40,11,40,01,06010000103620603880111
1,06,010,0001,0362,060388,02,1,1,31,12,00,13,10,01,06010000103620603880211
1,06,010,0001,0362,060388,03,1,1,20,20,00,21,15,01,06010000103620603880311
1,06,010,0001,0362,060388,04,1,1,28,11,00,11,50,01,06010000103620603880411
1,06,010,0001,0362,060388,05,1,1,30,20,00,21,10,01,06010000103620603880511
1,07,101,0001,0522,070411,01,1,1,20,16,50,17,55,01,07101000105220704110111
1,07,101,0001,0522,070411,02,1,1,24,10,00,11,18,01,07101000105220704110211
1,07,101,0001,0522,070411,03,1,1,20,09,00,10,15,01,07101000105220704110311
1,07,101,0001,0522,070411,05,1,1,20,18,00,19,26,01,07101000105220704110511
1,07,101,0001,058A,070383,01,1,1,13,10,50,12,15,01,071010001058A0703830111
1,07,101,0001,058A,070383,02,1,1,16,17,40,18,35,01,071010001058A0703830211
1,07,101,0001,058A,070383,03,1,1,13,12,35,13,34,01,071010001058A0703830311
1,07,101,0001,058A,070383,04,1,1,17,08,10,09,15,01,071010001058A0703830411
1,07,101,0001,058A,070383,05,1,1,15,21,30,22,30,01,071010001058A0703830511
1,07,101,0001,0626,070134,01,1,1,26,08,20,09,10,01,07101000106260701340111
1,07,101,0001,0626,070134,02,1,1,14,14,15,14,55,01,07101000106260701340211
1,07,101,0001,0626,070134,03,1,1,15,23,35,24,25,01,07101000106260701340311
1,07,101,0001,0626,070134,04,1,3,14,18,20,19,05,01,07101000106260701340413
1,07,101,0001,0626,070134,05,1,1,15,22,40,23,30,01,07101000106260701340511
1,07,101,0001,0630,070369,01,1,1,13,10,25,11,33,01,07101000106300703690111
1,07,101,0001,0630,070369,02,1,1,18,17,03,18,13,01,07101000106300703690211
1,07,101,0001,0630,070369,03,1,1,13,11,40,13,00,01,07101000106300703690311
1,07,101,0001,0630,070369,04,1,1,18,10,00,11,28,01,07101000106300703690411
1,07,101,0001,0630,070369,05,1,1,30,11,20,12,05,01,07101000106300703690511
1,07,101,0001,065A,070305,01,1,1,29,09,30,10,30,01,071010001065A0703050111
1,07,101,0001,065A,070305,02,1,1,28,11,10,12,00,01,071010001065A0703050211
1,07,101,0001,065A,070305,03,1,1,27,11,00,11,55,01,071010001065A0703050311
1,07,101,0001,065A,070305,04,1,1,29,21,08,21,50,01,071010001065A0703050411
1,07,101,0001,0857,070176,01,1,1,27,19,40,20,35,01,07101000108570701760111
1,07,101,0001,0857,070176,02,1,1,09,12,30,14,00,01,07101000108570701760211
1,07,101,0001,0857,070176,03,1,1,09,11,00,12,10,01,07101000108570701760311
1,07,101,0001,0857,070176,04,1,1,06,14,58,15,54,01,07101000108570701760411
1,07,101,0001,0857,070176,05,1,1,07,19,02,20,30,01,07101000108570701760511
1,07,101,0001,0857,070312,01,1,1,08,14,35,15,45,01,07101000108570703120111
1,07,101,0001,0857,070312,02,1,1,07,10,10,11,00,01,07101000108570703120211
1,07,101,0001,0857,070312,03,1,1,20,08,00,08,40,01,07101000108570703120311
1,07,101,0001,0857,070312,04,1,1,07,17,15,18,45,01,07101000108570703120411
1,07,101,0001,0857,070312,05,1,1,06,13,00,14,15,01,07101000108570703120511
1,07,101,0001,0927,070144,01,1,1,25,16,55,18,02,01,07101000109270701440111
1,07,101,0001,0927,070144,02,1,1,15,19,40,20,25,01,07101000109270701440211
1,07,101,0001,0927,070144,03,1,1,08,10,00,11,02,01,07101000109270701440311
1,07,101,0001,0927,070144,04,1,1,15,21,33,22,10,01,07101000109270701440411
1,07,101,0001,0927,070144,05,1,1,15,20,30,21,15,01,07101000109270701440511
1,07,101,0001,0950,070180,02,1,1,16,10,10,11,27,01,07101000109500701800211
1,07,101,0001,0950,070180,03,1,1,13,13,30,15,48,01,07101000109500701800311
1,07,101,0001,0950,070180,04,1,1,06,13,15,14,18,01,07101000109500701800411
1,07,101,0001,0950,070180,05,1,1,08,11,16,12,20,01,07101000109500701800511
