"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","JUEZ,C,2","MEDICO,C,2","ABOGADO,C,2","INVESTIGA,C,2","HOMBRENG,C,2","PERIODI,C,2","BANQUERO,C,2","INGENIE,C,2","ARQUITE,C,2","PROFESOR,C,2","DEPORT,C,2","ARTISTA,C,2","PEREVYPER,C,1","PETVYRAD,C,1","PALITICOS,C,1","INC,C,1","CIENTRAUNI,C,1","CIENTRACEN,C,1","ASOCPAM,C,1","EMPRESA,C,1","MILITARES,C,1","LIDREL,C,1","GOBIERNO,C,1","MADICOS,C,1","ESCEINV,C,1","BIOLOGIA,C,1","ASTRONOM,C,1","HISTORIA,C,1","FISICA,C,1","HOMEOPA,C,1","HOROSCOPOS,C,1","ECONOMIA,C,1","MEDICINA,C,1","PSICOLOGIA,C,1","MATEMA,C,1","PARAPSI,C,1","CIIMANEG,C,1","CLMCNOAT,C,1","TECIDIFI,C,1","EXPLYSNOAT,C,1","POCOINTJOV,C,1","OTRA,C,1","NINGUNA,C,1","NOSABE,C,1","ESPE_C166,C,50","LLAVE,C,23","NUMREN,C,2"
7,02,004,0001,1685,020121,01,1,1,07,11,11,10,10,10,07,09,10,10,10,10,2,2,3,2,2,2,3,2,1,3,3,4,2,2,2,2,2,2,4,4,1,2,2,2,0,0,0,0,0,1,0,0,CARRERAS DE LOCOS,02004000116850201210111,01
7,02,004,0001,1685,020121,02,1,1,08,09,07,10,09,09,08,10,10,10,10,08,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,3,1,1,1,1,2,0,3,0,2,1,0,0,0,,02004000116850201210211,01
7,02,004,0001,1685,020121,03,1,1,07,08,07,09,06,09,08,08,09,10,10,08,2,2,3,2,2,1,1,2,3,2,2,1,1,1,2,4,1,3,2,2,1,3,3,2,3,0,0,1,2,0,0,0,,02004000116850201210311,04
7,02,004,0001,1685,020121,04,1,1,05,07,05,09,08,07,08,08,06,07,07,09,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,4,4,2,4,3,3,0,0,0,0,0,1,0,0,depende del interes de cada joven,02004000116850201210411,01
7,02,004,0001,1685,020121,05,1,1,11,11,11,11,11,11,11,11,11,11,11,11,4,4,3,4,4,4,4,4,4,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000116850201210511,01
7,02,004,0001,1878,020306,02,1,1,08,08,07,08,09,07,07,08,08,06,09,06,4,2,3,2,3,3,2,3,2,2,4,3,4,2,3,4,2,2,4,4,2,2,3,3,0,1,2,0,3,0,0,0,,02004000118780203060211,04
7,02,004,0001,1878,020306,04,1,1,06,10,06,11,10,10,10,10,10,09,10,10,3,2,3,2,2,2,2,2,2,2,3,1,2,2,2,2,4,4,4,4,1,2,4,4,0,0,0,0,0,1,0,0,POR LA ECONOMIA NO ALCANZA PARA ESTUDIOS CIENTIFIC,02004000118780203060411,02
7,02,004,0001,1878,020306,05,1,1,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000118780203060511,01
7,02,004,0001,3041,020021,01,1,1,08,10,07,10,09,09,10,09,09,06,08,06,3,2,3,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,4,4,1,2,1,4,0,1,0,2,3,0,0,0,,02004000130410200210111,01
7,02,004,0001,3041,020021,02,1,1,05,07,05,08,07,09,08,07,06,08,09,07,2,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,0,3,2,1,0,0,0,0,,02004000130410200210211,01
7,02,004,0001,3041,020021,03,1,1,11,10,08,11,11,08,11,11,10,10,10,11,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000130410200210311,02
7,02,004,0001,3041,020021,04,1,1,05,10,05,05,06,05,05,07,05,08,09,05,3,2,2,3,2,2,2,2,2,3,3,1,3,1,3,2,2,3,4,3,1,3,1,3,0,3,0,2,1,0,0,0,,02004000130410200210411,01
7,02,004,0001,3041,020021,05,1,1,11,10,08,11,08,08,08,08,08,10,11,11,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,,02004000130410200210511,01
7,02,004,0001,322A,020301,01,1,1,08,10,10,10,07,10,10,10,10,10,08,07,3,3,3,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,4,1,1,1,1,1,0,0,3,1,2,0,0,0,,020040001322A0203010111,01
7,02,004,0001,322A,020301,02,1,1,08,10,07,09,09,10,08,10,09,09,08,06,3,1,2,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,4,1,1,1,1,1,3,0,2,1,0,0,0,0,,020040001322A0203010211,02
7,02,004,0001,322A,020301,04,1,1,07,08,05,06,11,07,11,08,08,08,06,11,3,3,3,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,020040001322A0203010411,01
7,02,004,0001,322A,020301,05,1,1,08,08,08,08,08,08,08,08,08,08,08,11,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,,020040001322A0203010511,01
7,02,004,0001,3272,020019,01,1,1,05,10,05,10,10,10,05,10,10,10,10,05,2,3,3,1,1,1,3,3,1,1,1,3,3,1,1,1,1,1,4,1,3,1,1,1,0,0,0,0,0,1,0,0,no hay oportunidades de empleo,02004000132720200190111,01
7,02,004,0001,3272,020019,02,1,1,10,10,10,10,10,10,10,10,10,07,10,10,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,0,1,2,0,3,0,0,0,,02004000132720200190211,01
7,02,004,0001,3272,020019,03,1,1,01,05,05,10,10,09,08,08,08,09,10,10,2,2,3,2,2,2,2,3,3,2,3,2,2,2,2,4,2,4,2,4,2,2,2,2,3,1,0,2,0,0,0,0,,02004000132720200190311,03
7,02,004,0001,3272,020019,04,1,1,06,09,08,10,08,08,11,11,11,06,11,11,4,4,4,4,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000132720200190411,01
7,02,004,0001,3272,020019,05,1,1,09,10,08,08,07,06,06,09,09,09,10,08,2,2,3,2,2,2,2,2,2,3,3,2,2,5,2,2,2,2,3,3,2,2,2,3,0,0,0,0,0,1,0,0,algunos padres hacer que sus hijos estudien carrer,02004000132720200190511,01
7,02,004,0001,3395,020143,01,1,1,07,09,06,10,09,08,08,10,10,08,10,08,2,1,3,1,2,1,2,2,2,3,3,2,1,1,1,4,1,2,4,4,1,2,2,4,0,0,2,1,3,0,0,0,,02004000133950201430111,01
7,02,004,0001,3395,020143,03,1,1,11,09,07,07,10,08,08,10,10,10,10,06,3,3,3,3,3,3,2,2,2,2,3,3,3,1,2,2,2,3,4,3,1,1,3,3,0,3,0,1,2,0,0,0,,02004000133950201430311,01
7,02,004,0001,3395,020143,04,1,1,05,09,05,09,10,07,09,08,08,10,10,07,3,2,3,2,2,2,2,2,2,3,3,2,2,2,2,4,2,3,4,4,1,3,1,3,0,0,3,1,2,0,0,0,,02004000133950201430411,02
7,02,004,0001,3516,020100,01,1,1,02,09,07,07,06,06,06,07,08,06,06,05,3,3,3,3,2,2,2,3,3,3,2,2,2,1,2,2,2,4,4,2,2,2,1,4,0,1,0,2,3,0,0,0,,02004000135160201000111,01
7,02,004,0001,3516,020100,02,1,1,06,02,06,08,08,04,04,05,05,02,01,05,1,1,3,3,3,3,2,3,2,1,3,2,1,3,3,3,2,2,4,4,2,2,3,2,0,3,2,1,0,0,0,0,,02004000135160201000211,02
7,02,004,0001,3516,020100,03,1,1,09,08,04,08,06,07,07,07,07,08,08,08,3,2,3,2,2,2,2,3,2,3,3,3,2,2,1,2,2,2,4,3,2,3,1,2,0,1,0,2,3,0,0,0,,02004000135160201000311,01
7,02,004,0001,3516,020100,04,1,1,05,07,07,09,09,09,09,09,08,06,09,09,2,2,3,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,4,2,2,2,2,2,2,1,0,3,0,0,0,0,,02004000135160201000411,01
7,02,004,0001,3516,020100,05,1,1,08,10,08,10,10,08,08,10,10,08,09,10,3,2,2,2,1,1,2,3,2,2,2,1,1,1,1,2,1,2,4,1,1,1,1,2,0,0,3,2,1,0,0,0,,02004000135160201000511,01
7,02,004,0001,3605,020043,01,1,1,08,08,08,07,11,11,11,11,11,08,11,11,2,2,3,4,2,2,4,4,4,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000136050200430111,01
7,02,004,0001,3605,020043,02,1,1,05,09,08,06,07,08,05,04,04,09,03,02,2,2,1,1,2,2,2,2,2,2,2,2,2,3,5,3,3,5,5,5,1,3,1,5,0,1,3,0,2,0,0,0,,02004000136050200430211,03
7,02,004,0001,3605,020043,03,1,1,05,10,08,10,10,10,05,07,07,10,10,10,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,4,4,2,2,2,2,1,0,3,2,0,0,0,0,,02004000136050200430311,01
7,02,004,0001,3605,020043,04,1,1,07,08,07,08,08,09,09,09,09,09,08,09,2,2,3,2,2,3,3,2,2,3,3,2,2,3,3,2,1,2,4,1,1,2,1,2,2,1,0,3,0,0,0,0,,02004000136050200430411,02
7,02,004,0001,3605,020043,05,1,1,04,09,08,08,09,09,11,07,07,05,10,07,2,4,3,2,4,4,4,3,2,2,3,2,4,1,2,2,1,1,4,3,1,1,1,1,0,3,2,1,0,0,0,0,,02004000136050200430511,01
7,02,004,0001,3605,020189,01,1,1,05,09,06,10,08,07,07,07,08,08,10,10,3,2,3,2,2,2,2,2,2,2,3,2,2,3,1,1,1,3,4,3,1,3,1,3,0,1,0,3,2,0,0,0,,02004000136050201890111,02
7,02,004,0001,3605,020189,02,1,1,05,06,05,08,07,05,05,05,06,07,07,06,2,1,3,2,2,4,3,3,4,4,3,2,2,1,1,4,1,4,4,1,1,1,1,4,0,1,2,0,3,0,0,0,,02004000136050201890211,01
7,02,004,0001,3605,020189,03,1,1,10,10,10,10,08,09,08,09,10,10,10,10,2,2,2,2,1,1,1,1,1,3,2,1,1,1,1,1,1,2,2,1,1,1,1,3,0,0,0,0,0,1,0,0,la economia de las familias,02004000136050201890311,01
7,02,004,0001,3605,020189,04,1,1,10,10,06,08,09,09,10,10,07,09,10,07,3,3,3,2,2,2,3,2,2,2,3,2,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000136050201890411,02
7,02,004,0001,3605,020189,05,1,1,02,07,02,08,06,06,05,07,07,06,04,04,2,2,3,3,2,2,3,3,3,4,3,2,2,2,2,3,2,3,4,2,2,2,1,3,0,0,2,1,3,0,0,0,,02004000136050201890511,04
7,02,004,0001,3944,020212,02,1,1,04,08,03,10,09,08,10,10,10,08,10,08,1,2,3,2,1,2,2,2,2,3,3,2,1,1,1,3,1,4,4,3,1,2,1,4,0,1,0,2,3,0,0,0,,02004000139440202120211,03
7,02,004,0001,3944,020212,03,1,1,07,09,07,09,10,07,07,07,07,07,08,07,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,4,2,1,3,1,3,0,2,0,3,0,0,0,0,falta de comunicacion de la carrera ciencia y tegn,02004000139440202120311,02
7,02,004,0001,3944,020212,04,1,1,09,05,05,10,09,10,03,06,08,10,10,07,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,4,4,2,2,2,2,1,0,2,0,3,0,0,0,,02004000139440202120411,01
7,02,004,0001,3944,020212,05,1,1,08,09,07,10,08,09,07,09,10,10,09,07,3,3,3,2,2,2,2,3,4,3,3,2,3,2,1,3,1,1,3,3,1,1,3,3,3,2,0,0,1,0,0,0,,02004000139440202120511,01
7,02,004,0001,4209,020035,02,1,1,08,08,08,09,08,09,08,08,08,09,08,09,4,2,2,2,4,4,2,3,2,2,2,2,2,4,5,4,5,5,4,4,2,4,4,5,0,0,0,0,0,0,1,0,,02004000142090200350211,01
7,02,004,0001,4209,020035,03,1,1,11,10,08,10,10,10,10,05,10,10,10,10,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,4,2,2,3,4,1,2,2,4,2,0,0,1,3,0,0,0,,02004000142090200350311,03
7,02,004,0001,4209,020035,04,1,1,07,08,07,09,08,08,08,09,09,09,08,06,3,2,3,2,2,3,4,3,3,3,3,4,2,1,1,2,2,3,4,4,1,3,2,4,0,0,0,1,2,0,0,0,falta de informacion sobre carreras profecionales,02004000142090200350411,01
7,02,004,0001,4209,020035,05,1,1,06,07,05,08,09,04,06,10,10,10,09,05,2,3,3,2,1,2,2,3,2,3,3,2,1,2,3,2,3,4,4,2,1,2,3,4,0,0,2,1,3,0,0,0,,02004000142090200350511,04
7,02,004,0001,4463,020016,01,1,1,08,09,07,07,08,07,08,09,09,08,08,07,2,2,3,2,2,2,2,2,2,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000144630200160111,01
7,02,004,0001,4463,020016,02,1,1,01,01,08,08,08,07,04,08,08,09,09,09,2,2,3,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,3,3,1,1,1,2,0,3,2,0,1,0,0,0,,02004000144630200160211,02
7,02,004,0001,4463,020016,03,1,1,08,09,10,10,09,08,09,09,10,10,08,05,3,3,2,2,2,2,2,3,3,3,2,2,3,2,3,4,3,3,4,1,1,1,4,4,1,2,0,0,3,0,0,0,,02004000144630200160311,08
7,02,004,0001,4463,020016,04,1,1,11,10,11,11,11,10,11,11,11,10,11,11,4,4,4,4,3,3,3,3,3,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000144630200160411,01
7,02,004,0001,4463,020016,05,1,1,06,10,09,10,10,08,10,07,10,10,10,10,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,3,2,3,2,2,3,1,2,0,0,0,0,0,,02004000144630200160511,04
7,02,004,0001,4637,020288,01,1,1,01,03,03,08,10,08,08,03,03,10,10,10,2,2,3,2,2,2,1,3,3,3,3,2,3,2,3,3,2,4,4,4,1,1,1,4,0,2,3,0,1,0,0,0,,02004000146370202880111,11
7,02,004,0001,4637,020288,02,1,1,10,10,08,10,05,07,10,10,08,10,07,06,2,1,3,1,2,2,1,1,1,1,2,1,2,1,1,4,1,1,1,5,1,1,1,1,3,0,1,0,2,0,0,0,,02004000146370202880211,02
7,02,004,0001,4637,020288,03,1,1,07,09,06,11,09,07,07,07,07,10,10,08,2,2,3,3,4,4,4,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,0,3,1,0,2,0,0,0,,02004000146370202880311,02
7,02,004,0001,4637,020288,04,1,1,11,10,11,11,08,08,05,08,08,10,10,08,3,4,3,2,2,2,4,3,4,4,3,2,2,5,5,2,2,4,4,2,2,2,2,4,0,0,0,0,0,0,0,1,,02004000146370202880411,02
7,02,004,0001,5245,020364,01,1,1,04,09,07,10,10,10,10,10,10,10,10,10,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,3,0,2,0,0,0,,02004000152450203640111,01
7,02,004,0001,5245,020364,02,1,1,05,10,08,09,09,06,09,09,09,10,08,07,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,4,1,2,2,4,0,3,2,0,1,0,0,0,,02004000152450203640211,01
7,02,004,0001,5245,020364,03,1,1,07,10,09,10,10,09,08,10,10,10,10,10,2,2,3,1,2,2,3,3,2,3,3,2,1,2,2,2,2,2,4,4,2,3,4,4,0,2,3,1,0,0,0,0,,02004000152450203640311,01
7,02,004,0001,5245,020364,04,1,2,10,10,09,09,10,10,10,10,10,09,09,10,3,2,2,4,1,1,1,2,1,1,2,2,4,4,4,4,4,5,4,4,3,4,3,4,3,2,0,0,1,0,0,0,,02004000152450203640412,04
7,02,004,0001,5245,020364,04,2,2,02,02,01,09,02,03,09,02,02,04,09,02,2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,1,0,,02004000152450203640422,01
7,02,004,0001,5245,020364,05,1,1,01,05,03,08,09,09,11,09,09,03,10,10,3,2,3,3,2,2,2,2,2,3,3,2,3,2,2,4,2,2,4,4,1,4,2,4,0,0,0,0,0,1,0,0,porque es muy dificil y no es muy comercial,02004000152450203640511,01
7,02,004,0001,5442,020403,01,1,1,06,10,08,09,10,10,09,08,09,10,10,09,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,3,0,2,0,0,0,,02004000154420204030111,01
7,02,004,0001,5442,020403,02,1,1,05,10,09,10,09,10,10,10,10,10,10,09,2,2,3,2,2,2,2,2,2,3,4,2,2,1,1,1,1,1,4,4,1,1,1,1,0,0,2,3,1,0,0,0,,02004000154420204030211,02
7,02,004,0001,5442,020403,03,1,1,11,07,05,09,06,09,05,09,09,10,10,08,3,2,3,4,2,2,2,3,3,2,2,2,3,2,4,2,3,3,4,5,2,4,2,4,2,0,0,1,3,0,0,0,,02004000154420204030311,02
7,02,004,0001,5442,020403,04,1,1,11,11,11,11,11,11,11,11,11,11,11,11,2,2,2,4,4,4,4,2,2,2,3,2,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,02004000154420204030411,02
7,02,004,0001,5442,020403,05,1,1,07,08,06,07,05,07,07,08,08,07,09,08,2,2,3,2,2,2,2,3,3,3,3,2,1,1,1,1,3,3,4,1,1,1,1,3,1,2,0,3,0,0,0,0,,02004000154420204030511,02
7,02,004,0001,5758,020351,01,1,1,10,10,10,08,08,07,10,07,10,10,08,11,3,2,3,2,2,2,2,3,3,3,4,2,2,5,5,5,2,5,4,4,2,5,3,5,0,3,0,2,1,0,0,0,,02004000157580203510111,02
7,02,004,0001,5758,020351,02,1,1,08,08,07,07,06,07,07,07,07,07,07,08,3,2,3,3,2,2,2,2,2,3,2,2,2,3,3,2,2,3,3,1,1,2,1,1,0,0,2,0,3,0,0,0,por falta de recursos economicos,02004000157580203510211,02
7,02,004,0001,5758,020351,03,1,1,08,10,06,05,09,10,08,09,10,10,08,05,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,3,1,3,4,1,1,2,2,2,0,2,3,0,1,0,0,0,,02004000157580203510311,02
7,02,004,0001,5758,020351,04,1,1,06,10,10,10,10,10,06,06,06,10,05,10,2,2,3,2,3,2,2,2,2,2,3,2,4,2,2,2,2,5,2,2,2,2,5,2,1,0,2,0,3,0,0,0,,02004000157580203510411,02
7,02,004,0001,5758,020351,05,1,1,05,10,01,10,09,09,09,08,09,09,10,10,2,2,3,2,2,2,1,3,2,3,3,1,2,2,2,2,2,3,4,2,1,1,2,2,0,0,2,3,1,0,0,0,,02004000157580203510511,04
7,03,003,0001,1856,030101,01,1,1,01,01,08,10,08,07,06,10,04,10,10,05,3,3,3,2,2,2,3,2,2,2,3,2,1,5,5,3,2,4,4,3,1,1,1,1,0,2,3,0,1,0,0,0,,03003000118560301010111,02
7,03,003,0001,1856,030101,02,1,1,08,09,08,09,08,08,08,08,08,09,09,09,2,2,3,2,2,2,2,3,2,3,2,2,2,2,1,2,2,3,3,3,2,2,1,2,0,1,0,2,3,0,0,0,,03003000118560301010211,02
7,03,003,0001,1856,030101,03,1,1,11,08,10,11,10,09,07,11,10,08,08,07,3,2,3,2,2,2,2,2,2,4,2,1,4,5,5,1,1,5,4,2,2,5,5,5,0,1,3,0,2,0,0,0,,03003000118560301010311,02
7,03,003,0001,1856,030101,04,1,1,10,08,08,10,10,08,08,08,10,08,10,10,2,2,2,1,2,2,2,2,3,2,3,2,2,1,1,2,1,2,4,2,1,1,2,1,0,1,0,2,3,0,0,0,,03003000118560301010411,01
7,03,003,0001,1856,030101,05,1,1,06,08,06,09,09,08,09,08,06,07,09,07,3,2,3,3,2,2,2,3,3,3,3,3,2,1,1,2,1,1,4,2,1,1,1,1,0,1,0,2,3,0,0,0,,03003000118560301010511,03
7,03,003,0001,1964,030130,01,1,1,08,09,09,09,09,09,08,08,10,10,08,08,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,3,1,1,1,1,2,3,1,0,0,0,0,0,,03003000119640301300111,04
7,03,003,0001,1964,030130,02,1,1,07,09,07,09,10,07,09,09,09,08,09,09,2,2,2,2,1,1,1,1,1,2,3,1,2,1,3,3,1,3,1,2,2,2,1,2,0,1,0,2,3,0,0,0,,03003000119640301300211,01
7,03,003,0001,1964,030130,03,1,1,10,10,05,10,05,04,05,07,05,09,10,10,3,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,4,4,3,2,3,3,3,0,0,1,2,3,0,0,0,,03003000119640301300311,02
7,03,003,0001,1964,030130,04,1,1,09,07,09,10,09,08,09,10,10,09,10,08,3,2,3,2,1,1,2,3,2,3,2,3,2,1,3,3,3,3,4,3,2,3,5,5,0,0,1,3,2,0,0,0,,03003000119640301300411,01
7,03,003,0001,1964,030130,05,1,1,07,08,06,06,09,07,09,08,08,08,07,08,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,2,4,4,4,0,3,2,1,0,0,0,0,,03003000119640301300511,02
7,03,003,0001,2021,030238,01,1,1,10,09,07,09,08,08,08,10,08,07,08,07,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,4,2,2,4,4,1,2,2,2,0,0,0,0,0,0,1,0,,03003000120210302380111,01
7,03,003,0001,2021,030238,02,1,1,04,07,02,09,08,08,05,07,07,07,09,08,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,4,4,2,2,2,4,3,2,0,1,0,0,0,0,,03003000120210302380211,01
7,03,003,0001,2021,030238,03,1,1,08,07,05,11,09,04,10,09,08,05,07,01,3,2,2,1,2,1,2,2,1,3,2,2,1,3,4,4,1,2,4,4,1,4,4,2,0,1,3,2,0,0,0,0,,03003000120210302380311,01
7,03,003,0001,2021,030238,04,1,1,08,09,08,09,07,07,09,08,09,09,09,10,2,2,3,3,3,3,3,3,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,0,,03003000120210302380411,01
7,03,003,0001,2021,030238,05,1,1,08,10,07,08,10,07,08,08,08,10,10,10,3,2,3,2,1,2,2,2,2,3,3,2,2,1,1,2,1,1,4,2,1,1,2,2,0,1,0,2,3,0,0,0,,03003000120210302380511,02
7,03,003,0001,2036,030226,01,1,1,08,08,09,10,08,08,08,08,08,08,09,09,2,2,3,1,2,1,1,3,1,2,2,1,1,2,2,1,1,4,4,2,1,2,1,1,2,0,1,0,3,0,0,0,,03003000120360302260111,01
7,03,003,0001,2036,030226,02,1,1,08,09,05,07,08,07,09,10,08,08,10,09,2,2,2,2,2,2,2,2,3,2,2,1,2,3,3,1,2,1,3,2,4,3,1,1,0,0,2,3,1,0,0,0,,03003000120360302260211,01
7,03,003,0001,2036,030226,03,1,1,08,09,10,10,07,10,10,10,10,10,10,10,2,2,3,1,1,2,2,3,3,2,3,1,2,5,5,2,2,5,2,4,1,2,1,2,1,0,2,0,3,0,0,0,,03003000120360302260311,02
7,03,003,0001,2036,030226,04,1,1,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0,2,3,0,1,0,0,0,,03003000120360302260411,02
7,03,003,0001,2036,030226,05,1,1,09,10,08,10,08,08,07,07,08,05,07,04,2,2,2,3,2,2,3,3,2,2,3,2,2,2,4,2,2,4,4,2,1,2,4,2,0,2,0,3,1,0,0,0,,03003000120360302260511,02
7,03,003,0001,213A,030054,01,1,1,10,10,09,08,08,09,08,09,09,10,09,10,2,2,3,2,2,1,1,2,3,2,2,1,2,2,2,3,4,5,3,4,1,1,2,4,0,2,1,3,0,0,0,0,,030030001213A0300540111,05
7,03,003,0001,213A,030054,02,1,1,09,10,07,08,09,08,08,09,09,10,10,10,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,1,1,2,1,0,1,0,2,3,0,0,0,,030030001213A0300540211,02
7,03,003,0001,213A,030054,05,1,1,07,08,08,09,07,07,08,08,09,09,10,06,2,3,3,3,2,2,2,3,3,3,3,2,2,2,1,2,2,2,4,2,2,2,1,2,3,2,1,0,0,0,0,0,,030030001213A0300540511,02
7,03,003,0001,2144,030139,01,1,1,05,08,10,04,08,06,05,02,02,04,04,08,2,2,3,2,2,2,2,2,3,2,2,2,2,2,1,1,1,3,4,2,1,2,1,2,0,3,2,0,1,0,0,0,,03003000121440301390111,01
7,03,003,0001,2144,030139,02,1,1,03,04,02,07,03,05,01,08,06,07,09,06,3,3,3,1,1,2,3,3,4,3,3,2,2,1,1,3,1,2,4,2,2,1,1,3,0,1,0,2,3,0,0,0,,03003000121440301390211,03
7,03,003,0001,2144,030139,03,1,1,08,09,08,07,10,07,09,09,09,10,08,09,2,2,3,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,4,3,1,2,1,2,0,1,2,0,3,0,0,0,,03003000121440301390311,02
7,03,003,0001,2144,030139,05,1,1,10,10,10,10,09,08,10,10,10,10,09,08,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,1,3,0,2,3,0,1,0,0,0,,03003000121440301390511,01
7,03,003,0001,2233,030080,01,1,1,07,08,06,09,05,07,08,08,08,09,10,07,2,1,3,2,2,1,2,2,2,3,3,2,2,2,2,2,1,2,4,2,1,1,1,1,0,2,1,3,0,0,0,0,,03003000122330300800111,02
7,03,003,0001,2233,030080,02,1,1,07,08,08,09,08,07,09,08,08,09,10,07,3,3,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,4,2,1,1,1,1,0,3,0,1,2,0,0,0,,03003000122330300800211,02
7,03,003,0001,2233,030080,03,1,1,07,07,07,11,09,07,07,07,07,04,08,07,3,3,3,2,4,4,4,2,2,2,2,2,2,5,5,4,5,5,5,2,2,2,2,2,0,0,3,0,1,0,0,0,LOS MAESTROS NO ESTAN PERFECTAMENTE CAPACITADOS,03003000122330300800311,01
7,03,003,0001,2233,030080,04,1,1,08,07,08,07,09,08,08,08,09,08,08,08,3,2,3,2,2,2,2,2,2,3,3,3,2,2,1,2,1,2,1,4,1,2,2,2,0,3,2,1,0,0,0,0,,03003000122330300800411,02
7,03,003,0001,2248,030250,01,1,1,08,10,08,09,10,08,09,09,08,08,10,09,3,2,3,2,1,1,2,2,2,2,2,1,2,2,2,1,2,3,3,3,3,2,3,2,3,2,0,1,0,0,0,0,,03003000122480302500111,01
7,03,003,0001,2248,030250,02,1,1,10,10,10,10,10,10,08,06,09,10,10,07,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,4,3,1,1,1,1,0,0,1,2,3,0,0,0,,03003000122480302500211,02
7,03,003,0001,2248,030250,03,1,1,02,03,05,08,07,06,01,09,10,10,09,07,2,1,2,2,2,2,2,2,1,3,2,1,2,2,2,1,1,2,2,1,1,1,1,1,0,2,3,1,0,0,0,0,,03003000122480302500311,02
7,03,003,0001,2248,030250,04,1,1,05,10,08,04,07,09,05,08,08,10,08,07,2,2,3,2,2,2,2,2,1,2,3,2,2,2,1,2,1,2,4,2,1,1,1,1,0,1,0,2,3,0,0,0,,03003000122480302500411,02
