"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCYUNI,C,1","TODASIMP,C,1","INGESIMP,C,1","NOSABE,C,1","HRSTVSEM,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","LEEPERI,C,1","LEEART,C,3","ARTNOTI,C,3","ARTCYT,C,3","LEEREVI,C,2","ARTIREVI,C,3","ARTCNOTI,C,3","ARTCYTEC,C,3","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","ESPE,C,30","CINTERN,C,1","ACCINTER,C,1","HORASEM,C,2","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLIN,C,1","EMAIL,C,1","MEDICINA,C,1","OTROS,C,1","MUSDARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSDCYT,C,1","PLANETA,C,1","EXPOCYT,C,1","SEMNACYT,C,1","APRENDER,C,2","ESINTE,C,2","ACOMALGUN,C,2","ESDIVERT,C,2","CASUALIDAD,C,2","GUSTO,C,2","POREXH,C,2","NADAQH,C,2","CERCADCA,C,2","OTRA,C,2","ESPECI,C,15","FALDTIM,C,1","ESTALEJOS,C,1","PRECDENTRA,C,1","NOSEUB,C,1","NOHAYINT,C,1","MUSCOMP,C,1","NOESTAPLA,C,1","OTRAS,C,1","ESPECIF,C,15","MUCHPCYT,C,1","DESCYTNE,C,1","POCOCIP,C,1","PRECYTENTV,C,1","MDCLEO,C,1","LLAVE,C,23","NUMREN,C,2"
6,20,067,0001,1965,200311,05,1,1,2,1,6,3,4,5,0,0,0,003,003,000,098,020,000,7,005,002,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,3,3,4,2,2,20067000119652003110511,02
6,20,091,0001,0021,200371,01,1,1,4,3,6,1,5,2,0,0,0,000,000,000,000,000,000,7,003,003,000,01,001,001,000,VERTIGO,,,1, 1, 2,,1,1,24,2,2,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,2,2,2,2,20091000100212003710111,02
6,20,091,0001,0021,200371,02,1,1,1,4,5,2,6,3,0,0,0,010,005,000,025,012,000,0,000,000,000,01,005,003,002,PROCESO,VERTIGO,,2,,,,1,1,02,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,2,2,20091000100212003710211,01
6,20,091,0001,0021,200371,03,1,1,3,5,6,1,2,4,0,0,0,000,000,000,035,007,001,4,014,013,001,02,006,003,003,DIA SIETE,VANIDADES,GUIAS DE ESTADOS,1, 1, 2,,1,1,05,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,3,2,2,20091000100212003710311,03
6,20,091,0001,0074,200371,04,1,1,2,6,4,5,1,3,0,0,0,005,005,000,010,010,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,3,2,2,20091000100742003710411,02
6,20,091,0001,0074,200371,05,1,1,4,5,6,2,3,1,0,0,0,014,014,000,014,014,000,1,002,001,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,2,2,1,1,2,20091000100742003710511,01
6,20,107,0001,0080,200223,01,1,1,6,4,2,1,5,3,0,0,0,007,003,001,001,001,000,1,006,003,003,00,000,000,000,,,,1, 1, 9,,1,1,60,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,2,2,2,20107000100802002230111,02
6,20,107,0001,0080,200223,02,1,1,2,3,6,5,4,1,0,0,0,005,005,000,000,000,000,5,003,003,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,3,3,2,20107000100802002230211,02
6,20,107,0001,0080,200223,03,1,1,1,5,6,4,2,3,0,0,0,004,001,000,049,010,000,1,001,001,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,5,3,5,3,3,20107000100802002230311,01
6,20,107,0001,0080,200223,04,1,1,6,3,1,4,5,2,0,0,0,012,006,000,002,001,000,4,008,007,001,01,003,002,001,NATIONAL GEOGRAPHIC,,,1, 1, 2,,1,1,30,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,3,2,20107000100802002230411,03
6,20,107,0001,0080,200223,05,1,1,2,4,5,6,3,1,0,0,0,001,001,000,000,000,000,1,001,001,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,5,5,3,2,2,20107000100802002230511,02
6,20,157,0001,0063,200070,01,1,1,1,3,6,5,2,4,0,0,0,007,007,000,014,006,000,1,001,001,000,01,001,000,000,SELECCIONES,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,5,0,0,0,,4,4,3,4,2,20157000100632000700111,01
6,20,157,0001,0063,200070,02,1,1,3,6,5,1,4,2,0,0,0,012,007,005,002,000,000,0,000,000,000,03,003,000,003,MUY INTERESANTE,,,1, 1, 2,,1,1,06,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,,,,,,,,,,,,0,2,0,0,0,0,7,0,,3,4,2,2,2,20157000100632000700211,02
6,20,157,0001,0063,200070,03,1,1,4,2,5,3,6,1,0,0,0,007,003,000,007,004,000,5,010,007,003,03,010,005,005,ARQUITECTURA Y DISEÑO,SELECCIONES,QUIEN,1, 1, 4,,1,1,04,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,3,3,2,2,2,20157000100632000700311,02
6,20,157,0001,0063,200070,04,1,1,3,4,5,1,6,2,0,0,0,010,006,004,014,007,000,0,000,000,000,07,000,000,000,,,,1, 1, 2,,1,1,15,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,3,2,2,2,20157000100632000700411,01
6,20,157,0001,0063,200070,05,1,1,6,5,4,2,3,1,0,0,0,006,003,000,000,000,000,7,007,005,002,02,003,002,000,,,,1, 1, 2,,1,1,15,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,2,2,3,2,20157000100632000700511,02
6,20,385,0001,0088,200025,02,1,1,3,2,5,4,6,1,0,0,0,007,003,000,014,003,000,2,003,002,000,01,006,000,000,TV. NOVELAS O TV NOTAS,,,2,,,,1,1,03,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,2,2,2,20385000100882000250211,02
6,20,385,0001,0088,200025,03,1,1,1,4,5,6,2,3,0,0,0,007,003,000,006,003,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,2,2,2,3,3,20385000100882000250311,02
6,20,385,0001,0088,200025,04,1,1,3,4,5,6,2,1,0,0,0,012,003,000,007,005,000,1,002,001,000,01,002,000,000,PALABRA GRAMAS,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,2,2,2,3,3,20385000100882000250411,02
6,20,385,0001,0088,200025,05,1,1,5,6,2,3,4,1,0,0,0,005,005,000,000,000,000,3,005,003,002,05,007,003,003,PRODUCE,CONACYT,,1, 1, 2,,1,1,30,2,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,,,,,,,,,,,,1,0,0,0,5,0,0,0,,3,1,1,1,3,20385000100882000250511,01
6,20,385,0001,0266,200392,01,1,1,5,2,4,3,6,1,0,0,0,005,001,000,005,005,000,2,007,003,000,04,010,000,000,TV. NOVELAS,¡ORALE!,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,5,0,7,0,,5,5,5,2,2,20385000102662003920111,02
6,20,385,0001,0266,200392,02,1,1,5,6,3,4,1,2,0,0,0,028,021,000,002,000,000,6,020,015,005,00,000,000,000,,,,1, 1, 2,,1,1,48,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,2,2,2,20385000102662003920211,01
6,20,385,0001,0266,200392,03,1,1,6,5,2,1,4,3,0,0,0,003,002,000,005,005,000,3,008,004,004,00,000,000,000,,,,1, 1, 2,,1,1,01,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,3,2,2,2,2,20385000102662003920311,02
6,20,385,0001,0266,200392,04,1,1,6,4,5,1,3,2,0,0,0,007,005,002,015,015,000,7,006,005,001,00,000,000,000,,,,1, 2, 9,,1,1,05,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,,,,,,,,,,,,0,0,0,0,0,0,0,8,NO HAY EN OAXAC,2,3,3,3,2,20385000102662003920411,01
6,20,385,0001,0266,200392,05,1,1,3,4,6,1,2,5,0,0,0,012,008,000,000,000,000,3,005,005,000,00,000,000,000,,,,1, 1, 2,,1,1,80,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,2,3,20385000102662003920511,02
6,20,385,0001,0285,200031,01,1,1,2,5,6,4,1,3,0,0,0,005,003,000,000,000,000,5,003,000,000,01,005,000,002,MUY INTERESANTE,UNIVERSAL,,2,,,,1,1,01,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,2,2,3,3,2,20385000102852000310111,01
6,20,385,0001,0285,200031,02,1,1,2,3,6,5,4,1,0,0,0,005,005,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,2,3,2,4,20385000102852000310211,01
6,20,385,0001,0285,200031,03,1,1,4,2,3,6,5,1,0,0,0,010,005,001,012,005,005,1,003,003,000,04,010,006,002,VERTIGO,PROCESO,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,7,0,,2,2,2,2,2,20385000102852000310311,06
6,20,385,0001,0285,200031,04,1,1,3,6,4,2,5,1,0,0,0,016,004,000,005,001,001,3,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,3,2,2,2,2,20385000102852000310411,01
6,20,385,0001,0285,200031,05,1,1,2,3,4,6,1,5,0,0,0,020,005,000,005,002,000,1,002,002,000,03,005,003,002,OKEY,TV. NOVELAS,NATIONAL GEOGRAFIC.,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,3,4,0,0,0,0,,2,3,2,3,2,20385000102852000310511,04
6,20,390,0001,0073,200263,01,1,1,6,5,3,2,4,1,0,0,0,010,005,004,003,003,000,5,006,006,000,02,002,001,001,,,,1, 1, 2,,1,2,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,3,2,3,2,20390000100732002630111,01
6,20,390,0001,0073,200263,02,1,1,1,2,4,6,3,5,0,0,0,002,002,000,012,010,000,4,003,001,001,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,3,2,3,2,20390000100732002630211,01
6,20,390,0001,0073,200263,03,1,1,3,1,6,4,2,5,0,0,0,021,003,000,000,000,000,7,021,021,000,01,010,010,000,GOOL (DE DEPORTES),,,1, 1, 2,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,3,3,3,4,20390000100732002630311,01
6,20,390,0001,0073,200263,05,1,1,3,2,6,1,4,5,0,0,0,010,005,000,010,006,000,7,015,010,000,00,000,000,000,,,,1, 1, 2,,1,1,07,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,NO HAY EN OXACA,3,3,2,2,2,20390000100732002630511,03
6,20,390,0001,0105,200154,01,1,1,2,4,5,6,1,3,0,0,0,015,007,000,008,004,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,POR QUE A MI ED,5,3,3,5,5,20390000101052001540111,02
6,20,390,0001,0105,200154,02,1,1,3,1,5,4,2,6,0,0,0,020,005,002,020,010,002,5,007,006,001,05,009,007,002,,,,1, 2, 4,,1,1,14,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,01,02,03,00,00,00,00,00,00,00,,,,,,,,,,,3,3,3,3,2,20390000101052001540211,01
6,20,390,0001,0105,200154,03,1,1,6,2,3,1,5,4,0,0,0,006,002,001,003,000,000,1,003,002,000,00,000,000,000,,,,1, 1, 4,,1,1,06,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,8,PORQUE EN OAXAC,2,3,2,2,3,20390000101052001540311,08
6,20,390,0001,0105,200154,04,1,1,3,4,6,2,5,1,0,0,0,005,005,000,005,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,10,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,2,3,2,3,3,20390000101052001540411,02
6,20,390,0001,0105,200154,05,1,1,6,5,4,2,3,1,0,0,0,010,005,000,000,000,000,0,000,000,000,02,001,001,000,MUY INTERESANTE,VERTIGO,,1, 1, 2,,1,1,08,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,2,2,2,2,20390000101052001540511,03
6,20,390,0001,0181,200360,01,1,1,1,2,3,4,5,6,0,0,0,010,003,000,010,002,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,2,2,2,5,5,20390000101812003600111,01
6,20,390,0001,0181,200360,02,1,1,3,2,6,4,5,1,0,0,0,005,005,000,003,003,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,3,3,3,2,3,20390000101812003600211,02
6,20,390,0001,0181,200360,03,1,1,1,3,5,4,6,2,0,0,0,010,010,000,010,006,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,2,3,3,5,20390000101812003600311,02
6,20,390,0001,0181,200360,05,1,1,5,4,6,2,3,1,0,0,0,015,005,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,3,2,5,5,20390000101812003600511,02
6,20,390,0003,0209,200155,01,1,1,6,5,3,1,2,4,0,0,0,006,004,000,003,002,001,4,005,003,002,03,006,004,002,DIA SIETE,VERTIGO,PROCESO,1, 1, 2,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,2,2,2,2,20390000302092001550111,02
6,20,390,0003,0209,200155,02,1,1,3,2,6,4,1,5,0,0,0,010,006,001,001,001,000,7,004,004,000,02,003,003,000,TV NOVELAS,DIA SIETE,,1, 1, 2,,1,1,03,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,2,2,3,2,20390000302092001550211,01
6,20,390,0003,0209,200155,03,1,1,5,4,3,2,6,1,0,0,0,010,005,000,002,000,000,4,005,005,000,02,020,005,010,IN FASHIONS,TU,MUY INTERESANTE,1, 1, 3,,1,1,19,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,00,00,00,00,00,00,07,00,00,00,,,,,,,,,,,3,2,3,2,2,20390000302092001550311,03
6,20,390,0003,0209,200155,04,1,1,6,4,1,2,5,3,0,0,0,010,005,000,002,001,000,3,010,005,000,04,010,006,000,GEO MUNDO,MUY INTERESANTE,TV NOVELAS,1, 2, 9,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,2,2,2,20390000302092001550411,01
6,20,390,0003,0209,200155,05,1,1,5,1,4,2,6,3,0,0,0,001,001,000,001,001,000,7,050,020,005,10,020,014,001,DIA SIETE,PROCESO,NATIONAL GOEGRAPHIC,1, 1, 2,,1,1,02,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,3,3,20390000302092001550511,02
6,21,015,0001,0240,210084,02,1,1,3,5,2,4,6,1,0,0,0,007,007,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,1,1,1,1,21015000102402100840211,01
6,21,015,0001,0240,210084,03,1,1,2,4,5,6,1,3,0,0,0,014,010,001,021,007,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,,,,,,,,,,,,1,0,3,0,0,0,0,0,,2,2,3,2,3,21015000102402100840311,01
6,21,015,0001,0240,210084,04,1,1,2,3,5,6,1,4,0,0,0,000,000,000,077,007,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,21015000102402100840411,02
6,21,015,0001,0240,210084,05,1,1,1,2,3,4,5,6,0,0,0,015,003,000,040,005,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,2,2,2,2,3,21015000102402100840511,01
6,21,114,0001,0677,210245,02,1,1,4,3,6,5,1,2,0,0,0,020,014,001,003,000,000,0,000,000,000,02,002,002,000,REVISTA DE CULTURA GENERAL,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,0,0,0,0,,2,2,2,2,2,21114000106772102450211,01
6,21,114,0001,0677,210245,03,1,1,4,5,2,3,6,1,0,0,0,005,005,000,010,000,001,0,000,000,000,04,024,000,006,MUY INTERESANTE,VANIDADES,PSICOLOGÍA DE LA UNAM,1, 1, 2,,1,1,05,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,01,00,00,04,05,00,00,00,00,10,VISITAS DEL INS,,,,,,,,,,3,3,3,2,3,21114000106772102450311,02
6,21,114,0001,0677,210245,04,1,1,4,6,2,1,5,3,0,0,0,008,004,002,005,005,000,0,000,000,000,02,004,000,002,MUY INTERESANTE,,,1, 1, 2,,1,1,20,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,00,00,00,00,05,00,00,00,00,00,,,,,,,,,,,2,3,3,2,3,21114000106772102450411,01
6,21,114,0001,0677,210245,05,1,1,1,3,4,2,6,5,0,0,0,001,001,000,001,001,000,1,005,003,002,01,008,008,000,HISTORIA,NATIONAL GEOGRAPHIC,,1, 1, 3,,1,1,06,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,,,,,,,,,,,,0,0,3,4,0,0,0,0,,3,3,3,2,2,21114000106772102450511,04
6,21,114,0001,2052,210349,02,1,1,2,3,6,4,1,5,0,0,0,007,007,000,015,003,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,2,2,2,2,2,21114000120522103490211,02
6,21,114,0001,2052,210349,03,1,1,6,4,2,3,5,1,0,0,0,018,007,000,005,005,000,0,000,000,000,15,056,010,030,SELECCIONES,DESPERTAD,CONTENIDO,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,3,3,3,3,4,21114000120522103490311,03
6,21,114,0001,2052,210349,04,1,1,5,2,6,3,4,1,0,0,0,021,005,000,067,014,000,1,005,005,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,3,2,21114000120522103490411,02
6,21,114,0001,307A,210459,01,1,1,4,6,1,3,5,2,0,0,0,002,000,001,001,000,000,7,084,070,014,10,099,025,015,EL EMPRENDEDOR,VANIDADES,FRANQUICIAS,1, 1, 4,,1,1,10,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,3,3,3,4,3,211140001307A2104590111,01
6,21,114,0001,307A,210459,02,1,1,3,4,6,2,1,5,0,0,0,024,005,005,012,004,000,1,003,003,000,01,004,003,001,MUY INTERESANTE,TV NOVELAS,SOCIO ÁGUILA,1, 1, 2,,1,1,04,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,00,02,00,00,00,06,00,00,00,00,,,,,,,,,,,3,3,2,2,2,211140001307A2104590211,01
6,21,114,0001,307A,210459,03,1,1,2,4,5,3,6,1,0,0,0,006,003,001,003,001,001,1,008,006,001,02,010,008,002,NATIONAL GEOGRAPHIC,LA GUILLOTINA,SUPLEMENTOS PERIODÍSTICOS,1, 1, 4,,1,1,08,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,8,POR FALTA DE IN,4,3,2,3,2,211140001307A2104590311,02
6,21,114,0001,307A,210459,04,1,1,4,2,6,1,3,5,0,0,0,007,007,000,007,007,000,7,035,017,001,04,060,007,002,ENTRE PENUR,EXPANSIÓN,FRANQUICIAS Y NEGOCIOS,1, 2, 4,,1,1,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,01,00,03,00,00,00,00,00,00,00,,,,,,,,,,,3,3,2,3,1,211140001307A2104590411,01
6,21,114,0001,307A,210459,05,1,1,3,4,6,2,1,5,0,0,0,019,005,001,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,5,0,0,0,,3,3,3,1,1,211140001307A2104590511,02
6,21,114,0001,3417,210171,01,1,1,1,6,3,5,4,2,0,0,0,007,000,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,3,0,0,0,0,0,,5,5,2,2,5,21114000134172101710111,01
6,21,114,0001,3417,210171,02,1,2,2,3,4,5,1,6,0,0,0,014,003,001,015,007,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,3,3,5,2,2,21114000134172101710212,02
6,21,114,0001,3417,210171,02,2,2,2,6,4,1,3,5,0,0,0,030,010,005,010,010,000,1,003,002,001,00,000,000,000,,,,1, 1, 4,,1,1,08,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,01,02,00,04,00,06,07,00,00,00,,,,,,,,,,,2,3,2,2,2,21114000134172101710222,02
6,21,114,0001,3417,210171,03,1,1,1,2,5,3,4,6,0,0,0,006,005,000,003,001,000,7,007,005,002,00,000,000,000,,,,1, 2, 4,,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,1,00,00,00,00,00,06,00,00,00,10,INFORMACIÓN,,,,,,,,,,3,3,2,2,2,21114000134172101710311,06
6,21,114,0001,3417,210171,04,1,1,1,3,5,4,2,6,0,0,0,008,007,001,042,007,005,0,000,000,000,01,006,006,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,,,,,,,,,,,,1,2,3,0,0,0,0,0,,3,3,3,2,2,21114000134172101710411,01
6,21,114,0001,3417,210171,05,1,1,6,5,1,2,4,3,0,0,0,007,007,000,004,004,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,4,0,0,0,0,,3,5,5,5,5,21114000134172101710511,03
6,21,114,0001,3474,210484,01,1,1,1,3,4,5,2,6,0,0,0,017,005,002,017,005,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,3,2,2,21114000134742104840111,02
6,21,114,0001,3474,210484,02,1,1,1,4,3,6,2,5,0,0,0,035,005,000,014,004,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,1,2,1,3,4,21114000134742104840211,01
