"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","PARENTE,C,1","SEXO,C,1","EDAD,C,3","DIA,C,2","MES,C,2","ELIGIBI,C,1","NIVEL,C,2","ULTGRAPRO,C,2","ANTECE,C,1","LLAVE,C,25","LLAVEREN,C,25","RESENT,C,2","AM,C,2","GPOEDA,C,2","FACTORVIV,N,10,0"
3,01,001,0001,255A,010285,04,1,1,05,3,1,008,19,03,0,02,02,,010010001255A0102850411,,01,14,00,2305
3,01,001,0001,255A,010285,04,1,1,06,3,2,007,19,09,0,02,01,,010010001255A0102850411,,01,14,00,2305
3,01,001,0001,255A,010285,05,1,1,01,1,1,033,10,03,0,03,03,,010010001255A0102850511,,01,14,04,2029
3,01,001,0001,255A,010285,05,1,1,02,2,2,030,10,04,1,03,03,,010010001255A0102850511,,01,14,04,2029
3,01,001,0001,255A,010285,05,1,1,03,3,2,007,26,08,0,02,02,,010010001255A0102850511,,01,14,00,2029
3,01,001,0001,2583,010270,01,1,1,01,1,2,041,16,12,1,06,03,1,01001000125830102700111,,01,14,06,2965
3,01,001,0001,2583,010270,03,1,1,01,1,1,047,06,05,1,03,02,,01001000125830102700311,,01,14,07,3140
3,01,001,0001,2583,010270,03,1,1,02,2,2,042,02,03,0,02,06,,01001000125830102700311,,01,14,06,3140
3,01,001,0001,2583,010270,03,1,1,03,4,2,015,08,05,0,03,02,,01001000125830102700311,,01,14,00,3140
3,01,001,0001,2583,010270,03,1,1,04,4,1,006,15,06,0,02,01,,01001000125830102700311,,01,14,00,3140
3,01,001,0001,262A,010328,01,1,1,01,1,1,050,13,10,0,02,06,,010010001262A0103280111,,01,14,08,1631
3,01,001,0001,262A,010328,01,1,1,02,2,2,043,04,09,0,02,06,,010010001262A0103280111,,01,14,06,1631
3,01,001,0001,262A,010328,01,1,1,03,3,2,023,06,04,1,07,04,3,010010001262A0103280111,,01,14,02,1631
3,01,001,0001,262A,010328,01,1,1,04,3,1,020,07,03,0,03,01,,010010001262A0103280111,,01,14,02,1631
3,01,001,0001,262A,010328,03,1,1,01,1,1,043,07,11,0,02,03,,010010001262A0103280311,,01,14,06,2391
3,01,001,0001,262A,010328,03,1,1,02,2,2,043,23,01,1,02,03,,010010001262A0103280311,,01,14,06,2391
3,01,001,0001,262A,010328,03,1,1,03,3,2,017,07,12,0,03,02,,010010001262A0103280311,,01,14,00,2391
3,01,001,0001,262A,010328,03,1,1,04,3,1,014,19,08,0,02,03,,010010001262A0103280311,,01,14,00,2391
3,01,001,0001,262A,010328,03,1,1,05,3,2,011,31,01,0,02,04,,010010001262A0103280311,,01,14,00,2391
3,01,001,0001,262A,010328,03,1,1,06,3,1,004,11,03,0,,,,010010001262A0103280311,,01,14,00,2391
3,01,001,0001,262A,010328,04,1,1,01,1,1,045,21,06,1,02,03,,010010001262A0103280411,,01,14,07,2317
3,01,001,0001,262A,010328,04,1,1,02,2,2,043,15,04,0,00,00,,010010001262A0103280411,,01,14,06,2317
3,01,001,0001,262A,010328,04,1,1,03,3,1,015,19,02,0,03,03,,010010001262A0103280411,,01,14,00,2317
3,01,001,0001,262A,010328,04,1,1,04,3,2,014,06,03,0,02,06,,010010001262A0103280411,,01,14,00,2317
3,01,001,0001,262A,010328,04,1,1,05,3,2,011,01,05,0,02,05,,010010001262A0103280411,,01,14,00,2317
3,01,001,0001,2668,010326,01,1,2,01,1,1,061,28,12,0,02,03,,01001000126680103260112,,01,14,10,1648
3,01,001,0001,2668,010326,01,1,2,02,2,2,051,13,03,0,02,06,,01001000126680103260112,,01,14,08,1648
3,01,001,0001,2668,010326,01,1,2,03,3,2,027,09,01,1,02,06,,01001000126680103260112,,01,14,03,1648
3,01,001,0001,2668,010326,01,2,2,01,1,1,033,15,09,0,02,06,,01001000126680103260122,,01,14,04,1648
3,01,001,0001,2668,010326,01,2,2,02,2,2,031,15,05,1,03,03,,01001000126680103260122,,01,14,04,1648
3,01,001,0001,2668,010326,01,2,2,03,3,1,004,29,10,0,,,,01001000126680103260122,,01,14,00,1648
3,01,001,0001,2668,010326,02,1,1,01,1,1,062,20,04,1,02,01,,01001000126680103260211,,01,14,10,2253
3,01,001,0001,2668,010326,02,1,1,02,2,2,052,16,11,0,02,01,,01001000126680103260211,,01,14,08,2253
3,01,001,0001,2668,010326,03,1,1,01,1,1,045,16,11,0,03,03,,01001000126680103260311,,01,14,07,2238
3,01,001,0001,2668,010326,03,1,1,02,2,2,042,02,11,0,03,03,,01001000126680103260311,,01,14,06,2238
3,01,001,0001,2668,010326,03,1,1,03,3,1,021,09,05,1,03,03,,01001000126680103260311,,01,14,02,2238
3,01,001,0001,2668,010326,03,1,1,04,3,1,007,31,10,0,02,02,,01001000126680103260311,,01,14,00,2238
3,01,001,0001,2668,010326,04,1,1,01,1,1,040,27,04,1,03,03,,01001000126680103260411,,01,14,06,2325
3,01,001,0001,2668,010326,04,1,1,02,2,2,039,26,03,0,04,01,,01001000126680103260411,,01,14,05,2325
3,01,001,0001,2668,010326,04,1,1,03,3,2,020,13,03,0,04,03,,01001000126680103260411,,01,14,02,2325
3,01,001,0001,2668,010326,04,1,1,04,4,1,022,18,01,0,04,01,,01001000126680103260411,,01,14,02,2325
3,01,001,0001,2668,010326,04,1,1,05,3,2,017,07,09,0,04,03,,01001000126680103260411,,01,14,00,2325
3,01,001,0001,2668,010326,04,1,1,06,3,2,013,23,09,0,03,01,,01001000126680103260411,,01,14,00,2325
3,01,001,0001,2668,010326,04,1,1,07,3,1,009,13,05,0,02,03,,01001000126680103260411,,01,14,00,2325
3,01,001,0001,2668,010326,04,1,1,08,3,1,007,28,11,0,02,02,,01001000126680103260411,,01,14,00,2325
3,01,001,0001,2668,010326,04,1,1,09,4,1,000,23,08,0,,,,01001000126680103260411,,01,14,00,2325
3,01,001,0001,2668,010326,05,1,1,01,1,1,064,30,07,1,02,01,,01001000126680103260511,,01,14,10,2626
3,01,001,0001,2719,010074,01,1,1,01,1,1,038,25,09,0,08,02,4,01001000127190100740111,,01,14,05,2221
3,01,001,0001,2719,010074,01,1,1,02,2,2,038,24,11,1,07,05,3,01001000127190100740111,,01,14,05,2221
3,01,001,0001,2719,010074,01,1,1,03,3,2,008,14,05,0,02,02,,01001000127190100740111,,01,14,00,2221
3,01,001,0001,2719,010074,02,1,1,01,1,1,068,26,03,1,06,04,1,01001000127190100740211,,01,14,11,2083
3,01,001,0001,2719,010074,02,1,1,02,2,2,065,17,01,0,02,06,,01001000127190100740211,,01,14,11,2083
3,01,001,0001,2719,010074,03,1,1,01,1,1,057,23,12,0,07,06,3,01001000127190100740311,,01,14,09,2083
3,01,001,0001,2719,010074,03,1,1,02,2,2,053,14,08,1,03,03,,01001000127190100740311,,01,14,08,2083
3,01,001,0001,2719,010074,04,1,1,01,1,1,049,12,05,1,04,03,,01001000127190100740411,,01,14,07,2083
3,01,001,0001,2719,010074,04,1,1,02,2,2,053,05,04,0,02,06,,01001000127190100740411,,01,14,08,2083
3,01,001,0001,2719,010196,01,1,1,01,1,1,050,22,08,0,03,03,,01001000127190101960111,,01,14,08,2350
3,01,001,0001,2719,010196,01,1,1,02,2,2,047,28,07,1,03,03,,01001000127190101960111,,01,14,07,2350
3,01,001,0001,2719,010196,01,1,1,03,3,1,018,20,12,0,04,03,,01001000127190101960111,,01,14,01,2350
3,01,001,0001,2719,010196,01,1,1,04,3,2,013,03,06,0,03,01,,01001000127190101960111,,01,14,00,2350
3,01,001,0001,2719,010196,01,1,1,05,3,2,010,28,01,0,02,04,,01001000127190101960111,,01,14,00,2350
3,01,001,0001,2719,010196,03,1,1,01,1,1,047,13,07,1,07,05,3,01001000127190101960311,,01,14,07,2520
3,01,001,0001,2719,010196,03,1,1,02,2,2,038,05,01,0,03,03,,01001000127190101960311,,01,14,05,2520
3,01,001,0001,2719,010196,03,1,1,03,7,2,012,19,06,0,02,06,,01001000127190101960311,,01,14,00,2520
3,01,001,0001,2719,010196,03,1,1,04,7,2,010,01,09,0,02,05,,01001000127190101960311,,01,14,00,2520
3,01,001,0001,2719,010196,03,1,1,05,3,1,002,16,08,0,,,,01001000127190101960311,,01,14,00,2520
3,01,001,0001,2719,010196,04,1,1,01,1,1,041,06,05,0,03,03,,01001000127190101960411,,01,14,06,2204
3,01,001,0001,2719,010196,04,1,1,02,2,2,041,24,12,0,02,06,,01001000127190101960411,,01,14,06,2204
3,01,001,0001,2719,010196,04,1,1,03,3,1,019,16,08,1,07,01,3,01001000127190101960411,,01,14,01,2204
3,01,001,0001,2719,010196,04,1,1,04,3,2,017,12,07,0,04,02,,01001000127190101960411,,01,14,00,2204
3,01,001,0001,2719,010196,05,1,1,01,1,1,032,06,06,0,04,03,,01001000127190101960511,,01,14,04,2363
3,01,001,0001,2719,010196,05,1,1,02,2,2,036,13,06,1,03,03,,01001000127190101960511,,01,14,05,2363
3,01,001,0001,2719,010196,05,1,1,03,3,2,012,06,06,0,02,03,,01001000127190101960511,,01,14,00,2363
3,01,001,0001,2719,010196,05,1,1,04,3,1,001,11,10,0,,,,01001000127190101960511,,01,14,00,2363
3,01,001,0001,2795,010047,01,1,1,01,1,1,044,22,11,1,03,02,,01001000127950100470111,,01,14,06,2670
3,01,001,0001,2795,010047,02,1,1,01,1,1,041,21,05,1,02,05,,01001000127950100470211,,01,14,06,2411
3,01,001,0001,2795,010047,02,1,1,02,2,2,039,16,02,0,02,06,,01001000127950100470211,,01,14,05,2411
3,01,001,0001,2795,010047,02,1,1,03,3,1,018,15,10,0,03,03,,01001000127950100470211,,01,14,01,2411
3,01,001,0001,2795,010047,02,1,1,04,3,2,017,04,05,0,04,01,,01001000127950100470211,,01,14,00,2411
3,01,001,0001,2795,010047,02,1,1,05,3,1,013,04,01,0,02,06,,01001000127950100470211,,01,14,00,2411
3,01,001,0001,2795,010047,02,1,1,06,3,1,010,30,09,0,02,04,,01001000127950100470211,,01,14,00,2411
3,01,001,0001,2795,010047,02,1,1,07,4,1,076,26,09,0,00,00,,01001000127950100470211,,01,14,11,2411
3,01,001,0001,2795,010047,04,1,1,01,1,2,045,06,07,1,02,03,,01001000127950100470411,,01,14,07,2307
3,01,001,0001,2795,010047,04,1,1,02,3,2,024,18,02,0,02,06,,01001000127950100470411,,01,14,02,2307
3,01,001,0001,2795,010047,04,1,1,03,4,1,004,05,12,0,,,,01001000127950100470411,,01,14,00,2307
3,01,001,0001,2795,010047,04,1,1,04,4,2,002,08,08,0,,,,01001000127950100470411,,01,14,00,2307
3,01,001,0001,2795,010047,04,1,1,05,4,2,002,08,08,0,,,,01001000127950100470411,,01,14,00,2307
3,01,001,0001,2795,010047,04,1,1,06,3,1,023,20,03,0,04,03,,01001000127950100470411,,01,14,02,2307
3,01,001,0001,2795,010047,05,1,2,01,1,2,050,03,11,1,02,03,,01001000127950100470512,,01,14,08,2553
3,01,001,0001,2795,010047,05,1,2,02,3,1,017,24,04,0,03,03,,01001000127950100470512,,01,14,00,2553
3,01,001,0001,2795,010047,05,2,2,01,1,2,034,12,04,1,03,03,,01001000127950100470522,,01,14,04,2553
3,01,001,0001,2795,010047,05,2,2,02,3,2,015,07,05,0,03,03,,01001000127950100470522,,01,14,00,2553
3,01,001,0001,2795,010047,05,2,2,03,3,1,014,12,05,0,03,02,,01001000127950100470522,,01,14,00,2553
3,01,001,0001,2795,010047,05,2,2,04,3,1,013,12,05,0,03,01,,01001000127950100470522,,01,14,00,2553
3,01,001,0001,2795,010047,05,2,2,05,3,2,012,04,07,0,02,06,,01001000127950100470522,,01,14,00,2553
3,02,004,0001,0511,020127,01,1,1,01,1,1,064,29,06,1,02,06,,02004000105110201270111,,01,21,10,8164
3,02,004,0001,0511,020127,01,1,1,02,2,2,064,11,11,0,02,06,,02004000105110201270111,,01,21,10,8164
3,02,004,0001,0511,020127,02,1,1,01,1,2,082,31,10,1,00,00,,02004000105110201270211,,01,21,11,8482
3,02,004,0001,0511,020127,03,1,1,01,1,1,030,04,06,1,03,03,,02004000105110201270311,,01,21,04,7462
3,02,004,0001,0511,020127,03,1,1,02,2,2,031,03,05,2,03,03,,02004000105110201270311,,01,21,04,7462
3,02,004,0001,0511,020127,03,1,1,03,4,2,029,26,08,0,03,03,,02004000105110201270311,,01,21,03,7462
3,02,004,0001,0511,020127,03,1,1,04,4,1,011,04,12,0,02,05,,02004000105110201270311,,01,21,00,7462
3,02,004,0001,0511,020127,03,1,1,05,3,1,003,28,04,0,,,,02004000105110201270311,,01,21,00,7462
3,02,004,0001,0511,020127,04,1,1,01,1,1,025,29,04,1,04,02,,02004000105110201270411,,01,21,03,8164
3,02,004,0001,0511,020127,04,1,1,02,2,2,022,07,03,0,07,04,3,02004000105110201270411,,01,21,02,8164
3,02,004,0001,0511,020127,05,1,1,01,1,2,030,02,10,1,05,04,3,02004000105110201270511,,01,21,04,8754
3,02,004,0001,0511,020127,05,1,1,02,3,1,003,30,06,0,,,,02004000105110201270511,,01,21,00,8754
3,02,004,0001,0530,020239,01,1,1,01,1,1,054,12,08,1,04,03,,02004000105300202390111,,01,21,08,7497
3,02,004,0001,0530,020239,01,1,1,02,2,2,053,22,09,0,04,03,,02004000105300202390111,,01,21,08,7497
3,02,004,0001,0530,020239,01,1,1,03,3,2,022,27,11,0,07,03,3,02004000105300202390111,,01,21,02,7497
3,02,004,0001,0530,020239,02,1,1,01,1,2,060,01,12,1,05,03,2,02004000105300202390211,,01,21,10,9077
3,02,004,0001,0530,020239,03,1,1,01,1,2,060,27,06,1,06,03,3,02004000105300202390311,,01,21,10,9077
3,02,004,0001,0530,020239,04,1,1,01,1,2,054,05,06,1,04,03,,02004000105300202390411,,01,21,08,8737
3,02,004,0001,0530,020239,04,1,1,02,2,1,056,29,04,0,07,05,3,02004000105300202390411,,01,21,09,8737
3,02,004,0001,1346,020169,01,1,1,01,1,1,070,05,12,0,00,00,,02004000113460201690111,,01,21,11,6394
3,02,004,0001,1346,020169,01,1,1,02,2,2,063,15,07,1,00,00,,02004000113460201690111,,01,21,10,6394
3,02,004,0001,1346,020169,02,1,1,01,1,1,050,10,07,1,04,03,,02004000113460201690211,,01,21,08,5176
3,02,004,0001,1346,020169,02,1,1,02,2,2,039,15,08,0,07,04,3,02004000113460201690211,,01,21,05,5176
3,02,004,0001,1346,020169,02,1,1,03,4,2,033,07,01,0,04,03,,02004000113460201690211,,01,21,04,5176
3,02,004,0001,1346,020169,02,1,1,04,3,2,019,02,05,0,03,03,,02004000113460201690211,,01,21,01,5176
3,02,004,0001,1346,020169,02,1,1,05,3,1,016,23,05,0,04,01,,02004000113460201690211,,01,21,00,5176
3,02,004,0001,1346,020169,02,1,1,06,3,1,004,29,04,0,,,,02004000113460201690211,,01,21,00,5176
3,02,004,0001,1346,020169,02,1,1,07,3,1,001,07,08,0,,,,02004000113460201690211,,01,21,00,5176
3,02,004,0001,1346,020169,03,1,1,01,1,2,036,08,09,1,03,03,,02004000113460201690311,,01,21,05,7310
3,02,004,0001,1346,020169,03,1,1,02,3,2,003,23,08,0,,,,02004000113460201690311,,01,21,00,7310
3,02,004,0001,1346,020169,03,1,1,03,3,1,013,09,10,0,03,02,,02004000113460201690311,,01,21,00,7310
3,02,004,0001,1346,020169,04,1,1,01,1,1,032,16,02,0,04,02,,02004000113460201690411,,01,21,04,6817
3,02,004,0001,1346,020169,04,1,1,02,2,2,022,04,03,1,03,03,,02004000113460201690411,,01,21,02,6817
3,02,004,0001,1346,020169,04,1,1,03,3,2,002,28,08,0,,,,02004000113460201690411,,01,21,00,6817
3,02,004,0001,1346,020169,05,1,1,01,1,2,042,20,03,0,02,06,,02004000113460201690511,,01,21,06,5663
3,02,004,0001,1346,020169,05,1,1,02,4,2,027,20,02,0,03,03,,02004000113460201690511,,01,21,03,5663
3,02,004,0001,1346,020169,05,1,1,03,3,1,019,12,06,1,04,03,,02004000113460201690511,,01,21,01,5663
3,02,004,0001,1346,020169,05,1,1,04,3,1,013,04,10,0,03,01,,02004000113460201690511,,01,21,00,5663
3,02,004,0001,144A,020340,01,1,1,01,1,2,054,21,03,0,03,03,,020040001144A0203400111,,01,21,08,7013
3,02,004,0001,144A,020340,01,1,1,02,3,1,028,20,08,1,08,02,4,020040001144A0203400111,,01,21,03,7013
3,02,004,0001,144A,020340,01,1,1,03,3,2,025,07,04,0,08,02,4,020040001144A0203400111,,01,21,03,7013
3,02,004,0001,144A,020340,01,1,1,04,3,2,017,25,06,0,04,03,,020040001144A0203400111,,01,21,00,7013
3,02,004,0001,144A,020340,02,1,1,01,1,1,053,99,08,0,07,04,3,020040001144A0203400211,,01,21,08,5645
3,02,004,0001,144A,020340,02,1,1,02,2,2,050,99,02,0,04,03,,020040001144A0203400211,,01,21,08,5645
3,02,004,0001,144A,020340,02,1,1,03,3,2,024,99,09,0,07,04,3,020040001144A0203400211,,01,21,02,5645
3,02,004,0001,144A,020340,02,1,1,04,3,2,019,99,04,1,07,01,3,020040001144A0203400211,,01,21,01,5645
3,02,004,0001,144A,020340,03,1,1,01,1,1,038,08,10,1,04,03,,020040001144A0203400311,,01,21,05,7665
3,02,004,0001,144A,020340,03,1,1,02,2,2,036,17,09,0,07,05,3,020040001144A0203400311,,01,21,05,7665
3,02,004,0001,144A,020340,04,1,1,01,1,2,038,30,06,1,06,03,2,020040001144A0203400411,,01,21,05,7964
3,02,004,0001,144A,020340,05,1,1,01,1,1,034,30,06,1,07,05,3,020040001144A0203400511,,01,21,04,8932
3,02,004,0001,1685,020121,01,1,1,01,1,1,040,30,06,1,03,03,,02004000116850201210111,,01,21,06,7933
3,02,004,0001,1685,020121,02,1,1,01,1,1,027,27,01,1,07,03,3,02004000116850201210211,,01,21,03,7636
3,02,004,0001,1685,020121,02,1,1,02,4,1,028,14,12,0,07,04,3,02004000116850201210211,,01,21,03,7636
3,02,004,0001,1685,020121,03,1,1,01,1,1,070,30,06,0,03,01,,02004000116850201210311,,01,21,11,7074
3,02,004,0001,1685,020121,03,1,1,02,3,1,028,02,06,0,03,03,,02004000116850201210311,,01,21,03,7074
3,02,004,0001,1685,020121,03,1,1,03,3,1,025,08,02,0,02,06,,02004000116850201210311,,01,21,03,7074
3,02,004,0001,1685,020121,03,1,1,04,3,1,021,07,06,1,03,03,,02004000116850201210311,,01,21,02,7074
3,02,004,0001,1685,020121,04,1,1,01,1,1,035,13,06,1,03,03,,02004000116850201210411,,01,21,05,7491
3,02,004,0001,1685,020121,04,1,1,02,2,2,033,15,03,0,03,03,,02004000116850201210411,,01,21,04,7491
3,02,004,0001,1685,020121,04,1,1,03,3,1,012,30,11,0,02,06,,02004000116850201210411,,01,21,00,7491
3,02,004,0001,1685,020121,04,1,1,04,3,2,005,20,11,0,01,01,,02004000116850201210411,,01,21,00,7491
3,02,004,0001,1685,020121,05,1,1,01,1,2,065,02,02,1,00,00,,02004000116850201210511,,01,21,11,7300
3,02,004,0001,1685,020121,05,1,1,02,4,1,012,10,01,0,00,00,,02004000116850201210511,,01,21,00,7300
3,02,004,0001,1878,020306,02,1,1,01,1,1,040,22,09,0,02,06,,02004000118780203060211,,01,21,06,5682
3,02,004,0001,1878,020306,02,1,1,02,2,2,040,06,01,0,03,03,,02004000118780203060211,,01,21,06,5682
3,02,004,0001,1878,020306,02,1,1,03,3,2,020,14,02,0,03,03,,02004000118780203060211,,01,21,02,5682
3,02,004,0001,1878,020306,02,1,1,04,3,1,018,12,06,1,04,01,,02004000118780203060211,,01,21,01,5682
3,02,004,0001,1878,020306,02,1,1,05,3,2,017,29,07,0,04,01,,02004000118780203060211,,01,21,00,5682
3,02,004,0001,1878,020306,02,1,1,06,3,1,012,04,03,0,02,06,,02004000118780203060211,,01,21,00,5682
3,02,004,0001,1878,020306,02,1,1,07,3,2,003,02,11,0,,,,02004000118780203060211,,01,21,00,5682
3,02,004,0001,1878,020306,04,1,1,01,1,1,038,11,05,0,02,06,,02004000118780203060411,,01,21,05,6252
3,02,004,0001,1878,020306,04,1,1,02,2,2,038,27,05,1,02,06,,02004000118780203060411,,01,21,05,6252
3,02,004,0001,1878,020306,04,1,1,03,3,2,013,21,08,0,02,02,,02004000118780203060411,,01,21,00,6252
3,02,004,0001,1878,020306,05,1,1,01,1,1,035,14,07,1,00,00,,02004000118780203060511,,01,21,05,5864
3,02,004,0001,1878,020306,05,1,1,02,2,2,034,10,05,0,00,00,,02004000118780203060511,,01,21,04,5864
3,02,004,0001,3041,020021,01,1,1,01,1,2,032,26,06,1,06,03,2,02004000130410200210111,,01,21,04,7748
3,02,004,0001,3041,020021,01,1,1,02,2,1,012,14,07,0,02,06,,02004000130410200210111,,01,21,00,7748
3,02,004,0001,3041,020021,02,1,1,01,1,1,072,23,12,1,02,06,,02004000130410200210211,,01,21,11,8104
3,02,004,0001,3041,020021,02,1,1,02,3,1,035,04,10,0,02,06,,02004000130410200210211,,01,21,05,8104
3,02,004,0001,3041,020021,03,1,1,01,1,1,050,02,05,0,03,03,,02004000130410200210311,,01,21,08,8214
3,02,004,0001,3041,020021,03,1,1,02,2,2,049,19,08,1,02,02,,02004000130410200210311,,01,21,07,8214
3,02,004,0001,3041,020021,03,1,1,03,3,2,009,05,04,0,02,03,,02004000130410200210311,,01,21,00,8214
3,02,004,0001,3041,020021,03,1,1,04,3,2,003,05,01,0,,,,02004000130410200210311,,01,21,00,8214
3,02,004,0001,3041,020021,04,1,1,01,1,1,028,06,04,1,02,06,,02004000130410200210411,,01,21,03,7951
3,02,004,0001,3041,020021,04,1,1,02,2,2,024,24,01,0,04,03,,02004000130410200210411,,01,21,02,7951
3,02,004,0001,3041,020021,04,1,1,03,3,2,005,24,12,0,01,01,,02004000130410200210411,,01,21,00,7951
3,02,004,0001,3041,020021,04,1,1,04,3,1,001,04,05,0,,,,02004000130410200210411,,01,21,00,7951
3,02,004,0001,3041,020021,05,1,1,01,1,1,044,10,08,1,02,06,,02004000130410200210511,,01,21,06,7226
3,02,004,0001,3041,020021,05,1,1,02,2,2,057,29,07,0,02,06,,02004000130410200210511,,01,21,09,7226
3,02,004,0001,322A,020301,01,1,1,01,1,1,026,09,10,1,03,03,,020040001322A0203010111,,01,21,03,9197
3,02,004,0001,322A,020301,01,1,1,02,2,2,026,06,10,0,03,03,,020040001322A0203010111,,01,21,03,9197
3,02,004,0001,322A,020301,01,1,1,03,3,1,007,30,04,0,02,01,,020040001322A0203010111,,01,21,00,9197
3,02,004,0001,322A,020301,01,1,1,04,3,1,004,11,06,0,,,,020040001322A0203010111,,01,21,00,9197
3,02,004,0001,322A,020301,01,1,1,05,3,1,000,31,10,0,,,,020040001322A0203010111,,01,21,00,9197
3,02,004,0001,322A,020301,02,1,1,01,1,1,025,05,03,0,07,05,3,020040001322A0203010211,,01,21,03,8635
3,02,004,0001,322A,020301,02,1,1,02,2,2,024,18,03,1,02,06,,020040001322A0203010211,,01,21,02,8635
3,02,004,0001,322A,020301,02,1,1,03,3,1,002,30,06,0,,,,020040001322A0203010211,,01,21,00,8635
3,02,004,0001,322A,020301,04,1,1,01,1,1,048,28,06,1,03,03,,020040001322A0203010411,,01,21,07,8367
3,02,004,0001,322A,020301,04,1,1,02,2,2,043,30,10,0,02,02,,020040001322A0203010411,,01,21,06,8367
3,02,004,0001,322A,020301,05,1,1,01,1,1,030,19,02,1,03,03,,020040001322A0203010511,,01,21,04,9750
3,02,004,0001,3272,020019,01,1,1,01,1,1,048,14,01,1,02,06,,02004000132720200190111,,01,21,07,9409
3,02,004,0001,3272,020019,01,1,1,02,2,2,047,12,11,0,02,06,,02004000132720200190111,,01,21,07,9409
3,02,004,0001,3272,020019,01,1,1,03,3,1,016,09,09,0,02,03,,02004000132720200190111,,01,21,00,9409
3,02,004,0001,3272,020019,01,1,1,04,3,1,014,24,09,0,02,01,,02004000132720200190111,,01,21,00,9409
3,02,004,0001,3272,020019,01,1,1,05,3,2,012,20,01,0,02,06,,02004000132720200190111,,01,21,00,9409
3,02,004,0001,3272,020019,02,1,1,01,1,1,041,15,07,1,02,03,,02004000132720200190211,,01,21,06,8285
3,02,004,0001,3272,020019,02,1,1,02,2,2,058,30,06,0,03,03,,02004000132720200190211,,01,21,09,8285
3,02,004,0001,3272,020019,03,1,1,01,1,2,065,16,06,0,02,03,,02004000132720200190311,,01,21,11,6462
3,02,004,0001,3272,020019,03,1,1,02,3,1,042,13,05,0,03,03,,02004000132720200190311,,01,21,06,6462
3,02,004,0001,3272,020019,03,1,1,03,3,1,038,12,08,1,03,02,,02004000132720200190311,,01,21,05,6462
3,02,004,0001,3272,020019,03,1,1,04,3,2,031,07,04,0,03,03,,02004000132720200190311,,01,21,04,6462
3,02,004,0001,3272,020019,03,1,1,05,3,2,021,17,11,0,03,03,,02004000132720200190311,,01,21,02,6462
3,02,004,0001,3272,020019,03,1,1,06,4,1,012,12,07,0,02,06,,02004000132720200190311,,01,21,00,6462
3,02,004,0001,3272,020019,03,1,1,07,4,2,008,19,02,0,02,02,,02004000132720200190311,,01,21,00,6462
3,02,004,0001,3272,020019,04,1,1,01,1,1,066,13,08,1,02,01,,02004000132720200190411,,01,21,11,7974
3,02,004,0001,3272,020019,04,1,1,02,2,2,066,30,06,0,00,00,,02004000132720200190411,,01,21,11,7974
3,02,004,0001,3272,020019,04,1,1,03,3,1,031,30,09,0,03,01,,02004000132720200190411,,01,21,04,7974
3,02,004,0001,3272,020019,05,1,1,01,1,2,069,29,06,1,00,00,,02004000132720200190511,,01,21,11,8285
3,02,004,0001,3272,020019,05,1,1,02,3,1,036,30,06,0,00,00,,02004000132720200190511,,01,21,05,8285
3,02,004,0001,3395,020143,01,1,1,01,1,1,054,13,06,1,02,06,,02004000133950201430111,,01,21,08,11846
3,02,004,0001,3395,020143,01,1,1,02,2,2,050,31,03,0,07,05,3,02004000133950201430111,,01,21,08,11846
3,02,004,0001,3395,020143,01,1,1,03,3,1,013,20,01,0,03,01,,02004000133950201430111,,01,21,00,11846
3,02,004,0001,3395,020143,01,1,1,04,3,1,011,16,09,0,02,06,,02004000133950201430111,,01,21,00,11846
3,02,004,0001,3395,020143,03,1,1,01,1,1,026,25,01,1,04,03,,02004000133950201430311,,01,21,03,11478
3,02,004,0001,3395,020143,03,1,1,02,2,2,025,27,10,0,07,05,3,02004000133950201430311,,01,21,03,11478
3,02,004,0001,3395,020143,03,1,1,03,3,1,000,22,08,0,,,,02004000133950201430311,,01,21,00,11478
3,02,004,0001,3395,020143,04,1,1,01,1,2,030,25,03,0,04,03,,02004000133950201430411,,01,21,04,11122
3,02,004,0001,3395,020143,04,1,1,02,2,1,036,25,06,1,07,04,3,02004000133950201430411,,01,21,05,11122
3,02,004,0001,3516,020100,01,1,1,01,1,1,036,19,01,1,03,02,,02004000135160201000111,,01,21,05,8743
3,02,004,0001,3516,020100,01,1,1,02,3,2,015,17,10,0,03,02,,02004000135160201000111,,01,21,00,8743
3,02,004,0001,3516,020100,01,1,1,03,3,1,009,24,04,0,02,04,,02004000135160201000111,,01,21,00,8743
