"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","CTA_ENT,C,50","CTA_SUP,C,50","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
25,0813,00000,2602897,26,40173,0037,1,1,-,-,01,09/08/2013,01,16/08/2013,03,1,,01,01,3397
25,0813,00000,2602897,26,40173,0002,2,1,-,-,01,09/08/2013,01,16/08/2013,06,1,,01,01,3397
25,0813,00000,2602897,26,40173,0100,5,1,-,-,01,09/08/2013,01,15/08/2013,04,1,,01,01,3397
25,0813,00000,2602897,26,40173,0025,3,1,-,-,01,12/08/2013,01,14/08/2013,03,1,,01,01,3397
25,0813,00000,2602897,26,40173,0078,4,1,-,-,01,27/08/2013,01,27/08/2013,02,1,,02,02,3397
25,0813,00000,2601737,26,40200,0105,5,1,-,-,01,15/08/2013,01,19/08/2013,02,1,,02,01,3965
25,0813,00000,2601737,26,40200,0006,1,1,-,-,01,15/08/2013,01,19/08/2013,05,1,,02,02,3965
25,0813,00000,2601737,26,40200,0034,3,1,-,-,07,15/08/2013,07,16/08/2013,,,,,,0
25,0813,00000,2601737,26,40200,0083,2,1,-,-,01,16/08/2013,01,19/08/2013,02,1,,01,01,3965
25,0813,00000,2601737,26,40200,0059,4,1,-,-,01,24/08/2013,01,26/08/2013,04,1,,01,03,3965
25,0813,00000,2602362,26,40203,0055,1,1,-,-,07,20/08/2013,07,21/08/2013,,,,,,0
25,0813,00000,2602362,26,40203,0043,5,1,-,-,01,19/08/2013,01,21/08/2013,05,1,,01,02,2989
25,0813,00000,2602362,26,40203,0098,3,1,-,-,01,19/08/2013,01,20/08/2013,04,1,,02,02,2989
25,0813,00000,2602362,26,40203,0021,4,1,-,-,01,21/08/2013,01,22/08/2013,03,1,,01,01,2989
25,0813,00000,2602362,26,40203,0077,2,1,-,-,01,27/08/2013,01,27/08/2013,02,1,,01,01,2989
25,0813,00000,2603449,26,40205,0034,4,1,-,-,01,20/08/2013,01,20/08/2013,04,1,,02,02,3963
25,0813,00000,2603449,26,40205,0025,5,1,-,-,07,15/08/2013,07,16/08/2013,,,,,,0
25,0813,00000,2603449,26,40205,0088,2,1,-,-,01,13/08/2013,01,14/08/2013,03,1,,02,02,3963
25,0813,00000,2603449,26,40205,0004,3,1,-,-,07,12/08/2013,07,14/08/2013,,,,,,0
25,0813,00000,2603449,26,40205,0078,1,1,-,-,01,12/08/2013,01,14/08/2013,02,1,,02,01,3963
25,0813,00000,2603556,26,40238,0044,3,1,-,-,01,26/08/2013,01,26/08/2013,02,1,,02,01,5778
25,0813,00000,2603556,26,40238,0064,4,1,-,-,01,15/08/2013,01,19/08/2013,05,1,,02,02,5778
25,0813,00000,2603556,26,40238,0002,1,1,-,-,07,15/08/2013,07,16/08/2013,,,,,,0
25,0813,00000,2603556,26,40238,0090,5,1,-,-,01,19/08/2013,01,20/08/2013,02,1,,01,01,5778
25,0813,00000,2603556,26,40238,0097,2,1,-,-,01,15/08/2013,01,16/08/2013,04,1,,02,01,5778
25,0813,00000,2602930,26,40268,0009,2,1,-,-,01,14/08/2013,01,16/08/2013,05,1,,02,02,4157
25,0813,00000,2602930,26,40268,0039,3,1,-,-,01,14/08/2013,01,23/08/2013,05,1,,04,01,4157
25,0813,00000,2602930,26,40268,0113,1,1,-,-,01,16/08/2013,01,19/08/2013,01,,,01,01,4157
25,0813,00000,2602930,26,40268,0068,4,1,-,-,01,13/08/2013,01,14/08/2013,04,1,,02,04,4157
25,0813,00000,2602930,26,40268,0098,5,1,-,-,01,13/08/2013,01,14/08/2013,05,1,,04,01,4157
25,0813,00000,2603368,26,40269,0082,1,1,-,-,07,19/08/2013,07,20/08/2013,,,,,,0
25,0813,00000,2603368,26,40269,0028,4,1,-,-,01,20/08/2013,01,22/08/2013,03,1,,02,02,6799
25,0813,00000,2603368,26,40269,0158,3,1,-,-,05,27/08/2013,05,27/08/2013,,,,,,0
25,0813,00000,2603368,26,40269,0061,5,1,-,-,01,19/08/2013,01,20/08/2013,02,1,,02,01,6799
25,0813,00000,2603368,26,40269,0126,2,1,-,-,01,19/08/2013,01,21/08/2013,02,1,,01,01,6799
25,0813,00000,2602496,26,40332,0090,1,1,-,-,07,02/08/2013,07,08/08/2013,,,,,,0
25,0813,00000,2602496,26,40332,0025,5,1,-,-,01,05/08/2013,01,08/08/2013,01,,,01,01,5241
25,0813,00000,2602496,26,40332,0066,4,1,-,-,01,03/08/2013,01,08/08/2013,05,1,,01,02,5241
25,0813,00000,2602496,26,40332,0045,3,1,-,-,01,02/08/2013,01,08/08/2013,02,1,,01,01,5241
25,0813,00000,2602496,26,40332,0081,2,1,-,-,01,06/08/2013,01,08/08/2013,05,1,,01,04,5241
25,0813,00000,2602610,26,40366,0008,3,1,-,-,01,08/08/2013,01,09/08/2013,04,1,,02,01,7207
25,0813,00000,2602610,26,40366,0074,2,1,-,-,01,07/08/2013,01,08/08/2013,03,1,,01,01,7207
25,0813,00000,2602610,26,40366,0054,1,1,-,-,01,07/08/2013,01,08/08/2013,04,1,,02,01,7207
25,0813,00000,2602610,26,40366,0028,4,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
25,0813,00000,2602610,26,40366,0048,5,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,02,01,7207
25,0813,00000,2602777,26,40368,0132,5,1,-,-,01,15/08/2013,01,21/08/2013,05,1,,01,02,6687
25,0813,00000,2602777,26,40368,0015,1,1,-,-,01,22/08/2013,01,23/08/2013,05,1,,02,02,6687
25,0813,00000,2602777,26,40368,0105,4,1,-,-,01,23/08/2013,01,23/08/2013,06,1,,02,02,6687
25,0813,00000,2602777,26,40368,0074,3,1,-,-,01,26/08/2013,01,29/08/2013,05,1,,01,01,6687
25,0813,00000,2602777,26,40368,0045,2,1,-,-,02,29/08/2013,02,29/08/2013,07,1,,03,03,0
25,0813,00000,2601878,26,40397,0008,1,1,-,-,01,01/08/2013,01,08/08/2013,04,1,,02,02,3822
25,0813,00000,2601878,26,40397,0025,2,1,-,-,01,01/08/2013,01,08/08/2013,03,1,,02,02,3822
25,0813,00000,2601878,26,40397,0061,4,1,-,-,01,10/08/2013,01,14/08/2013,05,1,,02,01,3822
25,0813,00000,2601878,26,40397,0043,3,1,-,-,01,05/08/2013,01,08/08/2013,05,1,,01,01,3822
25,0813,00000,2601878,26,40397,0079,5,1,-,-,07,08/08/2013,07,09/08/2013,,,,,,0
18,0813,00000,2700518,27,40010,0027,5,1,-,-,01,06/08/2013,01,14/08/2013,03,1,,03,01,6135
18,0813,00000,2700518,27,40010,0015,4,1,-,-,01,13/08/2013,01,14/08/2013,04,1,,02,04,6135
18,0813,00000,2700518,27,40010,0110,2,1,-,-,01,08/08/2013,01,09/08/2013,06,1,,02,01,6135
18,0813,00000,2700518,27,40010,0129,1,1,-,-,01,05/08/2013,01,09/08/2013,03,1,,02,01,6135
18,0813,00000,2700518,27,40010,0057,3,1,-,-,01,05/08/2013,01,14/08/2013,04,1,,02,01,6135
18,0813,00000,2700230,27,40015,0044,2,1,-,-,08,28/08/2013,08,29/08/2013,,,,,,0
18,0813,00000,2700230,27,40015,0016,1,1,-,-,01,26/08/2013,01,28/08/2013,01,,,01,01,3764
18,0813,00000,2700230,27,40015,0072,3,1,-,-,01,13/08/2013,01,15/08/2013,02,1,,01,02,3764
18,0813,00000,2700230,27,40015,0129,5,1,-,-,01,14/08/2013,01,16/08/2013,05,1,,01,01,3764
18,0813,00000,2700230,27,40015,0099,4,1,-,-,01,19/08/2013,01,20/08/2013,01,,,01,01,3764
18,0813,00000,2700712,27,40045,0002,1,1,-,-,01,21/08/2013,01,28/08/2013,04,1,,02,01,4789
18,0813,00000,2700712,27,40045,0024,2,1,-,-,01,20/08/2013,01,28/08/2013,02,1,,02,01,4789
18,0813,00000,2700712,27,40045,0090,5,1,-,-,01,22/08/2013,01,28/08/2013,04,1,,02,01,4789
18,0813,00000,2700712,27,40045,0046,3,1,-,-,01,22/08/2013,01,28/08/2013,03,1,,01,02,4789
18,0813,00000,2700712,27,40045,0067,4,1,-,-,01,20/08/2013,01,23/08/2013,03,1,,03,02,4789
18,0813,00000,2700098,27,40046,0052,3,1,-,-,01,25/08/2013,01,29/08/2013,05,1,,01,03,5331
18,0813,00000,2700098,27,40046,0096,5,1,-,-,01,19/08/2013,01,20/08/2013,04,1,,01,03,5331
18,0813,00000,2700098,27,40046,0074,4,1,-,-,01,19/08/2013,01,20/08/2013,05,1,,02,03,5331
18,0813,00000,2700098,27,40046,0002,1,1,-,-,01,19/08/2013,01,21/08/2013,10,1,,01,05,5331
18,0813,00000,2700098,27,40046,0029,2,1,-,-,07,19/08/2013,07,20/08/2013,,,,,,0
18,0813,00000,2700638,27,40050,0085,4,1,-,-,07,19/08/2013,07,20/08/2013,,,,,,0
18,0813,00000,2700638,27,40050,0110,5,1,-,-,01,19/08/2013,01,28/08/2013,03,1,,03,02,5596
18,0813,00000,2700638,27,40050,0035,2,1,-,-,01,22/08/2013,01,28/08/2013,04,1,,03,03,5596
18,0813,00000,2700638,27,40050,0009,1,1,-,-,01,25/08/2013,01,28/08/2013,03,1,,03,01,5596
18,0813,00000,2700638,27,40050,0059,3,1,-,-,01,29/08/2013,01,29/08/2013,05,1,,02,02,5596
18,0813,00000,2700183,27,40073,0028,2,1,-,-,01,15/08/2013,01,19/08/2013,06,1,,02,01,4445
18,0813,00000,2700183,27,40073,0050,3,1,-,-,01,21/08/2013,01,22/08/2013,03,1,,02,02,4445
18,0813,00000,2700183,27,40073,0099,5,1,-,-,01,15/08/2013,01,19/08/2013,04,1,,02,02,4445
18,0813,00000,2700183,27,40073,0074,4,1,-,-,07,14/08/2013,07,14/08/2013,,,,,,0
18,0813,00000,2700183,27,40073,0007,1,1,-,-,01,14/08/2013,01,14/08/2013,02,1,,01,02,4445
18,0813,00000,2700330,27,40075,0077,2,1,-,-,01,16/08/2013,01,19/08/2013,04,1,,01,02,4961
18,0813,00000,2700330,27,40075,0002,5,1,-,-,01,19/08/2013,01,21/08/2013,05,1,,01,04,4961
18,0813,00000,2700330,27,40075,0094,1,1,-,-,07,30/08/2013,07,30/08/2013,,,,,,0
18,0813,00000,2700330,27,40075,0050,3,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,02,01,4961
18,0813,00000,2700330,27,40075,0043,4,1,-,-,01,14/08/2013,01,19/08/2013,04,1,,02,01,4961
18,0813,00000,2700523,27,40082,0070,5,1,-,-,01,07/08/2013,01,09/08/2013,02,1,,01,02,5021
18,0813,00000,2700523,27,40082,0031,3,1,-,-,07,25/08/2013,07,28/08/2013,,,,,,0
18,0813,00000,2700523,27,40082,0012,2,1,-,-,01,07/08/2013,01,09/08/2013,04,1,,01,01,5021
18,0813,00000,2700523,27,40082,0090,1,1,-,-,01,07/08/2013,01,09/08/2013,03,1,,01,02,5021
18,0813,00000,2700523,27,40082,0051,4,1,-,-,01,09/08/2013,01,14/08/2013,02,1,,02,02,5021
18,0813,00000,2700777,27,40084,0027,2,1,-,-,07,29/08/2013,07,29/08/2013,,,,,,0
18,0813,00000,2700777,27,40084,0002,1,1,-,-,01,21/08/2013,01,28/08/2013,02,1,,02,01,4509
18,0813,00000,2700777,27,40084,0046,3,1,-,-,01,23/08/2013,01,28/08/2013,03,1,,01,02,4509
18,0813,00000,2700777,27,40084,0084,5,1,-,-,01,28/08/2013,01,28/08/2013,01,,,01,01,4509
18,0813,00000,2700777,27,40084,0065,4,1,-,-,07,21/08/2013,07,22/08/2013,,,,,,0
18,0813,00000,2701654,27,40085,0251,5,1,-,-,07,20/08/2013,07,21/08/2013,,,,,,0
18,0813,00000,2701654,27,40085,0046,1,1,-,-,01,20/08/2013,01,21/08/2013,04,1,,02,02,3755
18,0813,00000,2701654,27,40085,0098,2,1,-,-,01,21/08/2013,01,22/08/2013,07,1,,02,02,3755
18,0813,00000,2701654,27,40085,0199,4,1,-,-,07,20/08/2013,07,21/08/2013,,,,,,0
18,0813,00000,2701654,27,40085,0149,3,1,-,-,01,23/08/2013,01,28/08/2013,03,1,,01,01,3755
18,0813,00000,2700296,27,40113,0081,2,1,-,-,01,05/08/2013,01,20/08/2013,02,1,,01,02,5141
18,0813,00000,2700296,27,40113,0187,4,1,-,-,01,27/08/2013,01,29/08/2013,02,1,,01,01,5141
18,0813,00000,2700296,27,40113,0243,5,1,-,-,07,19/08/2013,07,21/08/2013,,,,,,0
18,0813,00000,2700296,27,40113,0033,1,1,-,-,01,06/08/2013,01,14/08/2013,04,1,,02,01,5141
18,0813,00000,2700296,27,40113,0132,3,1,-,-,01,07/08/2013,01,09/08/2013,05,1,,02,01,5141
18,0813,00000,2700741,27,40116,0078,1,1,-,-,01,14/08/2013,01,14/08/2013,05,1,,02,01,3721
18,0813,00000,2700741,27,40116,0014,4,1,-,-,01,12/08/2013,01,14/08/2013,03,1,,01,01,3721
18,0813,00000,2700741,27,40116,0100,2,1,-,-,06,19/08/2013,06,28/08/2013,,,,,,0
18,0813,00000,2700741,27,40116,0034,3,1,-,-,01,14/08/2013,01,14/08/2013,05,1,,02,05,3721
18,0813,00000,2700741,27,40116,0041,5,1,-,-,01,13/08/2013,01,14/08/2013,04,1,,01,01,3721
18,0813,00000,2700258,27,40138,0042,1,1,-,-,01,06/08/2013,01,14/08/2013,03,1,,02,02,5044
18,0813,00000,2700258,27,40138,0078,3,1,-,-,01,08/08/2013,01,09/08/2013,05,1,,01,02,5044
18,0813,00000,2700258,27,40138,0032,5,1,-,-,01,09/08/2013,01,09/08/2013,03,1,,01,02,5044
18,0813,00000,2700258,27,40138,0061,2,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,01,01,5044
18,0813,00000,2700258,27,40138,0014,4,1,-,-,01,08/08/2013,01,16/08/2013,04,1,,02,01,5044
18,0813,00000,2700460,27,40205,0003,1,1,-,-,01,12/08/2013,01,14/08/2013,03,1,,01,01,4752
18,0813,00000,2700460,27,40205,0027,2,1,-,-,01,13/08/2013,01,14/08/2013,02,1,,01,01,4752
18,0813,00000,2700460,27,40205,0092,5,1,-,-,01,13/08/2013,01,15/08/2013,02,1,,01,02,4752
18,0813,00000,2700460,27,40205,0049,3,1,-,-,01,25/08/2013,01,28/08/2013,01,,,01,01,4752
18,0813,00000,2700460,27,40205,0069,4,1,-,-,01,12/08/2013,01,14/08/2013,01,,,01,01,4752
18,0813,00000,2700342,27,40268,0223,5,1,-,-,01,26/08/2013,01,29/08/2013,01,,,01,01,4289
18,0813,00000,2700342,27,40268,0175,4,1,-,-,01,05/08/2013,01,14/08/2013,01,,,01,01,4289
18,0813,00000,2700342,27,40268,0013,1,1,-,-,01,05/08/2013,01,14/08/2013,01,,,01,01,4289
18,0813,00000,2700342,27,40268,0120,3,1,-,-,08,14/08/2013,08,14/08/2013,,,,,,0
18,0813,00000,2700342,27,40268,0064,2,1,-,-,01,05/08/2013,01,14/08/2013,04,1,,02,01,4289
18,0813,00000,2700620,27,40269,0109,4,1,-,-,01,15/08/2013,01,16/08/2013,01,,,01,01,4585
18,0813,00000,2700620,27,40269,0079,3,1,-,-,01,15/08/2013,01,16/08/2013,02,1,,02,02,4585
18,0813,00000,2700620,27,40269,0137,5,1,-,-,07,27/08/2013,07,28/08/2013,,,,,,0
18,0813,00000,2700620,27,40269,0025,1,1,-,-,01,16/08/2013,01,16/08/2013,02,1,,01,02,4585
18,0813,00000,2700620,27,40269,0053,2,1,-,-,01,19/08/2013,01,20/08/2013,01,,,01,01,4585
18,0813,00000,2700566,27,40336,0069,4,1,-,-,08,06/08/2013,08,29/08/2013,,,,,,0
18,0813,00000,2700566,27,40336,0011,1,1,-,-,01,20/08/2013,01,21/08/2013,01,,,01,01,2580
18,0813,00000,2700566,27,40336,0086,5,1,-,-,01,23/08/2013,01,28/08/2013,08,1,,01,02,2580
18,0813,00000,2700566,27,40336,0048,3,1,-,-,01,21/08/2013,01,22/08/2013,02,1,,02,01,2580
18,0813,00000,2700566,27,40336,0029,2,1,-,-,01,20/08/2013,01,21/08/2013,05,1,,02,02,2580
18,0813,00000,2700379,27,40366,0121,3,1,-,-,01,10/08/2013,01,14/08/2013,03,1,,02,01,2198
18,0813,00000,2700379,27,40366,0077,1,1,-,-,01,16/08/2013,01,16/08/2013,06,1,,01,01,2198
18,0813,00000,2700379,27,40366,0027,4,1,-,-,01,16/08/2013,01,16/08/2013,03,1,,02,02,2198
18,0813,00000,2700379,27,40366,0050,5,1,-,-,01,08/08/2013,01,09/08/2013,04,1,,02,03,2198
18,0813,00000,2700379,27,40366,0098,2,1,-,-,01,06/08/2013,01,23/08/2013,05,1,,02,02,2198
18,0813,00000,2700714,27,40367,0106,3,1,-,-,01,20/08/2013,01,22/08/2013,03,1,,02,03,4077
18,0813,00000,2700714,27,40367,0014,1,1,-,-,01,22/08/2013,01,28/08/2013,01,,,01,01,4077
18,0813,00000,2700714,27,40367,0156,4,1,-,-,07,21/08/2013,07,22/08/2013,,,,,,0
18,0813,00000,2700714,27,40367,0203,5,1,-,-,01,20/08/2013,01,22/08/2013,06,1,,05,02,4077
18,0813,00000,2700714,27,40367,0059,2,1,-,-,01,28/08/2013,01,29/08/2013,01,,,01,01,4077
18,0813,00000,2702027,27,40368,0048,4,1,-,-,01,27/08/2013,01,29/08/2013,05,1,,01,02,3463
18,0813,00000,2702027,27,40368,0082,5,1,-,-,07,20/08/2013,07,21/08/2013,,,,,,0
18,0813,00000,2702027,27,40368,0106,1,1,-,-,07,20/08/2013,07,21/08/2013,,,,,,0
18,0813,00000,2702027,27,40368,0028,3,1,-,-,01,27/08/2013,01,29/08/2013,04,1,,01,02,3463
18,0813,00000,2702027,27,40368,0036,2,1,-,-,01,27/08/2013,01,28/08/2013,03,1,,01,01,3463
10,0813,00000,2805623,28,40016,0066,2,1,-,-,01,27/08/2013,01,30/08/2013,02,1,,01,02,4270
10,0813,00000,2805623,28,40016,0022,5,1,-,-,01,15/08/2013,01,16/08/2013,04,1,,01,02,4270
10,0813,00000,2805623,28,40016,0044,1,1,-,-,07,27/08/2013,07,30/08/2013,,,,,,0
10,0813,00000,2805623,28,40016,0001,4,1,-,-,01,15/08/2013,01,16/08/2013,01,,,01,01,4270
10,0813,00000,2805623,28,40016,0087,3,1,-,-,07,15/08/2013,07,16/08/2013,,,,,,0
10,0813,00000,2806054,28,40017,0018,1,1,-,-,01,07/08/2013,01,16/08/2013,05,1,,02,01,5298
10,0813,00000,2806054,28,40017,0134,5,1,-,-,01,13/08/2013,01,16/08/2013,02,1,,02,02,5298
10,0813,00000,2806054,28,40017,0095,3,1,-,-,01,14/08/2013,01,16/08/2013,05,1,,02,02,5298
10,0813,00000,2806054,28,40017,0157,4,1,-,-,01,09/08/2013,01,10/08/2013,04,1,,01,01,5298
10,0813,00000,2806054,28,40017,0057,2,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,01,01,5298
10,0813,00000,2807289,28,40018,0042,3,1,-,-,01,02/08/2013,01,23/08/2013,08,1,,02,01,5275
10,0813,00000,2807289,28,40018,0072,4,1,-,-,01,02/08/2013,01,30/08/2013,02,1,,01,02,5275
10,0813,00000,2807289,28,40018,0094,5,1,-,-,01,06/08/2013,01,10/08/2013,05,1,,05,03,5275
10,0813,00000,2807289,28,40018,0009,1,1,-,-,01,12/08/2013,01,16/08/2013,04,1,,04,04,5275
10,0813,00000,2807289,28,40018,0021,2,1,-,-,01,02/08/2013,01,23/08/2013,04,1,,02,02,5275
10,0813,00000,2805834,28,40041,0064,1,1,-,-,01,05/08/2013,01,10/08/2013,03,1,,02,02,5501
10,0813,00000,2805834,28,40041,0112,3,1,-,-,01,05/08/2013,01,23/08/2013,06,1,,02,01,5501
10,0813,00000,2805834,28,40041,0022,4,1,-,-,01,02/08/2013,01,10/08/2013,02,1,,02,02,5501
10,0813,00000,2805834,28,40041,0042,5,1,-,-,01,08/08/2013,01,10/08/2013,05,1,,01,01,5501
10,0813,00000,2805834,28,40041,0088,2,1,-,-,01,02/08/2013,01,10/08/2013,05,1,,02,01,5501
10,0813,00000,2800356,28,40045,0084,4,1,-,-,07,10/08/2013,07,10/08/2013,,,,,,0
10,0813,00000,2800356,28,40045,0011,1,1,-,-,01,29/08/2013,01,30/08/2013,03,1,,02,02,4613
10,0813,00000,2800356,28,40045,0035,2,1,-,-,07,10/08/2013,07,10/08/2013,,,,,,0
10,0813,00000,2800356,28,40045,0111,5,1,-,-,01,05/08/2013,01,10/08/2013,03,1,,02,02,4613
10,0813,00000,2800356,28,40045,0060,3,1,-,-,01,12/08/2013,01,16/08/2013,02,1,,01,01,4613
10,0813,00000,2800716,28,40071,0126,5,1,-,-,01,14/08/2013,01,23/08/2013,04,1,,03,04,4138
10,0813,00000,2800716,28,40071,0042,2,1,-,-,01,14/08/2013,01,30/08/2013,04,1,,03,01,4138
10,0813,00000,2800716,28,40071,0069,3,1,-,-,01,20/08/2013,01,23/08/2013,01,,,01,01,4138
10,0813,00000,2800716,28,40071,0014,1,1,-,-,07,20/08/2013,07,23/08/2013,,,,,,0
10,0813,00000,2800716,28,40071,0098,4,1,-,-,07,13/08/2013,07,16/08/2013,,,,,,0
10,0813,00000,2806033,28,40073,0055,3,1,-,-,01,06/08/2013,01,10/08/2013,01,,,01,01,6346
10,0813,00000,2806033,28,40073,0025,1,1,-,-,01,11/08/2013,01,16/08/2013,05,1,,01,02,6346
10,0813,00000,2806033,28,40073,0091,2,1,-,-,01,15/08/2013,01,30/08/2013,04,1,,01,01,6346
10,0813,00000,2806033,28,40073,0077,4,1,-,-,01,06/08/2013,01,10/08/2013,01,,,01,01,6346
10,0813,00000,2806033,28,40073,0003,5,1,-,-,01,06/08/2013,01,10/08/2013,05,1,,02,01,6346
10,0813,00000,2800440,28,40075,0071,4,1,-,-,06,23/08/2013,06,30/08/2013,,,,,,0
10,0813,00000,2800440,28,40075,0006,1,1,-,-,01,12/08/2013,01,16/08/2013,07,1,,01,02,4250
10,0813,00000,2800440,28,40075,0096,2,1,-,-,01,12/08/2013,01,16/08/2013,03,1,,01,03,4250
10,0813,00000,2800440,28,40075,0047,5,1,-,-,01,12/08/2013,01,30/08/2013,06,1,,02,01,4250
10,0813,00000,2800440,28,40075,0121,3,1,-,-,01,12/08/2013,01,30/08/2013,03,1,,02,01,4250
10,0813,00000,2800578,28,40131,0107,5,1,-,-,01,23/08/2013,01,30/08/2013,08,1,,02,01,4445
10,0813,00000,2800578,28,40131,0019,1,1,-,-,01,28/08/2013,01,30/08/2013,01,,,01,01,4445
10,0813,00000,2800578,28,40131,0084,4,1,-,-,01,19/08/2013,01,23/08/2013,03,1,,02,02,4445
10,0813,00000,2800578,28,40131,0062,3,1,-,-,01,16/08/2013,01,23/08/2013,03,1,,01,03,4445
10,0813,00000,2800578,28,40131,0041,2,1,-,-,01,28/08/2013,01,30/08/2013,03,1,,03,01,4445
10,0813,00000,2806044,28,40141,0031,2,1,-,-,01,07/08/2013,01,23/08/2013,06,1,,02,01,5346
10,0813,00000,2806044,28,40141,0108,4,1,-,-,01,07/08/2013,01,10/08/2013,01,,,01,01,5346
10,0813,00000,2806044,28,40141,0055,3,1,-,-,07,07/08/2013,07,10/08/2013,,,,,,0
10,0813,00000,2806044,28,40141,0075,5,1,-,-,01,06/08/2013,01,10/08/2013,01,,,01,01,5346
10,0813,00000,2806044,28,40141,0007,1,1,-,-,01,06/08/2013,01,10/08/2013,02,1,,01,01,5346
10,0813,00000,2800225,28,40162,0083,5,1,-,-,01,19/08/2013,01,23/08/2013,05,1,,02,02,4955
10,0813,00000,2800225,28,40162,0043,3,1,-,-,07,10/08/2013,07,10/08/2013,,,,,,0
10,0813,00000,2800225,28,40162,0023,2,1,-,-,01,06/08/2013,01,10/08/2013,04,1,,02,02,4955
10,0813,00000,2800225,28,40162,0004,1,1,-,-,01,09/08/2013,01,10/08/2013,02,1,,01,01,4955
10,0813,00000,2800225,28,40162,0062,4,1,-,-,07,10/08/2013,07,10/08/2013,,,,,,0
10,0813,00000,2800453,28,40163,0068,5,1,-,-,01,14/08/2013,01,16/08/2013,03,1,,01,01,4275
10,0813,00000,2800453,28,40163,0108,4,1,-,-,01,14/08/2013,01,16/08/2013,05,1,,02,02,4275
10,0813,00000,2800453,28,40163,0020,1,1,-,-,01,14/08/2013,01,23/08/2013,03,1,,02,01,4275
10,0813,00000,2800453,28,40163,0042,2,1,-,-,08,14/08/2013,08,23/08/2013,,,,,,0
10,0813,00000,2800453,28,40163,0086,3,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,02,01,4275
10,0813,00000,2805860,28,40165,0111,3,1,-,-,01,05/08/2013,01,10/08/2013,02,1,,02,02,5009
10,0813,00000,2805860,28,40165,0064,5,1,-,-,07,10/08/2013,07,10/08/2013,,,,,,0
10,0813,00000,2805860,28,40165,0088,2,1,-,-,01,09/08/2013,01,10/08/2013,03,1,,02,01,5009
10,0813,00000,2805860,28,40165,0085,4,1,-,-,08,29/08/2013,08,30/08/2013,,,,,,0
10,0813,00000,2805860,28,40165,0022,1,1,-,-,01,09/08/2013,01,16/08/2013,03,1,,01,02,5009
10,0813,00000,2800050,28,40223,0083,4,1,-,-,01,08/08/2013,01,10/08/2013,02,1,,01,01,4972
10,0813,00000,2800050,28,40223,0035,2,1,-,-,01,08/08/2013,01,10/08/2013,01,,,01,01,4972
10,0813,00000,2800050,28,40223,0106,5,1,-,-,01,08/08/2013,01,10/08/2013,02,1,,01,01,4972
10,0813,00000,2800050,28,40223,0059,3,1,-,-,01,23/08/2013,01,30/08/2013,04,1,,01,04,4972
10,0813,00000,2800050,28,40223,0011,1,1,-,-,07,10/08/2013,07,10/08/2013,,,,,,0
10,0813,00000,2807432,28,40228,0097,5,1,-,-,01,07/08/2013,01,10/08/2013,01,,,01,01,4157
10,0813,00000,2807432,28,40228,0024,2,1,-,-,01,07/08/2013,01,10/08/2013,02,1,,02,01,4157
10,0813,00000,2807432,28,40228,0048,3,1,-,-,01,07/08/2013,01,10/08/2013,02,1,,02,01,4157
10,0813,00000,2807432,28,40228,0072,4,1,-,-,01,02/08/2013,01,10/08/2013,05,1,,02,02,4157
10,0813,00000,2807432,28,40228,0121,1,1,-,-,01,07/08/2013,01,10/08/2013,04,1,,02,02,4157
10,0813,00000,2806204,28,40259,0045,2,1,-,-,01,21/08/2013,01,23/08/2013,02,1,,01,01,5114
10,0813,00000,2806204,28,40259,0085,4,1,-,-,01,09/08/2013,01,10/08/2013,02,1,,02,01,5114
10,0813,00000,2806204,28,40259,0064,3,1,-,-,01,08/08/2013,01,10/08/2013,03,1,,01,01,5114
10,0813,00000,2806204,28,40259,0017,5,1,-,-,01,24/08/2013,01,30/08/2013,04,1,,01,02,5114
10,0813,00000,2806204,28,40259,0095,1,1,-,-,01,24/08/2013,01,30/08/2013,04,1,,02,01,5114
10,0813,00000,2805545,28,40317,0065,3,1,-,-,01,20/08/2013,01,23/08/2013,04,1,,02,03,4844
10,0813,00000,2805545,28,40317,0044,2,1,-,-,01,14/08/2013,01,23/08/2013,06,1,,02,03,4844
10,0813,00000,2805545,28,40317,0072,5,1,-,-,01,13/08/2013,01,16/08/2013,05,1,,01,02,4844
10,0813,00000,2805545,28,40317,0004,1,1,-,-,01,28/08/2013,01,30/08/2013,02,1,,01,01,4844
10,0813,00000,2805545,28,40317,0090,4,1,-,-,01,13/08/2013,01,16/08/2013,03,1,,01,01,4844
10,0813,00000,2806130,28,40319,0104,5,1,-,-,01,28/08/2013,01,30/08/2013,01,,,01,01,7214
10,0813,00000,2806130,28,40319,0077,4,1,-,-,01,20/08/2013,01,30/08/2013,04,1,,01,04,7214
