"CD_A,C,2","PER,C,4","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","NOM,C,35","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","ELEGIDO,C,1","R_DEF,C,2","EST_DIS,C,1","UPM_DIS,C,6","FACTOR,N,10,0","FAC18,N,10,0"
12,0813,30,41301,3,1,02,-,3,1,030,08,05,1983,06,4,3,1,03,3,00597,7208,0
12,0813,30,41301,4,1,05,-,3,1,030,24,06,1983,04,3,,0,01,3,00597,7208,0
12,0813,30,41301,4,1,04,-,3,2,037,19,07,1976,03,3,,0,01,3,00597,7208,0
12,0813,30,41301,1,1,03,-,3,2,027,02,02,1986,07,4,3,0,01,3,00597,7208,0
12,0813,30,41301,1,1,04,-,3,2,024,20,05,1989,07,1,3,0,01,3,00597,7208,0
12,0813,30,41301,1,1,05,-,3,2,004,09,02,2009,,,,0,01,3,00597,7208,0
12,0813,30,41301,4,1,01,-,1,1,058,15,05,1955,02,6,,0,01,3,00597,7208,0
12,0813,30,41301,4,1,02,-,2,2,056,23,07,1957,02,6,,1,01,3,00597,7208,36738
12,0813,30,41301,4,1,03,-,3,1,044,11,07,1969,04,3,,0,01,3,00597,7208,0
12,0813,30,41362,3,1,02,-,2,2,053,15,09,1959,03,3,,0,01,4,00598,6327,0
12,0813,30,41362,4,1,01,-,1,2,029,16,02,1984,07,4,3,1,01,4,00598,6327,6339
12,0813,30,41362,3,1,01,-,1,1,057,17,09,1955,07,4,3,0,01,4,00598,6327,0
12,0813,30,41362,3,1,03,-,3,2,029,18,01,1984,07,4,3,1,01,4,00598,6327,19016
12,0813,30,41367,1,1,01,-,1,2,041,06,04,1972,02,6,,0,01,2,00599,7757,0
12,0813,30,41367,2,1,01,-,1,2,040,15,06,1973,03,3,,1,01,2,00599,7757,7743
12,0813,30,41367,1,1,03,-,3,1,012,11,09,2000,03,1,,0,01,2,00599,7757,0
12,0813,30,41367,3,1,01,-,1,2,053,08,04,1960,02,6,,1,01,2,00599,7757,7743
12,0813,30,41367,4,1,01,-,1,1,046,19,04,1967,03,2,,1,01,2,00599,7757,15543
12,0813,30,41367,4,1,02,-,4,2,038,08,01,1975,02,6,,0,01,2,00599,7757,0
12,0813,30,41367,1,1,02,-,3,2,022,12,08,1991,04,3,,1,01,2,00599,7757,15487
12,0813,30,41401,3,1,01,-,1,2,050,01,05,1963,04,3,,1,01,4,00600,5225,15704
12,0813,30,41401,3,1,02,-,2,1,060,15,01,1953,03,3,,0,01,4,00600,5225,0
12,0813,30,41401,3,1,03,-,3,1,029,29,02,1984,03,3,,0,01,4,00600,5225,0
12,0813,30,41401,3,1,04,-,3,2,008,09,08,2005,02,5,,0,01,4,00600,5225,0
12,0813,30,41401,1,1,01,-,1,1,029,03,06,1984,07,1,3,0,01,4,00600,5225,0
12,0813,30,41401,1,1,02,-,2,2,022,31,07,1991,04,3,,1,01,4,00600,5225,10469
12,0813,30,41401,1,1,03,-,3,2,004,31,01,2009,,,,0,01,4,00600,5225,0
12,0813,30,41401,5,1,01,-,1,1,036,26,07,1977,04,3,,1,01,4,00600,5225,10426
12,0813,30,41401,5,1,02,-,2,2,031,28,08,1981,04,3,,0,01,4,00600,5225,0
12,0813,30,41401,5,1,03,-,3,1,006,15,10,2006,02,1,,0,01,4,00600,5225,0
12,0813,30,41401,5,1,04,-,3,2,003,19,08,2009,,,,0,01,4,00600,5225,0
08,0813,31,40007,4,1,01,-,1,1,074,29,04,1939,04,3,,0,01,4,00601,6181,0
08,0813,31,40007,4,1,02,-,2,2,071,30,07,1942,02,3,,1,01,4,00601,6181,18577
08,0813,31,40007,4,1,03,-,4,1,061,02,03,1952,06,4,2,0,01,4,00601,6181,0
08,0813,31,40007,1,1,01,-,1,2,086,16,02,1927,02,2,,0,01,4,00601,6181,0
08,0813,31,40007,5,1,02,-,2,2,076,10,11,1936,06,3,2,1,01,4,00601,6181,12385
08,0813,31,40007,5,1,01,-,1,1,080,22,09,1932,07,4,3,0,01,4,00601,6181,0
08,0813,31,40007,1,1,02,-,3,2,062,17,10,1950,05,4,2,1,01,4,00601,6181,12385
08,0813,31,40007,1,1,03,-,4,2,011,22,05,2002,02,5,,0,01,4,00601,6181,0
08,0813,31,40009,3,1,02,-,2,2,044,12,11,1968,02,6,,0,01,3,00602,4393,0
08,0813,31,40009,5,1,01,-,1,1,045,02,06,1968,04,2,,1,01,3,00602,4393,8588
08,0813,31,40009,5,1,02,-,2,2,036,23,08,1976,02,6,,0,01,3,00602,4393,0
08,0813,31,40009,5,1,03,-,3,2,011,01,04,2002,02,5,,0,01,3,00602,4393,0
08,0813,31,40009,1,1,01,-,1,1,042,13,01,1971,06,2,2,0,01,3,00602,4393,0
08,0813,31,40009,3,1,01,-,1,1,043,28,11,1969,03,3,,0,01,3,00602,4393,0
08,0813,31,40009,1,1,03,-,3,1,015,30,06,1998,03,2,,0,01,3,00602,4393,0
08,0813,31,40009,1,1,04,-,3,2,013,24,11,1999,03,1,,0,01,3,00602,4393,0
08,0813,31,40009,1,1,02,-,2,2,040,09,07,1973,07,4,3,1,01,3,00602,4393,8956
08,0813,31,40009,4,1,01,-,1,1,049,10,10,1963,03,3,,0,01,3,00602,4393,0
08,0813,31,40009,3,1,03,-,3,2,021,02,03,1992,07,1,3,1,01,3,00602,4393,13434
08,0813,31,40009,3,1,04,-,3,1,017,05,01,1996,03,3,,0,01,3,00602,4393,0
08,0813,31,40009,4,1,02,-,2,2,050,09,01,1963,02,6,,1,01,3,00602,4393,8956
08,0813,31,40009,1,1,05,-,3,1,011,01,04,2002,02,5,,0,01,3,00602,4393,0
08,0813,31,40051,2,1,04,-,3,1,001,16,06,2012,,,,0,01,2,00603,3841,0
08,0813,31,40051,2,1,03,-,3,1,003,08,01,2010,,,,0,01,2,00603,3841,0
08,0813,31,40051,2,1,02,-,3,1,005,12,04,2008,01,1,,0,01,2,00603,3841,0
08,0813,31,40051,2,1,01,-,1,2,023,29,08,1990,03,2,,1,01,2,00603,3841,3834
08,0813,31,40051,4,1,04,-,3,1,000,28,02,2013,,,,0,01,2,00603,3841,0
08,0813,31,40051,4,1,03,-,3,2,008,08,07,2005,02,2,,0,01,2,00603,3841,0
08,0813,31,40051,4,1,02,-,2,2,029,11,06,1984,03,3,,1,01,2,00603,3841,7668
08,0813,31,40051,4,1,01,-,1,1,024,06,04,1989,04,3,,0,01,2,00603,3841,0
08,0813,31,40051,3,1,01,-,1,2,039,15,05,1974,03,3,,1,01,2,00603,3841,3834
08,0813,31,40051,2,2,01,-,1,1,026,17,07,1987,03,1,,1,01,2,00603,3841,3848
08,0813,31,40051,5,1,02,-,2,2,051,22,12,1961,06,3,2,0,01,2,00603,3841,0
08,0813,31,40051,5,1,01,-,1,1,052,17,03,1961,03,3,,1,01,2,00603,3841,7697
08,0813,31,40051,1,1,01,-,1,1,032,26,05,1981,04,3,,1,01,2,00603,3841,3848
08,0813,31,40051,2,3,01,-,1,2,051,21,08,1962,03,2,,1,01,2,00603,3841,3834
08,0813,31,40073,3,1,02,-,3,2,033,02,04,1980,03,3,,1,01,2,00604,4795,14360
08,0813,31,40073,3,1,03,-,4,1,030,20,03,1983,03,3,,0,01,2,00604,4795,0
08,0813,31,40073,3,1,04,-,4,1,008,11,10,2004,02,3,,0,01,2,00604,4795,0
08,0813,31,40073,5,1,01,-,1,1,048,16,04,1965,02,3,,0,01,2,00604,4795,0
08,0813,31,40073,5,1,03,-,3,1,020,12,10,1992,03,3,,0,01,2,00604,4795,0
08,0813,31,40073,5,1,04,-,4,2,017,03,12,1995,03,2,,0,01,2,00604,4795,0
08,0813,31,40073,5,1,05,-,4,2,002,04,12,2010,,,,0,01,2,00604,4795,0
08,0813,31,40073,5,1,02,-,2,2,048,28,07,1965,02,6,,1,01,2,00604,4795,14360
08,0813,31,40073,2,1,02,-,3,2,027,12,08,1985,03,3,,0,01,2,00604,4795,0
08,0813,31,40073,2,1,01,-,1,2,057,30,09,1955,00,,,1,01,2,00604,4795,9573
08,0813,31,40073,2,1,03,-,4,1,006,28,10,2006,02,1,,0,01,2,00604,4795,0
08,0813,31,40073,1,1,01,-,1,1,043,15,02,1970,06,3,3,0,01,2,00604,4795,0
08,0813,31,40073,1,1,02,-,2,2,038,12,06,1975,04,3,,1,01,2,00604,4795,9573
08,0813,31,40073,1,1,03,-,3,2,017,04,06,1996,03,3,,0,01,2,00604,4795,0
08,0813,31,40073,1,1,04,-,3,2,013,04,04,2000,03,1,,0,01,2,00604,4795,0
08,0813,31,40073,3,1,01,-,1,2,076,25,10,1936,02,6,,0,01,2,00604,4795,0
08,0813,31,40073,3,1,05,-,4,1,000,08,02,2013,,,,0,01,2,00604,4795,0
08,0813,31,40073,4,1,01,-,1,1,030,30,08,1982,03,3,,0,01,2,00604,4795,0
08,0813,31,40073,4,1,02,-,2,2,032,13,06,1981,02,6,,1,01,2,00604,4795,9573
08,0813,31,40073,4,1,03,-,3,1,013,28,03,2000,02,5,,0,01,2,00604,4795,0
08,0813,31,40073,4,1,04,-,3,2,011,21,12,2001,02,3,,0,01,2,00604,4795,0
08,0813,31,40073,4,1,05,-,3,2,003,13,01,2010,,,,0,01,2,00604,4795,0
08,0813,31,40073,4,1,06,-,3,2,001,12,12,2011,,,,0,01,2,00604,4795,0
08,0813,31,40074,1,1,01,-,1,1,040,15,07,1973,04,2,,1,01,3,00605,3901,7626
08,0813,31,40074,1,1,02,-,2,2,033,08,10,1979,02,5,,0,01,3,00605,3901,0
08,0813,31,40074,1,1,03,-,3,2,006,07,02,2007,01,3,,0,01,3,00605,3901,0
08,0813,31,40074,2,1,03,-,3,1,024,21,12,1988,03,3,,0,01,3,00605,3901,0
08,0813,31,40074,2,1,04,-,3,1,018,04,06,1995,04,2,,1,01,3,00605,3901,19065
08,0813,31,40074,2,1,05,-,3,1,011,04,11,2001,02,3,,0,01,3,00605,3901,0
08,0813,31,40074,2,1,01,-,1,1,041,21,01,1972,02,3,,0,01,3,00605,3901,0
08,0813,31,40074,2,1,07,-,4,1,063,14,11,1949,02,6,,0,01,3,00605,3901,0
08,0813,31,40074,3,1,01,-,1,1,057,21,06,1956,03,1,,1,01,3,00605,3901,11439
08,0813,31,40074,3,1,02,-,2,2,053,27,01,1960,03,3,,0,01,3,00605,3901,0
08,0813,31,40074,3,1,03,-,3,1,027,30,03,1986,07,4,3,0,01,3,00605,3901,0
08,0813,31,40074,2,1,02,-,2,2,040,17,08,1972,02,6,,0,01,3,00605,3901,0
08,0813,31,40074,2,1,06,-,3,2,010,25,10,2002,02,3,,0,01,3,00605,3901,0
08,0813,31,40077,5,1,08,-,4,1,000,26,07,2013,,,,0,01,2,00606,4341,0
08,0813,31,40077,5,1,07,-,4,2,004,09,02,2009,,,,0,01,2,00606,4341,0
08,0813,31,40077,5,1,06,-,4,2,006,31,05,2007,01,2,,0,01,2,00606,4341,0
08,0813,31,40077,5,1,05,-,4,2,024,03,07,1989,04,1,,1,01,2,00606,4341,21667
08,0813,31,40077,5,1,04,-,3,2,020,01,01,1993,05,3,3,0,01,2,00606,4341,0
08,0813,31,40077,5,1,03,-,3,1,026,26,10,1986,04,2,,0,01,2,00606,4341,0
08,0813,31,40077,5,1,02,-,2,1,060,15,03,1953,03,2,,0,01,2,00606,4341,0
08,0813,31,40077,5,1,01,-,1,2,057,15,06,1956,03,3,,0,01,2,00606,4341,0
08,0813,31,40077,1,1,03,-,3,2,038,25,10,1974,06,3,2,0,01,2,00606,4341,0
08,0813,31,40077,4,1,03,-,3,2,013,06,06,2000,03,1,,0,01,2,00606,4341,0
08,0813,31,40077,1,1,01,-,1,1,070,05,03,1943,02,6,,0,01,2,00606,4341,0
08,0813,31,40077,1,1,02,-,3,1,048,16,04,1965,04,3,,1,01,2,00606,4341,13048
08,0813,31,40077,4,1,02,-,3,2,017,09,02,1996,04,2,,0,01,2,00606,4341,0
08,0813,31,40077,4,1,01,-,1,1,037,23,05,1976,03,3,,1,01,2,00606,4341,4349
08,0813,31,40077,3,1,04,-,3,2,013,31,10,1999,03,1,,0,01,2,00606,4341,0
08,0813,31,40077,3,1,03,-,3,1,017,22,06,1996,03,1,,0,01,2,00606,4341,0
08,0813,31,40077,3,1,02,-,2,2,032,18,09,1980,00,,,0,01,2,00606,4341,0
08,0813,31,40077,3,1,01,-,1,1,043,08,12,1969,02,4,,1,01,2,00606,4341,8698
08,0813,31,40084,1,1,04,-,3,2,004,16,06,2009,,,,0,01,2,00607,4488,0
08,0813,31,40084,1,1,03,-,3,1,011,27,01,2002,02,5,,0,01,2,00607,4488,0
08,0813,31,40084,1,1,02,-,2,2,032,22,03,1981,03,1,,1,01,2,00607,4488,8960
08,0813,31,40084,1,1,01,-,1,1,033,22,09,1979,04,1,,0,01,2,00607,4488,0
08,0813,31,40084,4,1,02,-,2,2,026,19,03,1987,06,3,3,1,01,2,00607,4488,8960
08,0813,31,40084,4,1,01,-,1,1,023,01,02,1990,07,3,3,0,01,2,00607,4488,0
08,0813,31,40084,2,1,03,-,3,2,006,10,11,2006,02,1,,0,01,2,00607,4488,0
08,0813,31,40084,3,1,02,-,2,1,034,10,12,1978,02,5,,1,01,2,00607,4488,13489
08,0813,31,40084,3,1,03,-,3,1,020,03,09,1992,03,2,,0,01,2,00607,4488,0
08,0813,31,40084,3,1,04,-,3,1,013,17,11,1999,03,1,,0,01,2,00607,4488,0
08,0813,31,40084,2,1,01,-,1,1,024,21,03,1989,03,3,,1,01,2,00607,4488,8993
08,0813,31,40084,2,1,02,-,2,2,022,27,10,1990,03,3,,0,01,2,00607,4488,0
08,0813,31,40084,3,1,01,-,1,2,044,23,10,1968,03,3,,0,01,2,00607,4488,0
08,0813,31,40105,3,1,06,-,4,1,015,29,11,1997,03,3,,0,02,2,00608,7941,0
08,0813,31,40105,4,1,05,-,7,2,030,15,02,1983,03,3,,0,01,2,00608,7941,0
08,0813,31,40105,3,1,04,-,3,1,015,19,03,1998,03,3,,0,02,2,00608,7941,0
08,0813,31,40105,3,1,03,-,2,1,040,09,08,1973,03,3,,0,02,2,00608,7941,0
08,0813,31,40105,3,1,02,-,4,2,060,03,07,1953,00,,,1,02,2,00608,7941,0
08,0813,31,40105,3,1,01,-,1,2,032,06,12,1980,04,3,,0,02,2,00608,7941,0
08,0813,31,40105,2,1,01,-,1,2,050,06,10,1962,04,3,,1,01,2,00608,7941,7927
08,0813,31,40105,1,1,03,-,4,2,077,15,02,1936,00,,,0,01,2,00608,7941,0
08,0813,31,40105,1,1,02,-,2,2,060,01,04,1953,02,2,,0,01,2,00608,7941,0
08,0813,31,40105,1,1,01,-,1,1,061,06,04,1952,02,6,,1,01,2,00608,7941,23868
08,0813,31,40105,4,1,01,-,1,1,079,10,11,1933,02,3,,0,01,2,00608,7941,0
08,0813,31,40105,4,1,02,-,3,1,043,01,04,1970,03,1,,1,01,2,00608,7941,39780
08,0813,31,40105,4,1,03,-,3,1,034,04,11,1978,04,2,,0,01,2,00608,7941,0
08,0813,31,40105,4,1,04,-,5,1,038,18,02,1975,02,4,,0,01,2,00608,7941,0
08,0813,31,40105,3,1,05,-,3,2,012,07,11,2000,02,6,,0,02,2,00608,7941,0
08,0813,31,40108,1,1,02,-,2,2,032,07,06,1981,03,3,,1,01,2,00609,2841,5672
08,0813,31,40108,1,1,03,-,3,1,009,26,03,2004,02,3,,0,01,2,00609,2841,0
08,0813,31,40108,1,1,04,-,3,1,005,03,09,2007,01,3,,0,01,2,00609,2841,0
08,0813,31,40108,2,1,01,-,1,2,071,12,12,1941,02,2,,1,01,2,00609,2841,2836
08,0813,31,40108,2,1,02,-,3,1,014,09,07,1999,03,1,,0,01,2,00609,2841,0
08,0813,31,40108,1,1,01,-,1,1,031,16,10,1981,04,3,,0,01,2,00609,2841,0
08,0813,31,40108,3,1,02,-,2,2,040,18,12,1972,04,3,,1,01,2,00609,2841,5672
08,0813,31,40108,3,1,01,-,1,1,040,16,12,1972,03,3,,0,01,2,00609,2841,0
08,0813,31,40108,5,1,06,-,4,1,021,08,05,1992,03,3,,1,01,2,00609,2841,17078
08,0813,31,40108,5,1,05,-,3,2,021,12,11,1991,03,3,,0,01,2,00609,2841,0
08,0813,31,40108,5,1,04,-,3,1,022,23,10,1990,03,3,,0,01,2,00609,2841,0
08,0813,31,40108,5,1,03,-,3,2,028,07,12,1984,04,2,,0,01,2,00609,2841,0
08,0813,31,40108,5,1,02,-,2,1,049,24,03,1964,03,3,,0,01,2,00609,2841,0
08,0813,31,40108,5,1,01,-,1,1,049,29,08,1963,02,6,,0,01,2,00609,2841,0
08,0813,31,40108,4,1,06,-,3,1,009,31,07,2004,02,3,,0,01,2,00609,2841,0
08,0813,31,40108,4,1,05,-,3,2,012,29,04,2001,02,6,,0,01,2,00609,2841,0
08,0813,31,40108,4,1,04,-,3,1,016,16,10,1996,04,1,,0,01,2,00609,2841,0
08,0813,31,40108,4,1,03,-,3,1,018,17,04,1995,04,2,,0,01,2,00609,2841,0
08,0813,31,40108,4,1,02,-,2,2,035,28,12,1977,02,6,,0,01,2,00609,2841,0
08,0813,31,40108,2,1,03,-,4,1,010,10,01,2003,02,4,,0,01,2,00609,2841,0
08,0813,31,40108,4,1,01,-,1,1,041,20,06,1972,02,3,,1,01,2,00609,2841,8539
08,0813,31,40115,2,1,02,-,3,1,044,25,04,1969,02,3,,0,01,4,00610,6099,0
08,0813,31,40115,3,1,01,-,1,1,046,01,09,1966,02,3,,0,01,4,00610,6099,0
08,0813,31,40115,3,1,02,-,2,2,047,24,03,1966,03,3,,1,01,4,00610,6099,12220
08,0813,31,40115,3,1,03,-,3,2,017,06,03,1996,04,1,,0,01,4,00610,6099,0
08,0813,31,40115,1,1,01,-,1,1,039,13,08,1974,07,5,3,1,03,4,00610,6099,0
08,0813,31,40115,2,1,01,-,1,2,066,17,12,1946,02,3,,1,01,4,00610,6099,12220
08,0813,31,40115,1,1,03,-,3,1,003,01,10,2009,,,,0,03,4,00610,6099,0
08,0813,31,40115,4,1,04,-,3,2,007,31,10,2005,02,2,,0,01,4,00610,6099,0
08,0813,31,40115,4,1,03,-,3,2,013,30,12,1999,03,1,,0,01,4,00610,6099,0
08,0813,31,40115,4,1,02,-,2,2,037,26,01,1976,02,6,,1,01,4,00610,6099,12220
08,0813,31,40115,4,1,01,-,1,1,035,21,12,1977,02,6,,0,01,4,00610,6099,0
08,0813,31,40115,1,1,02,-,2,2,035,20,02,1978,07,5,3,0,03,4,00610,6099,0
08,0813,31,40139,2,1,01,-,1,2,077,20,08,1935,06,2,2,1,01,3,00611,5497,5603
08,0813,31,40139,3,1,01,-,1,1,066,03,08,1947,09,2,4,1,01,3,00611,5497,16119
08,0813,31,40139,3,1,02,-,2,2,060,01,08,1953,07,5,3,0,01,3,00611,5497,0
08,0813,31,40139,3,1,03,-,3,1,034,04,05,1979,07,5,3,0,01,3,00611,5497,0
08,0813,31,40139,1,1,01,-,1,1,078,24,09,1934,06,3,1,0,01,3,00611,5497,0
08,0813,31,40139,1,1,02,-,2,2,073,29,07,1940,06,3,1,1,01,3,00611,5497,22414
08,0813,31,40139,1,1,03,-,4,1,042,18,04,1971,03,3,,0,01,3,00611,5497,0
08,0813,31,40139,1,1,04,-,3,2,042,17,03,1971,07,5,3,0,01,3,00611,5497,0
08,0813,31,40139,1,1,05,-,4,2,013,24,09,1999,03,1,,0,01,3,00611,5497,0
08,0813,31,40139,1,1,06,-,4,2,010,10,05,2003,02,4,,0,01,3,00611,5497,0
08,0813,31,40139,5,1,01,-,1,1,076,03,05,1937,02,6,,1,01,3,00611,5497,16119
08,0813,31,40139,5,1,02,-,2,2,074,29,10,1938,06,2,1,0,01,3,00611,5497,0
08,0813,31,40139,5,1,03,-,3,1,047,24,12,1965,07,5,3,0,01,3,00611,5497,0
08,0813,31,40139,5,1,04,-,4,1,013,15,06,2000,02,6,,0,01,3,00611,5497,0
08,0813,31,40139,4,1,01,-,1,1,036,03,12,1976,06,3,3,1,02,3,00611,5497,0
08,0813,31,40144,1,1,01,-,1,2,068,12,10,1944,07,4,3,1,01,3,00612,6352,12950
08,0813,31,40144,1,1,02,-,5,2,021,07,06,1992,03,2,,0,01,3,00612,6352,0
08,0813,31,40144,1,1,03,-,5,1,015,06,09,1997,03,3,,0,01,3,00612,6352,0
08,0813,31,40144,3,1,01,-,1,1,053,21,05,1960,02,1,,1,01,3,00612,6352,24834
08,0813,31,40144,3,1,02,-,2,2,059,10,10,1953,02,6,,0,01,3,00612,6352,0
08,0813,31,40144,4,1,02,-,3,1,053,01,07,1960,04,3,,1,01,3,00612,6352,12417
08,0813,31,40144,3,1,04,-,3,2,026,25,09,1986,07,2,3,0,01,3,00612,6352,0
08,0813,31,40144,2,1,01,-,1,2,083,13,09,1929,02,6,,0,01,3,00612,6352,0
08,0813,31,40144,2,1,02,-,4,2,025,19,03,1988,07,4,3,0,01,3,00612,6352,0
08,0813,31,40144,2,1,03,-,3,2,047,30,05,1966,04,2,,1,01,3,00612,6352,19425
08,0813,31,40144,4,1,01,-,1,2,080,28,02,1933,02,5,,0,01,3,00612,6352,0
08,0813,31,40144,3,1,03,-,3,1,027,03,10,1985,07,4,3,0,01,3,00612,6352,0
08,0813,31,40203,4,1,02,-,2,2,055,05,07,1958,04,3,,1,01,4,00613,5934,23780
08,0813,31,40203,4,1,03,-,3,1,031,22,06,1982,07,4,3,0,01,4,00613,5934,0
08,0813,31,40203,4,1,04,-,3,2,025,11,10,1987,07,4,3,0,01,4,00613,5934,0
08,0813,31,40203,3,1,01,-,1,1,033,18,10,1979,07,5,3,1,01,4,00613,5934,11841
08,0813,31,40203,3,1,02,-,2,2,027,29,12,1985,07,5,3,0,01,4,00613,5934,0
08,0813,31,40203,5,1,01,-,1,1,078,20,08,1935,07,1,3,1,01,4,00613,5934,11841
08,0813,31,40203,5,1,02,-,2,2,072,06,07,1941,02,6,,0,01,4,00613,5934,0
08,0813,31,40203,2,1,01,-,1,2,039,06,08,1974,07,4,3,1,01,4,00613,5934,5945
08,0813,31,40203,2,1,02,-,3,1,003,19,08,2009,,,,0,01,4,00613,5934,0
08,0813,31,40203,2,1,03,-,3,2,008,19,10,2004,02,2,,0,01,4,00613,5934,0
08,0813,31,40203,1,1,01,-,1,2,067,13,06,1946,06,2,2,1,01,4,00613,5934,5945
08,0813,31,40203,4,1,01,-,1,1,066,11,11,1946,07,5,3,0,01,4,00613,5934,0
08,0813,31,40206,1,1,03,-,3,1,019,22,03,1994,04,2,,0,01,4,00614,6835,0
08,0813,31,40206,3,1,02,-,3,1,021,19,02,1992,04,2,,1,01,4,00614,6835,27278
08,0813,31,40206,5,1,02,-,2,2,052,18,06,1961,07,4,3,1,01,4,00614,6835,20543
08,0813,31,40206,3,1,01,-,1,2,045,06,12,1967,06,2,2,0,01,4,00614,6835,0
08,0813,31,40206,4,1,04,-,3,1,008,26,07,2005,02,3,,0,01,4,00614,6835,0
08,0813,31,40206,5,1,03,-,3,2,022,07,04,1991,07,2,3,0,01,4,00614,6835,0
08,0813,31,40206,5,1,04,-,3,1,015,05,09,1997,04,1,,0,01,4,00614,6835,0
08,0813,31,40206,1,1,01,-,1,2,048,10,07,1965,02,6,,1,01,4,00614,6835,20543
08,0813,31,40206,1,1,02,-,3,2,022,26,08,1990,07,1,3,0,01,4,00614,6835,0
08,0813,31,40206,4,1,03,-,3,2,013,01,03,2000,03,1,,0,01,4,00614,6835,0
08,0813,31,40206,4,1,02,-,2,2,035,22,10,1977,07,2,3,0,01,4,00614,6835,0
08,0813,31,40206,4,1,01,-,1,1,036,30,10,1976,04,3,,1,01,4,00614,6835,13639
08,0813,31,40206,3,1,04,-,4,2,019,14,01,1994,04,2,,0,01,4,00614,6835,0
08,0813,31,40206,3,1,03,-,3,2,019,20,11,1993,04,3,,0,01,4,00614,6835,0
08,0813,31,40206,5,1,01,-,1,1,049,14,01,1964,04,3,,0,01,4,00614,6835,0
08,0813,31,40236,2,1,02,-,2,2,034,22,11,1978,07,4,3,1,01,3,00615,4729,9641
08,0813,31,40236,2,1,01,-,1,1,033,17,10,1979,07,4,3,0,01,3,00615,4729,0
08,0813,31,40236,4,1,03,-,3,1,009,21,07,2004,02,3,,0,01,3,00615,4729,0
08,0813,31,40236,3,1,04,-,3,2,002,26,11,2010,,,,0,01,3,00615,4729,0
08,0813,31,40236,3,1,03,-,3,1,009,20,05,2004,02,3,,0,01,3,00615,4729,0
08,0813,31,40236,3,1,02,-,3,2,011,02,10,2001,02,6,,0,01,3,00615,4729,0
08,0813,31,40236,3,1,01,-,1,2,034,22,12,1978,07,4,3,1,01,3,00615,4729,4821
08,0813,31,40236,2,1,04,-,3,1,001,11,10,2011,,,,0,01,3,00615,4729,0
08,0813,31,40236,1,1,01,-,1,2,029,12,09,1983,07,4,3,0,01,3,00615,4729,0
08,0813,31,40236,1,1,02,-,4,2,027,31,05,1986,07,4,3,1,01,3,00615,4729,9641
08,0813,31,40236,5,1,01,-,1,1,044,05,08,1969,06,3,2,1,01,3,00615,4729,13867
08,0813,31,40236,5,1,02,-,2,2,044,07,09,1968,04,3,,0,01,3,00615,4729,0
08,0813,31,40236,5,1,03,-,3,1,019,18,05,1994,04,3,,0,01,3,00615,4729,0
08,0813,31,40236,5,1,04,-,3,2,013,08,10,1999,02,5,,0,01,3,00615,4729,0
08,0813,31,40236,2,1,03,-,3,2,008,11,12,2004,02,3,,0,01,3,00615,4729,0
08,0813,31,40236,4,1,01,-,1,2,037,22,05,1976,07,7,3,1,01,3,00615,4729,4821
08,0813,31,40236,4,1,02,-,3,1,015,06,07,1998,03,3,,0,01,3,00615,4729,0
08,0813,31,40237,4,1,02,-,2,2,021,02,09,1991,03,3,,0,01,2,00616,3787,0
08,0813,31,40237,4,1,01,-,1,1,024,07,06,1989,02,6,,1,01,2,00616,3787,7588
08,0813,31,40237,3,1,05,-,3,2,003,03,07,2010,,,,0,01,2,00616,3787,0
08,0813,31,40237,3,1,04,-,3,1,004,14,09,2008,,,,0,01,2,00616,3787,0
08,0813,31,40237,3,1,03,-,3,1,011,25,04,2002,02,5,,0,01,2,00616,3787,0
08,0813,31,40237,3,1,02,-,3,1,013,09,12,1999,02,6,,0,01,2,00616,3787,0
08,0813,31,40237,3,1,01,-,1,2,033,21,03,1980,03,3,,1,01,2,00616,3787,3780
08,0813,31,40237,2,1,02,-,3,1,038,02,08,1975,06,2,2,1,01,2,00616,3787,7588
08,0813,31,40237,2,1,01,-,1,1,065,23,09,1947,00,,,0,01,2,00616,3787,0
08,0813,31,40237,5,1,07,-,4,2,000,06,08,2012,,,,0,01,2,00616,3787,0
08,0813,31,40237,5,1,06,-,4,1,002,17,05,2011,,,,0,01,2,00616,3787,0
08,0813,31,40237,5,1,05,-,3,2,024,08,12,1988,03,3,,0,01,2,00616,3787,0
08,0813,31,40237,5,1,04,-,4,1,029,10,08,1983,04,3,,0,01,2,00616,3787,0
08,0813,31,40237,5,1,03,-,3,1,021,25,09,1991,04,3,,0,01,2,00616,3787,0
08,0813,31,40237,1,1,02,-,2,2,041,11,04,1972,02,6,,1,01,2,00616,3787,7561
08,0813,31,40237,5,1,01,-,1,1,063,15,02,1950,02,3,,1,01,2,00616,3787,18971
08,0813,31,40237,5,1,02,-,2,2,058,10,11,1954,02,3,,0,01,2,00616,3787,0
08,0813,31,40237,1,1,01,-,1,1,048,15,03,1965,03,1,,0,01,2,00616,3787,0
08,0813,31,40299,5,1,01,-,1,2,051,02,08,1962,07,4,3,1,01,3,00617,5243,16034
08,0813,31,40299,5,1,02,-,3,1,026,18,04,1987,07,5,3,0,01,3,00617,5243,0
