"PER,C,4","AGEB,C,4","CD,C,2","PRO_VIV,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S4P24_1,C,1","S4P24_2,C,1","S4P24_3,C,1","S4P24_4,C,1","S4P24_5,C,1","S4P24_6,C,1","S4P24_7,C,1","S4P24_8,C,1","S4P24_9,C,1","S4P24_10,C,1","S4P25_1,C,1","S4P25_2,C,1","S4P25_3,C,1","S4P25_4,C,1","S4P25_5,C,1","S4P25_6,C,1","S4P25_7,C,1","S4P26_1,C,1","S4P26_2,C,1","S4P26_3,C,1","S4P26_4,C,1","S4P26_5,C,1","S4P26_6,C,1","S4P26_7,C,1","S4P26_8,C,1","S4P26_9,C,1","S4P26_10,C,1","S4P26_11,C,1","S4P27_1,C,1","S4P27_2,C,1","S4P27_3,C,1","S4P27_4,C,1","S4P27_5,C,1","S4P28_1,C,1","S4P28_2,C,1","S4P28_3,C,1","S4P28_4,C,1","S4P28_5,C,1","S4P28_6,C,1","S4P29,C,1","S4P29_ES,C,50","S4P29_1,C,1","S4P29_1_ES,C,50","S4P29_2,C,1","S4P29_3,C,1","S4P29_4,C,1","S4P29_5,C,1","S4P29_6,C,1","S4P30_1,C,1","S4P30_2,C,1","S4P30_3,C,1","S4P30_4,C,1","S4P30_5,C,1","S4P30_6,C,1","S4P30_7,C,1","S4P30_8,C,1","S4P31_1,C,1","S4P31_2,C,1","S4P31_3,C,1","S4P32,C,1","S4P32_1,C,1","S4P32_2,C,1","S4P33_1,C,1","S4P33_2,C,1","S4P33_3,C,1","S4P33_4,C,1","S4P33_5,C,1","S4P33_6,C,1","S4P33_7,C,1","S4P34,C,1","S4P34_1,C,1","S4P35,C,1","S5P1,C,1","S5P2_1,C,1","S5P2_2,C,1","S5P2_3,C,1","S5P2_4,C,1","S5P2_5,C,1","S5P2_6,C,1","S5P3,C,1","S5P4_1,C,1","S5P4_2,C,1","S5P4_3,C,1","S5P4_4,C,1","S5P4_5,C,1","S5P4_6,C,1","S5P4_7,C,1","S5P4_8,C,1","S5P4_9,C,1","S5P4_ES,C,20","S5P5,C,1","S5P6_1,C,1","S5P6_2,C,1","S5P6_3,C,1","S5P6_4,C,1","S5P6_5,C,1","S5P6_6,C,1","S5P6_7,C,1","S5P6_8,C,1","S5P6_9,C,1","S5P6_10,C,1","S5P6_11,C,1","S5P6_12,C,1","S5P6_13,C,1","S5P6_14,C,1","S5P7,C,1","S5P8,C,1","S5P9,C,1","S5P10_1,C,1","S5P10_2,C,1","S5P10_3,C,1","S5P10_4,C,1","S5P10_5,C,1","S5P10_6,C,1","S5OBS,C,50","FAC,N,6,0"
0809,159A,14,0025,01,0300,1,1,02,2,2,2,2,2,3,2,2,2,2,2,4,2,2,3,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,3,1,1,1,4,1,2,2,1,,1,,2,2,,2,1,3,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4P8_I_10.SOLO TIENE ACCESO EN SU HOGAR,13261
0809,159A,14,0085,01,0300,2,1,02,2,2,2,2,2,2,1,2,2,3,1,4,3,2,2,1,2,1,1,1,2,2,1,3,1,4,3,1,4,2,3,4,2,1,2,3,3,2,2,2,,1,,2,2,,2,1,3,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,3,1,0,0,0,0,0,1,1,1,1,2,2,1,1,1,2,2,,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,2,,11047
0809,159A,14,0139,01,0300,3,1,03,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,,2,,1,2,,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,3,3,2,2,2,2,,1,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23814
0809,159A,14,0193,01,0300,4,1,01,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,3,2,2,2,,2,,2,2,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,4,2,2,4,3,2,,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,5,1,1,1,1,2,2,1,1,,11047
0809,2795,14,0108,01,0047,4,2,01,3,2,2,3,2,3,3,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,2,2,2,2,2,2,3,2,2,2,1,,2,,2,2,,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12748
0809,3223,14,0058,01,0193,4,2,01,2,2,2,2,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,1,,2,,2,2,,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17086
0809,0604,14,0008,01,0013,1,1,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,1,,1,,1,2,,2,1,4,4,1,4,1,1,1,1,1,1,1,1,2,1,2,2,3,2,2,2,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14132
0809,0604,14,0113,01,0013,5,1,02,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,3,2,2,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,3,2,3,3,2,2,,3,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,1,1,4,4,4,4,2,2,,9005
0809,3223,14,0058,01,0193,4,1,01,2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,3,2,1,,1,,3,2,,2,3,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,5,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14709
0809,2511,14,0042,01,0268,2,1,01,2,2,2,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,1,2,2,2,3,3,3,2,2,3,2,2,3,2,3,1,1,2,2,3,1,,2,,3,2,,2,2,1,1,1,1,2,1,1,1,2,1,4,1,1,1,2,2,2,2,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9834
0809,262A,14,0026,01,0328,1,1,02,2,2,2,3,3,3,3,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,2,2,3,3,2,1,,2,,1,2,,2,1,2,1,1,1,1,2,1,1,2,3,2,1,2,1,2,2,3,3,3,3,2,2,,3,1,1,0,0,0,0,1,1,1,1,3,1,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,1,2,2,2,1,2,ESTA VIVIENDA SE RECAPTURO EN LA PDA DEL SUPERVISO,8721
0809,262A,14,0051,01,0328,2,1,01,2,2,2,2,2,3,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,2,2,2,1,,2,,4,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,2,3,2,3,3,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTA VIVIENDA SE RECAPTURO EN LA PDA DEL SUPERVISO,10950
0809,1299,14,0191,01,0122,2,1,02,2,2,1,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,2,3,2,5,2,2,2,4,2,3,1,,2,,2,2,,2,2,1,1,1,4,1,1,1,1,1,2,1,1,1,1,4,3,4,3,4,3,3,2,,2,1,1,1,1,0,0,0,1,1,1,1,2,1,1,1,2,2,,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,5,2,1,1,6,1,2,1,1,SE CORRIGIO INFORMACION EN DATOS SOCIODEMOGRAFICOS,17956
0809,2206,14,0080,01,0151,4,1,01,5,5,5,2,5,5,3,5,5,5,2,2,5,2,5,5,2,5,5,5,2,5,5,5,5,5,5,3,5,5,5,5,3,2,5,5,5,5,5,1,,1,,5,2,,2,5,4,4,1,4,4,4,1,4,5,5,5,2,,,2,5,5,5,5,2,5,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10674
0809,3223,14,0045,01,0193,3,1,01,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,,1,,2,2,,2,3,2,2,3,1,1,1,1,1,1,1,1,2,,,2,2,3,3,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11403
0809,2719,14,0020,01,0196,1,1,01,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,2,1,1,2,3,2,2,1,,1,,2,2,,2,2,4,1,1,4,2,3,1,1,1,1,1,1,2,1,1,2,2,2,3,2,2,1,2,2,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9337
0809,2719,14,0099,01,0196,4,1,03,2,2,2,3,2,3,2,2,3,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,3,2,2,3,2,1,2,1,3,2,3,1,,2,,2,2,,2,1,2,1,1,2,1,2,1,1,3,1,1,1,1,1,3,2,4,3,3,4,3,2,,3,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14631
0809,2719,14,0127,01,0196,5,1,02,2,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2,2,3,3,2,3,2,2,3,2,3,3,2,2,2,2,3,2,2,2,,2,,3,2,,2,2,1,1,1,1,1,1,1,1,1,3,3,1,2,1,3,2,3,3,3,3,2,2,,3,1,1,0,0,0,0,0,1,1,1,2,3,2,1,1,2,1,EXPOSICIONES,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,3,2,1,2,4,2,4,4,2,,9267
0809,2511,14,0017,01,0268,1,1,02,2,2,2,2,2,3,3,3,3,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,4,4,3,4,2,3,2,2,4,3,2,1,,1,,3,2,,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,4,3,3,4,4,2,,1,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11118
0809,2511,14,0065,01,0268,3,1,01,2,2,2,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,3,4,2,2,2,2,2,2,2,2,,2,,1,2,,2,2,4,1,2,1,1,2,1,1,2,2,2,1,2,1,2,2,3,2,2,2,2,2,,1,1,1,0,0,0,0,0,1,2,1,2,1,2,1,1,2,2,,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,4,2,1,3,2,3,5,5,3,,19742
0809,2511,14,0084,01,0268,4,1,01,2,2,1,3,3,4,2,2,2,3,1,4,1,2,4,1,1,3,2,1,1,2,2,5,3,3,1,2,3,1,4,3,1,1,1,2,2,3,2,2,,1,,4,1,4,1,2,3,1,1,1,1,2,1,2,2,2,1,1,2,1,2,3,3,1,4,1,1,2,,2,1,1,1,0,0,0,1,1,1,1,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,4,2,2,4,1,2,,4936
0809,2511,14,0108,01,0268,5,1,01,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,,1,,3,2,,2,1,3,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,3,2,3,3,2,2,,1,1,1,0,0,0,0,0,1,2,1,2,2,1,1,1,1,2,,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,,9871
0809,255A,14,0018,01,0285,1,1,01,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,,2,,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,2,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8403
0809,255A,14,0045,01,0285,2,1,01,2,2,2,3,3,3,3,2,2,3,1,4,3,1,2,2,2,1,1,1,1,1,1,1,1,3,2,2,3,2,1,4,4,1,2,2,3,3,2,2,,2,,3,1,3,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,4,3,4,4,2,1,3,1,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,1,CONSTRUCCION DE CENT,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,3,2,1,1,1,5,3,1,,8403
0809,255A,14,0071,01,0285,3,1,01,2,5,2,3,3,3,3,3,4,2,2,3,2,1,3,2,4,2,2,2,2,2,2,3,3,3,3,2,5,2,2,3,2,2,2,2,3,2,2,1,,2,,2,2,,2,2,4,4,1,4,1,1,1,2,3,1,3,1,2,1,2,2,3,3,5,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8403
0809,255A,14,0095,01,0285,4,1,02,2,2,1,3,3,3,2,3,2,2,2,3,3,1,4,2,3,2,2,2,3,2,2,4,2,4,3,2,2,4,2,3,2,2,2,2,2,3,4,2,,2,,1,1,4,1,2,2,1,1,1,1,2,1,2,4,1,3,1,1,1,2,2,3,2,4,2,2,1,3,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,DIFUSION DE TALENTO,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,5,3,1,1,1,1,2,4,2,,10124
0809,255A,14,0124,01,0285,5,1,01,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,1,,1,,3,2,,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,3,2,5,3,2,2,,3,1,1,0,0,0,0,0,1,1,1,3,3,3,1,3,3,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,1,1,1,1,1,1,,10804
0809,0500,14,0104,01,0293,4,1,05,1,1,1,3,1,2,2,2,3,1,1,4,2,1,4,1,1,1,1,1,1,1,2,3,2,3,2,2,2,2,1,4,4,2,1,2,3,3,2,2,,2,,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,5,2,1,1,2,2,2,2,1,,25341
0809,0500,14,0141,01,0293,5,1,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,2,,5,2,,2,4,1,1,2,3,1,2,3,4,1,1,3,1,2,1,2,2,2,2,2,3,4,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077
0809,2668,14,0019,01,0326,1,1,02,2,2,2,2,3,3,3,2,2,2,1,3,2,2,4,2,2,3,2,2,2,2,2,2,2,3,1,2,3,3,4,4,2,2,2,3,3,3,3,1,,1,,2,2,,2,2,3,1,1,4,1,2,1,1,3,1,1,1,2,2,1,3,3,1,3,3,2,2,,2,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11397
0809,2668,14,0041,01,0326,2,1,03,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,5,2,4,2,2,2,2,2,3,3,3,3,2,2,2,2,3,2,3,1,,2,,2,2,,2,1,3,1,3,3,1,1,1,1,1,1,3,1,1,1,2,3,2,3,2,2,2,1,3,2,1,1,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12667
0809,2668,14,0068,01,0326,3,1,05,3,2,3,4,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2,3,2,,2,,3,2,,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,3,2,3,2,3,1,2,3,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16293
0809,2668,14,0118,01,0326,5,1,02,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,3,2,3,3,2,2,2,3,2,3,2,1,,1,,3,2,,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,3,3,3,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15201
0809,262A,14,0078,01,0328,3,1,01,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,1,,2,,1,2,,2,1,3,2,3,2,1,3,1,1,1,1,4,1,2,1,2,2,2,2,3,2,2,2,,2,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12295
0809,262A,14,0111,01,0328,4,1,02,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,3,2,1,,1,,3,2,,2,2,4,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10506
0809,1320,14,0016,01,0385,1,1,03,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,,2,,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,1,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18565
0809,1320,14,0040,01,0385,2,1,01,3,5,5,2,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2,,5,2,,2,5,4,1,1,4,4,4,1,4,1,1,1,2,,,2,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10399
0809,1320,14,0069,01,0385,3,1,02,2,2,3,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,,1,,3,2,,2,2,4,1,1,1,1,4,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,0,0,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20650
0809,1320,14,0098,01,0385,4,1,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,,2,2,,2,3,4,1,1,1,1,1,1,1,1,1,1,2,,,1,1,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18565
0809,1320,14,0128,01,0385,5,1,01,5,5,2,5,5,4,3,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,5,5,3,4,2,2,2,3,3,4,5,1,,2,,3,2,,2,2,4,1,1,1,1,1,1,4,1,1,1,2,,,5,5,2,5,5,2,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327
0809,2668,14,0041,01,0326,2,2,01,2,2,2,2,5,5,5,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,3,2,2,2,1,,2,,1,2,,2,3,1,1,1,4,1,4,1,1,1,5,1,2,,,2,2,2,5,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14246
0809,1744,14,0012,01,0039,1,1,01,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,,1,,3,2,,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,2,3,2,1,3,3,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,4,2,1,2,2,2,2,2,2,,5279
0809,1299,14,0385,01,0122,5,1,03,2,2,2,3,2,3,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,3,3,2,2,,2,,2,2,,2,2,2,1,1,1,2,1,1,1,2,1,3,1,1,1,3,2,3,3,3,5,5,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16872
0809,159A,14,0253,01,0300,5,1,02,2,1,1,1,1,3,3,1,3,1,1,3,2,2,5,1,2,2,2,2,1,1,1,3,1,3,1,2,2,2,3,1,3,1,2,3,1,2,2,1,,2,,1,2,,2,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,2,,3,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11047
0809,262A,14,0138,01,0328,5,1,03,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,,1,2,,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16817
0809,0579,21,0074,02,0009,5,1,03,2,2,2,2,2,3,2,2,2,1,2,3,4,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,4,2,2,2,,2,,1,2,,2,2,3,2,1,1,1,1,1,2,3,3,1,1,2,1,2,2,3,3,2,2,1,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12356
0809,3272,21,0041,02,0019,2,1,02,2,2,2,3,2,2,3,3,5,2,2,3,3,2,3,2,3,3,3,3,2,2,3,3,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,1,,1,,3,2,,2,3,4,1,1,2,1,1,1,2,5,5,1,2,,,1,2,3,3,3,4,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9770
0809,3272,21,0103,02,0019,5,1,02,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,3,1,4,5,1,1,1,3,1,4,1,3,1,1,1,4,1,1,2,,2,,4,2,,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,3,1,2,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9770
0809,3041,21,0037,02,0021,3,1,01,2,2,2,1,2,2,2,2,1,1,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,3,1,1,1,4,2,2,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3,2,1,2,1,1,2,1,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14570
0809,3041,21,0050,02,0021,4,1,02,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,3,2,2,3,2,3,2,1,3,3,3,1,1,,1,,3,2,,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9713
0809,1685,21,0022,02,0121,1,1,01,5,5,1,5,5,5,1,4,2,1,3,3,1,4,1,4,3,1,1,1,1,1,5,3,5,5,1,1,5,2,1,5,5,1,1,1,1,1,1,1,,2,,1,2,,2,1,3,1,1,1,1,1,1,1,3,3,3,2,,,1,1,1,1,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21634
0809,1685,21,0106,02,0121,4,1,01,2,2,2,2,5,5,3,3,3,2,2,2,3,2,2,2,2,2,2,1,1,1,2,3,2,4,2,2,5,2,2,5,5,2,2,2,3,2,2,1,,2,,5,2,,2,1,2,1,1,2,2,2,1,2,1,1,1,2,,,1,2,2,2,5,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10817
0809,3395,21,0123,02,0143,5,1,01,2,2,2,2,4,3,3,3,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,,2,,2,2,,2,1,2,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,2,4,2,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8603
0809,1346,21,0014,02,0169,1,1,03,3,2,2,1,2,1,3,2,2,1,4,4,2,1,1,1,1,1,2,2,1,2,2,3,3,2,3,1,1,1,1,3,2,2,1,1,3,1,3,1,,2,,2,2,,2,1,2,1,1,1,1,2,1,2,2,1,1,2,,,1,1,3,2,4,4,4,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005
0809,1346,21,0047,02,0169,2,1,02,2,2,2,2,4,3,3,2,2,2,3,2,4,1,3,2,3,2,2,2,1,2,2,2,2,4,1,2,2,1,2,4,3,1,1,1,4,1,2,2,,2,,2,2,,2,1,4,1,1,1,1,1,1,1,5,3,3,1,2,1,1,1,4,3,2,2,2,1,3,3,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8461
0809,1346,21,0074,02,0169,3,1,02,1,1,1,1,1,2,1,1,2,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,3,4,1,1,1,3,4,1,2,,2,,1,2,,2,1,3,1,1,1,1,2,1,3,3,1,4,1,1,1,1,1,4,3,1,4,2,2,,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,,7293
