"PER,C,4","AGEB,C,4","CD,C,2","PRO_VIV,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S3P1,C,2","S3P1_2,C,1","S3P2,C,4","S3P2_ES,C,50","S3P3,C,1","S3P4_1,C,1","S3P4_2,C,1","S3P4_3,C,1","S3P4_4,C,1","S3P5,C,1","S3P6,C,2","S3P7,C,1","S3P7_1_1,C,1","S3P7_1_2,C,1","S3P7_2_1,C,1","S3P7_2_2,C,1","S3P8,C,1","S3P9,C,1","S3P10,C,1","S3P11_ES,C,100","S3P12_C,C,4","S3P12_ES,C,50","S3P13_ES,C,50","S3P14_C,C,4","S3P14_ES,C,100","S3P15,C,1","S4P1_1,C,1","S4P1_2,C,1","S4P1_3,C,1","S4P1_4,C,1","S4P1_5,C,1","S4P1_6,C,1","S4P1_7,C,1","S4P1_1_1,C,1","S4P1_1_2,C,1","S4P1_1_3,C,1","S4P1_1_4,C,1","S4P1_1_5,C,1","S4P1_1_6,C,1","S4P1_1_7,C,1","S4P1_1_ES,C,50","S4P1_2_1,C,1","S4P1_2_2,C,1","S4P1_2_3,C,1","S4P1_2_4,C,1","S4P1_2_5,C,1","S4P1_2_6,C,1","S4P1_2_7,C,1","S4P1_2_8,C,1","S4P1_2_9,C,1","S4P1_2_10,C,1","S4P1_2_11,C,1","S4P1_2_ES,C,50","S4P2_1,C,1","S4P2_2,C,1","S4P2_3,C,1","S4P2_4,C,1","S4P2_5,C,1","S4P2_6,C,1","S4P2_7,C,1","S4P3_1,C,1","S4P3_2,C,1","S4P3_3,C,1","S4P3_4,C,1","S4P3_5,C,1","S4P3_6,C,1","S4P3_7,C,1","S4P3_8,C,1","S4P3_9,C,1","S4P4,C,3","S4P4_1,C,3","S4P4_2,C,3","S4P5,C,3","S4P5_1,C,3","S4P5_2,C,3","S4P6,C,1","S4P6_1,C,2","S4P6_2,C,2","S4P6_3,C,2","S4P7,C,2","S4P7_1,C,2","S4P7_2,C,2","S4P7_3,C,2","S4P7_R1,C,50","S4P7_R2,C,50","S4P7_R3,C,50","S4P8,C,1","S4P8_1_1,C,2","S4P8_1_2,C,2","S4P8_1_ES,C,50","S4P9,C,1","S4P10,C,1","S4P10_1,C,2","S4P11_1,C,1","S4P11_2,C,1","S4P11_3,C,1","S4P11_4,C,1","S4P11_5,C,1","S4P11_6,C,1","S4P11_7,C,1","S4P11_8,C,1","S4P11_9,C,1","S4P11_10,C,1","S4P11_11,C,1","S4P11_12,C,1","S4P11_13,C,1","S4P11_14,C,1","S4P11_15,C,1","S4P11_16,C,1","S4P11_ES,C,50","S4P12_1,C,1","S4P12_2,C,1","S4P12_3,C,1","S4P12_4,C,1","S4P12_5,C,1","S4P12_6,C,1","S4P12_7,C,1","S4P12_1_1,C,1","S4P12_1_2,C,1","S4P12_1_3,C,1","S4P12_1_4,C,1","S4P12_1_5,C,1","S4P12_1_6,C,1","S4P12_1_7,C,1","S4P12_1_8,C,1","S4P12_1_9,C,1","S4P12_1_10,C,1","S4P12_1_ES,C,50","S4P12_2_1,C,1","S4P12_2_2,C,1","S4P12_2_3,C,1","S4P12_2_4,C,1","S4P12_2_5,C,1","S4P12_2_6,C,1","S4P12_2_7,C,1","S4P12_2_8,C,1","S4P12_2_ES,C,50","S4P13_1,C,1","S4P13_2,C,1","S4P13_3,C,1","S4P13_4,C,1","S4P13_5,C,1","S4P13_6,C,1","S4P14_1,C,2","S4P14_2,C,2","S4P14_3,C,2","S4P14_4,C,2","S4P14_5,C,2","S4P14_6,C,2","S4P14_7,C,2","S4P14_8,C,2","S4P14_9,C,2","S4P14_10,C,2","S4P14_11,C,2","S4P14_12,C,2","S4P15_1,C,1","S4P15_2,C,1","S4P15_3,C,1","S4P15_4,C,1","S4P15_5,C,1","S4P15_6,C,1","S4P15_7,C,1","S4P15_8,C,1","S4P15_9,C,1","S4P15_10,C,1","S4P15_11,C,1","S4P15_12,C,1","S4P15_13,C,1","S4P15_14,C,1","S4P16_1,C,1","S4P16_2,C,1","S4P16_3,C,1","S4P16_4,C,1","S4P16_5,C,1","S4P16_6,C,1","S4P16_7,C,1","S4P16_8,C,1","S4P16_9,C,1","S4P16_10,C,1","S4P16_11,C,1","S4P16_12,C,1","S4P17_1,C,1","S4P17_2,C,1","S4P17_3,C,1","S4P17_4,C,1","S4P17_5,C,1","S4P17_ES,C,50","S4P17_6,C,1","S4P17_7,C,1","S4P18_1,C,1","S4P18_2,C,1","S4P18_3,C,1","S4P18_4,C,1","S4P18_5,C,1","S4P18_6,C,1","S4P18_7,C,1","S4P18_8,C,1","S4P18_9,C,1","S4P18_10,C,1","S4P19_1,C,1","S4P19_2,C,1","S4P19_3,C,1","S4P19_4,C,1","S4P19_5,C,1","S4P19_6,C,1","S4P19_7,C,1","S4P19_8,C,1","S4P19_9,C,1","S4P19_10,C,1","S4P19_11,C,1","S4P19_12,C,1","S4P19_13,C,1","S4P19_14,C,1","S4P19_15,C,1","S4P19_16,C,1","S4P19_17,C,1","S4P19_18,C,1","S4P19_19,C,1","S4P19_20,C,1","S4P20,C,1","S4P21,C,1","S4P22_1,C,1","S4P22_2,C,1","S4P23_1,C,1","S4P23_2,C,1","S4P23_3,C,1","S4P23_4,C,1","S4P23_5,C,1","S4P23_6,C,1","S4P23_7,C,1","S4P23_8,C,1","S4P23_9,C,1","S4P23_10,C,1","S4P23_11,C,1","FAC,N,6,0"
0809,5240,24,0112,25,0301,4,1,03,04,3,,,,,,,,1,18,2,,,2,2,1,,1,PROVEEDOR DE EMPRESA KIR,7130,PROVEEDOR,QUALTYA ALIMENTOS,3110,ELABORACION Y VENTA DE PRODUCTOS LACTEOS,2,3,4,3,3,2,3,3,,,,,,,,,0,1,1,0,0,0,1,1,0,0,0,,3,3,4,4,3,4,3,6,5,4,2,3,1,,,,024,000,000,007,000,000,3,01,01,00,00,,,,,,,2,,,,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,,1,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,1,2,3,3,08,09,08,10,08,09,07,07,08,08,09,09,2,2,3,2,2,3,3,2,2,3,2,2,2,3,2,3,4,3,4,2,4,1,4,2,2,4,3,,1,2,,,,,3,3,3,4,3,4,4,4,3,4,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,2,3,2,2,,2,2,1,2,1,2,3,2,2,3,3,25744
0809,5240,24,0140,25,0301,5,1,01,02,6,,,,,,,,,,,,,,,1,,4,ALBANILERIA,5260,ALBAÑIL,SIN NOMBRE,2382,ALBAÑILES SIN NOMBRE,2,4,3,2,1,2,4,3,,,,,,,,,0,0,0,1,1,1,1,0,1,1,0,,4,3,3,2,3,4,3,4,2,5,6,1,3,,,,021,007,000,000,,,7,02,01,01,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,1,0,0,0,0,0,,3,3,2,1,2,3,06,08,05,10,10,07,05,09,09,05,10,06,3,2,3,3,2,2,3,3,3,3,3,2,3,5,1,1,3,5,5,5,3,1,3,3,4,5,,2,3,1,,,,,4,4,2,2,2,2,4,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,2,2,2,1,2,3,3,2,,1,1,2,2,2,2,3,3,3,3,3,14121
0809,3738,24,0018,25,0351,1,1,02,03,3,,,,,,,,,,,,,,,1,,1,CHOFER DE TRANSPORTE URBANO,5520,OPRRADOR DE TRANSPORTE URBANO,TRANSPORTES LAIJA,4850,TRANSPORTAR PERSONAS,2,3,4,4,3,3,3,4,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,,3,4,3,4,3,3,4,3,4,5,6,2,1,,,,009,002,000,015,004,000,4,02,01,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,3,2,2,2,10,10,10,10,08,08,08,09,09,10,10,08,2,2,4,3,2,2,2,4,2,2,2,2,2,5,2,2,2,2,2,2,2,1,2,2,2,2,,1,3,2,,,,,3,3,3,5,3,3,1,3,3,3,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,2,2,2,2,2,3,2,2,3,2,1,30313
0809,3738,24,0035,25,0351,2,1,02,03,3,,,,,,,,,,,,,,,8,3,6,,,,,,,,2,2,2,3,1,4,3,,,,,,,,,1,0,1,1,0,0,0,1,1,1,0,,1,1,1,3,3,4,3,3,4,6,1,2,5,,,,000,,,000,,,0,,,,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,3,3,2,3,09,10,10,10,08,08,10,10,10,10,10,08,3,1,1,2,3,2,5,4,3,3,2,2,3,5,1,1,3,3,3,1,3,1,1,3,5,3,,3,1,2,,,,,2,2,2,5,4,4,4,4,4,4,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,1,2,1,3,2,,2,2,2,2,2,3,3,3,2,3,2,10324
0809,3738,24,0092,25,0351,5,1,02,03,3,,,,,,,,,,,,,,,5,5,,,,,,,,,3,4,2,2,1,3,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,,3,4,3,3,2,3,2,6,5,4,3,2,1,,,,024,012,000,000,,,7,03,01,01,04,01,00,01,TV Y NOVELAS,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,1,0,0,0,,2,2,3,2,2,2,07,09,07,10,08,09,08,10,10,10,10,08,2,1,4,2,1,1,1,3,4,4,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,,3,2,1,,,,,4,4,3,3,3,3,4,4,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,1,1,3,3,2,,1,1,1,1,1,3,2,3,2,3,3,10104
0809,0095,24,0064,25,0355,3,1,01,02,6,,,,,,,,,,,,,,,8,5,,,,,,,,,1,1,1,2,2,3,2,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,,2,2,2,2,2,2,2,2,3,4,6,1,5,,,,007,007,000,007,007,000,3,01,01,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,3,3,3,3,09,06,10,10,09,09,09,10,10,10,10,08,4,4,4,2,3,2,2,3,3,4,4,2,3,5,2,2,2,2,2,2,2,2,2,2,2,2,,1,3,2,,,,,3,2,2,4,4,4,3,4,4,4,1,1,1,3,1,3,1,3,1,3,1,3,1,1,1,2,3,1,1,1,3,4,2,,2,2,2,2,2,3,2,2,2,2,2,15222
0809,0095,24,0118,25,0355,5,1,03,02,6,,,,,,,,,,,,,,,1,,4,ELABORACION Y VENTA DE TORTAS. DULCES REFRESCOS.GALLETAS Y FRITURAS DE MAIZ.,8100,COCINERA,VENTA DE TORTAS SIN NOMBRE,7221,VENTA DE TORTAS DULCES Y REFRESCOS,2,3,3,3,3,2,2,3,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,,3,3,3,3,2,2,3,,,,,,,1,,,035,010,000,000,,,1,01,01,00,02,04,02,01,VANIDADES,SELECCIONES,,2,,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,2,3,2,2,2,3,08,08,05,07,09,09,07,09,10,10,08,08,1,1,3,2,2,2,2,3,3,2,3,2,2,2,2,2,4,2,3,4,4,2,3,2,4,4,,1,3,2,,,,,5,5,3,4,2,2,4,4,2,2,2,1,2,1,3,3,1,2,3,1,1,1,1,3,1,2,3,1,1,1,5,3,2,,2,2,2,2,2,2,3,3,3,3,2,14439
0809,4435,24,0029,25,0360,2,1,04,04,3,,,,,,,,1,19,2,,,2,2,1,,1,PROMUEVE PRODUCTOS ADIDAS,7120,PROMOTORA,COTTI,4651,VENDER PRODUCTOS DE PERFUMERIA,1,3,3,2,2,2,4,3,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,,3,3,3,3,2,4,4,3,6,5,2,4,1,,,,010,003,000,002,000,000,7,03,02,00,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,,3,3,2,3,2,3,07,10,08,10,10,08,08,09,09,10,09,05,1,1,4,1,1,1,1,3,3,3,3,3,3,5,1,1,4,2,2,2,4,1,3,3,3,4,,3,2,1,,,,,3,4,3,4,3,3,4,4,3,3,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,3,2,2,,2,2,2,3,3,2,2,3,3,3,3,17569
0809,4435,24,0107,25,0360,5,1,02,03,3,,,,,,,,,,,,,,,1,,1,SUPERVISAR EL TRABAJO DEL PERSONAL,6160,SUPERVISORA,G&G MERCHANDISING,5611,PRESTADORA DE SERVICIOS MERCADOLOGOS,2,2,4,2,2,2,4,2,,,,,,,,,1,1,1,1,1,0,1,1,1,1,0,,3,4,3,3,3,3,3,3,4,5,1,2,6,,,,021,003,002,000,,,0,,,,05,02,01,01,DESPERTAD,,,1,02,04,,1,1,3,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,,2,1,1,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,1,1,2,3,10,10,08,10,10,07,08,09,09,09,09,06,3,3,4,2,2,3,2,2,3,3,3,2,2,2,2,1,4,3,3,1,4,1,4,3,4,4,,1,2,3,,,,,3,3,3,3,3,3,3,4,3,3,2,2,1,1,2,3,1,2,2,2,1,2,1,1,1,2,2,1,1,1,3,1,1,3,2,2,2,2,2,2,2,3,3,3,3,8785
0809,3507,24,0040,25,0399,3,1,01,03,3,,,,,,,,,,,,,,,1,,1,SERVICIO A DOMICILIO PARA LIMPIEZA DE SALAS ALFOMBRAS PULIDOS DE PISO,8124,EMPLEADO DE LIMPIEZA,LIMPIEZA PROFUNDA,5613,COMPAÑIA DE LIMPIEZA,2,2,3,4,3,2,4,3,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,,2,3,4,3,3,4,3,6,3,4,5,2,1,,,,008,000,000,003,001,000,0,,,,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,3,2,2,3,05,10,03,07,06,02,01,01,01,10,10,03,2,2,4,2,2,3,2,3,4,4,2,2,2,5,2,3,4,3,3,3,4,2,2,2,2,2,,2,3,1,,,,,4,4,3,4,3,4,4,4,3,4,1,2,1,1,3,3,1,1,1,1,1,2,1,3,3,3,1,1,1,1,3,2,2,,2,2,2,2,2,2,3,3,3,3,3,15978
0809,3507,24,0064,25,0399,4,1,02,02,1,,,,,,,,,,,,,,,5,1,4,ELABORA CHORIZO PARA VENDER A ABARROTES,5200,CHORIZERA,ELABORACION DE CHORIZO,3110,ELABORAR CHORIZO,2,3,4,3,3,1,4,4,,,,,,,,,1,0,1,0,0,0,1,1,0,0,0,,3,4,4,4,3,3,4,3,4,5,6,2,1,,,,007,007,000,000,,,0,,,,07,02,01,01,ATALAYA,DESPERTAR,,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,1,0,0,0,0,0,,5,5,3,3,2,3,01,02,01,02,08,02,01,02,04,01,01,01,4,4,4,4,3,3,4,4,4,4,3,3,4,5,3,4,3,3,3,4,3,3,5,3,5,5,3,1,2,,,,,,2,3,2,5,3,3,3,5,3,3,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,3,3,1,1,1,4,3,2,,2,2,2,2,2,2,3,3,3,3,3,17301
0809,412A,24,0021,25,0016,1,1,02,06,2,1862,SECRETARIA EJECUTIVA,2,,,,,2,17,2,,,2,2,1,,4,VENDER PRODUCTOS DE BELLEZA Y PERFUMERIA,7201,VENDEDORA,ELEBEL,4330,ELABORACION DISTRIBUCION Y VENTA DE COSMETICOS,2,1,3,1,1,1,3,3,,,,,,,,,1,1,1,0,1,1,1,1,1,1,0,,2,3,2,2,2,3,2,6,4,5,3,2,1,,,,014,004,000,004,003,000,3,08,07,01,15,12,01,00,MUY INTERESANTE,TV Y NOVELAS,VANIDADES,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,2,2,2,3,5,09,09,09,09,08,09,09,09,09,09,08,09,2,1,2,2,1,1,1,1,1,2,2,1,1,5,1,1,3,2,2,2,2,2,2,1,2,1,,1,3,2,,,,,3,3,2,4,3,3,2,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,3,2,,2,2,1,2,1,3,2,2,1,5,5,8884
0809,6395,24,0226,25,0041,2,1,02,06,3,1442,TECNICO EN ENFERMERIA,2,,,,,1,21,2,,,1,1,1,,1,ATENCION DE PACIENTES EN UN HOSPITAL,1220,ENFERMERA,IMSS,6222,A BRINDAR SERVICIO DE ATENCION A PERSONAS CON ALGUN TIPO DE ENFERMEDAD O ACCIDENTE,3,3,3,3,3,2,3,2,,,,,,,,,1,1,1,1,0,0,0,0,0,1,0,,3,3,4,4,3,2,3,3,5,6,2,1,4,,,,007,001,000,000,,,0,,,,02,07,02,00,MEDICINA PREVENTIVA IMSS,,,1,01,02,,1,1,40,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,2,4,3,10,09,08,10,09,09,09,10,10,09,09,10,2,2,3,2,2,2,2,4,2,2,2,2,4,5,2,3,4,2,2,4,4,1,2,4,2,4,3,2,,1,,,,,3,3,3,4,3,4,4,4,3,4,1,2,3,1,3,3,1,1,2,1,1,3,1,3,3,3,3,3,1,3,3,4,1,4,2,2,1,2,2,1,2,2,2,2,4,4207
0809,6395,24,0249,25,0041,3,1,02,06,3,0551,SECRETARIADO COMERCIAL,2,,,,,1,19,2,,,2,2,1,,1,REALIZA LA COBRANZA DE LOS ARTICULOS QUE SE VENDEN DENTRO DEL LOCAL DONDE TRABAJA,6210,CAJERA,FERRETERIA DE TODO,4671,COMPRA Y VENTA DE ARTICULOS DE HERRAMIENTA REFACCIONES ETC. A PUBLICO EN GENERAL EN UN LOCAL DESTINA,2,3,2,2,2,2,2,3,,,,,,,,,1,0,1,1,0,0,1,0,0,1,0,,2,2,3,3,2,2,3,3,2,6,4,1,5,,,,010,006,000,000,,,7,06,03,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,2,2,3,2,2,3,01,08,10,07,09,09,09,10,08,01,10,10,3,3,3,2,2,2,2,2,4,2,2,1,1,5,2,1,4,1,3,4,4,1,2,1,4,3,,2,3,1,,,,,3,3,2,3,3,2,3,4,3,2,1,3,1,1,3,3,1,1,2,2,1,1,2,1,2,2,3,3,1,1,3,2,2,,2,2,3,2,3,2,2,3,3,3,3,7989
0809,6395,24,0350,25,0041,4,1,01,04,3,,,,,,,,1,18,2,,,2,2,1,,1,SUPERVISAR SURTIDO FARMACIAS,6221,ENCARGADO DE ALMACEN,NADRO,4330,VENTA DE FARMACEUTICOS Y VARIOS,2,2,4,4,4,3,4,3,0,0,0,0,1,0,0,,,,,,,,,,,,,,2,4,4,4,4,4,4,6,5,4,2,3,1,,,,012,001,000,000,,,0,,,,00,,,,,,,1,02,04,,1,1,10,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,5,5,5,2,5,5,08,10,08,08,08,07,08,09,09,10,08,08,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,3,2,1,1,1,3,3,,1,2,3,,,,,5,5,3,3,3,3,3,3,3,3,1,3,1,1,3,3,1,3,1,3,1,3,1,3,3,3,2,3,3,3,3,4,2,,1,5,1,1,5,5,5,5,5,5,5,4405
0809,412A,24,0195,25,0060,3,1,01,02,6,,,,,,,,,,,,,,,1,,4,COMPRA VENTA DE ARTICULOS DE ABARROTES AL PUBLICO EN GENERAL,7100,DUEÑA DE ABARROTE,ABARROTES HERNANDEZ,4611,COMPRA VENTA DE ARTICULOS DE ABARROTES,2,3,4,1,1,2,2,2,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,,3,4,3,2,3,3,4,6,5,4,2,3,1,,,,012,000,000,000,,,0,,,,00,,,,,,,1,02,04,,1,1,8,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,1,0,0,0,,5,5,5,2,5,5,08,10,08,08,08,07,08,09,09,10,08,08,4,4,4,4,5,5,5,3,5,5,5,5,5,5,1,1,1,1,3,3,2,1,1,1,3,3,3,1,2,,,,,,5,5,3,3,3,3,3,3,3,3,1,3,1,1,3,3,1,3,1,3,1,3,1,3,3,3,2,3,3,3,3,4,2,,1,5,1,1,5,5,5,5,5,5,5,5151
0809,3969,24,0025,25,0062,2,1,03,07,1,3741,LICENCIATURA EN CRIMINALISTICA,3,2,2,2,1,1,19,1,2,2,,,1,,1,ALBAÑILERIA,5460,AYUDANTE DE ALBAÑIL,ALBAÑILES,2382,ALBAÑILERIA,2,1,3,2,3,2,2,2,,,,,,,,,0,1,1,0,0,0,1,1,1,1,0,,1,4,2,3,2,2,3,4,6,1,2,3,5,,,,021,004,007,000,,,7,03,01,00,00,,,,,,,1,01,04,,1,1,28,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,,2,1,1,2,2,2,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,,2,3,3,2,2,3,08,10,10,10,10,09,10,10,10,10,10,10,2,1,3,2,1,1,1,2,2,2,3,1,2,5,2,2,2,2,2,3,4,2,2,2,4,2,,3,1,2,,,,,3,2,2,2,2,4,4,4,2,4,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,2,3,2,1,1,3,3,1,3,1,2,1,2,2,3,3,3,3,3,3,15040
0809,3969,24,0072,25,0062,4,1,03,07,3,3431,ENFERMERIA,3,1,1,1,1,1,21,2,,,2,2,1,,1,ATENDER Y CURAR A PERSONAS ENFERMAS EN HOSPITAL,1220,ENFERMERA,IMSS,6112,ATENCION CLINICA A PERSONAS ENFERMAS,1,4,4,4,4,3,4,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,3,3,3,3,2,2,3,3,2,4,5,1,6,,,,028,007,000,000,,,0,,,,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,1,0,,3,3,3,3,2,2,05,08,05,10,07,10,05,07,10,10,10,05,3,3,4,3,2,2,2,3,3,3,3,2,3,5,2,2,3,3,2,4,4,2,2,2,4,4,,2,3,1,,,,,3,4,2,4,3,3,3,4,3,3,1,3,1,1,3,3,1,1,1,1,1,2,1,1,3,3,2,2,1,1,3,3,2,,2,2,2,2,2,1,4,3,3,3,3,15293
0809,3969,24,0082,25,0062,5,1,01,03,3,,,,,,,,,,,,,,,1,,1,HACER EL ASEO COMO TRABAJADORA DOMESTICA,8200,TRABAJADORA DOMESTICA,TRABAJADOR DOMESTICO,8140,TRABAJADORA DOMESTICA,2,2,4,4,4,2,4,4,1,1,0,0,0,1,0,,,,,,,,,,,,,,2,4,4,4,3,4,4,2,4,3,6,1,5,,,,014,000,000,007,003,000,4,01,01,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,1,1,0,0,0,0,,2,3,5,3,2,2,07,09,08,09,08,07,07,09,09,09,09,07,3,3,4,2,2,2,2,3,3,3,3,2,3,5,2,2,3,2,5,2,3,2,3,2,3,5,,2,1,3,,,,,4,4,3,4,3,4,4,4,3,4,1,1,1,2,1,2,1,2,1,1,1,1,1,3,1,2,2,1,1,1,2,3,2,,2,2,2,2,2,3,2,3,3,2,3,5098
0809,3649,24,0017,25,0106,1,1,01,00,,,,,,,,,,,,,,,,6,1,4,ELABORACION DE HELADOS PARA VENDER,5204,VENDEDORA DE HELADITOS,VENTA DE HELADOS,3110,VENTA DE HELADOS,2,3,3,4,4,2,2,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,3,4,4,4,3,4,4,2,3,4,6,1,5,,,,035,007,000,035,015,000,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,1,1,0,0,0,,3,5,3,3,3,5,10,10,10,11,10,10,10,11,10,10,11,10,3,4,3,5,5,5,5,3,2,2,2,2,2,5,2,5,2,5,5,4,3,2,5,3,5,5,,1,2,3,,,,,5,5,3,5,5,5,5,5,5,5,1,3,1,2,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,5,4,2,,3,2,3,2,5,3,5,3,5,3,3,7766
0809,3649,24,0034,25,0106,2,1,02,02,6,,,,,,,,,,,,,,,5,5,,,,,,,,,3,4,3,2,2,2,2,,,,,,,,,1,1,1,0,1,0,1,1,1,0,0,,1,2,2,2,2,2,2,6,1,4,5,2,3,,,,021,014,003,000,,,7,04,02,01,02,04,02,02,MUY INTERESANTE,SIETE DIAS,VANIDADES,2,,,,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,2,2,2,2,08,08,08,10,08,07,06,08,08,08,10,06,3,3,3,1,1,2,1,2,3,2,2,1,2,5,2,2,2,2,2,2,2,2,2,1,1,2,,2,3,1,,,,,2,2,2,5,4,3,3,5,4,3,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,1,3,2,2,,2,2,2,2,2,3,2,2,2,2,2,29271
0809,3649,24,0056,25,0106,3,1,02,06,2,1862,SECRETARIADO,2,,,,,2,17,2,,,2,2,5,3,6,,,,,,,,3,4,3,2,2,3,4,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,,3,3,4,3,3,3,4,5,3,6,2,1,4,,,,021,005,002,000,,,2,05,01,00,00,,,,,,,1,01,04,,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,,2,1,2,2,2,1,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,,3,3,5,1,2,5,08,08,05,09,08,08,11,09,08,09,10,08,3,2,4,1,2,3,2,5,3,2,4,2,5,5,3,2,4,2,4,2,4,2,2,2,4,4,,3,2,1,,,,,3,3,3,4,3,3,4,4,3,3,2,3,1,1,3,3,1,2,1,1,1,2,2,3,3,3,2,2,3,1,3,3,2,,2,2,2,2,2,3,2,3,2,3,3,13465
