"CD,C,2","PER,C,4","AGEB,C,4","ENT,C,2","CON,C,4","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","RFC_E,C,10","RFC_S,C,10","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
18,0811,0776,27,0260,0045,2,1,-,-,01,01/08/2011,01,07/08/2011,01,,,01,01,5431
18,0811,0776,27,0260,0170,5,1,-,-,01,03/08/2011,01,07/08/2011,02,1,,02,01,5431
18,0811,0916,27,0279,0053,2,1,-,-,01,05/08/2011,01,08/08/2011,03,1,,02,01,6003
18,0811,1083,27,0328,0008,1,1,-,-,01,05/08/2011,01,08/08/2011,01,,,01,01,6207
18,0811,1083,27,0328,0045,3,1,-,-,01,05/08/2011,01,08/08/2011,06,1,,01,05,6207
18,0811,2166,27,0222,0082,2,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,01,01,1878
18,0811,1810,27,0002,0011,1,1,-,-,01,11/08/2011,01,15/08/2011,05,1,,02,01,7812
18,0811,1810,27,0002,0046,2,1,-,-,01,11/08/2011,01,15/08/2011,07,2,02,01,04,7812
18,0811,1810,27,0002,0120,4,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,02,02,7812
18,0811,1505,27,0026,0261,4,1,-,-,01,12/08/2011,01,15/08/2011,01,,,01,01,5363
18,0811,1505,27,0026,0300,5,1,-,-,01,10/08/2011,01,15/08/2011,05,1,,03,02,5363
18,0811,1844,27,0057,0086,1,1,-,-,01,08/08/2011,01,15/08/2011,02,1,,02,01,8383
18,0811,1844,27,0057,0131,2,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,01,01,8383
18,0811,1844,27,0057,0156,3,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,01,01,8383
18,0811,1844,27,0057,0189,4,1,-,-,01,08/08/2011,01,15/08/2011,05,1,,02,01,8383
18,0811,1844,27,0057,0631,5,1,-,-,01,08/08/2011,01,15/08/2011,03,1,,02,01,8383
18,0811,1562,27,0074,0206,1,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,02,02,11458
18,0811,1562,27,0074,0245,2,1,-,-,01,12/08/2011,01,15/08/2011,07,1,,05,03,11458
18,0811,0846,27,0092,0027,1,1,-,-,01,10/08/2011,01,15/08/2011,07,1,,07,02,5451
18,0811,0846,27,0092,0123,3,1,-,-,01,10/08/2011,01,15/08/2011,02,1,,02,02,5451
18,0811,1149,27,0154,0018,1,1,-,-,01,13/08/2011,01,15/08/2011,05,1,,01,01,4986
18,0811,1149,27,0154,0042,2,1,-,-,01,09/08/2011,01,15/08/2011,02,1,,02,02,4986
18,0811,1149,27,0154,0117,5,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,01,01,4986
18,0811,0224,27,0169,0148,5,1,-,-,01,04/08/2011,01,15/08/2011,03,1,,01,02,6987
18,0811,1191,27,0177,0039,2,1,-,-,01,03/08/2011,01,15/08/2011,05,1,,02,03,4214
18,0811,0827,27,0215,0014,1,1,-,-,01,13/08/2011,01,15/08/2011,04,1,,02,02,5484
18,0811,2166,27,0222,0015,1,1,-,-,01,15/08/2011,01,15/08/2011,02,1,,02,02,1878
18,0811,2170,27,0222,0196,4,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,01,03,1878
18,0811,0776,27,0260,0006,1,1,-,-,01,09/08/2011,01,15/08/2011,07,1,,04,04,5431
18,0811,0916,27,0279,0008,1,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,01,01,6003
18,0811,0916,27,0279,0101,3,1,-,-,01,05/08/2011,01,15/08/2011,05,1,,02,02,6003
18,0811,0916,27,0279,0143,4,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,02,01,6003
18,0811,0916,27,0279,0180,5,1,-,-,01,08/08/2011,01,15/08/2011,02,1,,01,01,6003
18,0811,0899,27,0341,0023,1,1,-,-,01,09/08/2011,01,15/08/2011,05,1,,03,01,4741
18,0811,0899,27,0341,0159,4,1,-,-,01,12/08/2011,01,15/08/2011,05,1,,02,01,4741
18,0811,1280,27,0343,0029,1,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,02,02,4457
18,0811,1280,27,0343,0112,3,1,-,-,01,11/08/2011,01,15/08/2011,05,1,,02,03,4457
18,0811,1280,27,0343,0149,4,1,-,-,01,11/08/2011,01,15/08/2011,06,1,,03,03,4457
18,0811,1280,27,0343,0181,5,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,02,02,4457
18,0811,1365,27,0368,0114,2,1,-,-,01,10/08/2011,01,15/08/2011,03,1,,01,02,6461
18,0811,1365,27,0368,0189,3,1,-,-,01,10/08/2011,01,15/08/2011,03,1,,03,02,6461
18,0811,1365,27,0368,0251,4,1,-,-,01,10/08/2011,01,15/08/2011,03,1,,01,02,6461
18,0811,1365,27,0368,0305,5,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,01,01,6461
18,0811,1810,27,0002,0046,2,2,-,-,01,12/08/2011,01,15/08/2011,,,,01,02,7812
18,0811,1810,27,0002,0082,3,1,-,-,01,20/08/2011,01,22/08/2011,05,1,,01,02,7812
18,0811,1810,27,0002,0148,5,1,-,-,01,11/08/2011,01,22/08/2011,05,1,,02,01,7812
18,0811,1562,27,0074,0274,3,1,-,-,01,03/08/2011,01,22/08/2011,09,1,,05,03,11458
18,0811,1562,27,0074,0299,4,1,-,-,01,03/08/2011,01,22/08/2011,06,1,,03,04,11458
18,0811,0846,27,0092,0075,2,1,-,-,01,16/08/2011,01,19/08/2011,02,1,,02,01,5451
18,0811,0846,27,0092,0202,5,1,-,-,01,16/08/2011,01,19/08/2011,02,1,,02,02,5451
18,0811,0140,27,0137,0010,1,1,-,-,01,19/08/2011,01,22/08/2011,04,1,,02,01,5463
18,0811,0140,27,0137,0061,3,1,-,-,01,03/08/2011,01,19/08/2011,03,1,,03,02,5463
18,0811,0140,27,0137,0149,5,1,-,-,01,16/08/2011,01,19/08/2011,04,1,,02,02,5463
18,0811,1149,27,0154,0079,3,1,-,-,01,18/08/2011,01,22/08/2011,05,1,,02,02,4986
18,0811,1149,27,0154,0096,4,1,-,-,01,18/08/2011,01,22/08/2011,04,1,,03,01,4986
18,0811,2166,27,0222,0218,5,1,-,-,01,10/08/2011,01,19/08/2011,03,1,,02,01,1878
18,0811,0776,27,0260,0086,3,1,-,-,01,18/08/2011,01,22/08/2011,05,1,,02,02,5431
18,0811,1083,27,0328,0029,2,1,-,-,01,17/08/2011,01,22/08/2011,04,1,,01,02,6207
18,0811,1083,27,0328,0061,4,1,-,-,01,05/08/2011,01,22/08/2011,08,1,,01,03,6207
18,0811,1083,27,0328,0076,5,1,-,-,01,16/08/2011,01,22/08/2011,04,1,,04,02,6207
18,0811,0899,27,0341,0110,3,1,-,-,01,16/08/2011,01,22/08/2011,01,,,01,01,4741
18,0811,1280,27,0343,0076,2,1,-,-,01,11/08/2011,01,19/08/2011,04,1,,01,03,4457
18,0811,0140,27,0137,0104,4,1,-,-,01,16/08/2011,01,25/08/2011,02,1,,01,01,5463
18,0811,1191,27,0177,0095,4,1,-,-,01,26/08/2011,01,26/08/2011,02,1,,01,01,4214
18,0811,1191,27,0177,0117,5,1,-,-,01,26/08/2011,01,29/08/2011,04,1,,02,02,4214
18,0811,0827,27,0215,0031,2,1,-,-,01,05/08/2011,01,25/08/2011,04,1,,01,02,5484
18,0811,0827,27,0215,0045,3,1,-,-,01,05/08/2011,01,25/08/2011,02,1,,01,02,5484
18,0811,1488,27,0219,0044,2,1,-,-,01,01/08/2011,01,25/08/2011,02,1,,01,02,4210
18,0811,1488,27,0219,0071,3,1,-,-,01,02/08/2011,01,25/08/2011,09,1,,07,07,4210
18,0811,0776,27,0260,0117,4,1,-,-,01,22/08/2011,01,25/08/2011,02,1,,01,01,5431
18,0811,0899,27,0341,0194,5,1,-,-,01,28/08/2011,01,29/08/2011,03,1,,01,02,4741
18,0811,1505,27,0026,0127,2,1,-,-,01,11/08/2011,01,29/08/2011,03,1,,02,02,5363
18,0811,1505,27,0026,0059,1,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
18,0811,1505,27,0026,0197,3,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
18,0811,0846,27,0092,0166,4,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
18,0811,0140,27,0137,0040,2,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
18,0811,1543,27,0164,0122,5,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
18,0811,1191,27,0177,0067,3,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
18,0811,0511,27,0253,0082,2,1,-,-,08,26/08/2011,08,26/08/2011,,,,,,0
18,0811,0899,27,0341,0076,2,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
18,0811,1365,27,0368,0038,1,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
18,0811,1543,27,0164,0007,1,1,-,-,01,02/08/2011,01,29/08/2011,08,1,,02,02,4794
10,0811,1122,28,0719,0135,4,2,-,-,01,04/08/2011,01,08/08/2011,,,,02,01,2328
10,0811,0866,28,0502,0012,1,1,-,-,01,01/08/2011,01,08/08/2011,02,1,,02,02,14186
10,0811,0866,28,0502,0074,3,1,-,-,01,02/08/2011,01,08/08/2011,05,1,,02,03,14186
10,0811,1273,28,0525,0016,1,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,01,01,6517
10,0811,0345,28,0662,0009,1,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,02,02,8131
10,0811,0345,28,0662,0035,2,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,02,02,8131
10,0811,0425,28,0673,0057,2,1,-,-,01,02/08/2011,01,08/08/2011,02,1,,02,01,8429
10,0811,1122,28,0719,0024,1,1,-,-,01,02/08/2011,01,08/08/2011,05,1,,02,01,2328
10,0811,1122,28,0719,0094,3,1,-,-,01,01/08/2011,01,08/08/2011,04,1,,02,01,2328
10,0811,1122,28,0719,0135,4,1,-,-,01,01/08/2011,01,08/08/2011,05,2,02,01,02,2328
10,0811,1122,28,0719,0160,5,1,-,-,01,02/08/2011,01,08/08/2011,04,1,,02,01,2328
10,0811,0705,28,0741,0043,2,1,-,-,01,05/08/2011,01,08/08/2011,02,1,,02,02,5765
10,0811,0705,28,0741,0108,5,1,-,-,01,05/08/2011,01,08/08/2011,08,1,,01,04,5765
10,0811,0389,28,0771,0020,1,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,02,02,4686
10,0811,0389,28,0771,0051,2,1,-,-,01,04/08/2011,01,08/08/2011,07,1,,03,03,4686
10,0811,0389,28,0771,0130,4,1,-,-,01,04/08/2011,01,08/08/2011,10,1,,02,05,4686
10,0811,0389,28,0771,0151,5,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,01,02,4686
10,0811,0406,28,0860,0023,2,1,-,-,01,05/08/2011,01,08/08/2011,05,1,,03,01,6731
10,0811,0406,28,0860,0057,3,1,-,-,01,05/08/2011,01,08/08/2011,03,1,,02,02,6731
10,0811,0406,28,0860,0106,5,1,-,-,01,05/08/2011,01,08/08/2011,04,1,,01,03,6731
10,0811,1273,28,0525,0045,2,1,-,-,01,14/08/2011,01,15/08/2011,03,1,,01,01,6517
10,0811,1273,28,0525,0081,3,1,-,-,01,14/08/2011,01,15/08/2011,05,1,,01,01,6517
10,0811,1273,28,0525,0127,5,1,-,-,01,10/08/2011,01,15/08/2011,03,1,,01,01,6517
10,0811,0705,28,0547,0024,1,1,-,-,01,12/08/2011,01,15/08/2011,02,1,,01,02,8089
10,0811,1033,28,0581,0114,4,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,01,01,9542
10,0811,0336,28,0660,0021,1,1,-,-,01,09/08/2011,01,15/08/2011,02,1,,02,01,4657
10,0811,0336,28,0660,0075,3,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,01,01,4657
10,0811,0336,28,0660,0104,4,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,02,01,4657
10,0811,0336,28,0660,0149,5,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,02,02,4657
10,0811,1315,28,0707,0015,1,1,-,-,01,10/08/2011,01,15/08/2011,03,1,,02,02,4288
10,0811,1315,28,0707,0075,4,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,03,01,4288
10,0811,1315,28,0707,0096,5,1,-,-,01,10/08/2011,01,15/08/2011,03,1,,02,01,4288
10,0811,0461,28,0735,0102,4,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,01,01,7454
10,0811,0705,28,0741,0022,1,1,-,-,01,12/08/2011,01,15/08/2011,01,,,01,01,5765
10,0811,0527,28,0781,0016,1,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,02,02,6974
10,0811,0527,28,0781,0047,2,1,-,-,01,13/08/2011,01,15/08/2011,04,1,,02,02,6974
10,0811,0527,28,0781,0077,3,1,-,-,01,08/08/2011,01,15/08/2011,06,1,,01,03,6974
10,0811,0527,28,0781,0115,4,1,-,-,01,13/08/2011,01,15/08/2011,03,1,,02,02,6974
10,0811,0527,28,0781,0152,5,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,01,01,6974
10,0811,1154,28,0787,0036,1,1,-,-,01,08/08/2011,01,15/08/2011,06,1,,01,02,7821
10,0811,1154,28,0787,0071,2,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,02,01,7821
10,0811,1154,28,0787,0106,3,1,-,-,01,08/08/2011,01,15/08/2011,02,1,,02,02,7821
10,0811,1154,28,0787,0146,4,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,02,02,7821
10,0811,0813,28,0825,0102,5,1,-,-,01,03/08/2011,01,15/08/2011,03,1,,03,02,6480
10,0811,0406,28,0860,0081,4,1,-,-,01,08/08/2011,01,22/08/2011,02,1,,02,01,6731
10,0811,0529,28,0893,0179,4,1,-,-,01,19/08/2011,01,22/08/2011,02,1,,01,01,8514
10,0811,0641,28,0629,0156,1,1,-,-,01,19/08/2011,01,22/08/2011,04,1,,02,01,7920
10,0811,0641,28,0629,0270,5,1,-,-,01,19/08/2011,01,22/08/2011,03,1,,02,02,7920
10,0811,0641,28,0575,0136,5,1,-,-,01,18/08/2011,01,22/08/2011,05,1,,02,02,8955
10,0811,0813,28,0825,0014,1,1,-,-,01,06/08/2011,01,22/08/2011,03,1,,02,02,6480
10,0811,0813,28,0825,0056,3,1,-,-,01,03/08/2011,01,22/08/2011,02,1,,01,01,6480
10,0811,0813,28,0825,0079,4,1,-,-,01,03/08/2011,01,22/08/2011,03,1,,01,01,6480
10,0811,0635,28,0546,0131,5,1,-,-,01,18/08/2011,01,22/08/2011,06,1,,01,01,5231
10,0811,1154,28,0787,0163,5,1,-,-,01,17/08/2011,01,22/08/2011,03,1,,01,01,7821
10,0811,0461,28,0735,0130,5,1,-,-,01,17/08/2011,01,22/08/2011,02,1,,01,01,7454
10,0811,0461,28,0735,0015,1,1,-,-,01,20/08/2011,01,22/08/2011,04,1,,01,01,7454
10,0811,0635,28,0546,0100,4,1,-,-,01,20/08/2011,01,22/08/2011,04,1,,02,01,5231
10,0811,0406,28,0860,0002,1,1,-,-,01,24/08/2011,01,29/08/2011,02,1,,01,02,6731
10,0811,0336,28,0660,0047,2,1,-,-,01,24/08/2011,01,29/08/2011,03,1,,02,02,4657
10,0811,0529,28,0893,0136,2,1,-,-,01,23/08/2011,01,29/08/2011,03,1,,01,01,8514
10,0811,0641,28,0629,0185,2,1,-,-,01,23/08/2011,01,29/08/2011,03,1,,01,02,7920
10,0811,0641,28,0629,0214,3,1,-,-,01,23/08/2011,01,29/08/2011,04,1,,03,03,7920
10,0811,0641,28,0629,0248,4,1,-,-,01,24/08/2011,01,29/08/2011,04,1,,01,02,7920
10,0811,0641,28,0575,0036,2,1,-,-,01,22/08/2011,01,29/08/2011,03,1,,02,01,8955
10,0811,0641,28,0575,0073,3,1,-,-,01,22/08/2011,01,29/08/2011,05,1,,02,02,8955
10,0811,0705,28,0741,0090,4,1,-,-,01,24/08/2011,01,26/08/2011,03,1,,03,01,5765
10,0811,1273,28,0525,0110,4,1,-,-,01,17/08/2011,01,29/08/2011,04,1,,02,02,6517
10,0811,0705,28,0547,0132,5,1,-,-,01,23/08/2011,01,26/08/2011,02,1,,01,02,8089
10,0811,0635,28,0546,0018,1,1,-,-,01,25/08/2011,01,29/08/2011,01,,,01,01,5231
10,0811,0635,28,0546,0044,2,1,-,-,01,25/08/2011,01,29/08/2011,04,1,,02,01,5231
10,0811,0461,28,0735,0041,2,1,-,-,01,15/08/2011,01,29/08/2011,03,1,,01,02,7454
10,0811,1033,28,0581,0074,3,1,-,-,08,29/08/2011,08,29/08/2011,,,,,,0
10,0811,0635,28,0546,0072,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0705,28,0547,0052,2,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
10,0811,0705,28,0547,0075,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0705,28,0547,0093,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0641,28,0575,0010,1,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
10,0811,1033,28,0581,0008,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,1033,28,0581,0036,2,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0345,28,0662,0121,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0425,28,0673,0027,1,1,-,-,07,08/08/2011,07,08/08/2011,,,,,,0
10,0811,0425,28,0673,0090,3,1,-,-,07,08/08/2011,07,08/08/2011,,,,,,0
10,0811,1315,28,0707,0027,2,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,1315,28,0707,0053,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0461,28,0735,0069,3,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
10,0811,0389,28,0771,0088,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0813,28,0825,0036,2,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
10,0811,0529,28,0893,0109,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0529,28,0893,0251,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
10,0811,0866,28,0502,0045,2,1,-,-,08,29/08/2011,08,29/08/2011,,,,,,0
10,0811,0866,28,0502,0107,4,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
10,0811,0866,28,0502,0134,5,1,-,-,06,31/08/2011,06,31/08/2011,,,,,,0
10,0811,0641,28,0575,0099,4,1,-,-,07,31/08/2011,07,31/08/2011,,,,,,0
10,0811,1033,28,0581,0147,5,1,-,-,05,30/08/2011,05,30/08/2011,,,,,,0
10,0811,0345,28,0662,0090,4,1,-,-,05,30/08/2011,05,30/08/2011,,,,,,0
10,0811,0425,28,0673,0159,5,1,-,-,05,30/08/2011,05,30/08/2011,,,,,,0
10,0811,0705,28,0741,0064,3,1,-,-,06,31/08/2011,06,31/08/2011,,,,,,0
10,0811,0345,28,0662,0066,3,1,-,-,01,29/08/2011,01,31/08/2011,03,1,,01,01,8131
10,0811,0425,28,0673,0127,4,1,-,-,01,31/08/2011,01,31/08/2011,05,1,,02,02,8429
10,0811,1122,28,0719,0055,2,1,-,-,01,31/08/2011,01,31/08/2011,04,1,,02,02,2328
10,0811,0529,28,0893,0156,3,1,-,-,01,31/08/2011,01,31/08/2011,03,1,,01,02,8514
39,0811,0145,29,0034,0045,2,1,-,-,01,02/08/2011,01,03/08/2011,04,1,,02,02,6205
39,0811,0145,29,0034,0092,4,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,01,01,6205
39,0811,0145,29,0034,0115,5,1,-,-,01,03/08/2011,01,04/08/2011,05,1,,02,02,6205
39,0811,0531,29,0062,0049,1,1,-,-,01,01/08/2011,01,02/08/2011,05,1,,02,01,5473
39,0811,0531,29,0062,0098,2,1,-,-,01,01/08/2011,01,02/08/2011,02,1,,01,01,5473
39,0811,0531,29,0062,0219,5,1,-,-,01,01/08/2011,01,08/08/2011,12,2,03,01,01,5473
39,0811,0213,29,0071,0028,1,1,-,-,01,01/08/2011,01,03/08/2011,07,1,,02,02,5290
39,0811,0213,29,0071,0055,2,1,-,-,01,01/08/2011,01,04/08/2011,02,1,,01,01,5290
39,0811,0213,29,0071,0086,3,1,-,-,01,03/08/2011,01,04/08/2011,04,1,,02,01,5290
39,0811,0213,29,0071,0136,5,1,-,-,01,02/08/2011,01,04/08/2011,05,1,,02,02,5290
39,0811,0363,29,0215,0070,2,1,-,-,01,05/08/2011,01,08/08/2011,02,1,,01,01,10293
39,0811,0363,29,0215,0180,5,1,-,-,01,05/08/2011,01,08/08/2011,01,,,01,01,10293
39,0811,0688,29,0242,0016,1,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,01,01,4388
39,0811,0688,29,0242,0090,3,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,01,01,4388
39,0811,0705,29,0283,0116,2,1,-,-,01,02/08/2011,01,08/08/2011,04,1,,02,03,4789
39,0811,0705,29,0283,0178,3,1,-,-,01,03/08/2011,01,08/08/2011,03,1,,02,01,4789
39,0811,0739,29,0283,0371,5,1,-,-,01,03/08/2011,01,08/08/2011,05,1,,02,04,4789
39,0811,1120,29,0327,0018,1,1,-,-,01,07/08/2011,01,08/08/2011,08,2,02,02,02,8530
39,0811,1120,29,0327,0095,3,1,-,-,01,04/08/2011,01,08/08/2011,08,1,,01,01,8530
39,0811,1120,29,0327,0130,4,1,-,-,01,05/08/2011,01,08/08/2011,01,,,01,01,8530
39,0811,0029,29,0342,0013,1,1,-,-,01,03/08/2011,01,04/08/2011,02,1,,01,02,7422
39,0811,0029,29,0342,0049,2,1,-,-,01,04/08/2011,01,08/08/2011,06,1,,06,02,7422
39,0811,0029,29,0342,0081,3,1,-,-,01,03/08/2011,01,08/08/2011,02,1,,01,01,7422
39,0811,0029,29,0342,0107,4,1,-,-,01,03/08/2011,01,08/08/2011,05,1,,02,02,7422
39,0811,0029,29,0342,0137,5,1,-,-,01,04/08/2011,01,04/08/2011,02,1,,01,01,7422
39,0811,0531,29,0062,0219,5,2,-,-,01,01/08/2011,01,03/08/2011,,,,02,01,5473
39,0811,0531,29,0062,0219,5,3,-,-,01,01/08/2011,01,03/08/2011,,,,01,02,5473
39,0811,0145,29,0034,0022,1,1,-,-,01,08/08/2011,01,15/08/2011,07,1,,01,06,6205
39,0811,0145,29,0034,0068,3,1,-,-,01,04/08/2011,01,11/08/2011,08,1,,04,02,6205
39,0811,014A,29,0203,0061,2,1,-,-,01,15/08/2011,01,15/08/2011,14,2,04,01,01,1776
39,0811,014A,29,0203,0098,3,1,-,-,01,15/08/2011,01,15/08/2011,02,1,,01,01,1776
39,0811,014A,29,0203,0170,5,1,-,-,01,12/08/2011,01,14/08/2011,05,1,,02,02,1776
39,0811,0363,29,0215,0026,1,1,-,-,01,09/08/2011,01,14/08/2011,04,1,,01,02,10293
39,0811,0363,29,0215,0111,3,1,-,-,01,08/08/2011,01,14/08/2011,07,1,,03,04,10293
39,0811,0363,29,0215,0154,4,1,-,-,01,08/08/2011,01,11/08/2011,06,1,,02,02,10293
39,0811,001A,29,0233,0057,2,1,-,-,01,09/08/2011,01,11/08/2011,05,1,,02,01,4526
39,0811,001A,29,0233,0090,3,1,-,-,01,09/08/2011,01,11/08/2011,05,1,,02,02,4526
39,0811,001A,29,0233,0153,5,1,-,-,01,09/08/2011,01,11/08/2011,03,1,,01,01,4526
39,0811,0688,29,0242,0129,4,1,-,-,01,05/08/2011,01,15/08/2011,02,1,,02,01,4388
39,0811,0705,29,0283,0043,1,1,-,-,01,03/08/2011,01,15/08/2011,02,1,,01,02,4789
39,0811,0705,29,0283,0282,4,1,-,-,01,04/08/2011,01,15/08/2011,04,1,,02,02,4789
39,0811,0344,29,0304,0018,1,1,-,-,01,14/08/2011,01,14/08/2011,04,1,,04,04,6871
39,0811,0344,29,0304,0044,2,1,-,-,01,14/08/2011,01,14/08/2011,04,1,,01,01,6871
39,0811,0344,29,0304,0108,4,1,-,-,01,15/08/2011,01,15/08/2011,02,1,,01,01,6871
39,0811,0344,29,0304,0127,5,1,-,-,01,14/08/2011,01,15/08/2011,09,1,,02,02,6871
39,0811,0012,29,0386,0029,1,1,-,-,01,08/08/2011,01,14/08/2011,04,1,,02,02,7239
39,0811,0012,29,0386,0067,2,1,-,-,01,08/08/2011,01,14/08/2011,02,1,,02,01,7239
39,0811,0012,29,0386,0098,3,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,02,01,7239
39,0811,0012,29,0386,0123,4,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,02,03,7239
39,0811,014A,29,0203,0061,2,2,-,-,01,15/08/2011,01,15/08/2011,,,,02,02,1776
39,0811,1120,29,0327,0018,1,2,-,-,01,07/08/2011,01,15/08/2011,,,,02,01,8530
39,0811,014A,29,0203,0061,2,3,-,-,01,15/08/2011,01,15/08/2011,,,,01,01,1776
39,0811,014A,29,0203,0061,2,4,-,-,01,15/08/2011,01,15/08/2011,,,,02,02,1776
39,0811,0074,29,0117,0003,1,1,-,-,01,18/08/2011,01,18/08/2011,07,1,,02,03,6429
39,0811,0074,29,0117,0024,2,1,-,-,01,19/08/2011,01,22/08/2011,01,,,01,01,6429
39,0811,0074,29,0117,0082,4,1,-,-,01,17/08/2011,01,22/08/2011,04,1,,02,01,6429
39,0811,0074,29,0117,0108,5,1,-,-,01,17/08/2011,01,18/08/2011,09,1,,01,01,6429
39,0811,0198,29,0141,0009,1,1,-,-,01,23/08/2011,01,23/08/2011,02,1,,02,02,5460
39,0811,0124,29,0184,0062,2,1,-,-,01,19/08/2011,01,22/08/2011,04,1,,03,02,7251
39,0811,0124,29,0184,0122,3,1,-,-,01,19/08/2011,01,22/08/2011,05,1,,02,01,7251
39,0811,0124,29,0184,0151,4,1,-,-,01,22/08/2011,01,22/08/2011,04,1,,02,01,7251
39,0811,0124,29,0184,0172,5,1,-,-,01,20/08/2011,01,22/08/2011,04,1,,02,01,7251
39,0811,014A,29,0203,0021,1,1,-,-,01,16/08/2011,01,23/08/2011,09,2,02,01,01,1776
39,0811,014A,29,0203,0145,4,1,-,-,01,17/08/2011,01,18/08/2011,05,1,,02,01,1776
39,0811,001A,29,0233,0026,1,1,-,-,01,16/08/2011,01,17/08/2011,02,1,,01,01,4526
39,0811,001A,29,0233,0120,4,1,-,-,01,21/08/2011,01,21/08/2011,03,1,,01,01,4526
39,0811,0688,29,0242,0049,2,1,-,-,01,20/08/2011,01,22/08/2011,02,1,,01,01,4388
39,0811,009A,29,0243,0066,2,1,-,-,01,22/08/2011,01,23/08/2011,04,1,,02,02,7023
39,0811,009A,29,0243,0131,4,1,-,-,01,23/08/2011,01,23/08/2011,04,1,,02,02,7023
39,0811,0133,29,0297,0133,3,1,-,-,01,22/08/2011,01,22/08/2011,04,1,,04,04,4540
39,0811,0344,29,0304,0072,3,1,-,-,01,17/08/2011,01,18/08/2011,03,1,,01,01,6871
39,0811,0186,29,0314,0057,3,1,-,-,01,22/08/2011,01,23/08/2011,05,1,,01,02,8404
39,0811,0186,29,0314,0097,4,1,-,-,01,22/08/2011,01,23/08/2011,06,1,,02,01,8404
39,0811,0186,29,0314,0120,5,1,-,-,01,23/08/2011,01,23/08/2011,01,,,01,01,8404
39,0811,0221,29,0320,0019,1,1,-,-,01,17/08/2011,01,18/08/2011,05,1,,02,02,8216
39,0811,0221,29,0320,0054,2,1,-,-,01,19/08/2011,01,22/08/2011,02,1,,01,01,8216
