"CD,C,2","PER,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S4P23_1,C,1","S4P23_2,C,1","S4P23_3,C,1","S4P23_4,C,1","S4P23_5,C,1","S4P23_6,C,1","S4P23_7,C,1","S4P23_8,C,1","S4P23_9,C,1","S4P23_10,C,1","S4P23_11,C,1","S4P23_12,C,1","S4P24_1,C,1","S4P24_2,C,1","S4P24_3,C,1","S4P24_4,C,1","S4P24_5,C,1","S4P24_6,C,1","S4P24_7,C,1","S4P24_8,C,1","S4P24_9,C,1","S4P24_10,C,1","S4P25_1,C,1","S4P25_2,C,1","S4P25_3,C,1","S4P25_4,C,1","S4P25_5,C,1","S4P25_6,C,1","S4P25_7,C,1","S4P26_1,C,1","S4P26_2,C,1","S4P26_3,C,1","S4P26_4,C,1","S4P26_5,C,1","S4P26_6,C,1","S4P26_7,C,1","S4P26_8,C,1","S4P26_9,C,1","S4P26_10,C,1","S4P26_11,C,1","S4P27_1,C,1","S4P27_2,C,1","S4P27_3,C,1","S4P27_4,C,1","S4P27_5,C,1","S4P28_1,C,1","S4P28_2,C,1","S4P28_3,C,1","S4P28_4,C,1","S4P28_5,C,1","S4P28_6,C,1","S4P29,C,1","S4P29_ES,C,50","S4P29_1,C,1","S4P29_1_ES,C,50","S4P29_2,C,1","S4P29_3,C,1","S4P29_4,C,1","S4P29_5,C,1","S4P29_6,C,1","S4P30_1,C,1","S4P30_2,C,1","S4P30_3,C,1","S4P30_4,C,1","S4P30_5,C,1","S4P30_6,C,1","S4P30_7,C,1","S4P30_8,C,1","S4P31_1,C,1","S4P31_2,C,1","S4P31_3,C,1","S4P32,C,1","S4P32_1,C,1","S4P32_2,C,1","S4P33_1,C,1","S4P33_2_1,C,1","S4P33_2_2,C,1","S4P33_2_3,C,1","S4P33_2_4,C,1","S4P33_2_5,C,1","S4P33_2_6,C,1","S4P33_2_7,C,1","S4P34,C,1","S4P34_1,C,1","S4P35,C,1","S5P1,C,1","S5P2_1,C,1","S5P2_2,C,1","S5P2_3,C,1","S5P2_4,C,1","S5P2_5,C,1","S5P2_6,C,1","S5P2_ESP,C,50","S5P3,C,1","S5P4_1,C,1","S5P4_2,C,1","S5P4_3,C,1","S5P4_4,C,1","S5P4_5,C,1","S5P4_6,C,1","S5P4_7,C,1","S5P4_8,C,1","S5P4_9,C,1","S5P4_ES,C,20","S5P5,C,1","S5P6_1,C,1","S5P6_2,C,1","S5P6_3,C,1","S5P6_4,C,1","S5P6_5,C,1","S5P6_6,C,1","S5P6_7,C,1","S5P6_8,C,1","S5P6_9,C,1","S5P6_10,C,1","S5P6_11,C,1","S5P6_12,C,1","S5P6_13,C,1","S5P7,C,1","S5P8,C,1","S5P9,C,1","S5P10_1,C,1","S5P10_2,C,1","S5P10_3,C,1","S5P10_4,C,1","S5P10_5,C,1","S5P10_6,C,1","S5OBS,C,50","FAC,N,6,0"
28,0811,04,0178,2,1,01,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,3,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,3,2,3,2,,2,,3,2,,2,1,1,1,2,2,1,2,1,1,1,4,3,2,,,3,2,3,3,2,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12273
28,0811,04,0178,3,1,02,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,2,4,2,2,2,2,2,2,4,1,,1,,3,2,,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,3,2,2,2,4,4,4,4,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12273
28,0811,04,0178,5,1,02,2,2,5,2,5,2,5,2,2,2,5,3,5,2,2,5,2,2,2,2,5,2,2,3,5,5,3,5,2,2,2,2,5,5,2,2,2,2,5,2,2,2,2,3,2,2,2,2,2,2,2,1,,1,,2,2,,2,5,3,3,2,2,3,3,4,4,5,5,5,2,,,3,2,2,3,5,5,3,5,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24986
28,0811,04,0193,1,1,01,2,2,2,3,2,4,3,4,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,3,2,3,3,2,3,1,,2,,1,2,,2,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,3,2,2,2,3,2,2,2,1,3,3,1,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12795
28,0811,04,0193,2,1,02,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,3,2,2,2,2,2,4,3,2,2,1,,2,,2,2,,2,1,2,1,2,1,1,1,1,1,3,3,3,1,2,2,3,1,2,3,2,3,2,3,2,,3,1,1,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25594
28,0811,04,0193,5,1,01,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,2,1,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,2,1,,1,,2,2,,2,2,2,1,1,1,1,1,1,1,3,1,1,1,2,1,3,2,2,3,3,5,4,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19192
28,0811,04,0205,1,1,02,1,1,1,1,1,3,1,1,3,3,1,2,1,1,2,1,2,1,1,1,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,1,,2,,3,2,,2,2,1,1,1,1,1,2,1,1,3,3,5,1,2,1,3,2,2,3,2,3,3,2,1,3,1,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9048
28,0811,04,0205,5,1,01,2,2,2,2,3,2,3,3,3,3,3,1,1,2,1,1,2,2,3,3,3,2,2,2,3,1,3,2,3,2,2,2,5,1,2,2,2,3,2,2,3,2,3,3,2,1,2,1,2,3,2,1,,1,,2,2,,2,1,2,1,1,1,1,2,2,2,3,3,3,1,1,1,3,2,2,3,2,2,3,2,2,,3,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9048
28,0811,04,0232,2,1,01,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,3,1,2,2,3,2,2,2,1,1,2,1,2,2,2,1,,1,,2,2,,2,2,2,1,1,1,1,1,1,1,1,3,2,2,,,2,2,1,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16471
28,0811,04,0243,1,1,02,2,5,2,2,2,5,2,3,2,3,3,2,2,2,5,3,2,3,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,3,2,5,2,2,3,1,,1,,3,2,,2,2,1,1,1,2,1,2,2,2,1,1,5,1,2,1,2,2,2,5,2,2,5,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12748
28,0811,04,0291,4,1,01,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,1,,1,,3,2,,2,2,2,1,1,1,1,2,1,2,3,3,1,1,2,1,1,3,2,3,2,2,2,2,1,1,3,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23775
28,0811,04,0346,2,1,01,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,3,3,2,1,,2,,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,2,2,2,2,3,2,3,2,,2,1,0,0,1,0,0,1,FOLLETOS,1,1,1,3,2,1,1,1,1,2,,1,1,1,1,2,2,2,2,1,2,1,1,1,1,4,2,1,1,2,3,4,2,2,,10493
28,0811,04,0346,3,1,02,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,3,5,2,5,2,2,2,2,2,3,2,2,5,5,2,2,2,2,2,2,2,3,5,1,,2,,3,2,,2,1,4,1,1,4,2,2,1,4,3,3,3,1,2,1,3,3,3,3,3,5,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10664
28,0811,04,0346,4,1,02,2,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,1,,1,,3,2,,2,2,2,1,1,2,1,2,1,1,3,1,3,1,2,1,3,2,2,3,2,3,3,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10493
28,0811,04,0346,5,1,03,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,1,,1,,1,2,,2,3,2,1,1,1,1,2,1,1,1,3,3,1,2,1,3,2,2,3,2,2,3,2,2,,3,1,0,0,0,0,0,1,ESCUELA,1,1,2,2,1,2,1,1,2,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,1,2,1,2,2,1,,15608
28,0811,04,0350,4,1,01,1,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,3,2,2,3,2,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,2,,1,,4,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,2,2,2,2,2,,1,1,0,0,1,0,1,0,,1,1,1,1,2,1,1,1,2,2,,2,1,1,1,2,1,1,1,1,2,1,1,2,2,5,3,1,1,2,1,1,1,3,,8951
28,0811,04,0034,1,1,01,2,3,3,1,1,3,2,3,4,3,3,1,2,1,5,5,4,5,2,3,3,2,2,2,2,1,4,2,3,2,2,2,2,2,1,2,3,3,2,2,3,2,2,3,3,2,2,2,2,2,2,1,,1,,2,2,,2,3,1,2,1,4,1,4,1,4,3,1,2,1,1,2,3,2,2,2,5,5,2,2,1,3,2,1,1,1,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634
28,0811,04,0034,3,1,02,2,2,2,2,2,2,2,3,2,2,2,3,2,5,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,,2,,2,2,,2,3,3,1,1,2,2,1,1,1,1,3,3,1,2,2,3,2,1,3,2,3,3,2,2,,3,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4773
28,0811,04,0075,5,1,02,2,2,3,3,2,2,3,3,3,3,3,2,3,5,2,3,3,3,3,2,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,5,2,5,2,3,5,5,5,3,2,2,2,5,2,5,2,1,,1,,3,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,5,5,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11518
28,0811,04,0077,2,1,02,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,3,4,2,3,3,2,2,2,2,5,3,2,3,3,3,2,2,3,3,3,3,2,2,2,3,3,2,2,2,,1,,3,2,,2,1,4,4,4,4,1,1,1,1,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,,3,1,0,0,0,0,0,1,ESCUELA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17510
28,0811,04,0127,3,1,03,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,,2,,1,2,,2,1,2,1,1,1,1,1,1,2,3,3,3,2,,,3,2,2,3,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17330
28,0811,04,0127,4,1,02,2,3,3,3,3,2,2,3,3,4,4,2,2,2,2,3,3,3,3,2,2,3,2,3,2,2,3,2,3,2,2,2,2,1,2,1,2,3,1,2,3,3,3,3,1,2,2,3,2,2,3,1,,1,,3,2,,2,2,2,1,1,4,2,2,1,4,3,5,1,1,1,2,1,2,2,3,2,3,3,5,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11553
28,0811,04,0151,4,1,01,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,2,2,2,2,1,,2,,2,2,,2,2,2,1,1,1,1,1,1,1,3,1,3,1,2,1,3,2,2,3,2,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14431
28,0811,04,0177,5,1,01,2,2,1,2,1,3,2,3,1,3,3,3,2,2,2,2,1,1,2,1,1,2,2,3,3,2,1,2,3,2,1,2,1,2,1,2,2,3,2,2,4,2,4,2,4,2,1,2,4,2,2,1,,2,,3,2,,2,3,1,1,1,1,1,1,1,2,3,3,3,1,1,1,3,2,1,3,1,3,1,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11666
28,0811,04,0178,4,1,06,1,2,1,2,2,3,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,1,2,2,4,2,1,1,,2,,3,2,,2,3,1,3,2,1,3,3,2,3,1,3,4,2,,,3,2,3,1,2,2,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24545
28,0811,04,0205,3,1,02,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,3,2,2,1,,1,,3,2,,2,2,1,1,2,1,1,2,1,1,3,3,3,1,1,1,3,2,3,3,2,2,3,2,1,3,3,1,1,0,0,0,0,0,,1,1,1,2,1,1,1,1,2,2,,3,2,1,2,1,2,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,5,2,,12946
28,0811,04,0205,4,1,01,1,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,2,1,,2,,2,2,,2,1,1,2,1,2,2,1,1,1,1,1,3,1,2,1,3,2,2,2,3,3,4,2,1,3,3,1,1,0,0,0,0,0,,1,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,1,,8551
28,0811,04,0213,2,1,03,2,2,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,1,,1,,2,2,,2,2,2,1,1,1,1,1,1,2,3,1,1,1,2,1,3,2,2,3,2,2,3,2,1,2,1,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26794
28,0811,04,0243,2,1,03,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2,,2,2,,2,2,3,1,1,3,1,1,1,1,3,3,3,1,2,2,2,2,3,3,2,2,3,3,2,,3,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17041
28,0811,04,0243,5,1,01,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,,2,,2,2,,2,1,1,1,1,2,3,3,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,3,1,1,0,0,0,0,0,,1,1,1,1,2,1,1,1,2,2,,2,2,2,1,1,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,,12956
28,0811,04,0264,4,1,01,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,1,,1,,2,2,,2,2,3,1,1,1,1,1,1,1,2,3,1,1,2,1,3,2,1,2,2,2,3,2,2,,2,1,1,1,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7059
28,0811,04,0291,1,1,05,2,3,3,2,3,3,3,3,2,3,3,2,2,2,3,2,2,3,3,2,2,3,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,2,1,,2,,3,2,,2,2,2,2,1,1,2,1,1,2,3,1,1,1,2,2,2,3,3,3,2,3,3,2,2,,2,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12256
28,0811,04,0291,2,1,01,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,3,2,2,3,2,5,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,5,3,2,1,,2,,2,2,,2,2,3,1,1,2,2,2,1,1,1,1,4,1,2,1,3,2,2,5,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6335
28,0811,04,0291,3,1,02,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,1,,2,,2,2,,2,1,3,1,1,2,3,1,1,2,3,3,1,1,2,1,3,2,3,2,3,3,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17831
28,0811,04,0291,5,1,01,2,2,2,2,2,3,2,2,2,3,3,2,2,2,3,3,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,3,3,2,,2,,1,2,,2,2,1,1,1,1,2,1,1,4,4,2,3,1,2,1,3,2,2,2,3,2,2,2,2,,2,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12059
28,0811,04,0338,3,1,04,2,2,2,2,1,5,2,2,3,3,3,2,1,1,1,1,2,3,2,2,2,2,2,3,3,1,4,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,2,2,,2,3,2,2,2,1,1,1,1,1,2,2,3,1,2,2,3,3,2,3,3,5,5,2,2,,3,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24609
28,0811,04,0338,4,1,04,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,2,2,,2,2,2,1,1,1,1,1,1,1,3,1,3,1,2,2,3,2,2,4,2,3,3,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35454
28,0811,04,0346,1,1,02,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,3,5,2,2,2,2,2,2,2,3,2,2,2,5,2,3,2,2,2,2,3,2,2,1,,2,,1,2,,2,1,1,1,1,1,1,1,1,1,3,5,3,1,2,2,2,2,2,3,2,3,2,2,2,,2,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16537
28,0811,04,0151,3,1,01,2,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,1,3,3,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,3,1,2,2,1,1,1,2,2,2,,2,,2,2,,2,1,1,1,2,1,2,2,1,2,3,3,4,1,1,1,3,2,2,2,2,2,2,2,1,3,1,1,1,0,1,0,0,0,,1,1,1,1,1,1,1,3,1,2,,1,1,1,2,1,1,2,1,1,1,2,1,1,1,3,3,1,1,2,2,2,1,1,,4263
28,0811,04,0193,3,1,01,2,1,1,1,1,1,1,1,3,3,1,5,1,3,1,1,1,3,1,1,1,1,1,1,3,1,3,2,2,1,1,1,1,1,1,3,3,3,2,1,3,2,3,3,2,2,2,2,2,3,2,2,,2,,3,2,,1,1,3,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,3,2,3,5,2,2,,4,1,0,0,0,1,0,0,,1,1,1,2,2,1,1,1,2,1,PUBLICACIONES,1,1,1,1,1,1,1,2,1,2,1,1,1,1,5,2,1,1,1,1,1,2,1,,6397
28,0811,04,0193,4,1,01,2,2,2,2,1,3,3,4,4,4,3,1,2,2,2,3,2,3,3,2,3,3,3,2,3,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,2,2,3,4,2,3,1,,1,,2,2,,2,1,3,1,1,1,1,1,1,3,1,3,1,1,2,1,3,2,2,3,2,5,2,2,2,,3,1,1,0,0,0,0,0,,1,1,1,2,1,1,1,3,3,2,,1,1,1,2,2,2,2,2,1,2,2,1,1,1,5,3,2,2,2,1,2,1,2,,6397
28,0811,04,0243,3,1,01,1,1,3,2,2,3,2,3,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,,2,,2,2,,2,1,1,1,2,1,1,2,2,1,3,1,3,1,1,1,1,3,2,3,2,5,2,2,1,3,1,1,1,0,0,0,0,0,,1,1,2,2,3,3,1,1,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,4,1,,13489
28,0811,04,0243,4,1,01,2,2,2,2,2,3,3,4,3,4,3,3,2,2,2,2,2,2,3,2,2,2,1,3,3,2,4,1,3,2,2,2,2,2,2,3,2,3,2,2,3,2,4,4,3,1,2,2,2,3,3,1,,2,,1,2,,2,1,2,1,1,1,1,2,1,1,1,1,3,1,2,1,1,3,2,3,3,3,3,2,2,,1,1,1,0,0,0,0,0,,1,1,1,1,2,1,1,1,2,2,,3,1,1,2,1,2,2,2,1,2,1,1,1,1,4,2,1,1,3,2,4,5,6,,6478
28,0811,04,0350,1,1,02,1,2,2,2,2,1,2,3,3,2,3,1,2,2,1,2,1,3,3,2,3,2,1,3,2,1,2,1,3,1,1,1,2,2,2,2,2,4,2,2,3,2,3,3,2,2,2,2,3,2,3,1,,2,,2,2,,2,2,2,1,1,2,1,3,1,2,3,2,3,1,2,1,1,1,2,3,2,3,2,3,2,,1,1,1,0,0,0,0,0,,1,1,1,2,1,3,1,3,3,2,,2,1,1,2,2,1,2,2,2,2,2,1,2,2,3,3,1,2,4,2,4,6,4,,8951
17,0811,05,0016,1,1,02,4,5,5,1,5,1,5,3,3,5,3,2,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,3,2,5,5,3,2,1,4,1,3,3,5,2,1,1,3,3,4,1,,1,,1,2,,2,5,1,3,3,4,2,2,1,1,1,1,5,1,2,2,2,2,3,3,5,2,3,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15274
17,0811,05,0016,2,1,03,2,2,2,2,2,3,3,2,2,2,3,2,3,5,2,1,5,5,5,5,5,5,5,5,5,5,3,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,5,5,5,1,,1,,2,2,,2,3,2,4,4,4,4,4,4,4,5,3,3,2,,,4,3,5,5,5,5,5,2,1,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11685
17,0811,05,0016,3,1,02,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,,2,,2,2,,2,2,1,1,2,1,1,1,1,1,3,1,4,1,2,1,3,2,2,3,2,3,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884
17,0811,05,0016,4,1,03,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,2,2,1,1,1,2,2,2,,2,,1,2,,1,2,3,1,2,1,2,1,1,1,3,1,3,1,1,1,3,2,2,2,3,3,2,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13002
17,0811,05,0016,5,1,02,2,2,2,2,2,3,2,3,3,3,2,2,2,1,2,2,3,3,3,3,5,2,1,3,3,1,3,3,2,2,2,1,3,2,2,3,2,3,2,2,3,2,3,3,2,2,2,2,2,2,1,1,,1,,2,2,,2,2,1,1,2,1,2,1,1,4,1,1,1,1,1,1,3,3,3,3,3,4,4,3,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884
17,0811,05,0059,1,1,01,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,1,2,3,2,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,1,2,2,3,1,2,3,2,3,3,2,1,1,2,1,2,2,1,,2,,3,2,,2,2,1,1,1,1,2,3,1,1,1,1,1,2,,,3,2,1,2,2,5,3,2,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712
17,0811,05,0064,5,1,04,1,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,2,2,,2,2,1,1,1,1,1,1,1,1,3,3,3,1,2,2,3,2,2,3,2,3,3,5,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9127
